,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9,total_10,decoder_10,sindy_x_10,reg_10,sindy_z_10,active_coeffs_10,coeff_10,total_11,decoder_11,sindy_x_11,reg_11,sindy_z_11,active_coeffs_11,coeff_11,total_12,decoder_12,sindy_x_12,reg_12,sindy_z_12,active_coeffs_12,coeff_12,total_13,decoder_13,sindy_x_13,reg_13,sindy_z_13,active_coeffs_13,coeff_13,total_14,decoder_14,sindy_x_14,reg_14,sindy_z_14,active_coeffs_14,coeff_14,total_15,decoder_15,sindy_x_15,reg_15,sindy_z_15,active_coeffs_15,coeff_15,total_16,decoder_16,sindy_x_16,reg_16,sindy_z_16,active_coeffs_16,coeff_16,total_17,decoder_17,sindy_x_17,reg_17,sindy_z_17,active_coeffs_17,coeff_17,total_18,decoder_18,sindy_x_18,reg_18,sindy_z_18,active_coeffs_18,coeff_18,total_19,decoder_19,sindy_x_19,reg_19,sindy_z_19,active_coeffs_19,coeff_19,total_20,decoder_20,sindy_x_20,reg_20,sindy_z_20,active_coeffs_20,coeff_20,total_21,decoder_21,sindy_x_21,reg_21,sindy_z_21,active_coeffs_21,coeff_21,total_22,decoder_22,sindy_x_22,reg_22,sindy_z_22,active_coeffs_22,coeff_22,total_23,decoder_23,sindy_x_23,reg_23,sindy_z_23,active_coeffs_23,coeff_23,total_24,decoder_24,sindy_x_24,reg_24,sindy_z_24,active_coeffs_24,coeff_24,total_25,decoder_25,sindy_x_25,reg_25,sindy_z_25,active_coeffs_25,coeff_25,total_26,decoder_26,sindy_x_26,reg_26,sindy_z_26,active_coeffs_26,coeff_26,total_27,decoder_27,sindy_x_27,reg_27,sindy_z_27,active_coeffs_27,coeff_27,total_28,decoder_28,sindy_x_28,reg_28,sindy_z_28,active_coeffs_28,coeff_28,total_29,decoder_29,sindy_x_29,reg_29,sindy_z_29,active_coeffs_29,coeff_29
0,0,0.039096899330616,0.037704911082983,0.0013916408643126,3.482315094061051e-07,0.0,60,0.0,0.0317679271101951,0.0307222101837396,0.001045300043188,4.157786008818221e-07,0.0,60,0.0,0.0336096137762069,0.0326455198228359,0.0009636685135774,4.255848011780472e-07,0.0,60,0.0,0.0435554161667823,0.0421023741364479,0.0014526322484016,4.114302214475174e-07,0.0,60,0.0,0.0377434007823467,0.0365451760590076,0.0011978383408859,3.857043680000061e-07,0.0,60,0.0,0.0395257845520973,0.0384253710508346,0.0011000023223459,4.1015167084879067e-07,0.0,60,0.0,0.0419916696846485,0.0408177934587001,0.0011734309373423,4.4815695332545147e-07,0.0,60,0.0,0.0434026457369327,0.0417345985770225,0.0016676125815138,4.359011995802575e-07,0.0,60,0.0,0.0389501266181468,0.0378712974488735,0.0010784002952277,4.289870219054137e-07,0.0,60,0.0,0.0342947952449321,0.0325100533664226,0.0017843579407781,3.827117041055317e-07,0.0,60,0.0,0.0370172709226608,0.035370010882616,0.0016468516550958,4.08978252153247e-07,0.0,60,0.0,0.046944934874773,0.0455603897571563,0.0013841395266354,4.06907986416627e-07,0.0,60,0.0,0.0337876565754413,0.0323474332690238,0.001439809333533,4.13176223901246e-07,0.0,60,0.0,0.0351892821490764,0.0335616134107112,0.001627211109735,4.5640121015821933e-07,0.0,60,0.0,0.0363433025777339,0.0351750366389751,0.0011678396258503,4.238934820932627e-07,0.0,60,0.0,0.039996363222599,0.0385920777916908,0.0014038566732779,4.286112016416155e-07,0.0,60,0.0,0.0388395525515079,0.0373020283877849,0.0015370555920526,4.709805807578961e-07,0.0,60,0.0,0.0421939492225647,0.0410222969949245,0.0011711854021996,4.6745103077228123e-07,0.0,60,0.0,0.0372996665537357,0.0358250327408313,0.0014741824707016,4.497422025906417e-07,0.0,60,0.0,0.0374596565961837,0.0361231863498687,0.0013360714074224,3.976486766532617e-07,0.0,60,0.0,0.0387401953339576,0.0374690927565097,0.0012706994311884,4.029256501780765e-07,0.0,60,0.0,0.0330895707011222,0.031812135130167,0.0012770311441272,4.0421443259219814e-07,0.0,60,0.0,0.0349430739879608,0.0337576679885387,0.0011849871370941,4.158870865467179e-07,0.0,60,0.0,0.0382208377122879,0.036828551441431,0.0013918217737227,4.670714872645476e-07,0.0,60,0.0,0.0402311459183692,0.0389631390571594,0.0012675909092649,4.187977253877762e-07,0.0,60,0.0,0.040851917117834,0.0394989773631095,0.0013525679241865,3.710449902882829e-07,0.0,60,0.0,0.0423355102539062,0.0412264876067638,0.0011086039012297,4.1568219444343413e-07,0.0,60,0.0,0.0395651087164878,0.0383144281804561,0.0012502941535785,3.86666954454995e-07,0.0,60,0.0,0.0442291162908077,0.0431061908602714,0.0011225022608414,4.252217991052021e-07,0.0,60,0.0,0.045360662043094635,0.0434274896979332,0.0019327523186802864,4.226288581321569e-07,0.0,60,0.0
1,50,0.0007778846193104,0.0005116044776514,0.0002631162933539,3.1637939628126333e-06,0.0,60,0.0,0.0006813835934735,0.0002503594732843,0.0004264626477379,4.561469722830225e-06,0.0,60,0.0,0.0007342796889133,0.0004866223898716,0.0002448047453071,2.8526096684799995e-06,0.0,60,0.0,0.0009189005359075,0.0006292409379966,0.0002865766000468,3.082986040681135e-06,0.0,60,0.0,0.000527563272044,0.0003204322129022,0.0002035320212598,3.5990303786093136e-06,0.0,60,0.0,0.0003304600832052,0.0002011968317674,0.0001247670006705,4.496257588471053e-06,0.0,60,0.0,0.0007978248759172,0.0005511161289177,0.0002442504046484,2.45836145040812e-06,0.0,60,0.0,0.0005333637818694,0.0003439691208768,0.0001852125278674,4.1820831029326655e-06,0.0,60,0.0,0.0006445761537179,0.000463071046397,0.0001789367088349,2.568403715486056e-06,0.0,60,0.0,0.0006553989369422,0.0003598127805162,0.0002914083306677,4.177784376224736e-06,0.0,60,0.0,0.0010909283300861,0.0007172531331889,0.000370217312593,3.4578445138322422e-06,0.0,60,0.0,0.0005443392437882,0.000311616633553,0.0002285812515765,4.1413491089770105e-06,0.0,60,0.0,0.0008954567019827,0.0006553396815434,0.0002367414126638,3.375609139766312e-06,0.0,60,0.0,0.0009711103048175,0.0006791531923227,0.0002892054326366,2.751701458691969e-06,0.0,60,0.0,0.0007599983364343,0.0004874558653682,0.0002694268769118,3.115635763606406e-06,0.0,60,0.0,0.0009764253627508,0.0006605020025745,0.0003123643400613,3.5590478546509985e-06,0.0,60,0.0,0.0008341490174643,0.0003334610664751,0.0004961565136909,4.531414560915437e-06,0.0,60,0.0,0.0004077137855347,0.0002332792646484,0.0001701800501905,4.254486611898756e-06,0.0,60,0.0,0.0004392168193589,0.0002410270535619,0.0001941289519891,4.060827450302895e-06,0.0,60,0.0,0.0009173504076898,0.0006623354274779,0.0002514010120648,3.6139856547379168e-06,0.0,60,0.0,0.0008340492495335,0.0005534095107577,0.0002779296191874,2.710063881750102e-06,0.0,60,0.0,0.0007727945339865,0.000529111828655,0.0002412698231637,2.4128587483573938e-06,0.0,60,0.0,0.0008795493049547,0.0005774706951342,0.0002982707519549,3.807806933764368e-06,0.0,60,0.0,0.0003846507752314,0.0002053862408502,0.0001750810042722,4.183537839708151e-06,0.0,60,0.0,0.000913274125196,0.0006184656522236,0.0002913995995186,3.408878910704516e-06,0.0,60,0.0,0.0006489959196187,0.0003504979249555,0.0002928931789938,5.604816124105128e-06,0.0,60,0.0,0.0004264572635293,0.0002593435929156,0.0001626745070097,4.439154508872889e-06,0.0,60,0.0,0.0004745036421809,0.0002724954101722,0.0001976286293938,4.37960716226371e-06,0.0,60,0.0,0.0008601024746894,0.0006423961604014,0.0002143509627785,3.3552958029758884e-06,0.0,60,0.0,0.0013374087866395712,0.0007527943234890699,0.0005812784074805677,3.3359879125782754e-06,0.0,60,0.0
2,100,0.0002731390122789,0.00013771301019,0.0001307468482991,4.679155608755536e-06,0.0,51,0.0,0.0003144844085909,8.15991370473057e-05,0.0002265048387926,6.3804218370933086e-06,0.0,57,0.0,0.0003694684710353,0.0002330344432266,0.0001334533444605,2.980691306220251e-06,0.0,50,0.0,0.000329728674842,0.0001633560896152,0.0001620858529349,4.286737748770975e-06,0.0,52,0.0,0.0002172013628296,0.000105796396383,0.0001065740798367,4.830893885809928e-06,0.0,51,0.0,0.0001417330640833,6.486802158178762e-05,7.08872321411036e-05,5.977813998470083e-06,0.0,54,0.0,0.0002969111665152,0.0001723023597151,0.0001210876216646,3.521184225974139e-06,0.0,50,0.0,0.0002473156200721,0.0001392946433043,0.0001021638818201,5.8570790315570775e-06,0.0,52,0.0,0.0002566768380347,0.0001665593445068,8.735722076380625e-05,2.760267079793266e-06,0.0,50,0.0,0.0002954591764137,0.0001697821571724,0.0001203102947329,5.366710865928326e-06,0.0,51,0.0,0.0003820649872068,0.0001759319857228,0.0002013214107137,4.811579856323078e-06,0.0,55,0.0,0.0002492881030775,0.0001207464010803,0.0001223595609189,6.182138349686284e-06,0.0,52,0.0,0.0003550161782186,0.0001966496492968,0.0001541241217637,4.242416252964176e-06,0.0,52,0.0,0.0003474550612736,0.0001877233007689,0.0001558299554744,3.901815034623724e-06,0.0,52,0.0,0.0002878749510273,0.0001317965070484,0.000151661253767,4.417190211825073e-06,0.0,54,0.0,0.0003527179069351,0.000207158998819,0.0001414326543454,4.126246949454071e-06,0.0,54,0.0,0.0003267561260145,0.0001721597654977,0.0001480782666476,6.518094323837431e-06,0.0,57,0.0,0.0001650204212637,8.459190576104447e-05,7.43410928407684e-05,6.087423571443651e-06,0.0,56,0.0,0.0002015608042711,0.0001009899569908,9.473361569689588e-05,5.837229764438234e-06,0.0,56,0.0,0.0002802344388328,0.0001478944759583,0.0001277451665373,4.594784968503518e-06,0.0,56,0.0,0.0002679713652469,0.0001215825468534,0.0001421682391082,4.220567916490836e-06,0.0,52,0.0,0.0002688307140488,0.0001245226594619,0.0001410022232448,3.305806330899941e-06,0.0,55,0.0,0.0003991707344539,0.0002384859835729,0.000155711590196,4.973151135345688e-06,0.0,52,0.0,0.0001744763867463,8.539699774701148e-05,8.343919034814462e-05,5.640204562951112e-06,0.0,53,0.0,0.0003091702237725,0.0001559309166623,0.0001491196308052,4.119685854675481e-06,0.0,52,0.0,0.0002479688555467,0.0001081694426829,0.0001326839555986,7.115448624972487e-06,0.0,52,0.0,0.0001879257906693,0.0001050446662702,7.698334229644388e-05,5.897778919461416e-06,0.0,55,0.0,0.0002273238496854,0.0001205670996569,0.000100732941064,6.023803962307284e-06,0.0,55,0.0,0.000262586196186,0.000144919133163,0.0001133284094976,4.338662165537244e-06,0.0,51,0.0,0.0005711237899959087,0.00024848399334587157,0.000317550846375525,5.08896982864826e-06,0.0,52,0.0
3,150,0.0001501752412877,6.742801633663476e-05,7.73974388721399e-05,5.349786079023033e-06,0.0,48,0.0,0.0001193021671497,4.798493682756089e-05,6.389679037965834e-05,7.420434940286213e-06,0.0,54,0.0,0.000224814939429,0.0001151693286374,0.0001059357018675,3.709903239723644e-06,0.0,47,0.0,0.0001882116048363,8.268601231975481e-05,0.0001004525038297,5.073089596407954e-06,0.0,49,0.0,0.0001072694722097,4.595608697854914e-05,5.592486559180543e-05,5.388515546655981e-06,0.0,49,0.0,8.476601942675188e-05,2.72686575044645e-05,5.051784319221042e-05,6.979519639571663e-06,0.0,50,0.0,0.00014502677368,7.274741074070334e-05,6.792406202293932e-05,4.355303644842934e-06,0.0,44,0.0,0.0001242903672391,5.542855433304794e-05,6.197272887220606e-05,6.889086762384977e-06,0.0,48,0.0,0.0001526606065453,8.629445801489055e-05,6.291591853369027e-05,3.4502329526731046e-06,0.0,49,0.0,0.0001682886795606,8.808577695162967e-05,7.403886411339045e-05,6.164042133605108e-06,0.0,47,0.0,0.000220107336645,9.534788114251568e-05,0.0001193119387608,5.447529929369921e-06,0.0,52,0.0,0.0001418951142113,6.277016655076295e-05,7.176454528234899e-05,7.360395102296024e-06,0.0,50,0.0,0.0002284618240082,0.0001175754950963,0.0001061027505784,4.7835815166763496e-06,0.0,47,0.0,0.0002398052747594,0.000129361564177,0.0001059676287695,4.476087269722484e-06,0.0,50,0.0,0.0001867840619524,7.564336556242779e-05,0.0001060654394677,5.075259650766384e-06,0.0,50,0.0,0.0002210054080933,0.0001209908296004,9.50582543737255e-05,4.956329121341696e-06,0.0,50,0.0,0.000176794375875,8.93537508090958e-05,8.006687858141959e-05,7.3737460297707e-06,0.0,52,0.0,9.531906835036352e-05,3.9842725527705625e-05,4.825578798772767e-05,7.220554380182875e-06,0.0,55,0.0,0.0001135331694968,4.7735473344800994e-05,5.903058627154678e-05,6.767106697225245e-06,0.0,54,0.0,0.000182500865776,9.16014687390998e-05,8.554222586099058e-05,5.357174359232886e-06,0.0,56,0.0,0.0001767372450558,7.117582572391257e-05,0.0001002494318527,5.311993390932912e-06,0.0,48,0.0,0.0001615995861357,6.544740608660504e-05,9.22252656891942e-05,3.926902991224779e-06,0.0,52,0.0,0.0002694025752134,0.000161349584232,0.0001019960618577,6.056901838746853e-06,0.0,49,0.0,9.752860205480828e-05,3.621041469159536e-05,5.472048360388726e-05,6.597700121346861e-06,0.0,51,0.0,0.0001726272312225,7.60301118134521e-05,9.183112706523389e-05,4.765995981870219e-06,0.0,51,0.0,0.0001155336649389,3.69350345863495e-05,7.034920417936519e-05,8.249422535300255e-06,0.0,49,0.0,0.0001175030047306,5.472317570820451e-05,5.611808228422888e-05,6.6617517404665705e-06,0.0,53,0.0,0.0001393639977322,6.687457789666951e-05,6.564286741195247e-05,6.8465451477095485e-06,0.0,52,0.0,0.0001453248842153,6.74019247526303e-05,7.264567102538422e-05,5.277282070892397e-06,0.0,49,0.0,0.0003893206303473562,0.0001554908958496526,0.00022797443671151996,5.855308245372726e-06,0.0,51,0.0
4,200,0.0001038690825225,4.52803033113014e-05,5.291884372127242e-05,5.669938673236175e-06,0.0,47,0.0,8.005143899936229e-05,2.7158412194694392e-05,4.511409133556299e-05,7.77893637859961e-06,0.0,54,0.0,0.0001761133753461,8.991231879917905e-05,8.180579607142136e-05,4.395266842038836e-06,0.0,44,0.0,0.000116107687063,4.756978523801081e-05,6.314584607025608e-05,5.392058938014088e-06,0.0,47,0.0,7.154206105042249e-05,2.3129523469833657e-05,4.289755815989338e-05,5.514979420695454e-06,0.0,47,0.0,6.034895341144875e-05,1.4795594324823467e-05,3.776635276153684e-05,7.78700541559374e-06,0.0,46,0.0,9.666722326073796e-05,4.9249600124312565e-05,4.269813871360384e-05,4.719485332316253e-06,0.0,43,0.0,7.785005436744541e-05,2.87915700027952e-05,4.137758514843881e-05,7.680900125706103e-06,0.0,47,0.0,0.0001106610507122,6.06655958108604e-05,4.588752562995069e-05,4.107922904950101e-06,0.0,45,0.0,0.0001144452326116,5.185948248254135e-05,5.605089609161951e-05,6.534847670991439e-06,0.0,46,0.0,0.0001658062683418,5.966247408650816e-05,0.0001004251898848,5.7186070989700966e-06,0.0,51,0.0,8.620204607723281e-05,3.33328171109315e-05,4.441176497493871e-05,8.457465810352005e-06,0.0,47,0.0,0.0001546126877656,7.93128419900313e-05,7.0180743932724e-05,5.119097295391839e-06,0.0,45,0.0,0.0001848028769018,9.899173164740203e-05,8.102040737867355e-05,4.790734237758443e-06,0.0,49,0.0,0.00014111668861,5.357503687264398e-05,8.205936319427565e-05,5.482294454850489e-06,0.0,45,0.0,0.0001557677605887,7.975218613864854e-05,7.053700392134488e-05,5.478577350004343e-06,0.0,50,0.0,0.0001042194198817,4.4678457925328985e-05,5.166167466086336e-05,7.879285476519726e-06,0.0,47,0.0,6.81022138451226e-05,2.4582637706771493e-05,3.55498559656553e-05,7.969721082190517e-06,0.0,53,0.0,7.154355989769101e-05,2.374165524088312e-05,4.048353366670199e-05,7.3183673521270975e-06,0.0,49,0.0,0.0001378551969537,6.908954674145207e-05,6.309538730420172e-05,5.670252903655637e-06,0.0,56,0.0,0.0001292200759053,4.9464568292023614e-05,7.384292257484049e-05,5.91259095017449e-06,0.0,46,0.0,0.000116957911814,4.412777707329951e-05,6.852803926449269e-05,4.302092293073656e-06,0.0,50,0.0,0.0002056595258181,0.000126067403471,7.295470277313143e-05,6.637422302446794e-06,0.0,47,0.0,6.382382707670331e-05,1.90997507161228e-05,3.757471131393686e-05,7.149360499170143e-06,0.0,45,0.0,0.0001201104169012,4.9026475608116016e-05,6.601650966331363e-05,5.067425263405312e-06,0.0,50,0.0,7.676525274291635e-05,2.0031748135807e-05,4.766571510117501e-05,9.067792234418448e-06,0.0,46,0.1428571428571428,8.147686457959935e-05,3.225511682103388e-05,4.2045849113492295e-05,7.1758981903258245e-06,0.0,52,0.0,0.000104994571302,4.964854088029824e-05,4.792208710568957e-05,7.423946044582408e-06,0.0,50,0.0,0.000102764024632,4.463239383767359e-05,5.251449692877941e-05,5.617131591861835e-06,0.0,47,0.0,0.0003222869709134102,0.00011349591659381986,0.0002029707102337852,5.820354090246838e-06,0.0,50,0.0
5,250,7.70438855397515e-05,3.3169893868034706e-05,3.799732076004148e-05,5.876667273696512e-06,0.0,44,0.0,5.962008799542673e-05,1.7222444512299262e-05,3.444182948442176e-05,7.955812179716304e-06,0.0,53,0.0,0.0001499282807344,7.839957834221423e-05,6.650900468230247e-05,5.019694526708918e-06,0.0,41,0.0,8.099025581032038e-05,2.9025313779129647e-05,4.639638427761384e-05,5.568563210545108e-06,0.0,43,0.0,5.820570004289039e-05,1.836543742683716e-05,3.42520943377167e-05,5.588168278336525e-06,0.0,44,0.0,4.6181452489690855e-05,1.024277662509121e-05,2.745004530879669e-05,8.488631465297658e-06,0.0,45,0.0,7.448440737789497e-05,3.734840720426291e-05,3.220743019483052e-05,4.928564976580674e-06,0.0,40,0.0,5.614208203041926e-05,1.8467420886736363e-05,2.9399119739537127e-05,8.275544132629875e-06,0.0,43,0.0,9.027348278323188e-05,4.819713285542093e-05,3.7580182834062725e-05,4.496169367484981e-06,0.0,39,0.0,8.904455899028108e-05,3.692309473990463e-05,4.5385553676169366e-05,6.735913757438539e-06,0.0,41,0.0,0.0001303425524383,4.264073140802793e-05,8.190772496163845e-05,5.794086973764934e-06,0.0,48,0.0,6.265349657041952e-05,1.9829640223179013e-05,3.3406224247301e-05,9.417629371455403e-06,0.0,45,0.0,0.0001107407442759,5.704484647139907e-05,4.837589949602261e-05,5.319996944308514e-06,0.0,43,0.0,0.0001397356099914,6.483378092525527e-05,6.98831572663039e-05,5.018657248001546e-06,0.0,47,0.0,0.0001094104081857,4.254845043760725e-05,6.127125379862264e-05,5.590703494817717e-06,0.0,45,0.0,0.0001096024861908,4.6979788749013096e-05,5.682169648935087e-05,5.800998224003706e-06,0.0,43,0.0,7.136381464079022e-05,2.650693932082504e-05,3.655797263490968e-05,8.298899956571404e-06,0.0,45,0.0,4.613595956470817e-05,1.130815962824272e-05,2.639313242980279e-05,8.434668416157365e-06,0.0,49,0.0,5.187154602026567e-05,1.4515700058836956e-05,2.94973433483392e-05,7.858501703594811e-06,0.0,44,0.0,0.0001085235126083,5.38676576979924e-05,4.882238863501698e-05,5.833470822835807e-06,0.0,53,0.0,9.546953515382484e-05,3.611043939599767e-05,5.305709782987833e-05,6.301994744717376e-06,0.0,45,0.0,8.963774598669261e-05,3.0830622563371435e-05,5.442959445645101e-05,4.3775266931334045e-06,0.0,44,0.0,0.0001528193679405,9.25239219213836e-05,5.335727109923028e-05,6.938173100934364e-06,0.0,46,0.0,4.8965881433105096e-05,1.2737899851344991e-05,2.872881304938346e-05,7.499169896618696e-06,0.0,39,0.0,8.922589040594175e-05,3.6290581192588434e-05,4.772428292199038e-05,5.211029019847047e-06,0.0,46,0.0,5.719147884519771e-05,1.3010921065870208e-05,3.455090700299479e-05,9.629648957343306e-06,0.0,43,0.1428571428571428,5.7832505262922496e-05,2.085015694319736e-05,2.9353739591897465e-05,7.628610092069721e-06,0.0,47,0.0,6.597179890377447e-05,2.379126635787543e-05,3.445709080551751e-05,7.723441740381531e-06,0.0,44,0.0,7.599098898936063e-05,3.018043025804218e-05,4.003987487521954e-05,5.770683856098913e-06,0.0,45,0.0,0.00024373583437409252,7.653705688426271e-05,0.00016103392408695072,6.164842488942668e-06,0.0,49,0.0
6,300,6.042855602572672e-05,2.455906906106975e-05,2.985728315252345e-05,6.012204721628223e-06,0.0,43,0.0,5.005217099096626e-05,1.3384926205617376e-05,2.856506580428686e-05,8.102178071567323e-06,0.0,53,0.0,0.0001286166079808,6.49940557195805e-05,5.812405652250163e-05,5.498497557709925e-06,0.0,37,0.0,6.296653737081215e-05,2.058227255474776e-05,3.6703753721667454e-05,5.68050927540753e-06,0.0,43,0.0,5.150949073140509e-05,1.5852443539188243e-05,3.0027858883840963e-05,5.629186034639133e-06,0.0,44,0.0,3.738493978744373e-05,7.515276138292393e-06,2.0772768039023504e-05,9.096893336391076e-06,0.0,44,0.0,5.85478737775702e-05,2.7465188395581208e-05,2.5972600269597024e-05,5.11008465764462e-06,0.0,40,0.0,4.340287341619842e-05,1.2837800568377132e-05,2.1866966562811285e-05,8.698104466020595e-06,0.0,42,0.0,7.515671313740313e-05,3.836342511931434e-05,3.21238512697164e-05,4.669433565140935e-06,0.0,38,0.0,7.564872794318944e-05,2.927523746620864e-05,3.9473768993048e-05,6.899714207975194e-06,0.0,40,0.0,0.0001064157331711,3.598766852519475e-05,6.461487646447495e-05,5.813189090986271e-06,0.0,48,0.0,5.086514283902943e-05,1.3809639312967192e-05,2.6872830858337693e-05,1.0182673577219248e-05,0.0,42,0.0,8.372669981326908e-05,4.102769889868796e-05,3.731700053322129e-05,5.381998107623076e-06,0.0,43,0.0,8.947282185545191e-05,3.799026671913453e-05,4.635257573681884e-05,5.12997849000385e-06,0.0,47,0.0,9.284907719120385e-05,3.645864489953965e-05,5.0741360610118136e-05,5.64906804356724e-06,0.0,44,0.0,8.199311560019851e-05,3.265605482738465e-05,4.337222344474867e-05,5.964840966043994e-06,0.0,39,0.0,5.396756750997156e-05,1.7501963156973943e-05,2.785288052109536e-05,8.612727469881065e-06,0.0,45,0.0,3.4523807698860765e-05,7.426068805216346e-06,1.846821578510572e-05,8.629524018033408e-06,0.0,49,0.0,4.188282764516771e-05,1.031312785926275e-05,2.330602910660673e-05,8.26367067929823e-06,0.0,42,0.0,8.213114051613957e-05,3.980594192398712e-05,3.642601586761885e-05,5.89918636251241e-06,0.0,52,0.0,7.504814129788429e-05,2.487324491085019e-05,4.369789894553833e-05,6.477002898463979e-06,0.0,43,0.0,6.861775909783319e-05,2.4140903406078e-05,4.002302011940628e-05,4.453841029317118e-06,0.0,43,0.0,0.0001220657795784,7.209392788354307e-05,4.2750583816086873e-05,7.221261057566153e-06,0.0,44,0.0,3.902241587638855e-05,8.608668395027053e-06,2.258505264762789e-05,7.828694833733607e-06,0.0,35,0.1428571428571428,7.191827171482146e-05,2.7421254344517365e-05,3.918809670722112e-05,5.3089152061147615e-06,0.0,45,0.0,4.467694816412404e-05,8.460445314995013e-06,2.617873724375385e-05,1.0037767424364574e-05,0.0,41,0.1428571428571428,4.436409653862938e-05,1.5311639799620025e-05,2.1116240532137454e-05,7.936212568893097e-06,0.0,46,0.0,5.198972576181404e-05,1.7589132767170668e-05,2.6450594305060804e-05,7.94999778008787e-06,0.0,43,0.1428571428571428,5.369302016333677e-05,1.8150880350731317e-05,2.96652451652335e-05,5.87689692110871e-06,0.0,44,0.0,0.00017418009520042688,5.28979544469621e-05,0.00011494162754388526,6.340517757053021e-06,0.0,46,0.0
7,350,4.876139428233728e-05,1.8391509001958184e-05,2.430679523968137e-05,6.063091404939769e-06,0.0,42,0.0,4.308100324124098e-05,1.0248643775412347e-05,2.462465999997221e-05,8.20769855636172e-06,0.0,52,0.0,0.0001137125509558,5.490909097716212e-05,5.307017272571102e-05,5.733289071940817e-06,0.0,37,0.0,5.455420978250913e-05,1.6719679479137994e-05,3.2066913263406605e-05,5.767619313701289e-06,0.0,43,0.0,4.841053669224493e-05,1.569159394421149e-05,2.707656312850304e-05,5.642376891046297e-06,0.0,44,0.0,3.263601684011519e-05,6.199661129357992e-06,1.68674741871655e-05,9.568882887833752e-06,0.0,41,0.0,4.600956162903458e-05,2.020400097535457e-05,2.052859781542793e-05,5.27696010976797e-06,0.0,40,0.0,3.531104448484257e-05,9.186276656691916e-06,1.7169873899547383e-05,8.954895747592673e-06,0.0,42,0.0,6.386466702679172e-05,3.119591929134913e-05,2.790161670418456e-05,4.767128757521277e-06,0.0,37,0.0,6.644149107160047e-05,2.524168485251721e-05,3.4254338970640674e-05,6.945470431674039e-06,0.0,39,0.0,8.200832235161215e-05,2.6706842618295923e-05,4.9495312850922346e-05,5.806168701383285e-06,0.0,48,0.0,4.4282598537392914e-05,1.0576391105132645e-05,2.2963515220908448e-05,1.074269130185712e-05,0.0,41,0.0,6.656018376816064e-05,3.117622691206634e-05,2.993954876728821e-05,5.444408088806085e-06,0.0,43,0.0,5.8571888075675815e-05,2.239224522782024e-05,3.095209103776142e-05,5.2275513553468045e-06,0.0,46,0.0,8.204801997635514e-05,3.234189352951944e-05,4.4050240830983967e-05,5.655883796862327e-06,0.0,44,0.0,6.973094423301518e-05,2.578205021563917e-05,3.79477241949644e-05,6.001164365443401e-06,0.0,38,0.0,4.430556145962328e-05,1.2994246390007902e-05,2.247816519229673e-05,8.833150786813349e-06,0.0,45,0.0,2.7810736355604604e-05,5.623602191917598e-06,1.3435173059406225e-05,8.751961104280781e-06,0.0,48,0.0,3.623158409027383e-05,8.508220162184443e-06,1.914066706376616e-05,8.582697773817927e-06,0.0,41,0.0,6.397626566467807e-05,2.899771607189905e-05,2.908957867475692e-05,5.888974101253552e-06,0.0,51,0.0,6.39268837403506e-05,1.9118022464681417e-05,3.82556245313026e-05,6.5532353801245335e-06,0.0,43,0.0,4.814014755538665e-05,1.5587504094582982e-05,2.8073891371604983e-05,4.4787529986933805e-06,0.0,41,0.0,9.754931670613588e-05,5.462818808155134e-05,3.55378542735707e-05,7.383279807982035e-06,0.0,42,0.0,3.240290243411437e-05,6.253475930861896e-06,1.80319111677818e-05,8.117516699712723e-06,0.0,35,0.1428571428571428,6.0313981521176174e-05,2.183966898883228e-05,3.3143514883704484e-05,5.330800377123524e-06,0.0,44,0.0,3.750027099158615e-05,6.335184480121825e-06,2.0828003471251577e-05,1.0337083949707448e-05,0.0,40,0.1428571428571428,3.766337249544449e-05,1.3055398085271008e-05,1.655009873502422e-05,8.057876584643964e-06,0.0,46,0.0,4.420226105139591e-05,1.5039695426821709e-05,2.105423300235998e-05,8.108329893730115e-06,0.0,43,0.1428571428571428,4.31741718784906e-05,1.2878273082606029e-05,2.43711874645669e-05,5.924712240812369e-06,0.0,44,0.0,0.00013531009608414024,4.018666368210688e-05,8.862210233928636e-05,6.501327789010247e-06,0.0,46,0.0
