,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9
0,0.0,0.06987235695123672,0.002994092646986246,1.9999999494757503e-05,0.0,60,0.0,0.08426618576049805,0.003328921040520072,1.9999999494757503e-05,0.0,60,0.0,0.06373360753059387,0.0019483939977362752,1.9999999494757503e-05,0.0,60,0.0,0.07760871201753616,0.002240397036075592,1.9999999494757503e-05,0.0,60,0.0,0.0779009535908699,0.001738236052915454,1.9999999494757503e-05,0.0,60,0.0,0.06291529536247253,0.0021682516671717167,1.9999999494757503e-05,0.0,60,0.0,0.07342527061700821,0.0018556404393166304,1.9999999494757503e-05,0.0,60,0.0,0.06458426266908646,0.0028035093564540148,1.9999999494757503e-05,0.0,60,0.0,0.059030402451753616,0.0032196699175983667,1.9999999494757503e-05,0.0,60,0.0,0.06963230669498444,0.0022788001224398613,1.9999999494757503e-05,0.0,60,0.0
1,50.0,0.003527811262756586,0.0024623903445899487,1.713256278890185e-05,0.0,60,0.0,0.0073986295610666275,0.0031688124872744083,1.6396830687881447e-05,0.0,60,0.0,0.005638156086206436,0.001480304403230548,1.6585712728556246e-05,0.0,60,0.0,0.005789307877421379,0.0017370954155921936,1.574134876136668e-05,0.0,60,0.0,0.005119103938341141,0.001276280265301466,1.6849655366968364e-05,0.0,60,0.0,0.004602596163749695,0.0018820094410330057,1.695445280347485e-05,0.0,60,0.0,0.005476325750350952,0.0013685685116797686,1.678321677900385e-05,0.0,60,0.0,0.0038595939986407757,0.002425194252282381,1.6860933101270348e-05,0.0,60,0.0,0.006287769414484501,0.0027182968333363533,1.7990108972298913e-05,0.0,60,0.0,0.0036219139583408833,0.001871214946731925,1.6921088899835013e-05,0.0,60,0.0
2,100.0,0.0017002656823024154,0.0011561973951756954,1.7160224160761572e-05,0.0,55,0.0,0.0024757348001003265,0.002167516853660345,1.642911956878379e-05,0.0,57,0.0,0.0011814929312095046,0.0009235660545527935,1.6522080841241404e-05,0.0,58,0.0,0.0016696264501661062,0.0010442959610372782,1.5758418157929555e-05,0.0,58,0.0,0.0013101749354973435,0.0008459427626803517,1.6164074622793123e-05,0.0,55,0.0,0.0011126609751954675,0.0009279064834117889,1.6999427316477522e-05,0.0,57,0.0,0.0014915976207703352,0.0008754412410780787,1.5503186659771018e-05,0.0,55,0.14285714285714285,0.001893084030598402,0.0015178504399955273,1.695466744422447e-05,0.0,52,0.0,0.0031276869121938944,0.0024840706028044224,1.5829966287128627e-05,0.0,56,0.0,0.0015093073016032577,0.000812852056697011,1.6557576600462198e-05,0.0,55,0.0
3,150.0,0.0008223572513088584,0.0009088170481845737,1.6922711438382976e-05,0.0,55,0.0,0.0012086997739970684,0.0009984697680920362,1.5873265510890633e-05,0.0,57,0.0,0.00042036219383589923,0.0004190731851849705,1.648728721193038e-05,0.0,58,0.0,0.000709958781953901,0.0005016859504394233,1.6200574464164674e-05,0.0,58,0.0,0.000569069990888238,0.00043962770723737776,1.601538315298967e-05,0.0,53,0.0,0.0005390450241975486,0.0004676008247770369,1.655464257055428e-05,0.0,57,0.0,0.0007267476757988334,0.0007524701650254428,1.5105865713849198e-05,0.0,55,0.14285714285714285,0.0010045418748632073,0.0008199912263080478,1.6381516616092995e-05,0.0,51,0.0,0.001339414156973362,0.0012732920004054904,1.5949204680509865e-05,0.0,56,0.0,0.0007428579847328365,0.0006101712351664901,1.6558118659304455e-05,0.0,54,0.0
4,200.0,0.000468025216832757,0.0004006628296338022,1.6805019185994752e-05,0.0,55,0.0,0.0008214953704737127,0.0007632061606273055,1.5655985407647677e-05,0.0,52,0.14285714285714285,0.00028512434801086783,0.0002733826986514032,1.6580745068495162e-05,0.0,54,0.0,0.00039835850475355983,0.0003328723832964897,1.6108779163914733e-05,0.0,52,0.0,0.0003688952710945159,0.0003550335532054305,1.654631705605425e-05,0.0,49,0.0,0.0003672258462756872,0.00034410436637699604,1.638265348447021e-05,0.0,53,0.0,0.00038043741369619966,0.0004200151888653636,1.544828228361439e-05,0.0,50,0.14285714285714285,0.0006322900298982859,0.0006303151603788137,1.6302617950714193e-05,0.0,48,0.0,0.0006876148981973529,0.0005909866886213422,1.6108955605886877e-05,0.0,53,0.14285714285714285,0.00048639962915331125,0.0005130459903739393,1.6664696886437014e-05,0.0,54,0.0
5,250.0,0.00035014969762414694,0.00033119722502306104,1.6582049283897504e-05,0.0,55,0.0,0.0006379405385814607,0.0006330187898129225,1.599888491909951e-05,0.0,52,0.14285714285714285,0.00022424827329814434,0.0002225915959570557,1.7141152056865394e-05,0.0,54,0.0,0.00029594582156278193,0.0002766260877251625,1.658310429775156e-05,0.0,52,0.0,0.0002815512416418642,0.0003154424484819174,1.6957896150415763e-05,0.0,49,0.0,0.00029544674907810986,0.00027340190717950463,1.645590782572981e-05,0.0,53,0.0,0.00027679663617163897,0.00023571557539980859,1.5722094758530147e-05,0.0,50,0.14285714285714285,0.0004832348495256156,0.00047987658763304353,1.6374837287003174e-05,0.0,48,0.0,0.0004834800201933831,0.0004626540467143059,1.6395610145991668e-05,0.0,53,0.14285714285714285,0.0003656953922472894,0.0004274177481420338,1.710899596218951e-05,0.0,54,0.0
6,300.0,0.00029041487141512334,0.00028525348170660436,1.6899262845981866e-05,0.0,53,0.0,0.000524790259078145,0.0005178642459213734,1.6601503375568427e-05,0.0,48,0.14285714285714285,0.0001810177491279319,0.00019177107606083155,1.7832795492722653e-05,0.0,54,0.0,0.00024147132353391498,0.000243089918512851,1.689317105046939e-05,0.0,50,0.0,0.0002260341716464609,0.00028684877906925976,1.7462836694903672e-05,0.0,47,0.0,0.00024932093219831586,0.00024254934396594763,1.7156029571196996e-05,0.0,48,0.0,0.00023493534536100924,0.00019250907644163817,1.573480221850332e-05,0.0,47,0.14285714285714285,0.000385222549084574,0.0003995473962277174,1.7033959011314437e-05,0.0,44,0.14285714285714285,0.00038636953104287386,0.0004095050389878452,1.6661475456203334e-05,0.0,48,0.14285714285714285,0.0002933602954726666,0.00036562469904311,1.791382601368241e-05,0.0,50,0.0
7,350.0,0.0002506126184016466,0.0002491096965968609,1.73207008629106e-05,0.0,52,0.0,0.00043912275577895343,0.00043823017040267587,1.7221886082552373e-05,0.0,48,0.14285714285714285,0.00014643299800809473,0.0001630901388125494,1.8411896235193126e-05,0.0,54,0.0,0.00020355868036858737,0.00021646794630214572,1.7092375856009312e-05,0.0,50,0.0,0.0001835603907238692,0.0002530650235712528,1.807270928111393e-05,0.0,47,0.0,0.00021524234034586698,0.000219160778215155,1.7848058632807806e-05,0.0,47,0.0,0.000207443255931139,0.00016407444491051137,1.5795814761077054e-05,0.0,47,0.14285714285714285,0.0003182632499374449,0.0003449826326686889,1.7863756511360407e-05,0.0,43,0.14285714285714285,0.00032542721601203084,0.00036325777182355523,1.7098620446631685e-05,0.0,48,0.14285714285714285,0.0002466833684593439,0.0003129277902189642,1.865788726718165e-05,0.0,50,0.0
8,400.0,0.0002088367473334074,0.0002189819933846593,1.789825728337746e-05,0.0,49,0.0,0.00037281931145116687,0.0003682162787299603,1.7865268091554753e-05,0.0,45,0.14285714285714285,0.00011701285984599963,0.00013931351713836193,1.8915410691988654e-05,0.0,53,0.0,0.00017122893768828362,0.0001889349368866533,1.7529677279526368e-05,0.0,47,0.14285714285714285,0.00014830684813205153,0.00021081787417642772,1.87148034456186e-05,0.0,45,0.2857142857142857,0.0001852374552981928,0.00019764478201977909,1.8342750990996137e-05,0.0,45,0.0,0.0001833353453548625,0.00014083509449847043,1.6236966985161416e-05,0.0,43,0.14285714285714285,0.00027149086236022413,0.00030854379292577505,1.8568638552096672e-05,0.0,42,0.2857142857142857,0.0002763861557468772,0.00032614858355373144,1.772236282704398e-05,0.0,46,0.2857142857142857,0.00021043073502369225,0.00026398475165478885,1.9290453565190546e-05,0.0,48,0.0
9,450.0,0.00017823728558141738,0.00019276936654932797,1.8475227989256382e-05,0.0,49,0.0,0.0003204511303920299,0.00029652484226971865,1.8585249563329853e-05,0.0,45,0.14285714285714285,9.165971277980134e-05,0.00012344718561507761,1.9344086467754096e-05,0.0,53,0.0,0.00013897099415771663,0.00016113795572891831,1.8063810784951784e-05,0.0,47,0.14285714285714285,0.00011734780855476856,0.0001729186624288559,1.9319571947562508e-05,0.0,45,0.2857142857142857,0.0001589132152730599,0.00017814745660871267,1.8706625269260257e-05,0.0,45,0.0,0.00016399746527895331,0.00011897813237737864,1.6693400539224967e-05,0.0,43,0.14285714285714285,0.00022981555957812816,0.00028099282644689083,1.9121658624499105e-05,0.0,42,0.2857142857142857,0.00023818746558390558,0.00029196421382948756,1.8329359591007233e-05,0.0,46,0.2857142857142857,0.00018587842350825667,0.00022195042402017862,1.9820014131255448e-05,0.0,48,0.0
