,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5
21,1050,0.00020739773754030466,5.743133806390688e-05,0.0001409147953381762,9.051607776200399e-06,0.0,35,0.00015246658585965633,3.952149927499704e-05,0.00010269514314131811,1.02499534477829e-05,0.0,35,0.0003585389640647918,9.382551797898486e-05,0.0002547920448705554,9.921395758283325e-06,0.0,31,0.00018901530711445957,5.231227623880841e-05,0.00012739753583446145,9.305496860179119e-06,0.0,34,0.00025288164033554494,5.329489431460388e-05,0.00019251574121881276,7.071012532833265e-06,0.0,31,0.00028247415320947766,6.810569175286219e-05,0.00020548925385810435,8.879188499122392e-06,0.0,31
22,1100,0.00020052936451975256,5.653297921526246e-05,0.00013490817218553275,9.088211299967952e-06,0.0,35,0.00014978354738559574,4.2449264583410695e-05,9.693487663753331e-05,1.0399408893135842e-05,0.0,35,0.00034741320996545255,8.874064224073663e-05,0.00024857150856405497,1.0101072803081479e-05,0.0,31,0.00017533912614453584,4.3801090214401484e-05,0.00012213896843604743,9.39906658459222e-06,0.0,34,0.00023841953952796757,5.0706385081866756e-05,0.00018063074094243348,7.082421689119656e-06,0.0,31,0.00026673520915210247,5.885532300453633e-05,0.00019882411288563162,9.055771442945115e-06,0.0,31
23,1150,0.00019175310444552451,5.27164556842763e-05,0.00012991884432267398,9.117813533521257e-06,0.0,34,0.00016166007844731212,6.005731847835705e-05,9.107441292144358e-05,1.0528343409532681e-05,0.0,35,0.00033191987313330173,7.89570331107825e-05,0.00024268741253763437,1.027541293296963e-05,0.0,31,0.00016734044766053557,4.024678491987288e-05,0.00011760291818063706,9.490741831541527e-06,0.0,34,0.00022288569016382098,4.4819298636866733e-05,0.00017096124065574259,7.105151780706365e-06,0.0,29,0.0002560788416303694,5.414191400632262e-05,0.00019272002100478858,9.21689934330061e-06,0.0,31
24,1200,0.00017882505198940635,4.4103257096139714e-05,0.0001255711104022339,9.150679034064524e-06,0.0,34,0.00014859183283988386,5.0750619266182184e-05,8.72046803124249e-05,1.0636539627739694e-05,0.0,35,0.0003230250149499625,7.59489048505202e-05,0.00023662888270337135,1.0447238310007378e-05,0.0,31,0.0001663552684476599,4.2805346311070025e-05,0.00011396512854844332,9.584793588146567e-06,0.0,34,0.00025182985700666904,8.062033157330006e-05,0.00016407725343015045,7.13226108928211e-06,0.0,29,0.00025081777130253613,5.430676174000837e-05,0.00018713015015237033,9.380870324093848e-06,0.0,31
25,1250,0.00017305254004895687,4.1694809624459594e-05,0.00012216765026096255,9.190083801513538e-06,0.0,32,0.00012141335901105776,2.867560942831915e-05,8.195223927032202e-05,1.0785505764943082e-05,0.0,34,0.00031627496355213225,7.451282726833597e-05,0.00023113722272682935,1.0624901733535808e-05,0.0,30,0.00018036582332570106,6.00068669882603e-05,0.00011068883759435266,9.670117833593395e-06,0.0,33,0.00020356880850158632,3.814856972894631e-05,0.00015824618458282202,7.174044640123611e-06,0.0,28,0.00024111737729981542,5.006110586691648e-05,0.00018152179836761206,9.534477612760384e-06,0.0,31
26,1300,0.0001667219039518386,3.880045915138908e-05,0.00011869680747622624,9.224626410286874e-06,0.0,32,0.000119326839921996,3.052587271668017e-05,7.788168295519426e-05,1.0919280612142757e-05,0.0,34,0.0003043653559871018,6.728738662786782e-05,0.00022628714214079082,1.079083995136898e-05,0.0,30,0.00016012639389373362,4.259868001099676e-05,0.0001077547058230266,9.773015335667878e-06,0.0,33,0.00019730936037376523,3.6697922041639686e-05,0.00015340909885708243,7.202346751000732e-06,0.0,28,0.00023684762709308416,5.0710175855783746e-05,0.00017646350897848606,9.673944077803753e-06,0.0,31
27,1350,0.00021837982058059424,9.340268297819421e-05,0.0001157051301561296,9.27199926081812e-06,0.0,31,0.00011522691784193739,2.967638283735141e-05,7.451207784470171e-05,1.103845534089487e-05,0.0,34,0.00030784221598878503,7.526804984081537e-05,0.0002216238935943693,1.0950264368148055e-05,0.0,30,0.00018487632041797042,6.97025316185318e-05,0.0001052913794410415,9.882413905870635e-06,0.0,33,0.00019431268447078764,3.7412424717331305e-05,0.0001496743061579764,7.225956323964056e-06,0.0,28,0.0002272083656862378,3.940498936572112e-05,0.00017801746434997767,9.785909242054913e-06,0.0,30
28,1400,0.00015756234643049538,3.60988087777514e-05,0.00011215444828849286,9.309097549703438e-06,0.0,31,0.00013835284335073084,5.52181045350153e-05,7.198857929324731e-05,1.1146161341457628e-05,0.0,34,0.000286290654912591,5.822135790367611e-05,0.00021696736803278327,1.1101929885626305e-05,0.0,30,0.00015211898426059633,3.919381560990587e-05,0.00010293637024005875,9.988798410631716e-06,0.0,33,0.00019024540961254388,3.681791349663399e-05,0.00014618277782574296,7.244718290166929e-06,0.0,28,0.00023130947374738753,4.7100889787543565e-05,0.00017432874301448464,9.879855497274548e-06,0.0,30
29,1450,0.00016010657418519258,4.132456524530426e-05,0.00010943915549432859,9.34285344555974e-06,0.0,31,0.00011638200521701947,3.704280607053079e-05,6.808987382100895e-05,1.1249321687500924e-05,0.0,34,0.0002927572058979422,6.879911234136671e-05,0.00021270429715514183,1.1253780030529015e-05,0.0,30,0.00022910331608727574,0.00011742817878257483,0.0001015842062770389,1.009093648463022e-05,0.0,33,0.0001988444128073752,4.771802923642099e-05,0.00014386564726009965,7.260741313075414e-06,0.0,27,0.0002262924099341035,4.54741639259737e-05,0.00017084975843317807,9.968483027478214e-06,0.0,30
30,1500,0.00015557245933450758,3.9529637433588505e-05,0.0001066706026904285,9.372214663017076e-06,0.0,31,0.00011257310688961297,3.552303314791061e-05,6.570999539690092e-05,1.1340074706822634e-05,0.0,34,0.0002962265280075371,7.67389647080563e-05,0.0002080877311527729,1.1399833965697326e-05,0.0,30,0.00014950349577702582,4.002806599601172e-05,9.928755753207952e-05,1.0187870429945178e-05,0.0,33,0.00018168760288972408,3.305556674604304e-05,0.00014136105892248452,7.270986316143535e-06,0.0,27,0.000212218175875023,3.5130742617184296e-05,0.00016703319852240384,1.005423200695077e-05,0.0,30
31,1550,0.0001547023275634274,4.104551408090629e-05,0.00010425400250824168,9.402810064784717e-06,0.0,31,0.00014258697046898305,6.881351146148518e-05,6.23545129201375e-05,1.141894517786568e-05,0.0,34,0.00027625414077192545,6.156950985314324e-05,0.00020314771973062307,1.1536898455233313e-05,0.0,30,0.00015061144949868321,4.2539519199635834e-05,9.779632819117978e-05,1.0275594831909984e-05,0.0,33,0.00018076031119562685,3.407587792025879e-05,0.00013940643111709505,7.27799624655745e-06,0.0,27,0.0002083682775264606,3.422535155550577e-05,0.00016400789900217205,1.0135036063729785e-05,0.0,30
32,1600,0.00014235706476029009,3.131118501187302e-05,0.00010160716192331165,9.438715096621308e-06,0.0,31,9.305524872615933e-05,2.1091740563861094e-05,6.047145143384114e-05,1.1492058547446504e-05,0.0,34,0.0002607248316053301,5.041950862505473e-05,0.00019863805209752172,1.1667253602354322e-05,0.0,30,0.00014444169937632978,3.7750731280539185e-05,9.63340571615845e-05,1.035692184814252e-05,0.0,33,0.0002444632409606129,9.911916276905686e-05,0.00013806366769131273,7.2804009505489375e-06,0.0,27,0.00022020282631274313,4.977824573870748e-05,0.00016021121700759977,1.0213368113909382e-05,0.0,30
33,1650,0.0001395010476699099,3.0687908292748034e-05,9.933835826814175e-05,9.474784746998921e-06,0.0,31,9.31442846194841e-05,2.2975629690336064e-05,5.861190948053263e-05,1.1556748177099507e-05,0.0,34,0.0002528697077650577,4.728290150524117e-05,0.0001937944907695055,1.1792332770710345e-05,0.0,30,0.00014796186587773263,4.235802771290764e-05,9.516879799775779e-05,1.043503016262548e-05,0.0,33,0.00017399752687197179,3.0534534744219854e-05,0.00013616739306598902,7.295600426004967e-06,0.0,27,0.0002017638908000663,3.4710115869529545e-05,0.0001567687577335164,1.0285023563483264e-05,0.0,30
34,1700,0.00017332052811980247,6.6431712184567e-05,9.737867367221043e-05,9.510134987067431e-06,0.0,31,9.988532110583037e-05,3.161916174576618e-05,5.6649518228368834e-05,1.1616644769674167e-05,0.0,34,0.000246814131969586,4.555257692118175e-05,0.0001893485605251044,1.191299543279456e-05,0.0,30,0.00016846979269757867,6.385683809639886e-05,9.410839265910909e-05,1.0504559213586617e-05,0.0,33,0.00018004428420681506,3.744476271094754e-05,0.00013528346607927233,7.316043593164068e-06,0.0,27,0.00020956095249857754,4.526624616119079e-05,0.00015393858484458178,1.0356123311794363e-05,0.0,30
35,1750,0.00013866170775145292,3.392449434613809e-05,9.519336890662089e-05,9.543841770209838e-06,0.0,30,8.648002403788269e-05,2.0059938833583146e-05,5.475044599734247e-05,1.1669642844935879e-05,0.0,34,0.00024180824402719736,4.495133543969132e-05,0.00018483081657905132,1.2026090189465322e-05,0.0,30,0.00015572572010569274,5.237140430836007e-05,9.278621291741729e-05,1.0568095603957772e-05,0.0,33,0.00018833018839359283,4.755772897624411e-05,0.00013343660975806415,7.3358587542315945e-06,0.0,26,0.00019341724691912532,2.9483340767910704e-05,0.00015350129979196936,1.043259817379294e-05,0.0,29
36,1800,0.00012820292613469064,2.5823643227340654e-05,9.278577635996044e-05,9.593504728400148e-06,0.0,30,8.44569003675133e-05,1.939384310389869e-05,5.334267552825622e-05,1.1720384463842493e-05,0.0,34,0.00024889837368391454,5.6198052334366366e-05,0.00018056655244436115,1.2133768905187026e-05,0.0,30,0.00014296395238488913,4.059295679326169e-05,9.174361184705049e-05,1.0627374649629928e-05,0.0,33,0.00017297419253736734,3.298155570519157e-05,0.00013263542496133596,7.357216873060679e-06,0.0,26,0.00021631030540447682,5.6022763601504266e-05,0.00014979772095102817,1.048982267093379e-05,0.0,29
37,1850,0.00013821831089444458,3.773070056922734e-05,9.084833436645567e-05,9.639278687245678e-06,0.0,29,0.0001540795055916533,9.099002636503428e-05,5.1344883104320616e-05,1.1744608855224214e-05,0.0,33,0.00022819604782853276,4.032994547742419e-05,0.00017563131405040622,1.2234781934239436e-05,0.0,30,0.00015431371866725385,5.2911600505467504e-05,9.072073589777574e-05,1.0681384083000012e-05,0.0,33,0.00017348493565805256,3.503444531816058e-05,0.00013107489212416112,7.3755954872467555e-06,0.0,25,0.0002007691073231399,4.3505762732820585e-05,0.00014671434473711997,1.0548999853199348e-05,0.0,29
38,1900,0.00012245096149854362,2.4226346795330755e-05,8.854137558955699e-05,9.683231837698258e-06,0.0,29,8.09368648333475e-05,1.8609278413350694e-05,5.054843859397806e-05,1.1779148735513445e-05,0.0,33,0.00022278333199210465,3.902464231941849e-05,0.0001714273530524224,1.2331332072790246e-05,0.0,30,0.00013489063712768257,3.445568654569797e-05,8.970354974735528e-05,1.0731399015639909e-05,0.0,33,0.00017217342974618077,3.435827966313809e-05,0.0001304265606449917,7.388584435830126e-06,0.0,25,0.0001863761863205582,3.2222385925706476e-05,0.0001435474114259705,1.0606389878375921e-05,0.0,29
39,1950,0.00011984433513134718,2.3631688236491755e-05,8.647394133731723e-05,9.738706467032898e-06,0.0,28,8.123711450025439e-05,1.9883696950273588e-05,4.953780080541037e-05,1.1815613106591627e-05,0.0,33,0.00021716312039643526,3.804302468779497e-05,0.00016669483738951385,1.242525195266353e-05,0.0,30,0.00013394482084549963,3.484165063127875e-05,8.833350875647739e-05,1.076966873370111e-05,0.0,32,0.00018312729662284255,4.653430005419068e-05,0.00012919184518978,7.401151378871873e-06,0.0,25,0.00018370882025919855,3.2626867323415354e-05,0.00014041543181519955,1.066653203452006e-05,0.0,28
40,2000,0.00011697180161718279,2.2730586351826787e-05,8.444791455985978e-05,9.793300705496222e-06,0.0,28,7.928496052045375e-05,1.909358979901299e-05,4.833833736483939e-05,1.1853027899633162e-05,0.0,33,0.00021463165467139333,3.9744554669596255e-05,0.00016237109957728535,1.2516001334006432e-05,0.0,30,0.0001340956223430112,3.612316868384369e-05,8.71489683049731e-05,1.0823484444699716e-05,0.0,32,0.00017199755529873073,3.664402902359143e-05,0.00012793792120646685,7.415603704430396e-06,0.0,25,0.00022256026568356901,7.365138299064711e-05,0.00013819146261084825,1.0717412806116045e-05,0.0,28
41,2050,0.00011798030027421191,2.550829594838433e-05,8.262407209258527e-05,9.847925866779406e-06,0.0,28,8.298341708723456e-05,2.36714677157579e-05,4.7433441068278626e-05,1.1878506484208629e-05,0.0,32,0.00020789282280020416,3.7009624065831304e-05,0.00015827988681849092,1.2603313734871335e-05,0.0,30,0.0002044832508545369,0.00010624370042933151,8.733983122510836e-05,1.089971192413941e-05,0.0,31,0.00016214379866141826,2.7884247174370103e-05,0.00012683191744145006,7.427627679135185e-06,0.0,25,0.00017849027062766254,3.215269680367783e-05,0.00013557523197960109,1.0762339115899522e-05,0.0,28
42,2100,0.00012125213106628507,3.0509607313433662e-05,8.08423210401088e-05,9.900205441226717e-06,0.0,28,7.968907448230311e-05,2.1536981876124628e-05,4.623870336217806e-05,1.1913388334505726e-05,0.0,32,0.0002015711070271209,3.474896584521048e-05,0.00015413451183121651,1.2687619346252177e-05,0.0,30,0.00013185289571993053,3.5199343983549625e-05,8.571123908041045e-05,1.0942313565465156e-05,0.0,31,0.00016964843962341547,3.5930308513343334e-05,0.00012628051626961678,7.437612111971248e-06,0.0,25,0.0001717149280011654,2.8072963687009178e-05,0.00013283835141919553,1.0803611075971276e-05,0.0,28
43,2150,0.00010958472557831556,2.07419871003367e-05,7.889273547334597e-05,9.950001185643487e-06,0.0,28,7.496311445720494e-05,1.7473394109401852e-05,4.553781764116138e-05,1.1951902706641704e-05,0.0,32,0.00019753277592826635,3.487298818072304e-05,0.0001498906931374222,1.2769091881636996e-05,0.0,30,0.00012743216939270496,3.103701237705536e-05,8.536046516383067e-05,1.1034686394850723e-05,0.0,30,0.00016610576130915433,3.329265382490121e-05,0.00012536722351796925,7.445873961842153e-06,0.0,25,0.00016877666348591447,2.735201269388199e-05,0.00013058960030321032,1.0835051398316864e-05,0.0,28
44,2200,0.00011563292355276644,2.8477454179665074e-05,7.715748506598175e-05,9.997977031162009e-06,0.0,28,8.115894888760522e-05,2.415363815089222e-05,4.50125771749299e-05,1.1992733561783098e-05,0.0,32,0.00021002552239224315,5.1098893891321495e-05,0.0001460758940083906,1.2850734492531046e-05,0.0,30,0.00012955178681295365,3.4402142773615196e-05,8.406882989220321e-05,1.1080813237640541e-05,0.0,30,0.00018421288405079395,5.268535460345447e-05,0.00012407443136908114,7.453101261489792e-06,0.0,25,0.0001771401148289442,3.7719546526204795e-05,0.00012855793465860188,1.086263273464283e-05,0.0,28
45,2250,0.0001145623973570764,2.9175507734180428e-05,7.534355972893536e-05,1.0043328984465916e-05,0.0,28,7.253243529703468e-05,1.6634512576274574e-05,4.385618376545608e-05,1.204173531732522e-05,0.0,32,0.00019276952662039548,3.78716504201293e-05,0.00014196702977642417,1.2930852790304925e-05,0.0,30,0.0001227297616424039,2.8843140171375126e-05,8.277571032522246e-05,1.11109047793434e-05,0.0,30,0.0001575647183926776,2.7146132197231054e-05,0.00012295859050936997,7.459992957592476e-06,0.0,25,0.0001627005112823099,2.5404948246432468e-05,0.000126407845527865,1.0887717508012429e-05,0.0,28
