,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
0,0.0,0.4777458906173706,0.01680157706141472,0.00012000001152046025,0.0,60,0.0
1,50.0,0.03894511237740517,0.017211616039276123,7.491221913369372e-05,0.0,60,0.0
2,100.0,0.014891204424202442,0.014433096162974834,6.485138874268159e-05,0.0,60,0.0
3,150.0,0.010166585445404053,0.010845480486750603,7.615141657879576e-05,0.0,60,0.0
4,200.0,0.005075116641819477,0.007095498498529196,8.411815360886976e-05,0.0,60,0.0
5,250.0,0.0034367796033620834,0.005614336580038071,8.951491327024996e-05,0.0,52,0.0
6,300.0,0.0026724927593022585,0.004643466789275408,9.52222544583492e-05,0.0,52,0.0
7,350.0,0.002289768774062395,0.0038431482389569283,0.00010188814485445619,0.0,52,0.0
8,400.0,0.0020089431200176477,0.0032257121056318283,0.00010716044198488817,0.0,52,0.0
9,450.0,0.0018111950485035777,0.0027743272949010134,0.00011092852946603671,0.0,52,0.0
10,500.0,0.001660877838730812,0.002442960860207677,0.0001137751096393913,0.0,46,0.0
11,550.0,0.0014629877405241132,0.0021763420663774014,0.00011606874613789842,0.0,46,0.0
12,600.0,0.0012929432559758425,0.0019621318206191063,0.0001175401484942995,0.0,46,0.0
13,650.0,0.0011215260019525886,0.001794106443412602,0.00011837449710583314,0.0,46,0.0
14,700.0,0.0010560378432273865,0.001682350062765181,0.00011866217391798273,0.0,46,0.0
15,750.0,0.0008917334489524364,0.0015628151595592499,0.00011896419891854748,0.0,41,0.14285714285714285
16,800.0,0.0007712190854363143,0.0014601335860788822,0.00011917916708625853,0.0,41,0.14285714285714285
17,850.0,0.0007364151533693075,0.001374550280161202,0.00011924323189305142,0.0,41,0.14285714285714285
18,900.0,0.000670653535053134,0.0013009757967665792,0.00011935078509850428,0.0,41,0.14285714285714285
19,950.0,0.0006386408931575716,0.0012509606312960386,0.00011940797412535176,0.0,41,0.14285714285714285
