,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
32,160,0.01595759391784668,0.011740678921341896,0.004190114326775074,2.679907629499212e-05,0.0,60,0.0
33,165,0.015695955604314804,0.011481333523988724,0.004187858663499355,2.6762507332023233e-05,0.0,60,0.0
34,170,0.015467113815248013,0.011254317127168179,0.0041860672645270824,2.6729554519988596e-05,0.0,60,0.0
35,175,0.015266044065356255,0.011054572649300098,0.004184773191809654,2.6698711735662073e-05,0.0,60,0.0
36,180,0.015088506042957306,0.010878561064600945,0.004183277953416109,2.6668665668694302e-05,0.0,60,0.0
37,185,0.014930898323655128,0.010723019018769264,0.004181239753961563,2.6638852432370186e-05,0.0,60,0.0
38,190,0.014791440218687057,0.010585639625787735,0.004179191309958696,2.660932659637183e-05,0.0,60,0.0
39,195,0.01466709841042757,0.010463222861289978,0.004177294671535492,2.6580208213999867e-05,0.0,60,0.0
40,200,0.014556476846337318,0.010354874655604362,0.0041750515811145306,2.6551631890470162e-05,0.0,60,0.0
41,205,0.014457602053880692,0.010258796624839306,0.004172281362116337,2.652389412105549e-05,0.0,60,0.0
42,210,0.014369187876582146,0.010173420421779156,0.004169270396232605,2.649739690241404e-05,0.0,60,0.0
43,215,0.014289936050772667,0.010097485966980457,0.004165977239608765,2.6472467652638443e-05,0.0,60,0.0
44,220,0.01421862281858921,0.010030100122094154,0.0041620731353759766,2.6449319193488918e-05,0.0,60,0.0
45,225,0.01415356993675232,0.009969690814614296,0.00415745098143816,2.6428069759276696e-05,0.0,60,0.0
46,230,0.014093263074755669,0.009914947673678398,0.004151908215135336,2.6408753910800442e-05,0.0,60,0.0
47,235,0.014036307111382484,0.009864915162324905,0.004145000595599413,2.6391322535346262e-05,0.0,60,0.0
48,240,0.013981360010802746,0.009818607941269875,0.004136376548558474,2.6375630113761872e-05,0.0,60,0.0
49,245,0.013927110470831394,0.009775051847100258,0.004125697072595358,2.6361518393969163e-05,0.0,60,0.0
50,250,0.01387251727283001,0.009733679704368114,0.004112489055842161,2.6348801839048974e-05,0.0,60,0.0
51,255,0.013816533610224724,0.009693892672657967,0.004096304066479206,2.633730400702916e-05,0.0,60,0.0
52,260,0.013758150860667229,0.009655162692070007,0.004076661076396704,2.6326855731895193e-05,0.0,60,0.0
53,265,0.013696245849132538,0.00961701013147831,0.004052918404340744,2.631740426295437e-05,0.0,60,0.0
54,270,0.013629377819597721,0.009578784927725792,0.004024283494800329,2.6309076929464936e-05,0.0,60,0.0
55,275,0.013555683195590973,0.009539706632494926,0.003989675082266331,2.630219023558311e-05,0.0,60,0.0
56,280,0.013472999446094036,0.009498842060565948,0.003947860561311245,2.629716800583992e-05,0.0,60,0.0
57,285,0.013379919342696667,0.009455036371946335,0.0038985894061625004,2.6294368581147864e-05,0.0,60,0.0
58,290,0.013278502970933914,0.009407158941030502,0.0038450509309768677,2.6293850169167854e-05,0.0,60,0.0
