,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,epoch_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,epoch_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
16,801.0,0.008347398601472378,0.0007238329271785915,6.094063337513944e-06,0.0,43,801.0,0.009672556072473526,0.001076280139386654,7.640616786375176e-06,0.0,46,801.0,0.008513699285686016,0.001131966128014028,7.2859525062085595e-06,0.0,54,0.008844551319877306,0.0009773597315264244,7.006877543365893e-06,0.0,47.666666666666664
17,851.0,0.007888558320701122,0.0007064725505188107,6.090686383686261e-06,0.0,43,851.0,0.009251355193555355,0.0010366470087319613,7.67196252127178e-06,0.0,46,851.0,0.008231640793383121,0.0011075976071879268,7.2169445957115386e-06,0.0,51,0.0084571847692132,0.0009502390554795662,6.993197833556526e-06,0.0,46.666666666666664
18,901.0,0.007503809407353401,0.0006890969234518707,6.074596512917196e-06,0.0,40,901.0,0.008904244750738144,0.000997871975414455,7.690986421948764e-06,0.0,45,901.0,0.007987136952579021,0.0010819537565112114,7.152920261432882e-06,0.0,49,0.008131730370223522,0.0009229742184591789,6.972834398766281e-06,0.0,44.666666666666664
19,951.0,0.007167614996433258,0.0006780047551728785,6.064769877411891e-06,0.0,38,951.0,0.008608204312622547,0.0009612535941414535,7.718732376815751e-06,0.0,42,951.0,0.007768286857753992,0.0010564635740593076,7.10495942257694e-06,0.0,49,0.007848035388936598,0.0008985739744578798,6.96282055893486e-06,0.0,43.0
20,1001.0,0.006847521290183067,0.0006643991218879819,6.0551142269105185e-06,0.0,37,1001.0,0.008351601660251617,0.0009306088904850185,7.769111107336357e-06,0.0,42,1001.0,0.0075675747357308865,0.0010333004174754024,7.064822057145648e-06,0.0,48,0.007588899228721857,0.0008761028099494675,6.963015797130841e-06,0.0,42.33333333333333
21,1051.0,0.006515116430819035,0.0006559654721058905,6.046984708518721e-06,0.0,36,1051.0,0.008116456679999828,0.0009012598893605173,7.817987352609634e-06,0.0,42,1051.0,0.007381287869066,0.001007125829346478,7.0398214120359626e-06,0.0,47,0.007337620326628287,0.0008547837302709619,6.9682644910547724e-06,0.0,41.666666666666664
22,1101.0,0.006106197368353605,0.000653998926281929,6.043953362677712e-06,0.0,36,1101.0,0.0079543087631464,0.0008796210750006139,7.8589573604404e-06,0.0,42,1101.0,0.007204383611679077,0.000984092359431088,7.01762292010244e-06,0.0,46,0.007088296581059694,0.0008392374535712103,6.97351121440685e-06,0.0,41.33333333333333
23,1151.0,0.005580788012593985,0.0006615089951083064,6.03083526584669e-06,0.0,34,1151.0,0.0077233389019966125,0.0008572137448936701,7.89129171607783e-06,0.0,42,1151.0,0.007068116217851639,0.0009503853507339954,7.0037340265116654e-06,0.0,45,0.006790747710814078,0.0008230360302453239,6.9752870028120615e-06,0.0,40.33333333333333
24,1201.0,0.004987071268260479,0.0006713973707519472,6.0144361668790225e-06,0.0,34,1201.0,0.007553547620773315,0.0008383214590139687,7.914490197435953e-06,0.0,41,1201.0,0.006858169566839933,0.0009219185449182987,6.995213880145457e-06,0.0,44,0.006466262818624576,0.0008105457915614048,6.974713414820144e-06,0.0,39.666666666666664
25,1251.0,0.00446109427139163,0.0006662447704002261,5.959873760730261e-06,0.0,33,1251.0,0.007388360798358917,0.0008256601286120713,7.93720391811803e-06,0.0,40,1251.0,0.006671497132629156,0.0008917419472709298,6.985706477280473e-06,0.0,44,0.006173650734126568,0.0007945489487610757,6.960928052042921e-06,0.0,39.0
26,1301.0,0.003992863465100527,0.0006550229154527187,5.885974132979754e-06,0.0,32,1301.0,0.007234519813209772,0.0008157224510796368,7.949427526909858e-06,0.0,40,1301.0,0.006447357125580311,0.0008689117385074496,6.985654636082472e-06,0.0,44,0.005891580134630203,0.000779885701679935,6.940352098657361e-06,0.0,38.666666666666664
27,1351.0,0.0036021070554852486,0.0006407479522749782,5.807145498692989e-06,0.0,32,1351.0,0.007090914528816938,0.0008065739530138671,7.954165084811393e-06,0.0,40,1351.0,0.0060636443085968494,0.0008649285300634801,6.980817033763742e-06,0.0,43,0.005585555297633012,0.0007707501451174418,6.914042539089374e-06,0.0,38.33333333333333
28,1401.0,0.0032807947136461735,0.0006224187090992928,5.7379129430046305e-06,0.0,30,1401.0,0.006944790482521057,0.0008002448012121022,7.943393029563595e-06,0.0,39,1401.0,0.005365238059312105,0.000925559492316097,6.942882919247495e-06,0.0,43,0.005196941085159779,0.0007827410008758307,6.8747296306052395e-06,0.0,37.33333333333333
29,1451.0,0.003017993876710534,0.000608011323492974,5.696933840226848e-06,0.0,29,1451.0,0.0068126400001347065,0.0007945186225697398,7.922977601992898e-06,0.0,37,1451.0,0.004585195332765579,0.0009566590888425708,6.8337726588652e-06,0.0,41,0.004805276403203607,0.0007863963449684281,6.8178947003616486e-06,0.0,35.666666666666664
30,1501.0,0.0028022085316479206,0.000593838922213763,5.675769898516592e-06,0.0,29,1501.0,0.0066596572287380695,0.0007949426653794944,7.896292117948178e-06,0.0,36,1501.0,0.004010193515568972,0.0009529683156870306,6.714376468153205e-06,0.0,39,0.00449068642531832,0.0007805833010934293,6.762146161539325e-06,0.0,34.666666666666664
31,1551.0,0.002629311755299568,0.0005795477773062885,5.663142019329825e-06,0.0,29,1551.0,0.006498642731457949,0.0007972436724230647,7.869060027587693e-06,0.0,36,1551.0,0.003461303422227502,0.0009527011425234377,6.6076195253117476e-06,0.0,38,0.004196419302995006,0.0007764975307509303,6.713273857409755e-06,0.0,34.33333333333333
32,1601.0,0.002469836501404643,0.0005662843468599021,5.661494014930213e-06,0.0,28,1601.0,0.006314713042229414,0.000809549237601459,7.817926416464616e-06,0.0,36,1601.0,0.003082017879933119,0.0009747743606567383,6.519120233861031e-06,0.0,37,0.003955522474522391,0.0007835359817060331,6.666180221751953e-06,0.0,33.666666666666664
33,1651.0,0.0023326051887124777,0.0005539846024475992,5.674406565958634e-06,0.0,28,1651.0,0.006051676347851753,0.000828692689538002,7.742536581645254e-06,0.0,35,1651.0,0.0026476113125681877,0.000982714700512588,6.462425517383963e-06,0.0,35,0.003677297616377473,0.0007884639974993963,6.626456221662616e-06,0.0,32.666666666666664
34,1701.0,0.002208021702244878,0.000542418856639415,5.692437753168633e-06,0.0,28,1701.0,0.005683020688593388,0.0008631013915874064,7.644150173291564e-06,0.0,35,1701.0,0.0023370981216430664,0.0009971355320885777,6.428825599869015e-06,0.0,34,0.0034093801708271103,0.0008008852601051331,6.58847117544307e-06,0.0,32.33333333333333
35,1751.0,0.0021060879807919264,0.0005310775013640523,5.714407961932011e-06,0.0,26,1751.0,0.005209252703934908,0.0009059201111085713,7.504866516683251e-06,0.0,35,1751.0,0.0020977852400392294,0.0010125128319486976,6.406906777556287e-06,0.0,33,0.003137708641588688,0.0008165034814737737,6.54206041872385e-06,0.0,31.333333333333332
36,1801.0,0.001993368146941066,0.0005200492450967431,5.746386705141049e-06,0.0,25,1801.0,0.004685028921812773,0.0009425769676454365,7.331538199650822e-06,0.0,35,1801.0,0.001947441603988409,0.0010276759276166558,6.4015380303317215e-06,0.0,32,0.002875279557580749,0.0008301007134529451,6.493154311707864e-06,0.0,30.666666666666664
37,1851.0,0.0018970398232340813,0.0005112917860969901,5.793993750558002e-06,0.0,25,1851.0,0.004318721126765013,0.0009548877715133131,7.151046247599879e-06,0.0,35,1851.0,0.001756952260620892,0.0010264304000884295,6.409321485989494e-06,0.0,31,0.0026575710702066617,0.0008308699858995775,6.451453828049125e-06,0.0,30.333333333333332
38,1901.0,0.0018083624308928847,0.0005027742008678615,5.844616225658683e-06,0.0,25,1901.0,0.003909882623702288,0.0009488419163972139,6.99811926097027e-06,0.0,32,1901.0,0.0016430862015113235,0.0010270684724673629,6.421199941542e-06,0.0,29,0.0024537770853688317,0.0008262281965774794,6.421311809390318e-06,0.0,28.666666666666664
39,1951.0,0.0017543247668072581,0.0004948634305037558,5.898394647374516e-06,0.0,24,1951.0,0.003634620690718293,0.0009450897923670709,6.910964657436125e-06,0.0,31,1951.0,0.0015430726343765855,0.0010241521522402763,6.444678092520917e-06,0.0,29,0.002310672697300712,0.0008213684583703676,6.418012465777186e-06,0.0,28.0
40,2001.0,0.0016561525408178568,0.0004874098231084645,5.954454991297098e-06,0.0,24,2001.0,0.0033904279116541147,0.0009284457773901522,6.8437771005847026e-06,0.0,30,2001.0,0.0014636878622695804,0.001020072610117495,6.478454452008009e-06,0.0,29,0.002170089438247184,0.0008119760702053705,6.425562181296603e-06,0.0,27.666666666666664
41,2051.0,0.0015870841452851892,0.0004810521495528519,6.012274297972908e-06,0.0,24,2051.0,0.0031946359667927027,0.0008972793584689498,6.790986390114995e-06,0.0,27,2051.0,0.001403576461598277,0.0010130176087841392,6.516555458802031e-06,0.0,29,0.002061765524558723,0.000797116372268647,6.439938715629978e-06,0.0,26.666666666666664
42,2101.0,0.0015236495528370142,0.0004751955857500434,6.071886218705913e-06,0.0,24,2101.0,0.0029772287234663963,0.0008559405105188489,6.764734735043021e-06,0.0,26,2101.0,0.0013454967411234975,0.0010061821667477489,6.558377663168358e-06,0.0,29,0.001948791672475636,0.0007791060876722137,6.46499953897243e-06,0.0,26.333333333333332
43,2151.0,0.0014669332886114717,0.00046985605149529874,6.132149337645387e-06,0.0,24,2151.0,0.002817728091031313,0.0008447542786598206,6.750326065230183e-06,0.0,26,2151.0,0.001301977434195578,0.0009970581158995628,6.607186151086353e-06,0.0,28,0.0018622129379461208,0.000770556148684894,6.496553851320641e-06,0.0,26.0
44,2201.0,0.0014250577660277486,0.00046384581946767867,6.192090495460434e-06,0.0,24,2201.0,0.0027333039324730635,0.0008216167334467173,6.7390060394245666e-06,0.0,25,2201.0,0.0012657677289098501,0.0009897749405354261,6.662778559984872e-06,0.0,28,0.0018080431424702206,0.0007584124978166074,6.531291698289957e-06,0.0,25.666666666666664
45,2251.0,0.0013745366595685482,0.0004597549850586802,6.252373168535996e-06,0.0,24,2251.0,0.002568997675552964,0.0007952879532240331,6.725686034769751e-06,0.0,24,2251.0,0.001225145417265594,0.0009839382255449891,6.717560154356761e-06,0.0,28,0.001722893250795702,0.0007463270546092341,6.565206452554169e-06,0.0,25.333333333333332
46,2301.0,0.001330926432274282,0.00045558070996776223,6.315610789897619e-06,0.0,24,2301.0,0.0024708653800189495,0.0007673538057133555,6.721865247527603e-06,0.0,24,2301.0,0.0011945045553147793,0.00097686389926821,6.773245786462212e-06,0.0,27,0.0016654321225360036,0.0007332661383164425,6.603573941295811e-06,0.0,25.0
47,2351.0,0.0012893230887129903,0.00045158370630815625,6.380753347912105e-06,0.0,24,2351.0,0.002382957609370351,0.0007404524367302656,6.714516075589927e-06,0.0,24,2351.0,0.0011722577037289739,0.0009709939477033913,6.8372323767107446e-06,0.0,27,0.0016148461339374383,0.0007210100302472711,6.6441672667375915e-06,0.0,25.0
48,2401.0,0.0012500182492658496,0.000447611790150404,6.446320639952319e-06,0.0,23,2401.0,0.0023053279146552086,0.0007155558560043573,6.6999987211602274e-06,0.0,24,2401.0,0.0011473523918539286,0.0009643047233112156,6.903736448293785e-06,0.0,27,0.001567566185258329,0.0007091574564886589,6.683351936468776e-06,0.0,24.666666666666664
49,2451.0,0.0012165176449343562,0.0004431332345120609,6.518816007883288e-06,0.0,23,2451.0,0.0022294712252914906,0.0006931245443411171,6.680813385173678e-06,0.0,23,2451.0,0.0011266337241977453,0.0009584685903973877,6.9696925493190065e-06,0.0,27,0.0015242075314745307,0.0006982421230835219,6.723107314125324e-06,0.0,24.333333333333332
50,2501.0,0.0011810429859906435,0.0004401408659759909,6.591876626771409e-06,0.0,23,2501.0,0.0021503623574972153,0.0006746186409145594,6.660536200797651e-06,0.0,23,2501.0,0.0011063306592404842,0.0009522191830910742,7.035182079562219e-06,0.0,27,0.001479245334242781,0.0006889928966605414,6.762531635710426e-06,0.0,24.333333333333332
51,2551.0,0.0011479846434667706,0.00043707017903216183,6.664804459433071e-06,0.0,23,2551.0,0.0020750295370817184,0.0006587859243154526,6.634028522967128e-06,0.0,23,2551.0,0.0010908519616350532,0.000946418906096369,7.099110462149838e-06,0.0,27,0.0014379553807278473,0.0006807583364813278,6.799314481516679e-06,0.0,24.333333333333332
52,2601.0,0.001117304665967822,0.00043397024273872375,6.737241619703127e-06,0.0,23,2601.0,0.0019791789818555117,0.0006444858154281974,6.601448603760218e-06,0.0,23,2601.0,0.0010705572785809636,0.0009369287290610373,7.16101385478396e-06,0.0,26,0.0013890136421347656,0.0006717949290759861,6.833234692749102e-06,0.0,24.0
53,2651.0,0.0010889178374782205,0.00043079169699922204,6.8082940742897335e-06,0.0,23,2651.0,0.0018957980209961534,0.0006335668149404228,6.565896910615265e-06,0.0,23,2651.0,0.0010550478473305702,0.0009326433064416051,7.226622983580455e-06,0.0,26,0.0013465879019349813,0.0006656672727937499,6.866937989495151e-06,0.0,24.0
54,2701.0,0.001067394856363535,0.00042628415394574404,6.87621741235489e-06,0.0,23,2701.0,0.001817620126530528,0.0006227361736819148,6.529272468469571e-06,0.0,23,2701.0,0.0010399824241176248,0.0009276334312744439,7.291199835890438e-06,0.0,26,0.0013083324690038958,0.0006588845863007009,6.8988965722383e-06,0.0,24.0
55,2751.0,0.0010434499708935618,0.00042344664689153433,6.941950687178178e-06,0.0,23,2751.0,0.0017496556974947453,0.0006106799701228738,6.4917180679913145e-06,0.0,23,2751.0,0.0010312077356502414,0.0009235478937625885,7.3531296038709115e-06,0.0,26,0.001274771134679516,0.0006525581702589989,6.928932786346801e-06,0.0,24.0
56,2801.0,0.0010215556249022484,0.0004202858835924417,7.008080956438789e-06,0.0,23,2801.0,0.0017337787430733442,0.0005987423937767744,6.453993137256475e-06,0.0,23,2801.0,0.0010144178522750735,0.0009183562942780554,7.412359536829172e-06,0.0,26,0.0012565840734168887,0.0006457948572157571,6.958144543508145e-06,0.0,24.0
57,2851.0,0.0010017349850386381,0.00041692156810313463,7.073748747643549e-06,0.0,23,2851.0,0.0016357672866433859,0.0005882092518731952,6.415158168238122e-06,0.0,23,2851.0,0.0010024108923971653,0.0009141400223597884,7.469124739145627e-06,0.0,26,0.0012133043880263963,0.0006397569474453727,6.986010551675766e-06,0.0,24.0
58,2901.0,0.000983670586720109,0.00041344642522744834,7.138080945878755e-06,0.0,23,2901.0,0.0015847616596147418,0.0005771463038399816,6.380128070304636e-06,0.0,21,2901.0,0.0009915666887536645,0.0009101449977606535,7.523389740526909e-06,0.0,26,0.0011866663116961718,0.0006335792422760278,7.013866252236767e-06,0.0,23.333333333333332
59,2951.0,0.0009835283271968365,0.0004088824789505452,7.200461368483957e-06,0.0,23,2951.0,0.001537072821520269,0.000570039264857769,6.3561096794728655e-06,0.0,21,2951.0,0.0009851226350292563,0.0009056981652975082,7.574200481030857e-06,0.0,26,0.0011685745945821204,0.0006282066363686074,7.043590509662559e-06,0.0,23.333333333333332
60,3001.0,0.0009565684595145285,0.0004056364414282143,7.259294307004893e-06,0.0,23,3001.0,0.001492799143306911,0.0005640120361931622,6.3349857555294875e-06,0.0,21,3001.0,0.0009747411240823567,0.0009030394139699638,7.622015345987165e-06,0.0,26,0.0011413695756345987,0.0006242292971971134,7.072098469507182e-06,0.0,23.333333333333332
61,3051.0,0.000942458224017173,0.0004025016096420586,7.320139957300853e-06,0.0,23,3051.0,0.001539676683023572,0.0005583188030868769,6.313736321317265e-06,0.0,21,3051.0,0.000966338615398854,0.0008995862444862723,7.66739685786888e-06,0.0,26,0.001149491174146533,0.0006201355524050692,7.100424378828999e-06,0.0,23.333333333333332
62,3101.0,0.0009301525424234569,0.00039918647962622344,7.3806863838399295e-06,0.0,23,3101.0,0.0014140699058771133,0.0005496646626852453,6.291402314673178e-06,0.0,20,3101.0,0.0009589918190613389,0.0008959354017861187,7.709827514190692e-06,0.0,26,0.0011010714224539697,0.0006149288480325291,7.127305404234599e-06,0.0,23.0
63,3151.0,0.0009191423887386918,0.0003958094457630068,7.440984063578071e-06,0.0,23,3151.0,0.0013784879120066762,0.0005425986601039767,6.276455223996891e-06,0.0,20,3151.0,0.0009703266550786793,0.0008896064246073365,7.748897587589454e-06,0.0,26,0.0010893189852746823,0.0006093381768247733,7.155445625054805e-06,0.0,23.0
64,3201.0,0.0009153741993941367,0.0003923631738871336,7.500331776100211e-06,0.0,23,3201.0,0.0013444505166262388,0.0005361745716072619,6.257340373849729e-06,0.0,20,3201.0,0.0009512790711596608,0.000883521803189069,7.783441105857491e-06,0.0,26,0.001070367929060012,0.0006040198495611548,7.180371085269144e-06,0.0,23.0
65,3251.0,0.0009062153985723853,0.0003881305456161499,7.555735464848112e-06,0.0,23,3251.0,0.0013118768110871315,0.000529264158103615,6.237304660317022e-06,0.0,20,3251.0,0.0009556060540489852,0.0008660538587719202,7.81239850766724e-06,0.0,26,0.0010578994212361672,0.000594482854163895,7.2018128776107915e-06,0.0,23.0
66,3301.0,0.0008960167760960758,0.00038513686740770936,7.6127944339532405e-06,0.0,23,3301.0,0.00128187146037817,0.0005220838938839734,6.21620438323589e-06,0.0,20,3301.0,0.0009550093091093004,0.0008457841468043625,7.83978703111643e-06,0.0,26,0.001044299181861182,0.0005843349693653483,7.2229286161018535e-06,0.0,23.0
67,3351.0,0.0008885999559424818,0.000382001482648775,7.67065921536414e-06,0.0,23,3351.0,0.0012565150391310453,0.0005143643938936293,6.1942510001244955e-06,0.0,20,3351.0,0.0009549810201860964,0.0008232804830186069,7.86737564340001e-06,0.0,26,0.0010333653384198744,0.0005732154531870037,7.244095286296215e-06,0.0,23.0
68,3401.0,0.0008822801755741239,0.000378780416212976,7.728409400442615e-06,0.0,23,3401.0,0.0012249952415004373,0.0005073356442153454,6.171066615934251e-06,0.0,20,3401.0,0.0009723477414809167,0.0007991818711161613,7.895044291217346e-06,0.0,26,0.001026541052851826,0.0005617659771814942,7.264840102531403e-06,0.0,23.0
69,3451.0,0.0008768339757807553,0.0003755306242965162,7.785718480590731e-06,0.0,23,3451.0,0.001198407611809671,0.0005004287813790143,6.149236469354946e-06,0.0,20,3451.0,0.0009569706744514406,0.0007756249979138374,7.922437362140045e-06,0.0,26,0.0010107374206806221,0.0005505281345297892,7.285797437361907e-06,0.0,23.0
70,3501.0,0.0008944290457293391,0.0003714528866112232,7.842082595743705e-06,0.0,23,3501.0,0.0011730302358046174,0.0004936699406243861,6.127148026280338e-06,0.0,20,3501.0,0.0009552919073030353,0.0007520536310039461,7.951551197038498e-06,0.0,26,0.0010075837296123305,0.0005390588194131851,7.306927273020847e-06,0.0,23.0
71,3551.0,0.000872407341375947,0.00036829395685344934,7.893802830949426e-06,0.0,23,3551.0,0.0011487299343571067,0.0004871091805398464,6.104645763116423e-06,0.0,20,3551.0,0.0009542854386381805,0.0007295450195670128,7.982435818121303e-06,0.0,26,0.000991807571457078,0.0005283160523201028,7.32696147072905e-06,0.0,23.0
72,3601.0,0.0008674501441419125,0.00036549140349961817,7.950041435833555e-06,0.0,23,3601.0,0.0011483809212222695,0.0004806091310456395,6.082471372792497e-06,0.0,20,3601.0,0.0009513362310826778,0.0007111721206456423,8.01534770289436e-06,0.0,26,0.0009890557654822865,0.0005190908850636333,7.34928683717347e-06,0.0,23.0
73,3651.0,0.0008636019774712622,0.00036261172499507666,8.006632924661972e-06,0.0,23,3651.0,0.0011051392648369074,0.0004739103314932436,6.057026439520996e-06,0.0,20,3651.0,0.0009441530564799905,0.0006987806991674006,8.049527423281688e-06,0.0,26,0.00097096476626272,0.0005117675852185736,7.371062262488218e-06,0.0,23.0
74,3701.0,0.0008602472953498363,0.0003597332688514143,8.0628715295461e-06,0.0,23,3701.0,0.0010844235075637698,0.0004680636338889599,6.03285116085317e-06,0.0,20,3701.0,0.0009472494130022824,0.0006896828999742866,8.084217370196711e-06,0.0,26,0.0009639734053052962,0.0005058266009048868,7.393313353531994e-06,0.0,23.0
75,3751.0,0.0008572141523472965,0.00035688761272467673,8.11882819107268e-06,0.0,23,3751.0,0.0010654163779690862,0.00046198663767427206,6.011601726640947e-06,0.0,19,3751.0,0.0009299658122472465,0.0006819977425038815,8.119226549752057e-06,0.0,26,0.0009508654475212097,0.0005002906643009434,7.416552155821894e-06,0.0,22.666666666666664
76,3801.0,0.000865064503159374,0.0003531152615323663,8.172437446773984e-06,0.0,23,3801.0,0.0010462183272466063,0.0004565379931591451,5.99491568209487e-06,0.0,19,3801.0,0.0009235261240974069,0.0006753862253390253,8.154090210155118e-06,0.0,26,0.0009449363181677957,0.0004950131600101788,7.440481113007991e-06,0.0,22.666666666666664
77,3851.0,0.0008554115192964673,0.0003507026704028249,8.224855264415964e-06,0.0,23,3851.0,0.0011499950196594,0.0004518649075180292,5.977152341074543e-06,0.0,19,3851.0,0.000922853359952569,0.0006669062422588468,8.186854756786488e-06,0.0,26,0.0009760866329694787,0.0004898246067265669,7.462954120758998e-06,0.0,22.666666666666664
78,3901.0,0.000852112309075892,0.00034831452649086714,8.281322152470239e-06,0.0,23,3901.0,0.001010999782010913,0.0004454761801753193,5.957983375992626e-06,0.0,19,3901.0,0.0009149570250883698,0.0006628453265875578,8.218685252359137e-06,0.0,26,0.0009260230387250582,0.00048554534441791475,7.4859969269406666e-06,0.0,22.666666666666664
79,3951.0,0.0008494362118653953,0.0003458363062236458,8.337876352015883e-06,0.0,23,3951.0,0.0009952393593266606,0.000440706848166883,5.937969490332762e-06,0.0,19,3951.0,0.0009111999534070492,0.0006587684620171785,8.249369784607552e-06,0.0,26,0.0009186251748663683,0.0004817705388025691,7.5084052089853986e-06,0.0,22.666666666666664
80,4001.0,0.0008470344473607838,0.0003433485690038651,8.394274118472822e-06,0.0,23,4001.0,0.0009798746323212981,0.0004361339088063687,5.91873640587437e-06,0.0,19,4001.0,0.0009193682344630361,0.0006562049966305494,8.278097993752453e-06,0.0,26,0.000915425771381706,0.0004785624914802611,7.530369506033215e-06,0.0,22.666666666666664
81,4051.0,0.0008694329881109297,0.00034026644425466657,8.448975677310955e-06,0.0,23,4051.0,0.0009650284191593528,0.0004316758131608367,5.899805273656966e-06,0.0,19,4051.0,0.0009076158748939633,0.0006529341917484999,8.30422777653439e-06,0.0,26,0.0009140257607214153,0.000474958816388001,7.551002909167437e-06,0.0,22.666666666666664
