,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
0,0.0,0.036687709391117096,0.0010388249065726995,9.999999747378752e-06,0.0,60,0.0
1,50.0,0.00911860540509224,0.0010389045346528292,9.533859156363178e-06,0.0,60,0.0
2,100.0,0.006941989995539188,0.0010414583375677466,9.167712050839327e-06,0.0,60,0.0
3,150.0,0.00457740668207407,0.0010376983555033803,8.890265235095285e-06,0.0,60,0.0
4,200.0,0.003686128882691264,0.0010339317377656698,8.656752470415086e-06,0.0,60,0.0
5,250.0,0.0034012116957455873,0.001017959788441658,8.520486517227255e-06,0.0,60,0.0
6,300.0,0.003263315185904503,0.0008947128080762923,8.580162102589384e-06,0.0,60,0.0
7,350.0,0.0031291015911847353,0.0007718818378634751,8.598785825597588e-06,0.0,60,0.0
8,400.0,0.0029325750656425953,0.0007429049583151937,8.532691026630346e-06,0.0,60,0.0
9,450.0,0.002567475428804755,0.0007015370647422969,8.430482921539806e-06,0.0,60,0.0
10,500.0,0.0017636647680774331,0.0007085816469043493,8.279566827695817e-06,0.0,60,0.0
11,550.0,0.001289794105105102,0.0006674780743196607,8.183861609722953e-06,0.0,60,0.0
12,600.0,0.0010011062258854508,0.000602622632868588,8.147030712279957e-06,0.0,60,0.0
13,650.0,0.0008280360489152372,0.0005145790637470782,8.138069460983388e-06,0.0,58,0.0
14,700.0,0.0007097952184267342,0.00043102315976284444,8.135306416079402e-06,0.0,57,0.0
15,750.0,0.0006198030314408243,0.0003732405311893672,8.095569683064241e-06,0.0,56,0.0
16,800.0,0.0005502714193426073,0.0003363262221682817,8.026181603781879e-06,0.0,54,0.0
17,850.0,0.0004928665584884584,0.00030747681739740074,7.952035048219841e-06,0.0,53,0.0
18,900.0,0.00044564963900484145,0.0002824219991452992,7.874252332840115e-06,0.0,52,0.0
19,950.0,0.000405031256377697,0.0002603056491352618,7.79697802499868e-06,0.0,52,0.0
20,1000.0,0.0003711193858180195,0.00024136323190759867,7.7247595982044e-06,0.0,50,0.0
21,1050.0,0.00034241893445141613,0.0002248800446977839,7.66922858019825e-06,0.0,49,0.0
22,1100.0,0.0003182849322911352,0.0002109579072566703,7.617078153998591e-06,0.0,47,0.0
23,1150.0,0.0002975757233798504,0.00019818833970930427,7.580795681860764e-06,0.0,45,0.2857142857142857
24,1200.0,0.00028037498123012483,0.0001852271379902959,7.553063824161654e-06,0.0,44,0.2857142857142857
25,1250.0,0.0002652210823725909,0.00017432737513445318,7.522645773860859e-06,0.0,44,0.2857142857142857
26,1300.0,0.00025260847178287804,0.0001677436666795984,7.482462933694478e-06,0.0,44,0.2857142857142857
27,1350.0,0.0002394613838987425,0.00016235231305472553,7.4358276833663695e-06,0.0,43,0.2857142857142857
28,1400.0,0.00022865168284624815,0.00015812364290468395,7.388270205410663e-06,0.0,42,0.2857142857142857
29,1450.0,0.00021847728930879384,0.00015480752335861325,7.344399364228593e-06,0.0,42,0.2857142857142857
30,1500.0,0.00021008707699365914,0.00015131903637666255,7.299051048903493e-06,0.0,41,0.2857142857142857
31,1550.0,0.00020159171253908426,0.0001487939734943211,7.257957804540638e-06,0.0,41,0.2857142857142857
32,1600.0,0.00019411910034250468,0.00014639284927397966,7.2188595368061215e-06,0.0,40,0.2857142857142857
33,1650.0,0.00018731951422523707,0.00014363601803779602,7.1822105383034796e-06,0.0,39,0.2857142857142857
34,1700.0,0.00018105300841853023,0.00014043440751265734,7.1506128733744845e-06,0.0,37,0.2857142857142857
35,1750.0,0.00017531691992189735,0.00013794226106256247,7.13303052179981e-06,0.0,37,0.2857142857142857
36,1800.0,0.00016972076264210045,0.00013420972391031682,7.043050572974607e-06,0.0,37,0.2857142857142857
37,1850.0,0.0001616746885702014,0.0001315479021286592,7.006266514508752e-06,0.0,37,0.2857142857142857
38,1900.0,0.00015439772687386721,0.00012893961684312671,7.006548457866302e-06,0.0,37,0.2857142857142857
39,1950.0,0.00014795038441661745,0.00012637877080123872,7.0098139985930175e-06,0.0,37,0.2857142857142857
