,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
52,2600.0,3.278860094724223e-05,4.789146260009147e-05,9.150319783657324e-06,0.0,30,1.0
53,2650.0,3.134945291094482e-05,4.678731056628749e-05,9.171251804218628e-06,0.0,30,1.0
54,2700.0,3.024368197657168e-05,4.574800550471991e-05,9.192309335048776e-06,0.0,30,1.0
55,2750.0,2.9415143217192963e-05,4.4697684643324465e-05,9.213144949171692e-06,0.0,30,2.0
56,2800.0,4.166016515227966e-05,4.477845141082071e-05,9.236391633749008e-06,0.0,29,2.0
57,2850.0,2.7014164516003802e-05,4.2748830310301855e-05,9.263737410947215e-06,0.0,29,2.0
58,2900.0,2.648875306476839e-05,4.196094596409239e-05,9.293888979300391e-06,0.0,29,2.0
59,2950.0,2.5333278244943358e-05,4.097971395822242e-05,9.32301645661937e-06,0.0,29,2.0
60,3000.0,2.4451426725136116e-05,4.014608930447139e-05,9.350295840704348e-06,0.0,29,2.0
61,3050.0,2.4059814677457325e-05,3.930647289962508e-05,9.37849108595401e-06,0.0,29,2.0
62,3100.0,2.3347272872342728e-05,3.865289545501582e-05,9.405755008629058e-06,0.0,29,2.0
63,3150.0,2.2134287064545788e-05,3.774959623115137e-05,9.432261322217528e-06,0.0,29,2.0
