,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
0,0.0,0.14627023041248322,0.0049614557065069675,3.9999998989515007e-05,0.0,60,0.0
1,50.0,0.038682062178850174,0.004961753264069557,3.647091216407716e-05,0.0,60,0.0
2,100.0,0.021275285631418228,0.004960666876286268,3.366017699590884e-05,0.0,60,0.0
3,150.0,0.01655770279467106,0.00491884583607316,3.273712718510069e-05,0.0,60,0.0
4,200.0,0.015524119138717651,0.0046668890863657,3.277448195149191e-05,0.0,60,0.0
5,250.0,0.014749649912118912,0.0038078492507338524,3.312324042781256e-05,0.0,60,0.0
6,300.0,0.012937070801854134,0.003712552599608898,3.263418693677522e-05,0.0,60,0.0
7,350.0,0.010612298734486103,0.003558665281161666,3.1787647458259016e-05,0.0,59,0.0
8,400.0,0.008430827409029007,0.0034843944013118744,3.1003946787677705e-05,0.0,58,0.0
9,450.0,0.006284831091761589,0.003345627337694168,3.063207259401679e-05,0.0,54,0.0
10,500.0,0.004843426402658224,0.0030817741062492132,3.0413588319788687e-05,0.0,53,0.0
11,550.0,0.003815937554463744,0.002787614008411765,3.0112425520201214e-05,0.0,47,0.0
12,600.0,0.00313295004889369,0.002519425004720688,3.011697845067829e-05,0.0,47,0.0
13,650.0,0.0027216016314923763,0.002224431373178959,3.0178800443536602e-05,0.0,46,0.14285714285714285
14,700.0,0.0024393999483436346,0.0018897282425314188,3.063140684389509e-05,0.0,42,0.14285714285714285
15,750.0,0.002198170404881239,0.0016076808096840978,3.115123035968281e-05,0.0,41,0.14285714285714285
16,800.0,0.0019763829186558723,0.0014272700063884258,3.14667631755583e-05,0.0,41,0.14285714285714285
17,850.0,0.0017798261251300573,0.00131645193323493,3.1600502552464604e-05,0.0,41,0.14285714285714285
18,900.0,0.0016192083712667227,0.001245127059519291,3.163551809848286e-05,0.0,40,0.14285714285714285
19,950.0,0.0014905205462127924,0.0012162752682343125,3.1660070817451924e-05,0.0,39,0.14285714285714285
20,1000.0,0.001370181329548359,0.0011914740316569805,3.167700924677774e-05,0.0,39,0.14285714285714285
21,1050.0,0.0012758371885865927,0.0011741406051442027,3.166680471622385e-05,0.0,39,0.14285714285714285
22,1100.0,0.0011972746578976512,0.0011747432872653008,3.162970097037032e-05,0.0,38,0.14285714285714285
23,1150.0,0.0011308155953884125,0.001175646553747356,3.1598050554748625e-05,0.0,38,0.14285714285714285
24,1200.0,0.0010730557842180133,0.0011797072365880013,3.1542898796033114e-05,0.0,38,0.14285714285714285
25,1250.0,0.0010228429455310106,0.001185952452942729,3.146894960082136e-05,0.0,35,0.14285714285714285
26,1300.0,0.0009800890693441033,0.0011899189557880163,3.1465293432120234e-05,0.0,34,0.14285714285714285
27,1350.0,0.0009400211274623871,0.0012017255648970604,3.15622819471173e-05,0.0,33,0.14285714285714285
28,1400.0,0.0009219618514180183,0.001206289161927998,3.167614704580046e-05,0.0,33,0.14285714285714285
29,1450.0,0.0008747319225221872,0.0012065002229064703,3.178384940838441e-05,0.0,33,0.14285714285714285
30,1500.0,0.0008470644243061543,0.0012116499710828066,3.1891122489469126e-05,0.0,33,0.14285714285714285
31,1550.0,0.000822901027277112,0.0012145652435719967,3.199044294888154e-05,0.0,33,0.14285714285714285
32,1600.0,0.0007996136555448174,0.001222060527652502,3.208818452549167e-05,0.0,33,0.14285714285714285
33,1650.0,0.0007993201725184917,0.0012259921059012413,3.218886922695674e-05,0.0,33,0.14285714285714285
34,1700.0,0.0007595641072839499,0.001229250687174499,3.229473441024311e-05,0.0,33,0.14285714285714285
35,1750.0,0.000741434283554554,0.0012328381417319179,3.23996864608489e-05,0.0,33,0.14285714285714285
36,1800.0,0.000723037519492209,0.0012484195176512003,3.250983718317002e-05,0.0,33,0.14285714285714285
37,1850.0,0.0007028183317743242,0.0012609045952558517,3.2623414881527424e-05,0.0,33,0.14285714285714285
38,1900.0,0.0006957168225198984,0.0012800376862287521,3.2744952477514744e-05,0.0,32,0.14285714285714285
39,1950.0,0.0006658749189227819,0.0012891956139355898,3.2908981665968895e-05,0.0,32,0.14285714285714285
40,2000.0,0.0006504176999442279,0.0013020876795053482,3.3074400562327355e-05,0.0,31,0.14285714285714285
41,2050.0,0.0006336717051453888,0.0013101117219775915,3.328640013933182e-05,0.0,31,0.14285714285714285
42,2100.0,0.0006471227970905602,0.0013241098495200276,3.348259997437708e-05,0.0,31,0.14285714285714285
43,2150.0,0.0006068127695471048,0.0013220594264566898,3.366832243045792e-05,0.0,30,0.14285714285714285
44,2200.0,0.0005949281621724367,0.0013261082349345088,3.386193566257134e-05,0.0,29,0.14285714285714285
45,2250.0,0.0005875342758372426,0.0013191892066970468,3.404682138352655e-05,0.0,29,0.14285714285714285
46,2300.0,0.0005782562075182796,0.0013271281495690346,3.424342139624059e-05,0.0,29,0.14285714285714285
47,2350.0,0.0005649561644531786,0.0013328037457540631,3.4441411116858944e-05,0.0,29,0.14285714285714285
48,2400.0,0.0005619552684947848,0.0013397852890193462,3.46283231920097e-05,0.0,29,0.14285714285714285
49,2450.0,0.0005494925426319242,0.0013484895462170243,3.481400563032366e-05,0.0,29,0.14285714285714285
50,2500.0,0.000549339281860739,0.0013636966468766332,3.5005941754207015e-05,0.0,29,0.14285714285714285
51,2550.0,0.0005352915031835437,0.0013758228160440922,3.520466998452321e-05,0.0,29,0.14285714285714285
52,2600.0,0.0005287555977702141,0.001393710495904088,3.538964665494859e-05,0.0,28,0.14285714285714285
