,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9
0,0,0.0720338374376297,0.06903895735740662,0.00299332058057189,1.556672714286833e-06,0.0,60,0.0,0.07716391980648041,0.07383369654417038,0.003328762948513031,1.4580067499991856e-06,0.0,60,0.0,0.0729605033993721,0.07101315259933472,0.001945945667102933,1.3994174423714867e-06,0.0,60,0.0,0.07702314853668213,0.0747814029455185,0.002240339759737253,1.4048067669136799e-06,0.0,60,0.0,0.07193535566329956,0.070200115442276,0.0017338523175567389,1.3853792779627838e-06,0.0,60,0.0,0.0727565810084343,0.07058699429035187,0.002167908940464258,1.6740312958063441e-06,0.0,60,0.0,0.0794420838356018,0.07759089767932892,0.0018498653080314398,1.3291454479258391e-06,0.0,60,0.0,0.0842563807964325,0.08145151287317276,0.002803429262712598,1.4367076346388785e-06,0.0,60,0.0,0.07206164300441742,0.06884043663740158,0.0032196654938161373,1.5311604784074007e-06,0.0,60,0.0,0.06797218322753906,0.06569220870733261,0.002278581028804183,1.3922424386692e-06,0.0,60,0.0
1,50,0.004737379960715771,0.0022057380992919207,0.0025260751135647297,5.566860181716038e-06,0.0,60,0.0,0.005809838883578777,0.0031844961922615767,0.002620768267661333,4.5742681322735734e-06,0.0,60,0.0,0.0029388442635536194,0.0016164719127118587,0.001316326903179288,6.045438112778356e-06,0.0,60,0.0,0.0032757059670984745,0.0019765086472034454,0.0012932518729940057,5.945646080363076e-06,0.0,60,0.0,0.0025564259849488735,0.0015443299198523164,0.0010070425923913717,5.053562290413538e-06,0.0,60,0.0,0.0028417264111340046,0.0016722987638786435,0.0011639043223112822,5.523391791939503e-06,0.0,60,0.0,0.003031174186617136,0.0017880252562463284,0.0012373245554044843,5.824434992973693e-06,0.0,60,0.0,0.00487180333584547,0.002622778993099928,0.002243524184450507,5.499998678715201e-06,0.0,60,0.0,0.005019674077630043,0.0025271049235016108,0.0024865688756108284,6.000203484290978e-06,0.0,60,0.0,0.002869199262931943,0.0017760689370334148,0.0010868788231164217,6.251594641071279e-06,0.0,60,0.0
2,100,0.0011312677524983883,0.0006404239684343338,0.00048185791820287704,8.985749445855618e-06,0.0,49,0.0,0.002585184760391712,0.0016713476506993175,0.0009081664029508829,5.670729933626717e-06,0.0,46,0.0,0.0009876294061541557,0.00054913479834795,0.0004301730659790337,8.321625500684604e-06,0.0,47,0.0,0.0016602075193077326,0.0011696608271449804,0.0004833397106267512,7.206986992969178e-06,0.0,49,0.0,0.0008080168627202511,0.0004736775008495897,0.0003266730345785618,7.666279088880401e-06,0.0,44,0.0,0.0014781940262764692,0.001035106834024191,0.0004373037372715771,5.783525011793245e-06,0.0,47,0.0,0.001078213332220912,0.0005387284327298403,0.0005315621965564787,7.922743861854542e-06,0.0,46,0.0,0.00232147891074419,0.001532889436930418,0.0007808067603036761,7.782816282997373e-06,0.0,53,0.0,0.0024509248323738575,0.0015269368886947632,0.0009165077935904264,7.480161457351642e-06,0.0,48,0.0,0.0015869482886046171,0.0010276020038872957,0.0005511327181011438,8.213570254156366e-06,0.0,49,0.0
3,150,0.0006274424958974123,0.0003329498285893351,0.0002841835666913539,1.0309079698345158e-05,0.0,42,0.0,0.0015427451580762863,0.0009456548141315579,0.0005899404059164226,7.149894827307435e-06,0.0,40,0.0,0.0004876060993410647,0.00022127851843833923,0.00025683254352770746,9.495035556028597e-06,0.0,42,0.14285714285714285,0.0009077423019334674,0.0005638996954075992,0.0003364937729202211,7.348849067057017e-06,0.0,45,0.14285714285714285,0.0005397502100095153,0.0002935857337433845,0.00023707188665866852,9.092562322621234e-06,0.0,42,0.14285714285714285,0.0008053909987211227,0.0005489940522238612,0.0002500307746231556,6.3661232161393855e-06,0.0,43,0.0,0.0006342983688227832,0.00027407502057030797,0.00035065514384768903,9.568222594680265e-06,0.0,42,0.0,0.0015557717997580767,0.0009558135643601418,0.0005919922841712832,7.965938493725844e-06,0.0,50,0.0,0.0015561091713607311,0.0009057714487425983,0.0006424373714253306,7.900297532614786e-06,0.0,42,0.0,0.0008344415109604597,0.00041894486639648676,0.00040646750130690634,9.029120519699063e-06,0.0,45,0.0
4,200,0.00047346987412311137,0.00024279675562866032,0.000219171546632424,1.1501574590511154e-05,0.0,41,0.0,0.0010956786572933197,0.0005845600971952081,0.0005029611638747156,8.157393494911958e-06,0.0,39,0.0,0.0003494892443995923,0.00017786939861252904,0.0001611987827345729,1.0421058505016845e-05,0.0,39,0.14285714285714285,0.0005140009452588856,0.0002705709484871477,0.0002354798634769395,7.950107828946784e-06,0.0,45,0.14285714285714285,0.0004295389517210424,0.0002179780713049695,0.00020142141147516668,1.0139499863726087e-05,0.0,41,0.14285714285714285,0.0005516197998076677,0.0003293218614999205,0.00021479729912243783,7.500619631173322e-06,0.0,40,0.14285714285714285,0.00044780148891732097,0.00020744645735248923,0.00022909458493813872,1.1260460269113537e-05,0.0,39,0.0,0.0010910938726738095,0.0005885630962438881,0.0004937731428071856,8.75763907970395e-06,0.0,47,0.0,0.001072188839316368,0.00045489578042179346,0.0006087940419092774,8.498994247929659e-06,0.0,37,0.14285714285714285,0.0005952821811661124,0.0002838070213329047,0.0003010400105267763,1.0435155672894325e-05,0.0,43,0.0
5,250,0.00037404143949970603,0.0001850271801231429,0.00017632728850003332,1.2686978152487427e-05,0.0,38,0.0,0.0008641735184937716,0.00043122749775648117,0.00042383233085274696,9.113746273214929e-06,0.0,34,0.0,0.00029139601974748075,0.00015145927318371832,0.00012931380479130894,1.0622969966789242e-05,0.0,36,0.2857142857142857,0.00036946189356967807,0.00018320912204217166,0.00017771242710296065,8.540369890397415e-06,0.0,38,0.14285714285714285,0.00036675744922831655,0.00017636394477449358,0.00017958509852178395,1.0808447768795304e-05,0.0,37,0.14285714285714285,0.0003941464237868786,0.0002110504574375227,0.00017488840967416763,8.207559403672349e-06,0.0,35,0.14285714285714285,0.00034894325654022396,0.00018079968867823482,0.00015558174345642328,1.2561810763145331e-05,0.0,36,0.0,0.0008383588865399361,0.00042750121792778373,0.0004010161501355469,9.84145390248159e-06,0.0,40,0.0,0.0008633602410554886,0.0003374589141458273,0.0005168715724721551,9.029762622958515e-06,0.0,34,0.14285714285714285,0.0004670678754337132,0.00022465390793513507,0.00023111690825317055,1.1297071068838704e-05,0.0,42,0.0
6,300,0.0002989850181620568,0.00014019091031514108,0.00014477898366749287,1.401511144649703e-05,0.0,37,0.0,0.0006999568431638181,0.0003365911834407598,0.00035343694617040455,9.928739928000141e-06,0.0,34,0.0,0.0003003603487741202,0.0001389411190757528,0.0001507647248217836,1.0654516700014938e-05,0.0,33,0.2857142857142857,0.0002916179073508829,0.00014249094238039106,0.00014015246415510774,8.974494448921178e-06,0.0,37,0.14285714285714285,0.0003177026810590178,0.00014484795974567533,0.00016144526307471097,1.1409457329136785e-05,0.0,36,0.14285714285714285,0.00029512098990380764,0.0001499330683145672,0.00013620384561363608,8.984055966720916e-06,0.0,34,0.14285714285714285,0.0002975544484797865,0.00016369095828849822,0.00012070234515704215,1.3161145034246147e-05,0.0,36,0.0,0.0006883462192490697,0.00035365609801374376,0.00032393517903983593,1.0754936738521792e-05,0.0,39,0.14285714285714285,0.0007322321180254221,0.0002759616181720048,0.0004468114930205047,9.458976819587406e-06,0.0,31,0.42857142857142855,0.0003813663206528872,0.0001832114066928625,0.00018643744988366961,1.1717470442818012e-05,0.0,41,0.0
7,350,0.00024624186335131526,0.00010790108353830874,0.0001232595823239535,1.5081200217537116e-05,0.0,36,0.14285714285714285,0.0005374571774154902,0.00024178047897294164,0.00028513590223155916,1.0540852599660866e-05,0.0,34,0.0,0.00023967013112269342,0.00011705359793268144,0.00011179641296621412,1.0820145689649507e-05,0.0,32,0.2857142857142857,0.0002391262532910332,0.00011233358964091167,0.00011742463539121673,9.36803644435713e-06,0.0,33,0.14285714285714285,0.00027254087035544217,0.00012130680261179805,0.000139092662720941,1.2141397746745497e-05,0.0,33,0.2857142857142857,0.00023601802240591496,0.00011889398592757061,0.00010751507943496108,9.608962500351481e-06,0.0,32,0.14285714285714285,0.00025795845431275666,0.0001469982962589711,9.759087697602808e-05,1.336928198725218e-05,0.0,36,0.0,0.0005986967007629573,0.00031535097514279187,0.0002719963376875967,1.1349407031957526e-05,0.0,39,0.14285714285714285,0.0006301302346400917,0.00023135272203944623,0.0003888843348249793,9.893191418086644e-06,0.0,29,0.42857142857142855,0.0003307210863567889,0.00015416070527862757,0.00016459710604976863,1.1963257747993339e-05,0.0,41,0.0
8,400,0.0002060168335447088,8.537151734344661e-05,0.00010470478446222842,1.5940535377012566e-05,0.0,36,0.14285714285714285,0.0004220918635837734,0.00018305816047359258,0.00022807886125519872,1.0954874596791342e-05,0.0,34,0.0,0.00020946805307175964,0.00010290191130479798,9.561285696690902e-05,1.0953275705105625e-05,0.0,32,0.2857142857142857,0.00020854981266893446,9.626694372855127e-05,0.00010266870958730578,9.614144801162183e-06,0.0,33,0.14285714285714285,0.00023877853527665138,0.00010474606096977368,0.0001213399154949002,1.2692551536019892e-05,0.0,33,0.2857142857142857,0.0001960334921022877,9.694839536678046e-05,8.900134707801044e-05,1.0083751476486214e-05,0.0,30,0.14285714285714285,0.00022200023522600532,0.00012827740283682942,8.020130189834163e-05,1.3521535038307775e-05,0.0,35,0.0,0.0005440867971628904,0.00028473749989643693,0.000247641175519675,1.1708165402524173e-05,0.0,38,0.14285714285714285,0.0005541250575333834,0.00019697098468896002,0.0003469275834504515,1.022650485538179e-05,0.0,28,0.5714285714285714,0.00029163897852413356,0.00013328337809070945,0.00014623248716816306,1.2123113265261054e-05,0.0,41,0.0
9,450,0.0001791442628018558,7.126140553737059e-05,9.117453009821475e-05,1.6708330804249272e-05,0.0,33,0.14285714285714285,0.0003511114919092506,0.00014570241910405457,0.00019411960965953767,1.1289456779195461e-05,0.0,34,0.0,0.00018706505943555385,9.23454063013196e-05,8.365457324543968e-05,1.106508443626808e-05,0.0,31,0.2857142857142857,0.00018966355128213763,8.771208376856521e-05,9.216434409609064e-05,9.787116141524166e-06,0.0,30,0.14285714285714285,0.00021204393124207854,8.993910159915686e-05,0.00010899882181547582,1.310599509452004e-05,0.0,31,0.2857142857142857,0.00016839950694702566,8.129478374030441e-05,7.659397670067847e-05,1.0510744687053375e-05,0.0,30,0.2857142857142857,0.00018999063468072563,0.00010894061415456235,6.740356184309348e-05,1.364646595902741e-05,0.0,32,0.14285714285714285,0.0005075657973065972,0.0002544295275583863,0.0002411928871879354,1.1943398021685425e-05,0.0,36,0.14285714285714285,0.0005156825063750148,0.00017238529107999057,0.0003328452003188431,1.0452017704665195e-05,0.0,27,0.5714285714285714,0.0002605039335321635,0.00011808758426923305,0.00013013991701882333,1.2276441339054145e-05,0.0,39,0.0
