,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4
20,1000,0.0002723746292758733,4.764642653753981e-05,0.00022055419685784727,4.1740163396752905e-06,0.0,20,0.0005779842031188309,0.00017891277093440294,0.00039438201929442585,4.689366505772341e-06,0.0,20,0.0003944874624721706,0.00014689040835946798,0.00024324507103301585,4.3519808059500065e-06,0.0,17,0.0002615208213683218,8.064676512731239e-05,0.00017685357306618243,4.020487722300459e-06,0.0,22,0.00022337050177156925,5.78281978960149e-05,0.0001610749022802338,4.467411599762272e-06,0.0,18
21,1050,0.00024960728478617966,3.721454777405597e-05,0.00020821353245992213,4.179191819275729e-06,0.0,19,0.0005527664325200021,0.00016581466479692608,0.00038226309698075056,4.6886834752513096e-06,0.0,20,0.0003820324200205505,0.00014151296636555344,0.00023619442072231323,4.325027475715615e-06,0.0,17,0.0002346681576455012,5.8691701269708574e-05,0.00017195056716445833,4.025888756586937e-06,0.0,22,0.0002090708294417709,4.8410609451821074e-05,0.00015622097998857498,4.439234544406645e-06,0.0,16
22,1100,0.0002362799277761951,3.3725107641657814e-05,0.00019838690059259534,4.167913175479043e-06,0.0,19,0.0005484230350703001,0.00017309329996351153,0.0003706530842464417,4.676609933085274e-06,0.0,20,0.00038925145054236054,0.0001547581923659891,0.00023019318177830428,4.300086857256247e-06,0.0,17,0.00022759851708542556,5.558695556828752e-05,0.0001679865235928446,4.025039288535481e-06,0.0,22,0.0002757664769887924,0.00011954779620282352,0.0001517984492238611,4.42024111180217e-06,0.0,16
23,1150,0.0002347274130443111,3.951921462430619e-05,0.00019105359388049692,4.1546027205185965e-06,0.0,19,0.0005679994937963784,0.000203680174308829,0.00035967043368145823,4.648853519029217e-06,0.0,20,0.000351296563167125,0.00012216925097163767,0.00022485842055175453,4.268884822522523e-06,0.0,16,0.00021968029614072293,5.098895780974999e-05,0.0001646730670472607,4.018266281491378e-06,0.0,22,0.00019750614592339844,4.5932923967484385e-05,0.00014717238082084805,4.400830221129581e-06,0.0,16
24,1200,0.00021830103651154786,3.048209509870503e-05,0.00018368681776337326,4.132115918764612e-06,0.0,19,0.0005076256929896772,0.00015268626157194376,0.00035031748120673,4.621953394234879e-06,0.0,20,0.0003611296124290675,0.00013658517855219543,0.00022029066167306155,4.253785391483689e-06,0.0,16,0.0002135910908691585,4.793623884324916e-05,0.0001616470981389284,4.007752977486234e-06,0.0,22,0.00019442719349171966,4.6453624236164615e-05,0.00014359757187776268,4.376000106276479e-06,0.0,16
25,1250,0.00021098973229527473,2.9730823371210136e-05,0.00017716597358230501,4.092935796506936e-06,0.0,18,0.00047965673729777336,0.00013194241910241544,0.0003431557270232588,4.558597538562026e-06,0.0,19,0.00033892059582285583,0.00011937365343328565,0.0002153041714336723,4.242773684381973e-06,0.0,16,0.00021144462516531348,4.8884299758356065e-05,0.00015856829122640193,3.9920305425766855e-06,0.0,22,0.00018724240362644196,4.205687582725659e-05,0.00014083813584875315,4.34738603871665e-06,0.0,16
26,1300,0.00020535525982268155,3.0341434467118233e-05,0.0001709268835838884,4.08694131692755e-06,0.0,18,0.00046787128667347133,0.00013041088823229074,0.0003328830352984369,4.57736496173311e-06,0.0,19,0.0003255010524298996,0.00011069096944993362,0.0002105805033352226,4.229561454849318e-06,0.0,16,0.00020829007553402334,4.818329762201756e-05,0.0001561337849125266,3.972998911194736e-06,0.0,22,0.00019084758241660893,4.804647687706165e-05,0.00013848488742951304,4.316210834076628e-06,0.0,16
27,1350,0.00019866705406457186,2.9096674552420154e-05,0.000165495031978935,4.075351171195507e-06,0.0,18,0.00045413814950734377,0.00012492170208133757,0.0003246253472752869,4.591096967487829e-06,0.0,19,0.000318819162202999,0.0001080855363397859,0.0002065197186311707,4.213907232042402e-06,0.0,16,0.00019874754070769995,4.233320214552805e-05,0.00015247300325427204,3.941336672141915e-06,0.0,21,0.00017789036792237312,3.7220888771116734e-05,0.00013636260700877756,4.306869413994718e-06,0.0,15
28,1400,0.00019882191554643214,3.436994302319363e-05,0.0001603928831173107,4.059078491991386e-06,0.0,18,0.00044600653927773237,0.00012466611224226654,0.0003167391987517476,4.601235104928492e-06,0.0,18,0.0003103088238276541,0.00010370511881774291,0.00020240771118551493,4.195998826617142e-06,0.0,16,0.0001991430763155222,4.427626481628977e-05,0.0001509488356532529,3.917978119716281e-06,0.0,20,0.00030218923348002136,0.00016231877089012414,0.0001355635904474184,4.3068766899523325e-06,0.0,15
29,1450,0.00019617524230852723,3.641190050984733e-05,0.00015572381380479783,4.039523446408566e-06,0.0,18,0.00042734600719995797,0.00011388767597964033,0.00030885214800946414,4.606179118127329e-06,0.0,17,0.00029985231230966747,9.694980690255761e-05,0.00019872667326126248,4.175835329078836e-06,0.0,16,0.00019598478684201837,4.3012045352952555e-05,0.00014906859723851085,3.904151526512578e-06,0.0,20,0.00016469016554765403,2.725601189013105e-05,0.00013313790259417146,4.296251972846221e-06,0.0,14
30,1500,0.00018157318118028343,2.599010076664854e-05,0.00015156598237808794,4.01710258302046e-06,0.0,18,0.0004176303627900779,0.00011065796570619568,0.0003023693570867181,4.603039087669458e-06,0.0,17,0.0003004369791597128,0.0001008149265544489,0.00019546902331057936,4.1530324779159855e-06,0.0,16,0.00019116657495032996,4.0432387322653085e-05,0.00014684924099128693,3.884934358211467e-06,0.0,20,0.00016317058179993182,2.6815598175744526e-05,0.00013206565927248448,4.289317075745203e-06,0.0,14
31,1550,0.00017741355986800045,2.602401582407765e-05,0.00014739703328814358,3.992502570326906e-06,0.0,18,0.00040895165875554085,0.00010775424016173929,0.00029660409200005233,4.59335478808498e-06,0.0,17,0.00028514175210148096,8.89328439370729e-05,0.00019208055164199322,4.128338787268149e-06,0.0,16,0.00018861635180655867,4.029943374916911e-05,0.00014445457782130688,3.862336598103866e-06,0.0,19,0.00018316306523047388,4.7900241042952985e-05,0.00013097713235765696,4.285685463401023e-06,0.0,14
