,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1
29,1450.0,0.0007460712222382426,0.0003275373310316354,9.758626219991129e-06,8.344223169842735e-05,39,0.0006181557546369731,0.00033769122092053294,8.553225598006975e-06,8.843367686495185e-05,36
30,1500.0,0.00069948605960235,0.0003193203010596335,9.872035661828704e-06,8.04238225100562e-05,39,0.0005977003602311015,0.00032696520793251693,8.61410990182776e-06,8.578458800911903e-05,36
31,1550.0,0.0006617255276069045,0.0003112841222900897,9.984233656723518e-06,7.761377491988242e-05,39,0.0005902668926864862,0.0003155248414259404,8.670191164128482e-06,8.329533011419699e-05,36
32,1600.0,0.0006282991962507367,0.0003045601479243487,1.0094634490087628e-05,7.497073238482699e-05,39,0.0005715711740776896,0.0003057093417737633,8.721193808014505e-06,8.115949458442628e-05,36
33,1650.0,0.0005889232852496207,0.0002975308452732861,1.0200316864938941e-05,7.259782432811335e-05,38,0.0005544733139686286,0.00029658517451025546,8.767975486989599e-06,7.912143337307498e-05,36
34,1700.0,0.0005574777605943382,0.0002903409767895937,1.0315015060768928e-05,7.006106898188591e-05,38,0.0005426285788416862,0.00028878982993774116,8.811696716293227e-06,7.700993592152372e-05,35
35,1750.0,0.000524051720276475,0.0002832251775544137,1.0428447239974048e-05,6.788592145312577e-05,37,0.0005296397139318287,0.00028140415088273585,8.858822184265591e-06,7.52337509766221e-05,35
36,1800.0,0.0004966111155226827,0.00027755944756790996,1.0531585758144502e-05,6.557769665960222e-05,36,0.0005166039918549359,0.00027338648214936256,8.90419596544234e-06,7.368663500528783e-05,32
37,1850.0,0.00047089604777283967,0.00027220224728807807,1.0658397513907403e-05,6.353207572828978e-05,36,0.000504274619743228,0.0002674889110494405,8.962593710748479e-06,7.224181172205135e-05,32
38,1900.0,0.00044357843580655754,0.0002661070611793548,1.0783641300804447e-05,6.226313416846097e-05,36,0.0004978662473149598,0.0002617264981381595,9.026639418152627e-06,7.09506930434145e-05,32
39,1950.0,0.0004137287614867091,0.0002609148796182126,1.0908202966675162e-05,6.03486223553773e-05,36,0.00048394364421255887,0.00025762474979273975,9.096804205910303e-06,6.920235318830237e-05,29
40,2000.0,0.0003967294469475746,0.00025545433163642883,1.1031092071789317e-05,5.864968625246547e-05,36,0.0004661738348659128,0.0002515706291887909,9.178703294310253e-06,6.807876343373209e-05,28
41,2050.0,0.0003674999170470983,0.0002501942217350006,1.1154217645525932e-05,5.7196724810637534e-05,36,0.0004585896385833621,0.000248074735281989,9.255765689886175e-06,6.687927816528827e-05,28
42,2100.0,0.0003434895188547671,0.0002451749169267714,1.1279200407443568e-05,5.582935773418285e-05,35,0.0004410888650454581,0.00024423745344392955,9.328779015049804e-06,6.586030940525234e-05,28
43,2150.0,0.0003287559375166893,0.00023976330703590065,1.1413798347348347e-05,5.40345354238525e-05,35,0.0004247171164024621,0.00024050702631939203,9.398596375831403e-06,6.492785178124905e-05,28
44,2200.0,0.00032014702446758747,0.0002347078698221594,1.1550097042345442e-05,5.249955938779749e-05,35,0.0004118862561881542,0.00023628862982150167,9.462986781727523e-06,6.404868327081203e-05,28
45,2250.0,0.0002805465483106673,0.00023026915732771158,1.1686915058817249e-05,5.125907409819774e-05,35,0.0004009814583696425,0.00023269325902219862,9.523238077235874e-06,6.32801529718563e-05,28
46,2300.0,0.00026546037406660616,0.00022533151786774397,1.182444793812465e-05,4.9760241381591186e-05,35,0.00038693970418535173,0.00022904627257958055,9.580030564393383e-06,6.244399992283434e-05,28
47,2350.0,0.00025435819406993687,0.00022041727788746357,1.196187804453075e-05,4.840487235924229e-05,35,0.00036543243913911283,0.00022642684052698314,9.633464287617244e-06,6.167418177938089e-05,28
48,2400.0,0.00023453299945686013,0.00021561371977441013,1.2101425454602577e-05,4.717966294265352e-05,35,0.000348539964761585,0.0002234290004707873,9.681831215857528e-06,6.0965998272877187e-05,28
49,2450.0,0.00022049735707696527,0.00021086794731672853,1.22404580906732e-05,4.582852125167847e-05,35,0.00033229964901693165,0.00022064990480430424,9.728121767693665e-06,6.027115523465909e-05,28
50,2500.0,0.00020592845976352692,0.00020706214127130806,1.2379969120956957e-05,4.452834036783315e-05,35,0.0003164702793583274,0.0002174594410462305,9.770585165824741e-06,5.963766307104379e-05,27
51,2550.0,0.00022131303558126092,0.00020062841940671206,1.2525627425929997e-05,4.2637460865080357e-05,33,0.00031068906537257135,0.0002145124162780121,9.81373250397155e-06,5.913402856094763e-05,27
52,2600.0,0.00020845362450927496,0.00019710131164174527,1.2679865903919563e-05,4.1871084249578416e-05,33,0.0002823685936164111,0.0002116748073603958,9.853070878307335e-06,5.8511996030574664e-05,26
53,2650.0,0.000185742654139176,0.00019282728317193687,1.2832010725105647e-05,4.0969847759697586e-05,33,0.00027013005455955863,0.00020909146405756474,9.899208635033574e-06,5.800285725854337e-05,26
54,2700.0,0.0001627501769689843,0.00018884928431361914,1.2983417036593892e-05,3.994422877440229e-05,33,0.00027724483516067266,0.00020652779494412243,9.94499623629963e-06,5.757626422564499e-05,26
55,2750.0,0.00016753008821979165,0.00018510974769014865,1.3134384971635882e-05,3.86123065254651e-05,33,0.0002387050335528329,0.00020485497952904552,9.991363185690716e-06,5.691751721315086e-05,26
56,2800.0,0.00014573027146980166,0.00018113436817657202,1.3285552995512262e-05,3.771432238863781e-05,33,0.00023767595121171325,0.00020329075050540268,1.0035611921921372e-05,5.6413882703054696e-05,26
57,2850.0,0.00013523270899895579,0.00017697439761832356,1.3437958841677755e-05,3.690594166982919e-05,33,0.00021784871933050454,0.00020011779270134866,1.0079366802528966e-05,5.597693598247133e-05,26
58,2900.0,0.000129915977595374,0.00017307591042481363,1.3589991795015521e-05,3.5957113141193986e-05,33,0.00020661167218349874,0.00019853304547723383,1.0122503226739354e-05,5.533948933589272e-05,26
59,2950.0,0.00012503618199843913,0.00016901109484024346,1.3741829206992406e-05,3.51650123775471e-05,33,0.0001945958356373012,0.00019646291912067682,1.0167297659791075e-05,5.4708441894035786e-05,26
60,3000.0,0.00012030012294417247,0.00016551015141885728,1.3893900359107647e-05,3.4305248846067116e-05,33,0.00019374121620785445,0.0001961005327757448,1.0210308573732618e-05,5.428742588264868e-05,25
61,3050.0,0.00011555684613995254,0.00016111017612274736,1.4044483577890787e-05,3.353682768647559e-05,33,0.0002145831531379372,0.00019221655384171754,1.0259102054988034e-05,5.3711373766418546e-05,25
62,3100.0,0.00011896101932507008,0.00015738405636511743,1.4195190487953369e-05,3.269082662882283e-05,33,0.00016433109703939408,0.00019118796626571566,1.0307057891623117e-05,5.3101975936442614e-05,25
63,3150.0,0.0001449388510081917,0.00015417745453305542,1.4345700037665665e-05,3.195965837221593e-05,33,0.00016787204367574304,0.00018923456082120538,1.0353786819905508e-05,5.250307367532514e-05,25
64,3200.0,0.000126143146189861,0.0001496820623287931,1.449384853913216e-05,3.1217325158650056e-05,33,0.00018389774777460843,0.00018691120203584433,1.0400106475572102e-05,5.203590262681246e-05,25
65,3250.0,0.00010225987352896482,0.00014610470680054277,1.4641152120020706e-05,3.071235187235288e-05,33,0.0001441363274352625,0.00018616096349433064,1.0448718967381865e-05,5.13260492880363e-05,25
66,3300.0,0.00012944468471687287,0.00014238657604437321,1.4784681297896896e-05,3.008580461028032e-05,32,0.0001456316385883838,0.00018413783982396126,1.0496442882867996e-05,5.062830314273015e-05,25
67,3350.0,9.092425170820206e-05,0.00013931978901382536,1.4928949894965626e-05,2.9569790058303624e-05,32,0.0001345587515970692,0.00018277949129696935,1.0544432370807044e-05,5.000541568733752e-05,25
68,3400.0,9.39393721637316e-05,0.00013631895126309246,1.5071857887960505e-05,2.8937613024027087e-05,31,0.00013688446779269725,0.00018148224626202136,1.0593694241833873e-05,4.932578303851187e-05,25
69,3450.0,9.021497680805624e-05,0.00013257128011900932,1.522229013062315e-05,2.8366910555632785e-05,31,0.00012878184497822076,0.00017962499987334013,1.0643484529282432e-05,4.863055073656142e-05,25
70,3500.0,8.825877739582211e-05,0.00012982824409846216,1.537273965368513e-05,2.7752066671382636e-05,31,0.00012904421600978822,0.00017914353520609438,1.0692934665712528e-05,4.7972906031645834e-05,25
71,3550.0,7.660665141884238e-05,0.0001264159072889015,1.5523890397162177e-05,2.7089015929959714e-05,31,0.00012750050518661737,0.0001767473731888458,1.0742252015916165e-05,4.729520151158795e-05,25
72,3600.0,7.594250928377733e-05,0.0001232255162904039,1.5672734662075527e-05,2.664560997800436e-05,31,0.0001196121665998362,0.00017608101188670844,1.079317917174194e-05,4.6630415454274043e-05,25
73,3650.0,7.815335993655026e-05,0.00012050500663463026,1.5817669918760657e-05,2.5939445549738593e-05,31,0.00011662901670206338,0.00017428134742658585,1.084330870071426e-05,4.602438639267348e-05,25
74,3700.0,7.148104486986995e-05,0.00011799372441601008,1.5963019905029796e-05,2.5445749997743405e-05,31,0.0001103836257243529,0.00017419917276129127,1.0893301805481315e-05,4.529681973508559e-05,24
75,3750.0,7.60708426241763e-05,0.00011586883920244873,1.610615072422661e-05,2.4891534849302843e-05,31,0.00010388012742623687,0.00017245637718588114,1.0954656318062916e-05,4.481854193727486e-05,24
76,3800.0,9.330748434877023e-05,0.00011331571295158938,1.6246740415226668e-05,2.4337061404366978e-05,31,0.00010633349302224815,0.00017048961308319122,1.1012857612513471e-05,4.4343905756250024e-05,24
77,3850.0,7.434132567141205e-05,0.00011070134496549144,1.63871100085089e-05,2.4037708499236032e-05,31,9.943396435119212e-05,0.00016953192243818194,1.1068360436183866e-05,4.386405271361582e-05,24
78,3900.0,6.562295311596245e-05,0.00010904679220402613,1.6524600141565315e-05,2.346880683035124e-05,31,0.00010268818732583895,0.00016798620345070958,1.1125201126560569e-05,4.355569399194792e-05,24
79,3950.0,7.444572111126035e-05,0.00010685429151635617,1.6661384506733157e-05,2.2993330276221968e-05,31,0.00011242633627261966,0.00016666816372890025,1.1181841728102881e-05,4.323427128838375e-05,24
80,4000.0,6.0710142861353233e-05,0.00010475444287294522,1.679594424786046e-05,2.2593167159357108e-05,31,0.00010617839870974422,0.0001665424497332424,1.1236885256948881e-05,4.2751384171424434e-05,24
81,4050.0,6.732971814926714e-05,0.00010335234401281923,1.6926691387197934e-05,2.211661558249034e-05,31,9.62638805503957e-05,0.00016486991080455482,1.1292238923488185e-05,4.2566538468236104e-05,24
82,4100.0,6.110587855800986e-05,0.00010118574573425576,1.706026705505792e-05,2.1754827685072087e-05,31,9.010725625557825e-05,0.00016325872275047004,1.1346120118105318e-05,4.2398736695759e-05,24
83,4150.0,7.491090946132317e-05,9.928003419190645e-05,1.719111060083378e-05,2.124244383594487e-05,31,0.00010894069419009611,0.0001638211397221312,1.1398997230571695e-05,4.2040708649437875e-05,22
84,4200.0,5.6111955927917734e-05,9.760628745425493e-05,1.7320084225502796e-05,2.092967406497337e-05,31,9.112783300224692e-05,0.0001614259381312877,1.1463430382718798e-05,4.1756014979910105e-05,22
85,4250.0,5.34120190422982e-05,9.597939060768113e-05,1.745196095725987e-05,2.0583454897860065e-05,31,0.0001023946751956828,0.00015963595069479197,1.1526230082381517e-05,4.163693301961757e-05,22
86,4300.0,5.4467283916892484e-05,9.43631021073088e-05,1.7574751836946234e-05,2.010748539760243e-05,31,8.795886969892308e-05,0.00015837050159461796,1.1589191672101151e-05,4.146062565268949e-05,21
87,4350.0,8.494831126881763e-05,9.330402099294588e-05,1.770453673088923e-05,1.969727236428298e-05,31,8.784013334661722e-05,0.00015749927842989564,1.1653313777060248e-05,4.128689761273563e-05,21
88,4400.0,7.109249418135732e-05,9.186626266455278e-05,1.7829523130785674e-05,1.9532264559529722e-05,31,8.509516919730231e-05,0.00015644630184397101,1.171468375105178e-05,4.112725946470164e-05,21
89,4450.0,8.112926298053935e-05,8.97194113349542e-05,1.7956181181943975e-05,1.899324888654519e-05,31,0.00010165094136027619,0.0001559352094773203,1.1774653103202581e-05,4.086906847078353e-05,21
90,4500.0,9.805538866203278e-05,8.84444743860513e-05,1.808275919756852e-05,1.8855205780710094e-05,31,9.515225974610075e-05,0.000153735963976942,1.183305084850872e-05,4.0827158954925835e-05,21
91,4550.0,4.9958598538069054e-05,8.721437188796699e-05,1.813161543395836e-05,1.8962980902870186e-05,31,7.81987255322747e-05,0.00015410722699016333,1.191588398796739e-05,4.147861909586936e-05,21
92,4600.0,4.8570724175078794e-05,8.679710299475119e-05,1.8222131984657608e-05,1.8766484572552145e-05,31,7.70111073506996e-05,0.00015329175221268088,1.1998248737654649e-05,4.112012902623974e-05,21
93,4650.0,4.790772800333798e-05,8.609706856077537e-05,1.8331238607061096e-05,1.850537591963075e-05,31,7.647938764421269e-05,0.0001522543461760506,1.2077469364157878e-05,4.0797491237754e-05,21
94,4700.0,4.72876890853513e-05,8.521867857780308e-05,1.8451220967108384e-05,1.8228789485874586e-05,31,7.603062113048509e-05,0.00015125743811950088,1.215278280142229e-05,4.0494043787475675e-05,21
95,4750.0,4.664645894081332e-05,8.423472900176421e-05,1.857689130702056e-05,1.794458512449637e-05,31,7.7463970228564e-05,0.00015025530592538416,1.222467835759744e-05,4.0206312405643985e-05,21
96,4800.0,4.6007804485270754e-05,8.320347114931792e-05,1.870579035312403e-05,1.766172681527678e-05,31,7.535121403634548e-05,0.00014941697008907795,1.229321333084954e-05,3.990931872976944e-05,21
97,4850.0,4.531786544248462e-05,8.21283902041614e-05,1.8836011804523878e-05,1.737997808959335e-05,31,7.517574704252183e-05,0.00014857391943223774,1.2357668310869485e-05,3.9632446714676917e-05,21
98,4900.0,4.477660695556551e-05,8.096503734122962e-05,1.896666071843356e-05,1.7091228073695675e-05,31,7.510174327762797e-05,0.00014790029672440141,1.2418213373166509e-05,3.926918361685239e-05,21
99,4950.0,4.4316158891888335e-05,7.979082147357985e-05,1.909715138026513e-05,1.6802749087219127e-05,31,7.702213042648509e-05,0.0001470997231081128,1.2475166840886232e-05,3.900693263858557e-05,21
