,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9,decoder_10,sindy_x_10,reg_10,sindy_z_10,active_coeffs_10,coeff_10,decoder_11,sindy_x_11,reg_11,sindy_z_11,active_coeffs_11,coeff_11
10,500.0,0.0003105304786004,0.000268673262326,1.716729275358375e-05,0.0,42,0.0,0.0002299810003023,0.0002353731688344,1.4813501366006676e-05,0.0,32,0.4285714285714285,7.504581299144775e-05,0.000133124529384,1.931235055963043e-05,0.0,37,0.1428571428571428,0.0002367301494814,0.0002772072330117,1.670111669227481e-05,0.0,33,0.2857142857142857,0.0001249105553142,0.0001696126419119,1.2872394108853769e-05,0.0,30,0.5714285714285714,0.0001766474742908,0.0002490752667654,1.6111684089992195e-05,0.0,39,0.1428571428571428,0.0001692762016318,0.000163528136909,1.889818850031588e-05,0.0,41,0.1428571428571428,0.0001109991135308,0.0001252797082997,1.823742059059441e-05,0.0,38,0.2857142857142857,0.0007287850021384,0.0005692098638974,8.568021439714357e-05,0.0,51,0.0,0.0006317749503068,0.0008307841490022,6.431999645428732e-05,0.0,49,0.1428571428571428,0.0004425443185027,0.0004581167886499,8.450164023088291e-05,0.0,52,0.0,0.00044838181929662824,0.0006311540491878986,8.477870869683102e-05,0.0,44,0.14285714285714285
11,550.0,0.0002565042232163,0.0002366572152823,1.745674126141239e-05,0.0,39,0.1428571428571428,0.0001955298066604,0.0002198959991801,1.521279409644194e-05,0.0,32,0.4285714285714285,6.537744047818705e-05,0.0001228342443937,1.982298454095144e-05,0.0,36,0.1428571428571428,0.0002116110263159,0.0002627481590025,1.7045977074303664e-05,0.0,32,0.2857142857142857,0.0001095619954867,0.0001553178590256,1.3023305655224249e-05,0.0,30,0.5714285714285714,0.0001538031210657,0.0002229071978945,1.6456931916764006e-05,0.0,38,0.1428571428571428,0.0001464606903027,0.0001466519606765,1.913876440085005e-05,0.0,40,0.1428571428571428,0.0001108733122237,0.0001143978224718,1.877545582829044e-05,0.0,38,0.2857142857142857,0.0006145592196844,0.0004955655313096,8.783430530456826e-05,0.0,51,0.0,0.0005591878434643,0.000750693376176,6.475552072515711e-05,0.0,49,0.1428571428571428,0.0003432802041061,0.0003924640186596,8.678431186126545e-05,0.0,52,0.0,0.0003761063562706113,0.0005289445980452001,8.839101792545989e-05,0.0,44,0.14285714285714285
12,600.0,0.0002110279165208,0.000209095494938,1.7844020476331934e-05,0.0,37,0.1428571428571428,0.0001723216264508,0.0002068959292955,1.5586223526042886e-05,0.0,31,0.4285714285714285,5.527725443243981e-05,0.0001124110131058,2.0270726963644847e-05,0.0,36,0.1428571428571428,0.0001909798447741,0.0002464301651343,1.7437856513424776e-05,0.0,31,0.2857142857142857,0.0001104330513044,0.0002883996057789,1.3129872968420386e-05,0.0,29,0.5714285714285714,0.0001356446882709,0.0002027488662861,1.679940578469541e-05,0.0,38,0.1428571428571428,0.0001223993604071,0.0001333050313405,1.9372901078895662e-05,0.0,37,0.1428571428571428,8.160774450516328e-05,0.0001044373566401,1.9260593035141937e-05,0.0,37,0.2857142857142857,0.0005105065065436,0.0004433249705471,8.974498632596806e-05,0.0,51,0.0,0.0004972649621777,0.0006764563731849,6.50596630293876e-05,0.0,49,0.1428571428571428,0.0002771755680441,0.0003481821331661,8.91882082214579e-05,0.0,52,0.0,0.00031258288072422147,0.00046620125067420304,9.206425602314994e-05,0.0,44,0.14285714285714285
13,650.0,0.0001748994836816,0.0001881388452602,1.8294840629096143e-05,0.0,36,0.1428571428571428,0.0001481230865465,0.000192368766875,1.5917255950625986e-05,0.0,31,0.4285714285714285,4.778489892487414e-05,0.0001053302912623,2.0647392375394705e-05,0.0,33,0.2857142857142857,0.0001743169559631,0.0002341922372579,1.7821670553530566e-05,0.0,31,0.2857142857142857,8.740808698348701e-05,0.0001364163035759,1.3119077266310342e-05,0.0,28,0.5714285714285714,0.0001217233075294,0.0001891969295684,1.7100312106776983e-05,0.0,37,0.1428571428571428,0.0001036648172885,0.0001195024597109,1.961793896043673e-05,0.0,36,0.1428571428571428,7.299272692762315e-05,9.803920693229884e-05,1.9730261556105688e-05,0.0,34,0.2857142857142857,0.0004283530579414,0.0003966046497225,9.137610322795808e-05,0.0,51,0.0,0.0004271265934221,0.0006144230719655,6.528634548885748e-05,0.0,49,0.1428571428571428,0.0002253697603009,0.0003098414454143,9.159901674138382e-05,0.0,52,0.0,0.0002706347149796784,0.00041811674600467086,9.551523544359952e-05,0.0,44,0.14285714285714285
14,700.0,0.0001450700365239,0.0001671592472121,1.8727570932242088e-05,0.0,36,0.1428571428571428,0.0001352234830847,0.0001809682580642,1.6203441191464663e-05,0.0,31,0.4285714285714285,4.325500049162656e-05,9.270195732824504e-05,2.0958446839358658e-05,0.0,32,0.2857142857142857,0.0001599486131453,0.0002247726661153,1.816034637158737e-05,0.0,31,0.2857142857142857,7.909878331702203e-05,0.0001290823420276,1.3172249055060092e-05,0.0,28,0.5714285714285714,0.00010991950694,0.000169253340573,1.7374633898725733e-05,0.0,36,0.1428571428571428,8.745311788516119e-05,0.0001072341838153,1.9850551325362176e-05,0.0,36,0.1428571428571428,6.226018740562722e-05,8.82931417436339e-05,2.0224480977049097e-05,0.0,34,0.2857142857142857,0.0003655854379758,0.0003591519780457,9.32358598220162e-05,0.0,51,0.0,0.0003785178996622,0.0005602359888143,6.552106788149104e-05,0.0,49,0.1428571428571428,0.0002022992266574,0.0002786067489068,9.388611215399578e-05,0.0,52,0.0,0.00023341152700595558,0.00037580207572318614,9.862107981462032e-05,0.0,44,0.14285714285714285
15,750.0,0.0001222444552695,0.0001489054411649,1.911188883241266e-05,0.0,34,0.1428571428571428,0.0001190182738355,0.0001709825883153,1.642888855712954e-05,0.0,31,0.4285714285714285,3.812129216385074e-05,8.486827573506162e-05,2.1282403395161964e-05,0.0,31,0.2857142857142857,0.0001487352128606,0.0002164080797228,1.85144290298922e-05,0.0,29,0.2857142857142857,7.163252303143963e-05,0.0001234426599694,1.3230494914751034e-05,0.0,28,0.5714285714285714,0.0001037148176692,0.0001562442921567,1.7627569832256995e-05,0.0,35,0.1428571428571428,7.222113345051184e-05,9.661863441579044e-05,2.0066423530806787e-05,0.0,36,0.1428571428571428,5.980685818940401e-05,8.139519195538014e-05,2.067679088213481e-05,0.0,34,0.2857142857142857,0.000302167085465,0.0003265734994783,9.498707368038596e-05,0.0,47,0.0,0.0003211946459487,0.0005099006230011,6.572367419721559e-05,0.0,48,0.1428571428571428,0.0001653030485613,0.0002490214537829,9.585229418007656e-05,0.0,52,0.0,0.00020773205324076116,0.00034471225808374584,0.00010148931323783472,0.0,41,0.14285714285714285
16,800.0,0.000104333506897,0.0001310591032961,1.94886997633148e-05,0.0,34,0.1428571428571428,0.0001206441884278,0.0001644124276936,1.6604477423243225e-05,0.0,30,0.4285714285714285,3.383374132681638e-05,7.758599531371146e-05,2.1580610336968675e-05,0.0,31,0.2857142857142857,0.000139851035783,0.0002114633389282,1.882281685539056e-05,0.0,29,0.2857142857142857,6.47584893158637e-05,0.000118928583106,1.3274315278977156e-05,0.0,27,0.5714285714285714,9.104740456677972e-05,0.0001461050123907,1.7858501450973563e-05,0.0,35,0.1428571428571428,6.222538650035858e-05,9.033073001774028e-05,2.024516288656741e-05,0.0,34,0.1428571428571428,4.671162969316356e-05,7.348565850406885e-05,2.109409797412809e-05,0.0,34,0.2857142857142857,0.0002509836631361,0.0002846599090844,9.670200961409137e-05,0.0,47,0.0,0.0002837124629877,0.0004707605403382,6.588863470824435e-05,0.0,48,0.1428571428571428,0.0001445216475985,0.0002237945445813,9.74875219981186e-05,0.0,52,0.0,0.0001805887877708301,0.0003106478543486446,0.00010399380698800087,0.0,41,0.14285714285714285
17,850.0,9.42421320360154e-05,0.0001162886474048,1.9871034965035506e-05,0.0,34,0.1428571428571428,9.782832057680936e-05,0.0001512631424702,1.679390152276028e-05,0.0,28,0.4285714285714285,3.035808549611829e-05,7.056006870698184e-05,2.1837080566911027e-05,0.0,31,0.2857142857142857,0.0001354643900413,0.0002018789527937,1.912298466777429e-05,0.0,29,0.2857142857142857,5.838062861585058e-05,0.0001150182724813,1.3293892152432818e-05,0.0,27,0.5714285714285714,8.334028098033741e-05,0.0001373186532873,1.805185274861288e-05,0.0,35,0.1428571428571428,5.1091938075842336e-05,8.002988761290908e-05,2.0412398953340016e-05,0.0,33,0.1428571428571428,4.017354876850732e-05,6.751177716068923e-05,2.147482882719487e-05,0.0,34,0.2857142857142857,0.0002163869648938,0.0002566108596511,9.819208935368806e-05,0.0,47,0.0,0.0002441620454192,0.0004411742847878,6.606044917134568e-05,0.0,48,0.1428571428571428,0.0001310070365434,0.0002028979652095,9.882147423923016e-05,0.0,52,0.0,0.000167124904692173,0.0002868042793124914,0.00010632946214172989,0.0,41,0.14285714285714285
18,900.0,7.984520198078826e-05,0.0001044697564793,2.021935142693109e-05,0.0,34,0.1428571428571428,9.561894694343208e-05,0.0001450403942726,1.700004759186413e-05,0.0,27,0.4285714285714285,3.6247321986593306e-05,6.559198664035648e-05,2.2056290617911145e-05,0.0,31,0.2857142857142857,0.000127736639115,0.0001905770332086,1.941414848261047e-05,0.0,29,0.2857142857142857,5.726744348066859e-05,0.0001445374073227,1.3307520930538884e-05,0.0,26,0.5714285714285714,7.965153781697154e-05,0.0001298495335504,1.821691148506943e-05,0.0,33,0.1428571428571428,4.33443856309168e-05,7.300399011000991e-05,2.056568882835564e-05,0.0,33,0.1428571428571428,3.586654202081263e-05,6.225840479601175e-05,2.1838290194864385e-05,0.0,34,0.2857142857142857,0.0001901990035548,0.0002308183175045,9.950700041372328e-05,0.0,47,0.0,0.0002213145780842,0.0004121495294384,6.621650391025469e-05,0.0,48,0.1428571428571428,0.000128684027004,0.0001846293307607,9.989748650696129e-05,0.0,52,0.0,0.0001470415445510298,0.0002632460673339665,0.0001084508330677636,0.0,41,0.14285714285714285
19,950.0,7.136418571462855e-05,9.552363189868628e-05,2.0528523236862384e-05,0.0,33,0.1428571428571428,8.121999417198822e-05,0.0001375915308017,1.716970837151166e-05,0.0,27,0.4285714285714285,2.550085810071323e-05,5.9800084272865206e-05,2.223363298980985e-05,0.0,30,0.2857142857142857,0.0001195619843201,0.0001799893216229,1.9677760064951144e-05,0.0,29,0.2857142857142857,5.107763718115166e-05,0.0001071847509592,1.3233551726443691e-05,0.0,26,0.5714285714285714,7.144443952711299e-05,0.0001218125471496,1.8430040654493496e-05,0.0,33,0.1428571428571428,3.733984340215102e-05,6.827425386290997e-05,2.0705218048533425e-05,0.0,31,0.1428571428571428,3.077996734646149e-05,5.571114888880402e-05,2.217149449279532e-05,0.0,34,0.2857142857142857,0.0001631320774322,0.0002110363857354,0.0001007270111585,0.0,47,0.0,0.0001885587407741,0.0003892222011927,6.636462785536423e-05,0.0,48,0.1428571428571428,9.965478238882496e-05,0.0001684021553955,0.000100748395198,0.0,52,0.0,0.00013118452625349164,0.000242943613557145,0.00011035757779609412,0.0,41,0.14285714285714285
20,1000.0,6.464667967520654e-05,8.719885954633355e-05,2.081013917631936e-05,0.0,32,0.1428571428571428,9.37227305257693e-05,0.0001364062773063,1.7340444173896685e-05,0.0,25,0.4285714285714285,2.2841781174065545e-05,5.546888860408217e-05,2.2393962353817187e-05,0.0,30,0.2857142857142857,0.0001118702130042,0.0001703530142549,1.9901566702174023e-05,0.0,29,0.2857142857142857,5.109236008138396e-05,0.0001037990441545,1.3242062777862884e-05,0.0,26,0.5714285714285714,6.380653940141201e-05,0.0001144222696893,1.859971234807745e-05,0.0,32,0.1428571428571428,3.262739846832119e-05,6.061208114260808e-05,2.080542253679596e-05,0.0,30,0.2857142857142857,2.810086152749136e-05,5.115039675729349e-05,2.24676332436502e-05,0.0,34,0.2857142857142857,0.0001435011363355,0.0001959672808879,0.000101800324046,0.0,46,0.1428571428571428,0.0001710903743514,0.000914376694709,6.651605508523062e-05,0.0,47,0.1428571428571428,9.184701048070564e-05,0.0001551499735796,0.0001015656307572,0.0,49,0.0,0.000121680335723795,0.00022489004186354578,0.00011208792420802638,0.0,41,0.14285714285714285
21,1050.0,6.13324882579036e-05,8.005119161680341e-05,2.108445369231049e-05,0.0,32,0.1428571428571428,6.996755837462842e-05,0.0001246300234925,1.7517821106594056e-05,0.0,25,0.4285714285714285,2.0112831407459453e-05,5.188996510696597e-05,2.2527432520291768e-05,0.0,30,0.2857142857142857,0.0001046119941747,0.0001613816566532,2.007389412028715e-05,0.0,29,0.2857142857142857,4.8240020987577736e-05,0.0001012588109006,1.3248618415673263e-05,0.0,26,0.5714285714285714,5.7690140238264576e-05,0.000108242384158,1.8755405108095147e-05,0.0,32,0.1428571428571428,2.901251355069689e-05,5.563058584812097e-05,2.094061346724629e-05,0.0,30,0.2857142857142857,2.4890519853215665e-05,4.655725933844224e-05,2.273242716910317e-05,0.0,34,0.2857142857142857,0.0001314396649831,0.0001804302592063,0.0001026429308694,0.0,46,0.1428571428571428,0.000159034403623,0.0003482419415377,6.663738895440474e-05,0.0,47,0.1428571428571428,9.183387737721203e-05,0.0001436350867152,0.0001022271535475,0.0,49,0.0,0.00011513182835187763,0.0002091946662403643,0.00011365684622433037,0.0,41,0.14285714285714285
22,1100.0,5.4967706091701984e-05,7.462469511665404e-05,2.1349744201870635e-05,0.0,31,0.1428571428571428,6.329112511593848e-05,0.0001191131595987,1.7704678612062708e-05,0.0,25,0.4285714285714285,2.685476101760287e-05,4.873490252066404e-05,2.2654356143902987e-05,0.0,30,0.2857142857142857,9.761295950738712e-05,0.0001517902855994,2.0202096493449065e-05,0.0,29,0.2857142857142857,4.31604748882819e-05,9.81038174359128e-05,1.3242729437479284e-05,0.0,26,0.5714285714285714,5.33986822119914e-05,0.0001023675868054,1.890104249469005e-05,0.0,32,0.1428571428571428,2.727989522099961e-05,5.106404569232837e-05,2.108426997438073e-05,0.0,30,0.2857142857142857,2.1404859580798075e-05,4.26155238528736e-05,2.297347054991405e-05,0.0,34,0.2857142857142857,0.000120093980513,0.0001693658996373,0.0001033828157233,0.0,46,0.1428571428571428,0.0001417731400579,0.0003282736579421,6.677611963823438e-05,0.0,47,0.1428571428571428,8.019131200853735e-05,0.0001335784327238,0.0001027806865749,0.0,49,0.0,9.985816723201424e-05,0.0001929215795826167,0.00011505913425935432,0.0,41,0.14285714285714285
23,1150.0,5.037922892370261e-05,6.862613372504711e-05,2.158945790142752e-05,0.0,31,0.1428571428571428,6.277451757341623e-05,0.0001136053615482,1.7889185983221978e-05,0.0,25,0.4285714285714285,2.368468994973228e-05,4.531941522145644e-05,2.2760676074540243e-05,0.0,30,0.2857142857142857,9.268175926990808e-05,0.0001436450984328,2.029705501627177e-05,0.0,29,0.2857142857142857,4.0228038415079936e-05,9.562786726746708e-05,1.3227412637206726e-05,0.0,26,0.5714285714285714,4.863769572693855e-05,9.782584675122052e-05,1.90296759683406e-05,0.0,31,0.1428571428571428,2.3561542548122816e-05,4.705543688032776e-05,2.12246559385676e-05,0.0,30,0.2857142857142857,1.907613841467537e-05,3.921039751730859e-05,2.318176484550349e-05,0.0,34,0.2857142857142857,0.0001196917146444,0.0001577339717186,0.000103999984276,0.0,46,0.1428571428571428,0.0001359322632197,0.0003080587193835,6.692580791423097e-05,0.0,47,0.1428571428571428,8.056624938035384e-05,0.0001260723074665,0.0001031454958138,0.0,49,0.0,9.20905513339676e-05,0.0001791057293303311,0.00011632761743385345,0.0,41,0.14285714285714285
