,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4
20,1000,5.181699089007452e-05,1.2444447747839149e-05,3.517848745104857e-05,4.194056145934155e-06,0.0,30,5.82374123041518e-05,1.6872492778929882e-05,3.750710311578587e-05,3.857815045194002e-06,0.0,28,3.908813596353866e-05,1.1834853467007633e-05,2.3676528144278564e-05,3.5767563986155437e-06,0.0,32,5.542318103834987e-05,1.3318057426658925e-05,3.7815327232237905e-05,4.289796834200388e-06,0.0,34,4.8887450248003006e-05,1.245059411303373e-05,3.3414245990570635e-05,3.0226110538933426e-06,0.0,25
21,1050,4.928441921947524e-05,1.210809114127187e-05,3.2924268452916294e-05,4.2520600800344255e-06,0.0,30,5.536445678444579e-05,1.681062531133648e-05,3.467703209025785e-05,3.8767975638620555e-06,0.0,28,4.6819623094052076e-05,1.4223521247913595e-05,2.901022344303783e-05,3.5858781757269753e-06,0.0,31,4.878012623521499e-05,1.2712404895864893e-05,3.1762479920871556e-05,4.3052427827205975e-06,0.0,33,4.694056406151503e-05,1.2244296158314683e-05,3.167159593431279e-05,3.02467196888756e-06,0.0,24
22,1100,4.7032575821504e-05,1.1818767234217376e-05,3.09088354697451e-05,4.304974936530925e-06,0.0,30,5.494263314176351e-05,1.6052561477408744e-05,3.499278682284057e-05,3.897288024745649e-06,0.0,28,5.4598513088421896e-05,1.5055366930027958e-05,3.5944456612924114e-05,3.5986881812277716e-06,0.0,31,5.2257004426792264e-05,1.2786523257091176e-05,3.5170047340216115e-05,4.300434738979675e-06,0.0,33,4.401508340379223e-05,1.2838274415116757e-05,2.8156426196801476e-05,3.0203793812688673e-06,0.0,24
23,1150,4.517289198702201e-05,1.0916443898167927e-05,2.986718391184695e-05,4.3892664507438894e-06,0.0,28,5.4268228268483654e-05,1.5823772628209554e-05,3.452483724686317e-05,3.919621576642385e-06,0.0,28,5.139011045685038e-05,1.4353639926412143e-05,3.342831405461766e-05,3.608153065215447e-06,0.0,31,4.470808198675513e-05,1.2068774594808929e-05,2.833648795785848e-05,4.302818524593022e-06,0.0,33,3.716351056937128e-05,9.663176570029464e-06,2.4461116481688805e-05,3.03921774502669e-06,0.0,22
24,1200,4.173664638074115e-05,1.0079646926897112e-05,2.722157478274312e-05,4.435422397364164e-06,0.0,28,5.01508402521722e-05,1.68965107150143e-05,2.9315935535123572e-05,3.938397185265785e-06,0.0,28,5.041213444201276e-05,1.4157310943119228e-05,3.2642463338561356e-05,3.6123608424531994e-06,0.0,31,4.8271096602547914e-05,1.2069071090081707e-05,3.1891097023617476e-05,4.310929853090784e-06,0.0,33,3.619732160586864e-05,9.614094778953586e-06,2.355020842514932e-05,3.033017719644704e-06,0.0,22
25,1250,4.23346646130085e-05,1.0092832781083416e-05,2.7772861358243972e-05,4.468969564186409e-06,0.0,28,4.872039789916016e-05,1.6903812138480134e-05,2.7862113711307757e-05,3.954473413614323e-06,0.0,28,5.020610842620954e-05,1.4229699445422739e-05,3.235853000660427e-05,3.617877837314154e-06,0.0,31,4.312780583859421e-05,1.2737654287775513e-05,2.6072844775626436e-05,4.317304956202861e-06,0.0,33,3.565280348993838e-05,9.38912035053363e-06,2.3232703824760392e-05,3.0309768135339255e-06,0.0,22
26,1300,4.079284917679615e-05,1.0826361176441424e-05,2.5465673388680443e-05,4.500815975916339e-06,0.0,28,4.6774042857578024e-05,1.4937989362806547e-05,2.786707591440063e-05,3.968975761381444e-06,0.0,28,3.462429958744906e-05,1.1064404134231154e-05,1.9933824660256505e-05,3.626072384577128e-06,0.0,31,4.432486821315251e-05,1.2432824405550491e-05,2.7569907615543343e-05,4.322135737311328e-06,0.0,33,3.208027555956505e-05,9.84631697065197e-06,1.9202809198759496e-05,3.031149390153587e-06,0.0,22
27,1350,4.1242568840971217e-05,1.052780407917453e-05,2.6184066882706247e-05,4.530699243332492e-06,0.0,28,4.473445369512774e-05,1.447676095267525e-05,2.627780122566037e-05,3.979891062044771e-06,0.0,27,3.9797290810383856e-05,1.1539551451278385e-05,2.4624179786769673e-05,3.633559344962123e-06,0.0,31,4.3751439079642296e-05,1.2373965546430554e-05,2.7050717108068056e-05,4.326757789385738e-06,0.0,33,3.3581327443243936e-05,9.313795999332797e-06,2.124147431459278e-05,3.0260578114393866e-06,0.0,22
28,1400,4.020893175038509e-05,1.101381621992914e-05,2.463527926011011e-05,4.559834906103788e-06,0.0,28,4.510923463385552e-05,1.436561160517158e-05,2.675087671377696e-05,3.992749043391086e-06,0.0,27,3.2589890906820074e-05,1.1372589142411016e-05,1.757714017003309e-05,3.6401625038706698e-06,0.0,31,4.7016841563163325e-05,1.3503474292519968e-05,2.9182814614614472e-05,4.3305522012815345e-06,0.0,33,3.3285854442510754e-05,9.184428563457914e-06,2.1072786694276147e-05,3.0286400942713954e-06,0.0,22
29,1450,3.9821108657633886e-05,1.0282089533575345e-05,2.4953073079814203e-05,4.585945589496987e-06,0.0,28,4.800224269274622e-05,1.550134584249463e-05,2.8498658139142208e-05,4.002237346867332e-06,0.0,27,3.1981100619304925e-05,8.926649570639711e-06,1.9410421373322606e-05,3.6440296753426082e-06,0.0,31,5.7515189837431535e-05,1.3170042620913591e-05,4.001142951892689e-05,4.333718152338406e-06,0.0,33,3.144793299725279e-05,7.993184226506855e-06,2.042221422016155e-05,3.032534550584387e-06,0.0,22
30,1500,3.7599209463223815e-05,9.691384548204951e-06,2.3299402528209612e-05,4.608424660546007e-06,0.0,28,4.6258406655397266e-05,1.5562172848149203e-05,2.6688723664847203e-05,4.0075115066429134e-06,0.0,27,3.217154517187737e-05,9.414503438165411e-06,1.911372601171024e-05,3.6433148125070147e-06,0.0,31,4.350790550233796e-05,1.3074731214146595e-05,2.6098026864929125e-05,4.3351465137675405e-06,0.0,33,2.963839506264776e-05,7.899493539298419e-06,1.870368760137353e-05,3.035213467228459e-06,0.0,22
31,1550,3.8680362195009366e-05,1.0194768037763424e-05,2.387204222031869e-05,4.61355102743255e-06,0.0,27,4.233742583892308e-05,1.2796568626072258e-05,2.5532084691803902e-05,4.008771156804869e-06,0.0,27,7.19155723345466e-05,1.7468764781369828e-05,5.080404662294313e-05,3.642756837507477e-06,0.0,31,4.666862150770612e-05,1.3038064025749918e-05,2.9295064450707287e-05,4.335492576501565e-06,0.0,33,3.155852755298838e-05,8.549748599762097e-06,1.9974300812464207e-05,3.034476776520023e-06,0.0,21
32,1600,3.910921805072576e-05,1.1257090591243468e-05,2.3229380531120114e-05,4.622747383109527e-06,0.0,27,4.0414412069367245e-05,1.4100630323810037e-05,2.2303596779238433e-05,4.010183602076722e-06,0.0,27,3.393023871467449e-05,1.0258557267661672e-05,2.002953624469228e-05,3.6421445201995084e-06,0.0,31,4.285322211217135e-05,1.1190709301445168e-05,2.7326776034897193e-05,4.335734047344886e-06,0.0,33,3.0084000172792003e-05,1.0322246453142725e-05,1.6729205526644364e-05,3.0325477382575627e-06,0.0,21
33,1650,3.88979897252284e-05,9.973096894100308e-06,2.4295652110595256e-05,4.629242539522238e-06,0.0,27,4.1887171391863376e-05,1.3019142897974234e-05,2.485317236278206e-05,4.01485567635973e-06,0.0,27,3.027356433449313e-05,1.0404120075691026e-05,1.622907984710764e-05,3.640365321189165e-06,0.0,31,4.666293170885183e-05,1.2673638593696523e-05,2.9653945603058673e-05,4.335347512096632e-06,0.0,33,2.8498056053649634e-05,8.503454409947153e-06,1.6968582713161595e-05,3.026019612661912e-06,0.0,21
34,1700,4.171819455223158e-05,1.089510988094844e-05,2.6184829039266333e-05,4.6382569962588605e-06,0.0,27,4.225163138471544e-05,1.4555385860148817e-05,2.367879824305419e-05,4.0174486457544845e-06,0.0,27,2.6388906917418353e-05,7.4592062446754426e-06,1.529446672066115e-05,3.6352339520817623e-06,0.0,31,5.2549487008946016e-05,1.2360650543996599e-05,3.585521335480735e-05,4.333621291152667e-06,0.0,33,3.061612005694769e-05,8.085236004262697e-06,1.950407931872178e-05,3.0268040518421913e-06,0.0,21
35,1750,3.9915939851198345e-05,1.0175665920542087e-05,2.5090246708714403e-05,4.650027221941855e-06,0.0,27,3.983598799095489e-05,1.347217767033726e-05,2.2344898752635345e-05,4.0189102037402336e-06,0.0,27,3.1499843316851184e-05,7.925183126644697e-06,1.994617559830658e-05,3.6284830002841773e-06,0.0,31,3.9096299587981775e-05,1.1707760677381884e-05,2.3057174985297024e-05,4.331363015808165e-06,0.0,33,2.4542683604522608e-05,7.45374154575984e-06,1.4059892237128224e-05,3.0290495942608686e-06,0.0,21
