,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,epoch_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,epoch_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,epoch_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,epoch_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
0,1.0,0.3636258840560913,0.0013894279254600406,9.99051917460747e-06,0.0,60.0,1.0,0.2822669446468353,0.0011407280107960105,9.990566468331963e-06,0.0,60.0,1.0,0.356804221868515,0.001018847688101232,9.990566468331963e-06,0.0,60.0,1.0,0.3076719343662262,0.001444729627110064,9.990555554395542e-06,0.0,60.0,1.0,0.3413793444633484,0.0011551654897630215,9.990540092985611e-06,0.0,60.0,0.33034966588020326,0.001229779748246074,9.99054955173051e-06,0.0,60.0
1,51.0,0.0989471971988678,0.0014028918230906129,9.549335118208546e-06,0.0,60.0,51.0,0.09690717607736588,0.0011413306929171085,9.515431884210557e-06,0.0,60.0,51.0,0.09360899776220322,0.0010207489831373096,9.680396942712832e-06,0.0,60.0,51.0,0.09592575579881668,0.0014471745816990733,9.570454494678415e-06,0.0,60.0,51.0,0.10033591091632843,0.0011566601460799575,9.548740308673587e-06,0.0,60.0,0.09714500755071641,0.0012337612453848124,9.572871749696788e-06,0.0,60.0
2,101.0,0.07807612419128418,0.00139976991340518,9.168496035272256e-06,0.0,60.0,101.0,0.0926157534122467,0.0011667145881801844,9.002710612548981e-06,0.0,60.0,101.0,0.09015879780054092,0.001029083039611578,9.497643986833282e-06,0.0,60.0,101.0,0.0882878452539444,0.0014576923567801714,9.353401765110902e-06,0.0,60.0,101.0,0.0867089331150055,0.0012562627671286464,9.139312169281766e-06,0.0,60.0,0.08716949075460434,0.001261904533021152,9.232312913809438e-06,0.0,60.0
3,151.0,0.05358818918466568,0.0013949079439043999,8.922005690692458e-06,0.0,60.0,151.0,0.059663791209459305,0.0023929576855152845,8.068261195148807e-06,0.0,60.0,151.0,0.05958558991551399,0.0019396182615309954,9.068529834621586e-06,0.0,60.0,151.0,0.05526406690478325,0.0015013571828603745,9.203008630720433e-06,0.0,60.0,151.0,0.05490466207265854,0.0018723922548815608,8.32087971502915e-06,0.0,60.0,0.05660125985741615,0.001820246665738523,8.716537013242488e-06,0.0,60.0
4,201.0,0.04331882297992706,0.001389889046549797,7.3552487265260424e-06,0.0,60.0,201.0,0.0387115441262722,0.001526285195723176,5.452565346786287e-06,0.0,60.0,201.0,0.039510875940322876,0.001274727052077651,7.192485099949408e-06,0.0,60.0,201.0,0.041520874947309494,0.0014460636302828789,8.00418001745129e-06,0.0,60.0,201.0,0.04160859435796738,0.0013228455791249871,6.876214683870785e-06,0.0,60.0,0.040934142470359806,0.001391962100751698,6.976138774916763e-06,0.0,60.0
5,251.0,0.03640709072351456,0.0014021671377122402,7.151054433052195e-06,0.0,60.0,251.0,0.02183539979159832,0.0012802708661183715,5.1400629672571085e-06,0.0,60.0,251.0,0.032464541494846344,0.0010499779600650072,7.044501671771286e-06,0.0,60.0,251.0,0.035560112446546555,0.0014541447162628174,7.949544851726387e-06,0.0,60.0,251.0,0.03528953716158867,0.001179989194497466,6.769244009774411e-06,0.0,60.0,0.03231133632361889,0.0012733099749311805,6.8108815867162775e-06,0.0,60.0
6,261.0,0.03494279459118843,0.001364701078273356,6.310955086519243e-06,0.0,60.0,261.0,0.017465801909565926,0.0011319546028971672,4.2655387915147e-06,0.0,60.0,261.0,0.03237161040306091,0.0010231208289042115,5.901442818867508e-06,0.0,60.0,261.0,0.03597678616642952,0.001444641500711441,7.093993190210313e-06,0.0,60.0,261.0,0.0393354557454586,0.001160696498118341,5.606932063528802e-06,0.0,60.0,0.03201848976314068,0.0012250229017809035,5.835772390128114e-06,0.0,60.0
7,311.0,0.02236432582139969,0.0012982593616470695,6.2515709942090325e-06,0.0,60.0,311.0,0.012661239132285118,0.0011050764005631208,4.093173629371449e-06,0.0,60.0,311.0,0.03053401969373226,0.001009141094982624,5.813751613459317e-06,0.0,60.0,311.0,0.03379897400736809,0.0014387266710400581,7.065608770062681e-06,0.0,60.0,311.0,0.0346083864569664,0.0011559282429516315,5.580352535616839e-06,0.0,60.0,0.026793389022350313,0.001201426354236901,5.760891508543864e-06,0.0,60.0
8,321.0,0.018456781283020973,0.0012027549091726542,5.954763310000999e-06,0.0,59.0,321.0,0.013003982603549957,0.0010257564717903733,3.30580087393173e-06,0.0,34.0,321.0,0.030409501865506172,0.0009804627625271678,4.862830337515334e-06,0.0,46.0,321.0,0.03455769643187523,0.0014246099162846804,6.190938165673288e-06,0.0,58.0,321.0,0.038766391575336456,0.0011416964698582888,4.454404006537516e-06,0.0,55.0,0.02703887075185776,0.001155056105926633,4.953747338731774e-06,0.0,50.400000000000006
9,371.0,0.013270705938339233,0.0011618823045864701,5.906503247388173e-06,0.0,59.0,371.0,0.010336446575820446,0.001030442421324551,3.4027691526716808e-06,0.0,34.0,371.0,0.025597497820854187,0.0009470800869166851,4.867980806011474e-06,0.0,46.0,371.0,0.030995899811387062,0.0014006803976371884,6.175841008371208e-06,0.0,58.0,371.0,0.03386112302541733,0.0011398036731407046,4.5131305341783445e-06,0.0,55.0,0.022812334634363652,0.00113597777672112,4.973244949724176e-06,0.0,50.400000000000006
