,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
0,0.0,0.3414844274520874,0.0015598065219819546,9.999999747378752e-06,0.0,60,0.3390795886516571,0.0011004619300365448,9.999999747378752e-06,0.0,60,0.32023176550865173,0.0014690099051222205,9.999999747378752e-06,0.0,60,0.32454800605773926,0.0009997653542086482,9.999999747378752e-06,0.0,60,0.3313359469175339,0.001282260927837342,9.999999747378752e-06,0.0,60.0
1,50.0,0.07420127093791962,0.0016643161652609706,9.25562926568091e-06,0.0,60,0.05638262256979942,0.0011011231690645218,9.176341336569749e-06,0.0,60,0.09084314852952957,0.0014803747180849314,9.54494589677779e-06,0.0,60,0.07420458644628525,0.0010153193725273013,9.34646959649399e-06,0.0,60,0.07390790712088346,0.0013152833562344313,9.33084652388061e-06,0.0,60.0
2,100.0,0.0415349006652832,0.0015624460065737367,9.056727321876679e-06,0.0,60,0.03087625652551651,0.0011009714799001813,8.752228495723102e-06,0.0,60,0.04463835805654526,0.0014681071043014526,9.33307546802098e-06,0.0,60,0.03324318304657936,0.001009071245789528,9.045675142260734e-06,0.0,60,0.03757317457348108,0.0012851489591412246,9.046926606970374e-06,0.0,60.0
3,150.0,0.037554096430540085,0.0015516687417402864,8.95641278475523e-06,0.0,60,0.027224499732255936,0.001084925839677453,8.492152119288221e-06,0.0,60,0.038684844970703125,0.0014477024087682366,9.098150258068927e-06,0.0,60,0.028861628845334053,0.0010210530599579215,8.874996638041921e-06,0.0,60,0.0330812674947083,0.0012763375125359744,8.855427950038575e-06,0.0,60.0
4,200.0,0.03227720782160759,0.0015138020971789956,8.871398677001707e-06,0.0,60,0.016691088676452637,0.001031280029565096,8.255215107055847e-06,0.0,60,0.02577631175518036,0.0013707004254683852,8.902788067643996e-06,0.0,60,0.022468145936727524,0.0009605785016901791,8.656732461531647e-06,0.0,60,0.024303188547492027,0.001219090263475664,8.6715335783083e-06,0.0,60.0
5,250.0,0.018693163990974426,0.001466937712393701,8.755498129175976e-06,0.0,60,0.011286272667348385,0.0009346809820272028,8.02643353381427e-06,0.0,60,0.01591927744448185,0.0012768299784511328,8.787017577560619e-06,0.0,60,0.011293201707303524,0.0009122748160734773,8.413635441684164e-06,0.0,60,0.014297978952527046,0.0011476808722363785,8.495646170558757e-06,0.0,60.0
6,300.0,0.013894779607653618,0.0014009856386110187,8.68369716044981e-06,0.0,60,0.009330704808235168,0.0008554939995519817,7.948150596348569e-06,0.0,52,0.012399164028465748,0.0011759259505197406,8.677998266648501e-06,0.0,58,0.009073616936802864,0.0008433821494691074,8.258323759946506e-06,0.0,58,0.01117456634528935,0.001068946934537962,8.392042445848347e-06,0.0,57.0
7,350.0,0.011686258018016815,0.0013419105671346188,8.696469194546808e-06,0.0,56,0.008353013545274734,0.0007854551076889038,7.998587534530088e-06,0.0,51,0.010109313763678074,0.001078098895959556,8.665247150929645e-06,0.0,51,0.008139299228787422,0.0007952109444886446,8.207310202124063e-06,0.0,57,0.009571971138939261,0.0010001688788179308,8.391903520532651e-06,0.0,53.75
8,400.0,0.010473696514964104,0.0012969834497198462,8.767749932303559e-06,0.0,56,0.007694951258599758,0.000723678560461849,8.01002261141548e-06,0.0,49,0.0076682171784341335,0.001028997590765357,8.673232514411211e-06,0.0,51,0.007532409392297268,0.0007563396356999874,8.183288628060836e-06,0.0,54,0.008342318586073816,0.0009514998091617599,8.408573421547771e-06,0.0,52.5
9,450.0,0.009590191766619682,0.0012519987067207694,8.802894626569469e-06,0.0,54,0.007205408997833729,0.0006704723346047103,8.001266905921511e-06,0.0,48,0.0059202066622674465,0.0009756459039635956,8.569128112867475e-06,0.0,48,0.007062310818582773,0.0007213859935291111,8.19121578388149e-06,0.0,52,0.007444529561325908,0.0009048757347045466,8.391126357309986e-06,0.0,50.5
10,500.0,0.008920620195567608,0.0012075104750692844,8.809563041722868e-06,0.0,51,0.006822018418461084,0.0006234502070583403,7.990967787918635e-06,0.0,46,0.004772836342453957,0.000910188362468034,8.498323950334452e-06,0.0,45,0.0067422217689454556,0.0006856217514723539,8.194972906494513e-06,0.0,51,0.006814424181357026,0.0008566926990170032,8.373456921617617e-06,0.0,48.25
11,550.0,0.008370445109903812,0.0011582174338400364,8.789234925643541e-06,0.0,46,0.006525303702801466,0.00059226417215541,8.002778486115858e-06,0.0,46,0.003965745214372873,0.0008491443586535752,8.471915862173773e-06,0.0,45,0.00633981404826045,0.000653398281428963,8.189987056539394e-06,0.0,50,0.0063003270188346505,0.0008132560615194961,8.363479082618142e-06,0.0,46.75
12,600.0,0.007836165837943554,0.001110947341658175,8.76215381140355e-06,0.0,42,0.006289503537118435,0.0005682783666998148,7.99984536570264e-06,0.0,46,0.00335400621406734,0.0007942374795675278,8.437483302259352e-06,0.0,43,0.006054147612303495,0.0006219230126589537,8.206793609133456e-06,0.0,49,0.005883455800358206,0.0007738465501461178,8.35156902212475e-06,0.0,45.0
13,650.0,0.007024382706731558,0.001080659800209105,8.677478035679087e-06,0.0,41,0.006085535977035761,0.0005482586566358805,7.983928298926912e-06,0.0,44,0.0028826689813286066,0.0007523547392338514,8.40642587718321e-06,0.0,42,0.005807816982269287,0.0005906724254600704,8.216669812100008e-06,0.0,49,0.005450101161841303,0.0007429864053847268,8.321125505972304e-06,0.0,44.0
14,700.0,0.005428747273981571,0.001134730177000165,8.56894621392712e-06,0.0,39,0.005905221216380596,0.0005336860194802284,7.9862302300171e-06,0.0,44,0.002518641296774149,0.0007173218764364719,8.370263458346017e-06,0.0,41,0.005595438648015261,0.000566868984606117,8.219037226808723e-06,0.0,45,0.004862012108787894,0.0007381517643807456,8.28611928227474e-06,0.0,42.25
15,750.0,0.004114839714020491,0.0011810983996838331,8.459513992420398e-06,0.0,38,0.005735939834266901,0.000522590649779886,8.014553714019712e-06,0.0,43,0.002243451541289687,0.0006862630834802985,8.334902304341085e-06,0.0,40,0.0054317559115588665,0.0005340363713912666,8.219471055781469e-06,0.0,44,0.004381496750283986,0.0007309971260838211,8.257110266640666e-06,0.0,41.25
16,800.0,0.003367946483194828,0.0011611317750066519,8.331450771947857e-06,0.0,38,0.005545374006032944,0.000515905674546957,8.082684871624224e-06,0.0,41,0.0020235683768987656,0.0006638393388129771,8.294438885059208e-06,0.0,39,0.005253794603049755,0.0005128643824718893,8.228993465309031e-06,0.0,42,0.004047670867294073,0.0007134352927096188,8.23439199848508e-06,0.0,40.0
17,850.0,0.002884715097025037,0.0011221241438761353,8.16209922049893e-06,0.0,37,0.005239636637270451,0.0005295481532812119,8.2322603702778e-06,0.0,39,0.0018413892248645425,0.0006341684493236244,8.26392715680413e-06,0.0,39,0.005110870115458965,0.0004971183370798826,8.253138730651699e-06,0.0,42,0.003769152768654749,0.0006957397708902135,8.22785636955814e-06,0.0,39.25
18,900.0,0.0024813045747578144,0.001082423492334783,7.98995006334735e-06,0.0,36,0.00433359295129776,0.0005947095341980457,8.425336091022473e-06,0.0,38,0.0016891867853701115,0.0006092764670029283,8.234344932134263e-06,0.0,36,0.004977727308869362,0.0004818457819055766,8.267104021797422e-06,0.0,41,0.003370452905073762,0.0006920638188603334,8.229183777075377e-06,0.0,37.75
19,950.0,0.0021950623486191034,0.00103571149520576,7.832606570445932e-06,0.0,36,0.003186985617503524,0.0006576935411430895,8.457327567157336e-06,0.0,37,0.0015798488166183233,0.0005898288800381124,8.216915375669487e-06,0.0,35,0.00484859012067318,0.0004668735491577536,8.283727765956428e-06,0.0,38,0.0029526217258535326,0.0006875268663861789,8.197644319807296e-06,0.0,36.5
20,1000.0,0.0019752769730985165,0.0009762116242200136,7.693709449085873e-06,0.0,34,0.0026499181985855103,0.0006701815291307867,8.406021152040921e-06,0.0,37,0.0014506976585835218,0.0005705858930014074,8.233184416894801e-06,0.0,33,0.004716805182397366,0.0004528425633907318,8.311687452078331e-06,0.0,38,0.0026981745031662285,0.0006674554024357349,8.161150617524981e-06,0.0,35.5
21,1050.0,0.0018024045275524259,0.0009262284729629755,7.606111012137262e-06,0.0,33,0.002283009234815836,0.0006740307435393333,8.320957022078801e-06,0.0,36,0.0013666818849742413,0.0005535307573154569,8.270439138868824e-06,0.0,33,0.004750546533614397,0.00044603628339245915,8.328045623784419e-06,0.0,38,0.002550660545239225,0.0006499565643025562,8.131388199217326e-06,0.0,35.0
22,1100.0,0.0016718434635549784,0.0008887274307198822,7.55347718950361e-06,0.0,33,0.0019955544266849756,0.0006710317684337497,8.206014172174037e-06,0.0,36,0.0012913813116028905,0.0005317000905051827,8.303741196868941e-06,0.0,31,0.004439736250787973,0.0004266249598003924,8.326150236825924e-06,0.0,38,0.0023496288631577045,0.0006295210623648018,8.097345698843128e-06,0.0,34.5
23,1150.0,0.001589821302331984,0.0008559455745853484,7.508103863074211e-06,0.0,32,0.0017583552980795503,0.0006648837588727474,8.079254257609136e-06,0.0,35,0.0012055177940055728,0.0005165557959116995,8.323963811562862e-06,0.0,31,0.0042753638699650764,0.0004167650477029383,8.317510946653783e-06,0.0,38,0.002207264566095546,0.0006135375442681834,8.057208219724998e-06,0.0,34.0
24,1200.0,0.001495436648838222,0.0008295138832181692,7.478812221961562e-06,0.0,32,0.0015619548503309488,0.0006549986428581178,7.96541826275643e-06,0.0,34,0.001132014556787908,0.0005030456813983619,8.35349510452943e-06,0.0,31,0.004081589635461569,0.0004085993568878621,8.307917596539482e-06,0.0,38,0.002067748922854662,0.0005990393910906278,8.026410796446726e-06,0.0,33.75
25,1250.0,0.0014331939164549112,0.0008023977861739695,7.459600510628661e-06,0.0,30,0.0014186619082465768,0.0006437984993681312,7.86129658081336e-06,0.0,33,0.0010655754012987018,0.0004896149039268494,8.374617209483404e-06,0.0,31,0.0037425318732857704,0.00040824065217748284,8.306760719278827e-06,0.0,38,0.00191499077482149,0.0005860129604116082,8.000568755051063e-06,0.0,33.0
26,1300.0,0.0013741282746195793,0.0007785101188346744,7.4582530942279845e-06,0.0,30,0.0013130423612892628,0.0006322760600596666,7.768904652039055e-06,0.0,33,0.0010059415362775326,0.0004761186137329787,8.389190952584613e-06,0.0,31,0.0030587115325033665,0.00043543687206692994,8.32181831356138e-06,0.0,37,0.0016879559261724353,0.0005805854161735624,7.984541753103258e-06,0.0,32.75
27,1350.0,0.0013292803196236491,0.0007523546228185296,7.471157005056739e-06,0.0,29,0.0012419772101566195,0.0006202820804901421,7.696901775489096e-06,0.0,32,0.0009559462196193635,0.0004627970920410007,8.397252713621128e-06,0.0,31,0.002233335515484214,0.00044377503218129277,8.287481250590645e-06,0.0,36,0.0014401348162209615,0.0005698022068827413,7.963198186189402e-06,0.0,32.0
28,1400.0,0.0012805474689230323,0.0007324009784497321,7.489390100090532e-06,0.0,29,0.0011674375273287296,0.000604581437073648,7.64494325267151e-06,0.0,31,0.000902817293535918,0.00044971637544222176,8.39889526105253e-06,0.0,31,0.0015339477686211467,0.00045571429654955864,8.270850230474025e-06,0.0,36,0.0012211875146022066,0.0005606032718787901,7.95101971107215e-06,0.0,31.75
29,1450.0,0.0012434400850906968,0.000709276762790978,7.514286608056864e-06,0.0,29,0.0011109597980976105,0.0005896933726035058,7.618427844136022e-06,0.0,31,0.0008779700729064643,0.00043619010830298066,8.396865268878173e-06,0.0,31,0.0012136067962273955,0.0004563985567074269,8.218325092457235e-06,0.0,35,0.0011114941880805418,0.0005478897001012228,7.936976203382073e-06,0.0,31.5
30,1500.0,0.0012075364356860518,0.0006883341120555997,7.544369509560056e-06,0.0,29,0.0010685649467632174,0.0005740529159083962,7.603323865623679e-06,0.0,30,0.0008148735505528748,0.00042456111987121403,8.388057722186204e-06,0.0,29,0.001046283752657473,0.0004562406975310296,8.145470019371714e-06,0.0,35,0.0010343146714149043,0.0005357972113415599,7.920305279185413e-06,0.0,30.75
31,1550.0,0.0011825941037386656,0.0006670805742032826,7.5808279689226765e-06,0.0,28,0.0010314317187294364,0.0005626375786960125,7.589298093080288e-06,0.0,29,0.0007625824655406177,0.0004104214021936059,8.38793221191736e-06,0.0,29,0.0009357368107885122,0.00044970083399675786,8.067160706559662e-06,0.0,35,0.000978086274699308,0.0005224600972724147,7.906304745119996e-06,0.0,30.25
32,1600.0,0.0011581198778003454,0.0006463119061663747,7.637820999661926e-06,0.0,26,0.0010055267484858632,0.0005458058440126479,7.596666819154052e-06,0.0,26,0.000752736465074122,0.0003977641463279724,8.399732905672863e-06,0.0,28,0.0008565713651478291,0.00044002363574691117,7.996904969331808e-06,0.0,34,0.0009432386141270399,0.0005074763830634765,7.907781423455162e-06,0.0,28.5
33,1650.0,0.0011272499104961753,0.0006263342802412808,7.698534318478778e-06,0.0,26,0.000983747886493802,0.0005304650985635817,7.64342985348776e-06,0.0,25,0.0006780450348742306,0.00038694136310368776,8.419744517595973e-06,0.0,28,0.0008614560938440263,0.0004290180222596973,7.948847269290127e-06,0.0,34,0.0009126247314270586,0.0004931896910420619,7.92763898971316e-06,0.0,28.25
34,1700.0,0.0011066963197663426,0.0006109301466494799,7.75956596044125e-06,0.0,26,0.0009657994960434735,0.0005192124517634511,7.689480298722629e-06,0.0,24,0.0006375458324328065,0.00037703505950048566,8.435447853116784e-06,0.0,28,0.0007597121293656528,0.00042013180791400373,7.909212399681564e-06,0.0,34,0.0008674384444020689,0.0004818273664568551,7.948426627990557e-06,0.0,28.0
35,1750.0,0.0010761530138552189,0.0005982721340842545,7.82231472840067e-06,0.0,25,0.0009443406597711146,0.0005089204059913754,7.748976713628508e-06,0.0,24,0.0005991347716189921,0.0003684330440592021,8.450300811091438e-06,0.0,28,0.0007257442339323461,0.00041250724461860955,7.886201274232008e-06,0.0,34,0.0008363431697944179,0.0004720332071883604,7.976948381838156e-06,0.0,27.75
36,1800.0,0.00105011195410043,0.0005879129748791456,7.894767804828007e-06,0.0,25,0.000923735206015408,0.000498283829074353,7.798950719006825e-06,0.0,23,0.0005652894615195692,0.00035858716000802815,8.464176971756388e-06,0.0,27,0.0006957779987715185,0.0004041357315145433,7.884285878390074e-06,0.0,33,0.0008087286551017314,0.0004622299238690175,8.010545343495323e-06,0.0,27.0
37,1850.0,0.0010367421200498939,0.0005790750146843493,7.965914846863598e-06,0.0,25,0.0008944880100898445,0.0004900461644865572,7.850751899241004e-06,0.0,22,0.0005400760564953089,0.0003495745186228305,8.479421921947505e-06,0.0,26,0.0006689870497211814,0.0003967474913224578,7.90347985457629e-06,0.0,32,0.0007850733090890571,0.0004538607972790487,8.0498921306571e-06,0.0,26.25
38,1900.0,0.0010134296026080847,0.00057095882948488,8.032114237721544e-06,0.0,25,0.0008819591021165252,0.00047970289597287774,7.896101124060806e-06,0.0,22,0.0005062296986579895,0.00034119290648959577,8.511264240951277e-06,0.0,26,0.0006582351634278893,0.0003894261899404228,7.940883733681403e-06,0.0,32,0.0007649633917026222,0.00044532020547194406,8.095090834103758e-06,0.0,26.25
39,1950.0,0.0009814325021579862,0.000563470704946667,8.09260382084176e-06,0.0,25,0.0008694919524714351,0.00047025849926285446,7.932610969874077e-06,0.0,22,0.0004994021146558225,0.0003348524624016136,8.54392237670254e-06,0.0,26,0.0006278009968809783,0.00038408400723710656,7.982370334502775e-06,0.0,32,0.0007445318915415555,0.0004381664184620604,8.137876875480288e-06,0.0,26.25
40,2000.0,0.0009520596358925104,0.0005577882984653115,8.147923836077098e-06,0.0,25,0.0008638057624921203,0.0004606066213455051,7.962800737004727e-06,0.0,22,0.00045210879761725664,0.00032833919976837933,8.57874420034932e-06,0.0,26,0.0006094370619393885,0.0003783699939958751,8.034664460865315e-06,0.0,32,0.000719352814485319,0.0004312760283937678,8.181033308574115e-06,0.0,26.25
41,2050.0,0.0009310537134297192,0.0005533320945687592,8.197065653803293e-06,0.0,25,0.0008413167670369148,0.0004523540264926851,7.988888683030382e-06,0.0,22,0.00042814554763026536,0.00032137069501914084,8.616456398158334e-06,0.0,25,0.0005932575440965593,0.0003720949462149292,8.095466000668239e-06,0.0,31,0.0006984433930483647,0.0004247879405738786,8.224469183915062e-06,0.0,25.75
