,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9
0,0,0.3313492238521576,0.33047717809677124,0.000862044224049896,9.999999747378752e-06,0.0,60,0.37328457832336426,0.37205061316490173,0.00122395611833781,9.999999747378752e-06,0.0,60,0.3111336827278137,0.3101659417152405,0.0009577323799021542,9.999999747378752e-06,0.0,60,0.36139270663261414,0.36006680130958557,0.0013158974470570683,9.999999747378752e-06,0.0,60,0.341497540473938,0.3402329087257385,0.0012546242214739323,9.999999747378752e-06,0.0,60,0.3730993866920471,0.3721660375595093,0.0009233216987922788,9.999999747378752e-06,0.0,60,0.36082586646080017,0.3598131835460663,0.0010026661911979318,9.999999747378752e-06,0.0,60,0.4228964149951935,0.4216591715812683,0.001227215281687677,9.999999747378752e-06,0.0,60,0.31742820143699646,0.3162385821342468,0.00117959245108068,9.999999747378752e-06,0.0,60,0.3316575586795807,0.3306729793548584,0.0009745604475028813,9.999999747378752e-06,0.0,60
1,50,0.01147063635289669,0.010544739663600922,0.0009188877884298563,7.009192358964356e-06,0.0,60,0.011889505200088024,0.01052425242960453,0.0013569152215495706,8.337548024428543e-06,0.0,60,0.010240637697279453,0.009303448721766472,0.0009291554451920092,8.033802259888034e-06,0.0,60,0.015619293786585331,0.013982931151986122,0.00162878492847085,7.577855285489932e-06,0.0,60,0.011071542277932167,0.00991148129105568,0.001151976059190929,8.085007721092552e-06,0.0,60,0.01008968148380518,0.009270818904042244,0.0008119411068037152,6.921290150785353e-06,0.0,60,0.01060666237026453,0.009684599004685879,0.0009153814171440899,6.682346338493517e-06,0.0,60,0.02698996290564537,0.025765547528862953,0.0012187529355287552,5.6619924180267844e-06,0.0,60,0.011379333212971687,0.01027619931846857,0.0010947153205052018,8.418404831900261e-06,0.0,60,0.01112730335444212,0.010014965198934078,0.0011042930418625474,8.045212780416477e-06,0.0,60
2,100,0.005951904226094484,0.005246966611593962,0.0006987378001213074,6.199618383107008e-06,0.0,60,0.008106551133096218,0.006946192588657141,0.0011526159942150116,7.742281013634056e-06,0.0,60,0.007775031961500645,0.006957674864679575,0.0008098961552605033,7.460998858732637e-06,0.0,60,0.009134012274444103,0.007864569313824177,0.001262763049453497,6.680298156425124e-06,0.0,60,0.007040607742965221,0.0062499875202775,0.0007830053800716996,7.614826245117001e-06,0.0,60,0.007149452343583107,0.006429906934499741,0.0007133871549740434,6.158242740639253e-06,0.0,60,0.006741806864738464,0.006084207911044359,0.0006516672438010573,5.931815394433215e-06,0.0,60,0.008885393850505352,0.007746132556349039,0.0011356336763128638,3.6278045172366546e-06,0.0,60,0.008395809680223465,0.007479384541511536,0.0009084978955797851,7.927206752356142e-06,0.0,60,0.006745160091668367,0.005854391492903233,0.0008834019536152482,7.36686160962563e-06,0.0,60
3,150,0.004837690852582455,0.004217800684273243,0.000614331045653671,5.559144483413547e-06,0.0,57,0.003395206294953823,0.002303752349689603,0.0010843659983947873,7.087774065439589e-06,0.0,59,0.006692152936011553,0.005949577782303095,0.0007357626454904675,6.8125091274851e-06,0.0,60,0.007641885429620743,0.006447962019592524,0.0011878745863214135,6.048888280929532e-06,0.0,60,0.005493614822626114,0.005008256994187832,0.0004782029427587986,7.1548865889781155e-06,0.0,60,0.005816158372908831,0.00524856336414814,0.0005619004950858653,5.694793799193576e-06,0.0,51,0.005452662240713835,0.0050130970776081085,0.0004342737956903875,5.291439265420195e-06,0.0,56,0.007338898256421089,0.00625921506434679,0.0010766193736344576,3.064253178308718e-06,0.0,37,0.005023050121963024,0.004216850735247135,0.0007987797143869102,7.419656412821496e-06,0.0,60,0.0023416164331138134,0.0015248105628415942,0.0008100111735984683,6.7946639319416136e-06,0.0,60
4,200,0.0016972377197816968,0.0010882503120228648,0.0006042833556421101,4.703990271082148e-06,0.0,49,0.00200369069352746,0.0009958918672055006,0.0010012296261265874,6.56916199659463e-06,0.0,59,0.005185076966881752,0.00450885621830821,0.0006700356025248766,6.184697667777073e-06,0.0,52,0.0027846782468259335,0.0017476202920079231,0.0010315008694306016,5.5573013924004044e-06,0.0,55,0.004188866820186377,0.003827688517048955,0.00035459865466691554,6.579670298378915e-06,0.0,59,0.0017686731880530715,0.0011856317287310958,0.0005778989871032536,5.1424544835754205e-06,0.0,41,0.004535355605185032,0.004200590308755636,0.00032997739617712796,4.7878552322799806e-06,0.0,49,0.0029939308296889067,0.0019591294694691896,0.0010318929562345147,2.908311444116407e-06,0.0,29,0.002352615352720022,0.001631390186958015,0.000714399735443294,6.825331183790695e-06,0.0,55,0.0014412309974431992,0.0007872178102843463,0.0006478233262896538,6.189779014675878e-06,0.0,54
5,250,0.0010712615912780166,0.0005302611971274018,0.0005366670666262507,4.33332024840638e-06,0.0,40,0.0016107968986034393,0.0007331250817514956,0.0008715011645108461,6.1707328313787e-06,0.0,54,0.0018486405024304986,0.0010991452727466822,0.0007438967586494982,5.598567440756597e-06,0.0,49,0.0019612780306488276,0.0010107719572260976,0.0009452306549064815,5.275452622299781e-06,0.0,48,0.001495520700700581,0.0010085870744660497,0.00048083675210364163,6.096960532886442e-06,0.0,56,0.001279795658774674,0.0007142293034121394,0.0005607700441032648,4.7963590077415574e-06,0.0,33,0.0031645395793020725,0.0027637507300823927,0.0003964252828154713,4.363377229310572e-06,0.0,42,0.0019663874991238117,0.0010734370443969965,0.0008899536915123463,2.996733428517473e-06,0.0,24,0.0017263786867260933,0.0011423112591728568,0.0005776756443083286,6.391781880665803e-06,0.0,50,0.0011440522503107786,0.000598138605710119,0.000540232053026557,5.681475158780813e-06,0.0,48
6,300,0.000907662499230355,0.00042422517435625196,0.0004793141852132976,4.123149210499832e-06,0.0,34,0.001289239153265953,0.0006261486560106277,0.00065727683249861,5.8137056839768775e-06,0.0,45,0.0013835636200383306,0.0007527496200054884,0.000625747547019273,5.066554876975715e-06,0.0,42,0.001677245832979679,0.0007757977582514286,0.0008963781292550266,5.069859980721958e-06,0.0,44,0.001076475833542645,0.0006578956381417811,0.0004128887958358973,5.691486421710579e-06,0.0,51,0.0011218341533094645,0.0005880233366042376,0.0005292001878842711,4.610626547218999e-06,0.0,31,0.0013043612707406282,0.0008670447859913111,0.0004331979725975543,4.118499873584369e-06,0.0,36,0.001585154328495264,0.0008028943557292223,0.0007791038951836526,3.1560484785586596e-06,0.0,21,0.001401691697537899,0.0008696435834281147,0.0005259535391815007,6.0946226767555345e-06,0.0,46,0.0009667148115113378,0.0004968262510374188,0.0004645427979994565,5.345767021935899e-06,0.0,41
7,350,0.0007823522901162505,0.0003584721125662327,0.00041997330845333636,3.906920483132126e-06,0.0,33,0.0011032732436433434,0.0005153968813829124,0.0005823796382173896,5.496761787071591e-06,0.0,40,0.0011675043497234583,0.000619594706222415,0.0005433160113170743,4.5935812522657216e-06,0.0,36,0.0015194762963801622,0.0006615665042772889,0.0008530584163963795,4.851330686506117e-06,0.0,37,0.0008670076495036483,0.000488918973132968,0.0003726706199813634,5.418075033958303e-06,0.0,41,0.0009936507558450103,0.00048775813775137067,0.0005014333291910589,4.459277079149615e-06,0.0,30,0.000957823998760432,0.0005576786934398115,0.0003961894544772804,3.955845386371948e-06,0.0,30,0.0013072134461253881,0.0006105495267547667,0.0006933979457244277,3.2659459066053387e-06,0.0,21,0.0011449276935309172,0.0006559668690897524,0.0004831198020838201,5.840980975335697e-06,0.0,42,0.0008193833054974675,0.0003934904816560447,0.00042081225547008216,5.080592472950229e-06,0.0,36
8,400,0.000655686657410115,0.000293289398541674,0.00035869001294486225,3.707227278937353e-06,0.0,30,0.0009449141216464341,0.0004086821572855115,0.0005310246488079429,5.207317371969111e-06,0.0,37,0.001024514203891158,0.000513521081302315,0.0005067407619208097,4.252382495906204e-06,0.0,28,0.0013887654058635235,0.0005908466409891844,0.0007932677399367094,4.650967184716137e-06,0.0,34,0.0007226666784845293,0.0003701600362546742,0.00034728736500255764,5.219306331127882e-06,0.0,38,0.0009058555006049573,0.00042593831312842667,0.00047556322533637285,4.354002612672048e-06,0.0,29,0.0008157432312145829,0.0004358408332336694,0.0003760994004551321,3.802997071034042e-06,0.0,27,0.0010978665668517351,0.0004908026894554496,0.0006037408602423966,3.3229352993657812e-06,0.0,20,0.000931924965698272,0.0004786530917044729,0.0004477309121284634,5.540970960282721e-06,0.0,37,0.0006654446478933096,0.000272452860372141,0.0003881165466737002,4.875237209489569e-06,0.0,32
9,450,0.0005507369060069323,0.0002280643820995465,0.0003192262083757669,3.4462909752619453e-06,0.0,29,0.0007724770694039762,0.00029252259992063046,0.00047499474021606147,4.959701072948519e-06,0.0,33,0.0009324722923338413,0.0004395810537971556,0.0004889341071248055,3.957135504606413e-06,0.0,26,0.0012562365736812353,0.0005062499549239874,0.0007455090526491404,4.477587026485708e-06,0.0,31,0.0006160603370517492,0.00028653553454205394,0.00032445447868667543,5.070372480986407e-06,0.0,37,0.0008057630038820207,0.0003542850899975747,0.0004472390573937446,4.238864221406402e-06,0.0,29,0.0007209441973827779,0.0003520814061630517,0.00036517000989988446,3.6927654036844615e-06,0.0,25,0.0009185464587062597,0.0003814631490968168,0.0005337434122338891,3.3399160201952327e-06,0.0,20,0.0007916474132798612,0.0003669980796985328,0.0004192877095192671,5.361621788324555e-06,0.0,32,0.0005676937871612608,0.00020596449030563235,0.00035701956949196756,4.7097678361751605e-06,0.0,30
