,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1
0,0.0,37.66949462890625,1.5021283626556396,0.0099999997764825,0.0,60,0.0,38.743980407714844,1.2374818325042725,0.009999999776482582,0.0,60,0.0
1,50.0,8.640473365783691,1.502851963043213,0.009080353192985,0.0,60,0.0,7.973696708679199,1.246406078338623,0.009153839200735092,0.0,60,0.0
2,100.0,4.262392520904541,1.4996707439422607,0.0086341174319386,0.0,60,0.0,3.8105297088623047,1.23313570022583,0.008786697871983051,0.0,60,0.0
3,150.0,3.617674350738525,1.4627344608306885,0.0084799360483884,0.0,60,0.0,3.3268203735351562,1.2139365673065186,0.008710150606930256,0.0,60,0.0
4,200.0,2.5220870971679688,1.4362694025039673,0.0080939773470163,0.0,60,0.0,2.7754671573638916,1.078186273574829,0.008678174577653408,0.0,60,0.0
5,250.0,1.547456979751587,1.2617396116256714,0.0071540488861501,0.0,60,0.0,1.6387434005737305,0.8840221166610718,0.008224301040172577,0.0,60,0.0
6,300.0,1.2463164329528809,1.08664071559906,0.0068951384164392,0.0,56,0.1428571428571428,1.2389267683029175,0.6489922404289246,0.008134584873914719,0.0,56,0.0
7,350.0,1.1267129182815552,0.9098873138427734,0.0068647251464426,0.0,53,0.1428571428571428,1.0506970882415771,0.5620549917221069,0.008141078054904938,0.0,54,0.14285714285714285
8,400.0,1.0428224802017212,0.726407527923584,0.006890189833939,0.0,50,0.2857142857142857,0.9369854927062988,0.5175779461860657,0.008134054951369762,0.0,53,0.14285714285714285
9,450.0,0.9695422053337096,0.6291381120681763,0.0069670872762799,0.0,47,0.2857142857142857,0.8480528593063354,0.4858587980270386,0.00811707228422165,0.0,53,0.14285714285714285
10,500.0,0.908640682697296,0.571404755115509,0.0070773712359368,0.0,45,0.2857142857142857,0.7600980997085571,0.4641002416610718,0.008055584505200386,0.0,51,0.14285714285714285
11,550.0,0.8520057201385498,0.5325086116790771,0.0072210142388939,0.0,45,0.2857142857142857,0.6325383186340332,0.4505486488342285,0.007909776642918587,0.0,51,0.14285714285714285
12,600.0,0.7921598553657532,0.5037346482276917,0.0073110000230371,0.0,45,0.2857142857142857,0.4999571442604065,0.42493516206741333,0.007604300044476986,0.0,49,0.2857142857142857
13,650.0,0.7268340587615967,0.4891542196273803,0.0073264553211629,0.0,45,0.2857142857142857,0.4178401827812195,0.38351568579673767,0.007281722500920296,0.0,47,0.2857142857142857
14,700.0,0.6601155400276184,0.4801856279373169,0.0072962902486324,0.0,44,0.2857142857142857,0.360573410987854,0.3208608031272888,0.007004795596003532,0.0,42,0.2857142857142857
15,750.0,0.5949070453643799,0.4709023237228393,0.0072611453942954,0.0,44,0.2857142857142857,0.32040083408355713,0.24522095918655396,0.006841977592557669,0.0,38,0.2857142857142857
16,800.0,0.5383906364440918,0.4573122262954712,0.0072143394500017,0.0,43,0.2857142857142857,0.28713297843933105,0.2076619565486908,0.006681638304144144,0.0,37,0.2857142857142857
17,850.0,0.4924961626529693,0.4436673820018768,0.0071840640157461,0.0,42,0.2857142857142857,0.2598646283149719,0.1912042796611786,0.006568255368620157,0.0,36,0.2857142857142857
18,900.0,0.4548500776290893,0.4320353865623474,0.0071696732193231,0.0,40,0.4285714285714285,0.23843923211097717,0.18276743590831757,0.006507177371531725,0.0,35,0.2857142857142857
19,950.0,0.4255290031433105,0.4243334531784057,0.0071718827821314,0.0,39,0.4285714285714285,0.22081094980239868,0.17729955911636353,0.0064834365621209145,0.0,35,0.2857142857142857
