,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3
63,3150,1.2682026624679563,1.3834265928380771e-06,1.2658907175064087,0.0023105056025087,0.0,32,0.2857142857142857,0.8254469037055969,1.9900937786587747e-06,0.8233203887939453,0.0021245738025754,0.0,34,0.0,0.9959063529968262,7.347509267674468e-07,0.9940649271011353,0.0018406886374577,0.0,27,0.0,0.8805352449417114,4.6965828914835583e-07,0.8789856433868408,0.0015491500962525606,0.0,22,0.2857142857142857
64,3200,1.2838542461395264,1.3104148592901763e-06,1.2815452814102173,0.0023077118676155,0.0,32,0.2857142857142857,0.8215115666389465,1.8759425302050656e-06,0.8193877935409546,0.0021219034679234,0.0,34,0.1428571428571428,0.9936012625694276,5.193919037083106e-07,0.991767644882202,0.0018330855527892,0.0,27,0.0,0.8818822503089905,4.393368726596236e-07,0.8803338408470154,0.001547994907014072,0.0,22,0.2857142857142857
65,3250,1.2835867404937744,2.013946414081147e-06,1.2812799215316772,0.0023048047441989,0.0,32,0.2857142857142857,0.8192621469497681,1.336376726612798e-06,0.8171408772468567,0.0021199707407504,0.0,34,0.1428571428571428,0.9903485774993896,3.089527353949961e-07,0.9885256290435792,0.0018226264510303,0.0,25,0.0,0.8803156018257141,2.808570513934683e-07,0.8787685036659241,0.0015468229539692402,0.0,22,0.2857142857142857
66,3300,1.2735003232955933,1.83996235136874e-06,1.271196722984314,0.00230178469792,0.0,32,0.2857142857142857,0.8212096691131592,1.5176232182056992e-06,0.8190900087356567,0.0021181660704314,0.0,34,0.1428571428571428,0.9937346577644348,4.462724234599591e-07,0.9919172525405884,0.0018170060357078,0.0,25,0.0,0.8801084160804749,3.246893243158411e-07,0.8785623908042908,0.0015457127010449767,0.0,22,0.2857142857142857
67,3350,1.282174825668335,1.464710180698603e-06,1.2798748016357422,0.0022986207623034,0.0,32,0.2857142857142857,0.8197036385536194,1.3615332363769994e-06,0.8175859451293945,0.0021163348574191,0.0,34,0.1428571428571428,0.9893717765808104,1.882369389250016e-07,0.9875598549842834,0.0018117338186129,0.0,25,0.0,0.8769648671150208,5.494201786859776e-07,0.8754196763038635,0.0015446307370439172,0.0,22,0.2857142857142857
68,3400,1.2776631116867063,1.7958284388441823e-06,1.275365948677063,0.0022953492589294,0.0,32,0.2857142857142857,0.821435809135437,1.3848241451341892e-06,0.8193200826644897,0.0021143511403352,0.0,34,0.1428571428571428,0.99068021774292,2.146667839042493e-07,0.988872528076172,0.0018074351828545,0.0,25,0.0,0.8808805346488953,6.604410600630217e-07,0.8793362975120544,0.001543598948046565,0.0,22,0.2857142857142857
69,3450,1.27535080909729,1.1479137356218416e-06,1.2730576992034912,0.0022919180337339,0.0,32,0.2857142857142857,0.8171195983886719,1.2394930308801122e-06,0.8150061368942261,0.0021122186444699,0.0,34,0.1428571428571428,0.9912388324737548,2.617565826312785e-07,0.989435613155365,0.0018030029023066,0.0,25,0.0,0.8810399770736694,5.214968155087263e-07,0.879492461681366,0.0015469953650608659,0.0,21,0.2857142857142857
70,3500,1.2783981561660769,1.1722526096491492e-06,1.2761085033416748,0.0022884160280227,0.0,32,0.2857142857142857,0.824397087097168,2.0008853880426614e-06,0.8222850561141968,0.002110032364726,0.0,34,0.1428571428571428,0.993825614452362,5.576028456744098e-07,0.9920266270637512,0.0017984231235459,0.0,25,0.0,0.8807854652404785,2.7974826366516936e-07,0.8792396187782288,0.001545520848594606,0.0,21,0.2857142857142857
71,3550,1.2827651500701904,2.176073166992865e-06,1.2804782390594482,0.0022847924847155,0.0,32,0.2857142857142857,0.8203127384185791,1.3139381280780071e-06,0.8182036876678467,0.0021077161654829,0.0,34,0.1428571428571428,0.9887563586235046,3.684892817545915e-07,0.9869621992111206,0.0017937831580638,0.0,25,0.0,0.8818601965904236,5.201957833378401e-07,0.880314826965332,0.0015448307385668159,0.0,21,0.2857142857142857
72,3600,1.2730365991592407,1.0998829793607e-06,1.2707544565200806,0.0022811163216829,0.0,32,0.2857142857142857,0.8219064474105835,1.3680496522283647e-06,0.8197997808456421,0.0021053149830549,0.0,34,0.1428571428571428,0.9904617071151732,1.7932488560745696e-07,0.9886724352836608,0.001789120491594,0.0,25,0.0,0.8783764243125916,5.661639761456172e-07,0.8768318891525269,0.001544016064144671,0.0,21,0.2857142857142857
73,3650,1.2845780849456787,1.760793225002999e-06,1.2822990417480469,0.0022772990632802,0.0,32,0.2857142857142857,0.8233968019485474,1.3861372281098738e-06,0.8212926387786865,0.0021027675829827,0.0,34,0.1428571428571428,0.9972612857818604,6.769698188691109e-07,0.995476245880127,0.001784382155165,0.0,25,0.0,0.8803434371948242,6.176437636895571e-07,0.8787996768951416,0.0015431392239406705,0.0,21,0.2857142857142857
74,3700,1.2782952785491943,1.5295594266717671e-06,1.2760202884674072,0.0022733819205313,0.0,32,0.2857142857142857,0.8204469084739685,1.2128941762057366e-06,0.8183455467224121,0.0021001945715397,0.0,34,0.1428571428571428,0.9894145131111144,1.7170060573334925e-07,0.9876347184181212,0.0017795903841033,0.0,25,0.0,0.8815497159957886,4.7346875930998067e-07,0.8800070285797119,0.001542225363664329,0.0,21,0.2857142857142857
75,3750,1.2730633020401,1.0900528195634251e-06,1.270792841911316,0.0022693588398396,0.0,32,0.2857142857142857,0.8174493908882141,1.2179035593362642e-06,0.8153505921363831,0.0020975789520889,0.0,34,0.1428571428571428,0.9886693954467772,2.299918122616873e-07,0.9868944883346558,0.0017746908124536,0.0,25,0.0,0.8854967951774597,8.172482921509072e-07,0.883954644203186,0.001541320001706481,0.0,21,0.2857142857142857
76,3800,1.2729958295822144,1.3193961194701842e-06,1.2707291841506958,0.0022652819752693,0.0,32,0.2857142857142857,0.8154601454734802,1.294628305004153e-06,0.8133639693260193,0.0020948725286871,0.0,34,0.1428571428571428,0.9914546012878418,2.127184473010857e-07,0.9896844625473022,0.0017698755254969,0.0,25,0.0,0.8802502751350403,6.712911044814973e-07,0.8787092566490173,0.0015403915895149112,0.0,21,0.2857142857142857
77,3850,1.2763636112213137,1.1234557177886018e-06,1.274101495742798,0.0022610891610383,0.0,32,0.2857142857142857,0.8218426704406738,1.5097763252924778e-06,0.8197510242462158,0.0020901397801935,0.0,32,0.1428571428571428,0.9887492060661316,3.513135879984475e-07,0.9869763255119324,0.001772510819137,0.0,23,0.0,0.8801128268241882,8.700951070750307e-07,0.8785724639892578,0.001539495657198131,0.0,21,0.2857142857142857
78,3900,1.273842692375183,1.0705805379984668e-06,1.2715848684310913,0.0022568078711628,0.0,32,0.2857142857142857,0.821044385433197,1.1600504876696505e-06,0.8189589381217957,0.0020843246020376,0.0,32,0.1428571428571428,0.9901750087738036,3.72741965293244e-07,0.9884074926376344,0.0017671441892161,0.0,23,0.0,0.8804581761360168,2.614469565287436e-07,0.8789194226264954,0.0015385193983092904,0.0,21,0.2857142857142857
79,3950,1.2676045894622805,1.2428105264916669e-06,1.2653509378433228,0.0022524297237396,0.0,32,0.2857142857142857,0.8205507397651672,1.1584239700823673e-06,0.8184705972671509,0.0020789965055882,0.0,32,0.1428571428571428,0.9894155263900756,6.579182922905602e-07,0.9876534938812256,0.0017613810487091,0.0,23,0.0,0.881363034248352,3.6577935702553077e-07,0.8798249959945679,0.0015376623487100005,0.0,21,0.2857142857142857
80,4000,1.2783291339874268,1.1171981668667286e-06,1.2760800123214722,0.0022479915060102,0.0,32,0.2857142857142857,0.8184707760810852,1.319781290476385e-06,0.8163938522338867,0.0020756307058036,0.0,32,0.1428571428571428,0.9903870224952698,7.280874001480697e-07,0.9886308312416076,0.0017554790247231,0.0,23,0.0,0.8808157444000244,3.4190767905784014e-07,0.8792786002159119,0.0015367832966148853,0.0,21,0.2857142857142857
81,4050,1.2760334014892578,1.466530306970526e-06,1.273788571357727,0.0022434394340962,0.0,32,0.2857142857142857,0.8244527578353882,1.3746341664955253e-06,0.8223788738250732,0.0020725142676383,0.0,32,0.1428571428571428,0.989808201789856,1.7497301030289236e-07,0.9880577921867372,0.0017502508126199,0.0,23,0.0,0.8808683753013611,2.928483979758312e-07,0.8793321847915649,0.0015359199605882168,0.0,21,0.2857142857142857
82,4100,1.2724674940109253,2.018703980866121e-06,1.2702265977859497,0.002238875022158,0.0,32,0.2857142857142857,0.8215884566307068,1.0918267889792332e-06,0.819517970085144,0.0020694374106824,0.0,32,0.1428571428571428,0.9907354712486268,1.6975224070847617e-07,0.988990604877472,0.0017447110731154,0.0,23,0.0,0.8831951022148132,7.280097520379059e-07,0.8816593289375305,0.001535050687380135,0.0,21,0.2857142857142857
83,4150,1.287858247756958,2.644216465341742e-06,1.2856214046478271,0.002234207233414,0.0,32,0.2857142857142857,0.8174927830696106,1.1222448392800288e-06,0.8154252171516418,0.0020664555486291,0.0,32,0.1428571428571428,0.991329550743103,3.783692363867885e-07,0.9895902276039124,0.00173897203058,0.0,23,0.0,0.8844212889671326,5.399969609243271e-07,0.8828865885734558,0.001534185605123639,0.0,21,0.2857142857142857
84,4200,1.27058207988739,1.3639178177982103e-06,1.2683513164520264,0.0022294975351542,0.0,32,0.2857142857142857,0.8164142966270447,1.318127715421724e-06,0.8143495321273804,0.0020634680986404,0.0,32,0.1428571428571428,0.9900656342506408,1.434320893167751e-07,0.9883325099945068,0.0017330013215541,0.0,23,0.0,0.8815963268280029,7.888150435064745e-07,0.8800621628761292,0.0015333954943343997,0.0,21,0.2857142857142857
85,4250,1.2726812362670898,1.0857320376089774e-06,1.2704554796218872,0.0022246362641453,0.0,32,0.2857142857142857,0.8215611577033997,2.26075781029067e-06,0.8194984197616577,0.0020604627206921,0.0,32,0.1428571428571428,0.991286277770996,3.710570695147908e-07,0.9895590543746948,0.0017268932424485,0.0,23,0.0,0.8743645548820496,1.195855134028534e-06,0.8728308081626892,0.001532579306513071,0.0,21,0.2857142857142857
86,4300,1.2731496095657349,1.035861942000338e-06,1.2709287405014038,0.002219786401838,0.0,32,0.2857142857142857,0.8184853792190552,1.2107535667382765e-06,0.816426694393158,0.0020574904046952,0.0,32,0.1428571428571428,0.9912148118019104,2.991644691974216e-07,0.9894939064979552,0.0017205972690135,0.0,23,0.0,0.8798189163208008,2.748059273471881e-07,0.8782868981361389,0.0015317298239097,0.0,21,0.2857142857142857
87,4350,1.2781801223754885,1.1743859431589954e-06,1.2759641408920288,0.0022148268762975,0.0,32,0.2857142857142857,0.8216879367828369,1.142431187872717e-06,0.8196322917938232,0.0020544847939163,0.0,32,0.1428571428571428,0.9960562586784364,1.3515789305529324e-06,0.9943407773971558,0.0017141370335593,0.0,23,0.0,0.87995445728302,2.6641313866093697e-07,0.8784232139587402,0.0015309879090636969,0.0,21,0.2857142857142857
88,4400,1.278360366821289,1.2446067785276682e-06,1.2761493921279907,0.0022098361514508,0.0,32,0.2857142857142857,0.8181753158569336,1.0292932302036206e-06,0.8161227703094482,0.0020515548530966,0.0,32,0.1428571428571428,0.9852877855300904,8.357041565432155e-07,0.983579397201538,0.0017075377982109,0.0,23,0.0,0.8800191879272461,2.635522093896725e-07,0.8784887194633484,0.001530200825072825,0.0,21,0.2857142857142857
89,4450,1.2714589834213257,1.0238572940579616e-06,1.269253134727478,0.0022047623060643,0.0,32,0.2857142857142857,0.8236086368560791,1.457768462387321e-06,0.8215586543083191,0.0020485734567046,0.0,32,0.1428571428571428,0.9951936602592468,4.152216774855333e-07,0.9934924840927124,0.0017007864080369,0.0,23,0.0,0.8798088431358337,3.2436176411465567e-07,0.8782790899276733,0.001529476372525096,0.0,21,0.2857142857142857
90,4500,1.2666507959365845,1.154838059846952e-06,1.2644507884979248,0.0021988139487802,0.0,31,0.2857142857142857,0.824485719203949,1.320502974522242e-06,0.8224388360977173,0.0020455829799175,0.0,32,0.1428571428571428,0.9868903160095216,3.056827608816093e-07,0.9851961731910706,0.001693852012977,0.0,23,0.0,0.8800061941146851,3.4710350860223116e-07,0.8784770965576172,0.0015287204878404737,0.0,21,0.2857142857142857
91,4550,1.2749756574630735,1.0320127330487594e-06,1.2727797031402588,0.002194850007072,0.0,31,0.2857142857142857,0.8229507207870483,1.1829469030999462e-06,0.820906937122345,0.0020425838883966,0.0,32,0.1428571428571428,0.9924947023391724,1.6507129885212637e-07,0.9908077716827391,0.0016867631347849,0.0,23,0.0,0.8807987570762634,2.7767711685555696e-07,0.8792704939842224,0.0015279788058251143,0.0,21,0.2857142857142857
92,4600,1.272011399269104,9.922423487296328e-07,1.2698208093643188,0.002189602702856,0.0,31,0.2857142857142857,0.815159261226654,1.4205484148988037e-06,0.8131182193756104,0.0020395929459482,0.0,32,0.1428571428571428,0.9897624254226683,3.1931935495777e-07,0.9880825877189636,0.0016795392148196,0.0,23,0.0,0.882573127746582,6.147801627776062e-07,0.8810452222824097,0.0015272906748577952,0.0,21,0.2857142857142857
93,4650,1.2851475477218628,2.5377582915098174e-06,1.2829612493515017,0.0021838517859578,0.0,31,0.2857142857142857,0.8212541937828064,1.1547134590728092e-06,0.8192164897918701,0.0020365554373711,0.0,32,0.1428571428571428,0.9885558485984802,1.4107506274285697e-07,0.986883580684662,0.0016721471911296,0.0,23,0.0,0.8814334869384766,2.8622764602914685e-07,0.8799065947532654,0.0015265974216163158,0.0,21,0.2857142857142857
94,4700,1.272061824798584,1.308293917645642e-06,1.2698824405670166,0.0021780675742775,0.0,31,0.2857142857142857,0.8204049468040466,1.06574725577957e-06,0.8183703422546387,0.0020335030276328,0.0,32,0.1428571428571428,0.9952570199966432,5.108983032187098e-07,0.993591845035553,0.0016646108124405,0.0,23,0.0,0.8808295726776123,2.6159281674154045e-07,0.8793033957481384,0.0015259475912898779,0.0,21,0.2857142857142857
95,4750,1.2654417753219604,1.5083309108376852e-06,1.2632676362991333,0.002172635635361,0.0,31,0.2857142857142857,0.8292976021766663,2.267266609123908e-06,0.8272648453712463,0.0020304813515394,0.0,32,0.1428571428571428,0.990970253944397,1.546633541238407e-07,0.9893132448196412,0.0016568585997447,0.0,23,0.0,0.8748059272766113,9.324574534730345e-07,0.8732797503471375,0.0015252246521413326,0.0,21,0.2857142857142857
96,4800,1.2609606981277466,1.535956357656687e-06,1.2587915658950806,0.0021675252355635,0.0,31,0.2857142857142857,0.8160972595214844,1.1056151834054615e-06,0.8140687346458435,0.0020273993723094,0.0,32,0.1428571428571428,0.9927158355712892,1.5443364986822417e-07,0.9910666942596436,0.0016489753033965,0.0,23,0.0,0.8807079195976257,2.865915291749843e-07,0.8791829943656921,0.0015246031107380986,0.0,21,0.2857142857142857
97,4850,1.275119662284851,1.0464485740158125e-06,1.272956132888794,0.0021624320652335,0.0,31,0.2857142857142857,0.8191251754760742,1.036619437400077e-06,0.8170998692512512,0.0020242778118699,0.0,32,0.1428571428571428,0.9936546683311462,9.976400860978174e-07,0.9920127391815186,0.0016408911906182,0.0,23,0.0,0.8797133564949036,2.6637206929081003e-07,0.8781891465187073,0.0015239601489156485,0.0,21,0.2857142857142857
98,4900,1.2631756067276,2.6091290692420444e-06,1.261015772819519,0.0021572702098637,0.0,31,0.2857142857142857,0.8188461661338806,1.5051700756885111e-06,0.8168234825134277,0.0020212132949382,0.0,32,0.1428571428571428,0.9907721281051636,1.8934844092655115e-07,0.9891392588615416,0.0016326659824699,0.0,23,0.0,0.8812740445137024,4.3700484297914954e-07,0.8797503709793091,0.001523230574093759,0.0,20,0.2857142857142857
99,4950,1.2677949666976929,1.4253678273234982e-06,1.2656413316726685,0.0021521497983485,0.0,31,0.2857142857142857,0.8233739733695984,1.4514608892568504e-06,0.8213544487953186,0.0020180810242891,0.0,32,0.1428571428571428,0.9910556077957152,1.5055384494644386e-07,0.9894312024116516,0.0016242057317867,0.0,23,0.0,0.8805503845214844,1.3539522569772089e-06,0.8790268301963806,0.0015221645589917898,0.0,20,0.42857142857142855
100,5000,1.2715120315551758,1.058038265000505e-06,1.2693639993667605,0.0021469395142048,0.0,31,0.2857142857142857,0.8216400146484375,1.1889572988366126e-06,0.8196238875389099,0.0020149601623415,0.0,32,0.1428571428571428,0.9887499213218688,3.223504165816849e-07,0.987134039402008,0.0016155780758708,0.0,23,0.0,0.88174968957901,3.8104502664282336e-07,0.8802273273468018,0.001521980855613947,0.0,20,0.42857142857142855
101,5050,1.2753931283950806,1.1829823733933154e-06,1.2732502222061155,0.0021417713724076,0.0,31,0.2857142857142857,0.8212270736694336,1.1021791124221636e-06,0.8192141652107239,0.0020118087995797,0.0,32,0.1428571428571428,0.9906367659568788,4.0005829760048073e-07,0.9890296459197998,0.0016067150281742,0.0,23,0.0,0.8801283836364746,2.819704150169855e-07,0.8786064982414246,0.0015215787570923567,0.0,20,0.42857142857142855
102,5100,1.2724753618240356,1.099190853892651e-06,1.2703378200531006,0.0021364234853535,0.0,31,0.2857142857142857,0.8200496435165405,1.0432933095216868e-06,0.8180398941040039,0.0020086509175598,0.0,32,0.1428571428571428,0.98800390958786,4.081341558048735e-07,0.9864058494567872,0.0015976600116118,0.0,23,0.0,0.8801639676094055,3.1564891855850874e-07,0.8786425590515137,0.0015211100690066814,0.0,20,0.42857142857142855
103,5150,1.2766320705413818,1.7985202021009172e-06,1.2744991779327393,0.0021311156451702,0.0,31,0.2857142857142857,0.8221017718315125,1.1346202200002151e-06,0.8200951814651489,0.0020054394844919,0.0,32,0.1428571428571428,0.989620566368103,1.671507305900377e-07,0.9880319833755492,0.0015883881133049,0.0,23,0.0,0.879490315914154,2.922915598446707e-07,0.8779693841934204,0.0015206332318484783,0.0,20,0.42857142857142855
104,5200,1.2674201726913452,9.95482764665212e-07,1.2652934789657593,0.002125731902197,0.0,31,0.2857142857142857,0.8187180757522583,1.096736809813592e-06,0.8167147636413574,0.0020022254902869,0.0,32,0.1428571428571428,0.9920523762702942,4.403163131883048e-07,0.9904730916023254,0.001578873489052,0.0,23,0.0,0.8803942799568176,2.702432482237782e-07,0.878873884677887,0.0015201072674244642,0.0,20,0.42857142857142855
105,5250,1.269362449645996,9.21595528780017e-07,1.2672412395477295,0.0021203027572482,0.0,31,0.2857142857142857,0.815954864025116,1.1354364914950563e-06,0.8139551281929016,0.0019985914696007,0.0,31,0.1428571428571428,0.9896647930145264,3.206686187695596e-07,0.9880946278572084,0.0015698745846748,0.0,22,0.0,0.8802674412727356,3.031685196219769e-07,0.8787475228309631,0.00151960295625031,0.0,20,0.42857142857142855
106,5300,1.2692630290985107,9.172326826956124e-07,1.267147183418274,0.0021148393861949,0.0,31,0.2857142857142857,0.8193762898445129,1.1087870461778948e-06,0.8173795938491821,0.0019955511670559,0.0,31,0.1428571428571428,0.9915111064910888,2.7669145197251055e-07,0.9899522066116332,0.001558601274155,0.0,21,0.0,0.8787379860877991,2.935879308552103e-07,0.8772186040878296,0.0015190582489594817,0.0,20,0.42857142857142855
107,5350,1.2813602685928345,2.4529076654289383e-06,1.2792483568191528,0.0021093506366014,0.0,31,0.2857142857142857,0.818390429019928,1.0141105803995742e-06,0.8163976669311523,0.0019917506724596,0.0,31,0.1428571428571428,0.996984362602234,1.1194435955985682e-06,0.995435893535614,0.0015473196981474,0.0,21,0.0,0.8797078728675842,2.6893184212894994e-07,0.8781890273094177,0.0015185337979346514,0.0,20,0.42857142857142855
108,5400,1.2681597471237185,1.0031525334852631e-06,1.2660549879074097,0.0021038372069597,0.0,31,0.2857142857142857,0.8195192813873291,1.0026226391346429e-06,0.8175293803215027,0.0019888880196958,0.0,31,0.1428571428571428,0.9924103021621704,5.100482098896464e-07,0.9908710718154908,0.0015387220773845,0.0,21,0.0,0.8812584280967712,3.174534413119545e-07,0.8797401189804077,0.0015180192422121763,0.0,20,0.42857142857142855
109,5450,1.2798678874969482,2.194708713432192e-06,1.2777674198150637,0.0020983500871807,0.0,31,0.2857142857142857,0.8197833299636841,1.072450004357961e-06,0.8177963495254517,0.001985935261473,0.0,31,0.1428571428571428,0.9914673566818236,1.2281783767775778e-07,0.9899374842643738,0.0015297747449949,0.0,20,0.0,0.8826130032539368,5.336261779120832e-07,0.8810949921607971,0.001517463126219809,0.0,20,0.42857142857142855
110,5500,1.272238850593567,9.175439004138752e-07,1.2701451778411863,0.0020927260629832,0.0,31,0.2857142857142857,0.8183287978172302,1.1046593044738984e-06,0.8163447380065918,0.001982953865081,0.0,31,0.1428571428571428,0.989551603794098,1.7396489226939593e-07,0.9880332946777344,0.0015181525377556,0.0,20,0.0,0.8785040974617004,3.7212299730526865e-07,0.8769868016242981,0.0015169563703238964,0.0,20,0.42857142857142855
111,5550,1.2803850173950195,1.692783030193823e-06,1.2782962322235107,0.0020871099550276,0.0,31,0.2857142857142857,0.8266224265098572,1.7071382671929314e-06,0.8246408104896545,0.0019798723515123,0.0,31,0.1428571428571428,0.9870113134384156,2.0261597910575802e-07,0.9855024218559264,0.0015086844796314,0.0,20,0.0,0.8797858953475952,2.716586209317029e-07,0.8782691359519958,0.00151644682046026,0.0,20,0.42857142857142855
112,5600,1.268801212310791,1.018997409119038e-06,1.2667187452316284,0.0020814321469515,0.0,31,0.2857142857142857,0.8218689560890198,1.2110442639823304e-06,0.8198909759521484,0.0019767589401453,0.0,31,0.1428571428571428,0.9936384558677672,1.0626139328451243e-06,0.9921377897262572,0.0014995702076703,0.0,20,0.0,0.8794945478439331,2.6906096195489226e-07,0.8779783248901367,0.0015158975729718804,0.0,20,0.42857142857142855
113,5650,1.2752422094345093,1.217858311974851e-06,1.273165225982666,0.002075754571706,0.0,31,0.2857142857142857,0.8246567249298096,2.20811739382043e-06,0.8226809501647949,0.0019735405221581,0.0,31,0.1428571428571428,0.9904014468193054,7.124002081582148e-07,0.9889103174209596,0.0014904057607054,0.0,20,0.0,0.8815517425537109,3.758720765745238e-07,0.8800359964370728,0.00151539477519691,0.0,20,0.42857142857142855
114,5700,1.2665691375732422,9.288775686400186e-07,1.264498233795166,0.0020699989981949,0.0,31,0.2857142857142857,0.8232210278511047,1.5250752767315134e-06,0.8212491273880005,0.0019703267607837,0.0,31,0.1428571428571428,0.9925448894500732,2.2241283659241162e-07,0.9910634756088256,0.0014811820583418,0.0,20,0.0,0.8795823454856873,2.8293536047385714e-07,0.878067135810852,0.0015149288810789585,0.0,20,0.42857142857142855
115,5750,1.2629576921463013,1.0845041060747462e-06,1.2608904838562012,0.0020661896560341,0.0,30,0.2857142857142857,0.8195883631706238,1.020960894493328e-06,0.8176202774047852,0.0019670752808451,0.0,31,0.1428571428571428,0.9926000237464904,2.73631883374037e-07,0.991127908229828,0.0014718448510393,0.0,20,0.0,0.878730833530426,4.3797945181722753e-07,0.8772159814834595,0.0015144171193242073,0.0,20,0.42857142857142855
116,5800,1.279446721076965,1.2675808420681278e-06,1.277385950088501,0.0020594554953277,0.0,30,0.2857142857142857,0.8112266063690186,1.7831520153777092e-06,0.8092610239982605,0.0019638023804873,0.0,31,0.1428571428571428,0.991248607635498,2.1196308352955387e-07,0.9897860288619996,0.0014623450115323,0.0,20,0.0,0.8798306584358215,5.170132908460801e-07,0.8783161640167236,0.0015139286406338215,0.0,20,0.42857142857142855
117,5850,1.2691915035247805,9.28945610212395e-07,1.267139196395874,0.0020513117779046,0.0,29,0.2857142857142857,0.814582109451294,1.8144095292882408e-06,0.8126198649406433,0.0019604775588959,0.0,31,0.1428571428571428,0.9898340702056884,2.0313021309448234e-07,0.9883812069892884,0.0014526741579174,0.0,19,0.0,0.8790774941444397,2.5648841983638704e-07,0.8775638341903687,0.001513429800979793,0.0,20,0.42857142857142855
118,5900,1.2765367031097412,1.6527709476577002e-06,1.274490475654602,0.0020445792470127,0.0,29,0.2857142857142857,0.8204131126403809,1.02116587186174e-06,0.8184549808502197,0.0019571122247725,0.0,31,0.1428571428571428,0.9886195659637452,1.7407400321189925e-07,0.9871760606765748,0.001443329732865,0.0,19,0.0,0.8804366588592529,2.72526591515998e-07,0.8789234161376953,0.001512956223450601,0.0,20,0.42857142857142855
119,5950,1.2775750160217283,1.1459916322564825e-06,1.275536298751831,0.0020375070162117,0.0,29,0.2857142857142857,0.8197338581085205,1.017854287965747e-06,0.8177791237831116,0.0019537024199962,0.0,31,0.1428571428571428,0.9934294819831848,5.068154109721945e-07,0.9919940233230592,0.0014349411940202,0.0,19,0.0,0.880244791507721,2.842111257450597e-07,0.8787320256233215,0.0015124842757359147,0.0,20,0.42857142857142855
120,6000,1.2697930335998535,8.285337003144377e-07,1.267761468887329,0.0020307835657149,0.0,29,0.2857142857142857,0.8228691816329956,1.2993076552447749e-06,0.820917546749115,0.0019503032090142,0.0,31,0.1428571428571428,0.9976117610931396,7.180401553341653e-07,0.9961846470832824,0.0014264284400269,0.0,19,0.0,0.8793452978134155,2.578500186700694e-07,0.8778330683708191,0.0015120054595172405,0.0,20,0.42857142857142855
121,6050,1.2670691013336182,8.743913895159494e-07,1.2650436162948608,0.0020247080828994,0.0,29,0.2857142857142857,0.8215149641036987,1.2172498600193649e-06,0.8195668458938599,0.0019469287944957,0.0,31,0.1428571428571428,0.9942641258239746,1.4939439552108524e-06,0.9928448796272278,0.0014177815755829,0.0,19,0.0,0.8792895674705505,5.992978344693256e-07,0.8777773976325989,0.0015115694841369987,0.0,20,0.42857142857142855
122,6100,1.2744940519332886,1.3563153515860904e-06,1.2724740505218506,0.0020187115296721,0.0,29,0.2857142857142857,0.8177306056022644,1.163343085863744e-06,0.8157859444618225,0.0019434954738244,0.0,31,0.1428571428571428,0.9892839789390564,9.00894789879203e-08,0.9878748059272766,0.0014090364566072,0.0,19,0.0,0.8809381127357483,2.8481031222327147e-07,0.8794267177581787,0.0015110897365957499,0.0,20,0.42857142857142855
123,6150,1.2583967447280884,1.8560882608653628e-06,1.2563821077346802,0.0020127077586948,0.0,29,0.2857142857142857,0.8200178146362305,1.1448250916146208e-06,0.8180766701698303,0.0019400189630687,0.0,31,0.1428571428571428,0.995585322380066,1.151819787992281e-06,0.9941840767860411,0.0014001320814713,0.0,19,0.0,0.8806754946708679,3.476064591723116e-07,0.8791645169258118,0.0015106344362720847,0.0,20,0.42857142857142855
124,6200,1.26716947555542,9.121414450419252e-07,1.2651617527008057,0.0020067419391125,0.0,29,0.2857142857142857,0.8190231323242188,1.2886897593489266e-06,0.8170852661132812,0.00193653232418,0.0,31,0.1428571428571428,0.9885076880455016,1.4694413152938068e-07,0.9871163964271544,0.0013911498244851,0.0,19,0.0,0.8800182938575745,2.758247603651398e-07,0.8785077929496765,0.0015102192992344499,0.0,20,0.42857142857142855
125,6250,1.2664618492126465,9.148844810624724e-07,1.2644600868225098,0.0020007581915706,0.0,29,0.2857142857142857,0.8218411803245544,1.1774508266171324e-06,0.819907009601593,0.0019329912029206,0.0,31,0.1428571428571428,0.9922859072685242,2.220596542201747e-07,0.9909036755561828,0.0013820023741573,0.0,19,0.0,0.8826189041137695,3.814443232386111e-07,0.881102979183197,0.0015155859291553497,0.0,19,0.42857142857142855
126,6300,1.2710349559783936,1.058626708072552e-06,1.2690391540527344,0.0019947423133999,0.0,29,0.2857142857142857,0.8223642706871033,1.1695510693243705e-06,0.8204335570335388,0.0019295072415843,0.0,31,0.1428571428571428,0.9939013123512268,2.1727394994286442e-07,0.9925283789634703,0.0013727121986448,0.0,19,0.0,0.8822012543678284,4.151506516336667e-07,0.8806825876235962,0.0015182660426944494,0.0,19,0.42857142857142855
