,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1
0,0.0,30.57361221313477,1.4432194232940674,0.0099999997764825,0.0,60,0.0,33.36128234863281,0.9526880383491516,0.009999999776482582,0.0,60,0.0
1,50.0,8.273778915405273,1.5321104526519775,0.0090911509469151,0.0,60,0.0,8.448226928710938,0.9596632719039917,0.00936399307101965,0.0,60,0.0
2,100.0,4.082829475402832,1.429133057594299,0.008885690011084,0.0,60,0.0,3.5787477493286133,0.9529420137405396,0.009082743898034096,0.0,60,0.0
3,150.0,3.764294624328613,1.3873696327209473,0.0088165262714028,0.0,60,0.0,2.909675121307373,0.9158264398574829,0.008883683010935783,0.0,60,0.0
4,200.0,3.4285967350006104,1.1829843521118164,0.0087759522721171,0.0,60,0.0,2.744046211242676,0.7406374216079712,0.008890610188245773,0.0,60,0.0
5,250.0,2.453310489654541,1.1551082134246826,0.0084756594151258,0.0,60,0.0,2.6306803226470947,0.7110092043876648,0.008819324895739555,0.0,60,0.0
6,300.0,1.530161738395691,1.0747952461242676,0.0080716600641608,0.0,59,0.0,2.4304771423339844,0.6754089593887329,0.00865333341062069,0.0,60,0.0
7,350.0,1.097657322883606,0.9600242972373962,0.0078621497377753,0.0,58,0.0,2.0506765842437744,0.6245439052581787,0.008448516950011253,0.0,60,0.0
8,400.0,0.8644331097602844,0.8615260720252991,0.0076918541453778,0.0,57,0.0,1.4624810218811035,0.6089444756507874,0.008184186182916164,0.0,59,0.0
9,450.0,0.7247235178947449,0.778587281703949,0.0075064352713525,0.0,55,0.0,0.9659848213195801,0.5840954780578613,0.007811360526829958,0.0,57,0.0
