,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
0,0.0,36.8893928527832,1.070326566696167,0.009999999776482582,0.0,60,0.0
1,50.0,9.011086463928223,1.074105978012085,0.009500169195234776,0.0,60,0.0
2,100.0,7.5409650802612305,1.1856824159622192,0.008790425956249237,0.0,60,0.0
3,150.0,4.833542823791504,1.3006799221038818,0.008153825998306274,0.0,60,0.0
4,200.0,3.7150235176086426,1.1808357238769531,0.007885334081947803,0.0,60,0.0
5,250.0,3.128467321395874,1.0469772815704346,0.007770063355565071,0.0,60,0.0
6,300.0,2.3812906742095947,1.0399889945983887,0.007622105535119772,0.0,60,0.0
7,350.0,1.7831079959869385,0.9835280179977417,0.00743457954376936,0.0,60,0.0
8,400.0,1.4244301319122314,0.9353139400482178,0.007335682865232229,0.0,60,0.0
9,450.0,1.2395380735397339,0.888441801071167,0.007294477429240942,0.0,60,0.0
10,500.0,1.1445773839950562,0.8359698057174683,0.0073018791154026985,0.0,60,0.0
11,550.0,1.0821657180786133,0.7861477136611938,0.007333090994507074,0.0,59,0.0
12,600.0,1.0160239934921265,0.7372127771377563,0.00736245047301054,0.0,57,0.0
13,650.0,0.9386276006698608,0.6746038198471069,0.007384344935417175,0.0,57,0.0
14,700.0,0.8522081971168518,0.60319584608078,0.007394947111606598,0.0,55,0.0
15,750.0,0.7785676717758179,0.5162914991378784,0.0074007343500852585,0.0,53,0.14285714285714285
16,800.0,0.7091994881629944,0.4479759931564331,0.007392140571027994,0.0,53,0.14285714285714285
17,850.0,0.6357294321060181,0.414246141910553,0.007371991872787476,0.0,53,0.14285714285714285
18,900.0,0.5713816285133362,0.3933159112930298,0.007347356993705034,0.0,53,0.14285714285714285
19,950.0,0.5230218768119812,0.38170039653778076,0.007320416625589132,0.0,52,0.14285714285714285
