,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9
10,500,5.059309478383511e-05,1.4664196896774229e-05,2.7181722543900833e-05,8.747173524170648e-06,0.0,34,0.0,8.60892323544249e-05,2.9870119760744274e-05,5.002171383239329e-05,6.197401944518788e-06,0.0,36,0.0,3.3188771340064704e-05,8.382826308661606e-06,1.8242850273963995e-05,6.5630965764285065e-06,0.0,31,0.14285714285714285,3.5053664760198444e-05,1.034689830703428e-05,1.8740081941359676e-05,5.966685421299189e-06,0.0,38,0.14285714285714285,7.025861123111099e-05,2.758215669018682e-05,3.661185473902151e-05,6.064600711397361e-06,0.0,35,0.0,3.2098847441375256e-05,1.169470306194853e-05,1.5060910300235264e-05,5.343234988686163e-06,0.0,30,0.14285714285714285,4.409759640111588e-05,1.3719683011004236e-05,2.2929822080186568e-05,7.448090855177725e-06,0.0,38,0.14285714285714285,5.1838076615240425e-05,1.9951157810282893e-05,2.5843866751529276e-05,6.0430538724176586e-06,0.0,38,0.0,4.250688652973622e-05,1.4222695426724385e-05,2.1884054149268195e-05,6.400135134754237e-06,0.0,32,0.2857142857142857,4.67625905002933e-05,2.0436780687305145e-05,2.1451038264785893e-05,4.874772002949612e-06,0.0,39,0.14285714285714285
11,550,4.4369211536832154e-05,1.1663148143270519e-05,2.3711663743597455e-05,8.994400559458882e-06,0.0,32,0.0,9.250710718333721e-05,2.6214082026854157e-05,5.9993199101882055e-05,6.299828783085104e-06,0.0,35,0.0,3.022220880666282e-05,7.631986591150053e-06,1.6002646589186043e-05,6.587575626326725e-06,0.0,29,0.14285714285714285,3.247931817895733e-05,9.891512490867171e-06,1.653255458222702e-05,6.055250651115784e-06,0.0,36,0.14285714285714285,6.244185351533815e-05,2.3845565010560676e-05,3.2433083106298e-05,6.163208126963582e-06,0.0,35,0.0,2.8548631235025823e-05,1.0081463187816553e-05,1.3117013622832019e-05,5.350152605387848e-06,0.0,30,0.14285714285714285,3.843492595478892e-05,1.1609810826485045e-05,1.9337474441272207e-05,7.487642506021075e-06,0.0,38,0.14285714285714285,4.922532389173284e-05,1.9538698325050063e-05,2.361041151743848e-05,6.076215868233703e-06,0.0,38,0.0,3.768870374187827e-05,1.2931585843034554e-05,1.8283515601069666e-05,6.473601388279349e-06,0.0,32,0.2857142857142857,4.065894245286472e-05,1.6573125321883708e-05,1.917919871630147e-05,4.90661750518484e-06,0.0,38,0.14285714285714285
12,600,3.97169278585352e-05,9.459622560825665e-06,2.102480902976822e-05,9.232495358446613e-06,0.0,32,0.0,9.514728299109265e-05,2.382234924880322e-05,6.495251727756113e-05,6.3724114625074435e-06,0.0,34,0.0,2.902459709730465e-05,7.512300271628192e-06,1.496127515565604e-05,6.5510207605257165e-06,0.0,29,0.14285714285714285,2.882268381654285e-05,7.976223969308194e-06,1.4760678823222406e-05,6.0857814787596e-06,0.0,36,0.14285714285714285,5.59743530175183e-05,2.183823198720347e-05,2.7885716917808168e-05,6.250404567254009e-06,0.0,34,0.0,2.6454918042873032e-05,9.06583318283083e-06,1.2038107342959847e-05,5.350977517082356e-06,0.0,30,0.14285714285714285,3.483862383291125e-05,1.057054123521084e-05,1.6760575817897916e-05,7.50750814404455e-06,0.0,38,0.14285714285714285,4.3447409552754834e-05,1.721266016829759e-05,2.0129031327087432e-05,6.105718057369813e-06,0.0,38,0.0,3.3032571082003415e-05,1.1207825991732534e-05,1.532573878648691e-05,6.49900539428927e-06,0.0,31,0.2857142857142857,3.7093646824359894e-05,1.4880947674100753e-05,1.726988921291195e-05,4.942807663610438e-06,0.0,37,0.14285714285714285
13,650,3.742780245374888e-05,8.926296686695423e-06,1.9020204490516335e-05,9.48129945754772e-06,0.0,31,0.0,0.0001016536625684239,2.1373614799813367e-05,7.386963989119977e-05,6.410409241652815e-06,0.0,34,0.0,2.731105632847175e-05,6.628146365983412e-06,1.4149239177640993e-05,6.533671239594696e-06,0.0,28,0.14285714285714285,2.6468991563888267e-05,6.960766768315807e-06,1.3385782949626446e-05,6.122442300693365e-06,0.0,34,0.14285714285714285,5.1062619604635984e-05,2.063755709968973e-05,2.4198305254685692e-05,6.2267581597552635e-06,0.0,33,0.0,2.4824877982609905e-05,8.209297448047437e-06,1.1250527677475475e-05,5.365052857086994e-06,0.0,29,0.14285714285714285,3.2155214285012335e-05,9.731636055221315e-06,1.4911454854882322e-05,7.512125648645451e-06,0.0,38,0.14285714285714285,4.1977586079156026e-05,1.7814476450439543e-05,1.803323539206758e-05,6.1298733271542005e-06,0.0,38,0.0,2.955724994535558e-05,9.38261018745834e-06,1.3630275134346448e-05,6.5443637140560895e-06,0.0,30,0.2857142857142857,3.799265323323198e-05,1.7099304386647418e-05,1.5916166375973262e-05,4.977180651621893e-06,0.0,37,0.14285714285714285
14,700,3.591202403185889e-05,8.720520781935193e-06,1.7511270925751887e-05,9.680234143161215e-06,0.0,30,0.0,0.000123352583614178,1.894958404591307e-05,9.798692917684093e-05,6.416070391424e-06,0.0,34,0.0,2.452054832247086e-05,5.538529421755811e-06,1.2495719602156896e-05,6.486300208052853e-06,0.0,28,0.14285714285714285,2.598260107333772e-05,7.326928880502237e-06,1.2515430171333719e-05,6.140242476249114e-06,0.0,34,0.14285714285714285,4.774238186655566e-05,1.9341101506142877e-05,2.2128959244582802e-05,6.27232020633528e-06,0.0,33,0.0,2.3703963961452246e-05,7.633184395672288e-06,1.069876361725619e-05,5.372016858018469e-06,0.0,29,0.2857142857142857,3.200942956027575e-05,1.0895769264607225e-05,1.3608066183223855e-05,7.505595476686722e-06,0.0,38,0.14285714285714285,3.2511219615116715e-05,1.0684087101253681e-05,1.5664716556784697e-05,6.16241732132039e-06,0.0,37,0.0,2.9136786906747147e-05,9.663071068644058e-06,1.2921861525683198e-05,6.55185340292519e-06,0.0,30,0.2857142857142857,3.157862738589756e-05,1.1796882063208614e-05,1.4776649550185539e-05,5.00509622725076e-06,0.0,37,0.14285714285714285
15,750,3.3563490433152765e-05,7.524218290200224e-06,1.6190339010790922e-05,9.84893358690897e-06,0.0,30,0.0,0.00014536415983457118,1.7627764464123175e-05,0.00012131069524912164,6.425708306778688e-06,0.0,33,0.0,2.2684036594000645e-05,5.228796453593532e-06,1.1015358722943347e-05,6.439880507969065e-06,0.0,28,0.14285714285714285,2.6817171601578593e-05,8.428978617303073e-06,1.214539042848628e-05,6.242803010536591e-06,0.0,33,0.14285714285714285,4.406239168019965e-05,1.7089354514610022e-05,2.0660738300648518e-05,6.312300229183165e-06,0.0,33,0.0,2.2710230041411705e-05,7.127711342036491e-06,1.0205696526099928e-05,5.3768217185279354e-06,0.0,28,0.2857142857142857,2.759346170932986e-05,8.02388876763871e-06,1.2079892258043401e-05,7.48968159314245e-06,0.0,38,0.14285714285714285,3.9888182072900236e-05,1.896099820442032e-05,1.4748434296052437e-05,6.178749572427478e-06,0.0,37,0.0,3.139068212476559e-05,1.2094045814592391e-05,1.275160593650071e-05,6.545029009430436e-06,0.0,30,0.2857142857142857,3.0652918212581426e-05,1.19026026368374e-05,1.372887800243916e-05,5.021437118557515e-06,0.0,37,0.14285714285714285
16,800,3.169411502312869e-05,6.7065311668557115e-06,1.4992461728979833e-05,9.995122127293143e-06,0.0,30,0.0,0.00015539725427515805,1.7226620911969803e-05,0.00013172897160984576,6.441666755563347e-06,0.0,33,0.14285714285714285,2.0851543013122864e-05,4.68905318484758e-06,9.776876140676904e-06,6.385613687598379e-06,0.0,28,0.14285714285714285,2.326940739294514e-05,5.881601737200981e-06,1.1138212357764132e-05,6.249593297980027e-06,0.0,33,0.14285714285714285,4.1750325181055814e-05,1.577307193656452e-05,1.9637438526842743e-05,6.339813353406498e-06,0.0,33,0.0,2.1500090952031314e-05,6.300339009612799e-06,9.823018444876652e-06,5.3767334975418635e-06,0.0,28,0.2857142857142857,2.6842826628126204e-05,8.285728654300328e-06,1.1075816473749e-05,7.481281500076875e-06,0.0,36,0.14285714285714285,3.4358588891336694e-05,1.3875830518372823e-05,1.430173961125547e-05,6.181018761708401e-06,0.0,37,0.0,2.8509641197160818e-05,9.820777449931484e-06,1.2166488886578009e-05,6.522373496409273e-06,0.0,29,0.2857142857142857,2.8055996153852902e-05,9.845312888501212e-06,1.3184474482841324e-05,5.0262078730156645e-06,0.0,37,0.14285714285714285
17,850,3.0311795853776857e-05,6.210470928635914e-06,1.397886353515787e-05,1.0122462299477775e-05,0.0,30,0.0,0.00016303161100950092,1.6844905985635705e-05,0.00013972463784739375,6.46207536192378e-06,0.0,33,0.14285714285714285,1.987645919143688e-05,4.821496531803859e-06,8.739415534364525e-06,6.315547580015846e-06,0.0,27,0.14285714285714285,2.2542990336660296e-05,5.748776857217308e-06,1.0562428542471025e-05,6.231785391719313e-06,0.0,33,0.14285714285714285,4.024352892884053e-05,1.4721797015226912e-05,1.9135428374283947e-05,6.386305358319078e-06,0.0,32,0.0,2.137984301953111e-05,6.528043741127476e-06,9.471071280131582e-06,5.380729362514103e-06,0.0,28,0.2857142857142857,2.4537623176001944e-05,7.0681271608918905e-06,9.9965873232577e-06,7.4729086918523535e-06,0.0,35,0.14285714285714285,2.6953859560308047e-05,8.183632417058107e-06,1.2590160622494295e-05,6.180065156513592e-06,0.0,37,0.0,2.667052103788592e-05,8.29784130473854e-06,1.1833317330456339e-05,6.539361493196338e-06,0.0,28,0.2857142857142857,2.666546788532287e-05,9.163018148683477e-06,1.2447006156435236e-05,5.055445399193559e-06,0.0,36,0.14285714285714285
18,900,2.985203536809422e-05,6.441718142013997e-06,1.318299018748803e-05,1.0227327038592193e-05,0.0,30,0.0,0.00016679686086717993,1.6721613064873964e-05,0.00014359336637426168,6.481869149865815e-06,0.0,33,0.14285714285714285,1.841428456827998e-05,4.246782737027388e-06,7.925154932308942e-06,6.24234598944895e-06,0.0,27,0.14285714285714285,2.2346699552144855e-05,6.1715327319689095e-06,9.966751349566039e-06,6.208415015862556e-06,0.0,33,0.14285714285714285,3.8277536077657714e-05,1.3572654097515624e-05,1.8298314898856916e-05,6.406567081285175e-06,0.0,32,0.0,1.986161805689335e-05,5.451129709399538e-06,9.024652172229253e-06,5.385836175264558e-06,0.0,28,0.2857142857142857,2.3442735255230218e-05,6.648573162237881e-06,9.34164745558519e-06,7.452514637407148e-06,0.0,35,0.14285714285714285,2.602017229946796e-05,7.347497103182832e-06,1.2453188901417889e-05,6.21948720436194e-06,0.0,36,0.0,2.5248518795706332e-05,7.517623544117669e-06,1.1212785466341302e-05,6.518109785247361e-06,0.0,27,0.2857142857142857,2.535971361794509e-05,8.542610885342583e-06,1.1753610124287661e-05,5.063492153567495e-06,0.0,36,0.14285714285714285
19,950,2.8199348889756948e-05,5.555466032092227e-06,1.2330512618063949e-05,1.0313369784853421e-05,0.0,30,0.0,0.00016456953017041087,1.562986108183395e-05,0.00014243954501580447,6.500128165498609e-06,0.0,33,0.14285714285714285,1.7425159967388026e-05,3.969415956817102e-06,7.278703833435429e-06,6.1770401771354955e-06,0.0,27,0.14285714285714285,2.0548386601149105e-05,4.9743753152142745e-06,9.397044777870178e-06,6.176966053317301e-06,0.0,33,0.14285714285714285,3.8166941521922126e-05,1.3907680113334209e-05,1.7842265151557513e-05,6.416999440261861e-06,0.0,32,0.0,2.042784217337612e-05,6.3724032770551275e-06,8.666599569551181e-06,5.388839781517163e-06,0.0,28,0.2857142857142857,2.2565120161743835e-05,6.372117695718771e-06,8.778880328463856e-06,7.4141225923085585e-06,0.0,35,0.14285714285714285,2.556952131271828e-05,7.354661647696048e-06,1.2006755241600331e-05,6.208103513927199e-06,0.0,36,0.0,2.528257573430892e-05,7.491184078389779e-06,1.1233702025492676e-05,6.5576896304264665e-06,0.0,26,0.2857142857142857,2.63883157458622e-05,8.916392289393116e-06,1.2389745279506315e-05,5.0821781769627705e-06,0.0,35,0.14285714285714285
