,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,epoch_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,epoch_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,epoch_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
13,651.0,0.01097233034670353,0.0009348390158265829,8.067171620496083e-06,0.0,59,651.0,0.009775226935744286,0.0009745635907165706,5.105759555590339e-06,0.0,59,651.0,0.010915771126747131,0.0008324171067215502,8.29712280392414e-06,0.0,56,651.0,0.011528861708939075,0.0009967646328732371,8.28727843327215e-06,0.0,56,0.010798047529533505,0.0009346460865344852,7.439333103320678e-06,0.0,57.5
14,701.0,0.010109498165547848,0.0009093194967135787,8.064159374043811e-06,0.0,59,701.0,0.00924717728048563,0.0009502146276645362,4.996763436793117e-06,0.0,56,701.0,0.010383293963968754,0.0008000394445843995,8.350667485501617e-06,0.0,53,701.0,0.010794645175337791,0.0009736879146657884,8.253824489656836e-06,0.0,54,0.010133653646335006,0.0009083153709070757,7.416353696498845e-06,0.0,55.5
15,751.0,0.009507276117801666,0.0008854555780999362,8.058278581302147e-06,0.0,58,751.0,0.008841713890433311,0.0009387970785610378,4.928322596242651e-06,0.0,52,751.0,0.009898016229271889,0.0007725117029622197,8.425015039392747e-06,0.0,51,751.0,0.010229752399027348,0.0009499013540335,8.237386282416992e-06,0.0,52,0.009619189659133554,0.0008866664284141734,7.412250624838634e-06,0.0,53.25
16,801.0,0.009092296473681927,0.000858701707329601,8.061695552896708e-06,0.0,53,801.0,0.008514545857906342,0.0009266619454137981,4.883858309767675e-06,0.0,51,801.0,0.00951194018125534,0.0007453213329426944,8.492979759466834e-06,0.0,51,801.0,0.009767829440534115,0.0009194071753881872,8.232776053773705e-06,0.0,50,0.009221652988344431,0.0008625230402685702,7.4178274189762305e-06,0.0,51.25
17,851.0,0.008622903376817703,0.0008428055443800986,8.09155790193472e-06,0.0,52,851.0,0.008230306208133698,0.0009133327403105795,4.8545280151301995e-06,0.0,48,851.0,0.009169191122055054,0.0007192975608631968,8.54314293974312e-06,0.0,50,851.0,0.009370368905365467,0.0008901528199203312,8.232287655118853e-06,0.0,50,0.00884819240309298,0.0008413971663685516,7.430379127981723e-06,0.0,50.0
18,901.0,0.008265507407486439,0.0008278589230030775,8.12276266515255e-06,0.0,51,901.0,0.007986786775290966,0.0009035273105837405,4.848706794291502e-06,0.0,46,901.0,0.008876725099980831,0.0006938371225260198,8.569482815801166e-06,0.0,50,901.0,0.009060085751116276,0.0008471467881463468,8.220468771469314e-06,0.0,50,0.008547276258468628,0.0008180925360647961,7.440355261678633e-06,0.0,49.25
19,951.0,0.007936748676002026,0.0008142382139340043,8.144044841174036e-06,0.0,50,951.0,0.0077576772309839725,0.0008924516732804477,4.8541596697759815e-06,0.0,45,951.0,0.008616355247795582,0.000667307002004236,8.571098987886216e-06,0.0,50,951.0,0.008696241304278374,0.0008120898273773491,8.188989340851549e-06,0.0,48,0.008251755614764988,0.0007965216791490093,7.439573209921946e-06,0.0,48.25
20,1001.0,0.007616573944687843,0.0008015528437681496,8.164709470293019e-06,0.0,48,1001.0,0.007556938100606203,0.0008826814591884613,4.8704050641390495e-06,0.0,44,1001.0,0.008386342786252499,0.000638738158158958,8.55722919368418e-06,0.0,49,1001.0,0.008383112959563732,0.0007620884571224451,8.16822375782067e-06,0.0,47,0.00798574194777757,0.0007712652295595035,7.440141871484229e-06,0.0,47.0
21,1051.0,0.007265196181833744,0.0007874887669458985,8.178428288374562e-06,0.0,47,1051.0,0.00737419817596674,0.00087441795039922,4.9007412599166855e-06,0.0,43,1051.0,0.008173729293048382,0.0006078500882722437,8.541885108570568e-06,0.0,47,1051.0,0.008053209632635117,0.000733332009986043,8.14251325209625e-06,0.0,45,0.0077165833208709955,0.0007507722039008513,7.4408919772395166e-06,0.0,45.5
22,1101.0,0.006824985146522522,0.0007707238546572626,8.172965863195714e-06,0.0,47,1101.0,0.007204971741884947,0.0008668037480674684,4.936342520522885e-06,0.0,43,1101.0,0.008039215579628944,0.0005792701267637312,8.525143130100332e-06,0.0,47,1101.0,0.007671342231333256,0.0007269732304848731,8.110610906442162e-06,0.0,44,0.007435128674842417,0.0007359427399933338,7.436265605065273e-06,0.0,45.25
23,1151.0,0.006180273834615946,0.0007486368413083255,8.129227353492752e-06,0.0,45,1151.0,0.007105839438736439,0.0008576699183322489,4.974338025931502e-06,0.0,42,1151.0,0.007774497848004103,0.000552799494471401,8.496453119732905e-06,0.0,47,1151.0,0.007129351608455181,0.0007597146322950721,8.069313480518758e-06,0.0,43,0.007047490682452917,0.0007297052216017619,7.417332994918979e-06,0.0,44.25
24,1201.0,0.005349224898964167,0.0007360355812124908,8.018519110919442e-06,0.0,45,1201.0,0.006909319665282965,0.0008507251623086631,5.016061550122686e-06,0.0,42,1201.0,0.007574208080768585,0.000530911551322788,8.456012437818572e-06,0.0,47,1201.0,0.006325962487608194,0.0008420853409916162,8.015947059902828e-06,0.0,43,0.006539678783155978,0.0007399394089588895,7.376635039690882e-06,0.0,44.25
25,1251.0,0.004590833093971014,0.0007251437054947019,7.833711606508587e-06,0.0,43,1251.0,0.006777259521186352,0.0008429372683167458,5.061656793259317e-06,0.0,40,1251.0,0.007364716846495867,0.0005148614873178303,8.410856935370248e-06,0.0,46,1251.0,0.005454272963106632,0.000879983592312783,7.938064300105907e-06,0.0,42,0.006046770606189966,0.0007407315133605152,7.311072408811015e-06,0.0,42.75
26,1301.0,0.0040473029948771,0.0007067283731885254,7.646312042197678e-06,0.0,43,1301.0,0.00665442505851388,0.0008355638128705323,5.1167689889553e-06,0.0,39,1301.0,0.007124598603695631,0.0005051482585258782,8.391095434490126e-06,0.0,46,1301.0,0.004785353317856789,0.0008769117994233966,7.847967935958877e-06,0.0,42,0.00565291999373585,0.0007310880610020831,7.250536100400495e-06,0.0,42.5
27,1351.0,0.00352520402520895,0.0006857646512798965,7.480492513423087e-06,0.0,42,1351.0,0.006543085910379887,0.000828391348477453,5.174718808120815e-06,0.0,39,1351.0,0.006838252302259207,0.0005006507853977382,8.376067853532732e-06,0.0,46,1351.0,0.004232597071677446,0.0008644364424981177,7.747330528218299e-06,0.0,42,0.0052847848273813725,0.0007198108069133013,7.194652425823733e-06,0.0,42.25
28,1401.0,0.0031559625640511513,0.0006673940224573016,7.342619028349873e-06,0.0,40,1401.0,0.0064369444735348225,0.0008193175308406353,5.235420758253895e-06,0.0,36,1401.0,0.006440827623009682,0.0005047556478530169,8.359039384231437e-06,0.0,45,1401.0,0.0037985334638506174,0.0008396857883781195,7.63637672207551e-06,0.0,41,0.004958067031111568,0.0007077882473822683,7.143363973227679e-06,0.0,40.5
29,1451.0,0.002855230588465929,0.0006483406177721918,7.241494586196495e-06,0.0,39,1451.0,0.006337873637676239,0.0008133507799357176,5.306731509335805e-06,0.0,36,1451.0,0.0059343366883695126,0.0005221993778832257,8.345649803231936e-06,0.0,45,1451.0,0.0034227774012833834,0.00081310432869941,7.530753009632463e-06,0.0,41,0.004637554578948766,0.0006992487760726362,7.106157227099175e-06,0.0,40.25
30,1501.0,0.0026044421829283237,0.0006313052726909518,7.168126558099175e-06,0.0,39,1501.0,0.006244591902941465,0.0008066173177212477,5.377426987251965e-06,0.0,35,1501.0,0.005088984500616789,0.0005531494389288127,8.318147592945024e-06,0.0,45,1501.0,0.0031261323019862175,0.0007872747955843806,7.435332463501254e-06,0.0,41,0.004266037722118199,0.0006945867062313482,7.074758400449355e-06,0.0,40.0
31,1551.0,0.0023923534899950027,0.0006163852522149682,7.108275895006955e-06,0.0,39,1551.0,0.006167272105813026,0.0008006847929209471,5.4479041864397004e-06,0.0,35,1551.0,0.004389010835438967,0.0005619465373456478,8.262477422249503e-06,0.0,45,1551.0,0.0028793327510356903,0.0007621015538461506,7.350840405706549e-06,0.0,39,0.0039569922955706716,0.0006852795340819284,7.042374477350677e-06,0.0,39.5
32,1601.0,0.002209777943789959,0.000599749619141221,7.061825272103306e-06,0.0,37,1601.0,0.006073213182389736,0.0007943681557662785,5.51574157725554e-06,0.0,34,1601.0,0.0038237411063164473,0.0005423299735412002,8.16756255517248e-06,0.0,45,1601.0,0.002695230068638921,0.0007407842203974724,7.282862497959286e-06,0.0,39,0.003700490575283766,0.000669307992211543,7.006997975622653e-06,0.0,38.75
33,1651.0,0.0020557541865855455,0.0005830430309288204,7.038474905129988e-06,0.0,35,1651.0,0.00599154457449913,0.0007885430823080242,5.581542154686758e-06,0.0,34,1651.0,0.003417610889300704,0.0005257619195617735,8.058256753429305e-06,0.0,44,1651.0,0.002498768037185073,0.000721886521205306,7.218165592348669e-06,0.0,39,0.003490919421892613,0.000654808638500981,6.97410985139868e-06,0.0,38.0
34,1701.0,0.001921929302625358,0.0005698907189071178,7.0398614298028406e-06,0.0,35,1701.0,0.005911469925194979,0.0007824456552043557,5.643787062581396e-06,0.0,34,1701.0,0.003106753109022975,0.0005068763275630772,7.95778032625094e-06,0.0,43,1701.0,0.0023485252168029547,0.0007112142047844827,7.1559356911166105e-06,0.0,37,0.0033221693884115666,0.0006426067266147584,6.949341127437947e-06,0.0,37.25
35,1751.0,0.0018060645088553429,0.0005566426552832127,7.058784831315279e-06,0.0,34,1751.0,0.0058310325257480145,0.0007760315202176571,5.702084763470339e-06,0.0,34,1751.0,0.002847803058102727,0.0004961806116625667,7.8550074249506e-06,0.0,42,1751.0,0.0022178806830197573,0.0006900419248268008,7.095111868693493e-06,0.0,37,0.0031756951939314604,0.0006297241779975593,6.927747222107428e-06,0.0,36.75
36,1801.0,0.0017149918712675571,0.0005430285818874836,7.094457032508217e-06,0.0,31,1801.0,0.0057525732554495335,0.0007692928775213659,5.7560769164410885e-06,0.0,34,1801.0,0.002642526291310787,0.0004863489593844861,7.769462172291242e-06,0.0,42,1801.0,0.0021109438966959715,0.0006664654356427491,7.0514452090719715e-06,0.0,36,0.0030552588286809623,0.0006162839636090212,6.91786033257813e-06,0.0,35.75
37,1851.0,0.0016213353956118226,0.0005315199377946556,7.146254574763589e-06,0.0,31,1851.0,0.005661095026880503,0.0007621110999025404,5.803803105663974e-06,0.0,33,1851.0,0.0024727280251681805,0.00047681882278993726,7.689200174354482e-06,0.0,42,1851.0,0.0020130022894591093,0.0006514096166938543,7.019364602456335e-06,0.0,36,0.0029420401842799038,0.0006054648692952469,6.914655614309595e-06,0.0,35.5
38,1901.0,0.0015460982685908675,0.0005213326658122241,7.20213529348257e-06,0.0,31,1901.0,0.005556217860430479,0.0007543788524344563,5.845355190103874e-06,0.0,33,1901.0,0.0023198791313916445,0.00046935045975260437,7.610442025907105e-06,0.0,42,1901.0,0.0019287080504000187,0.0006367219612002373,6.995697276579449e-06,0.0,35,0.0028377258277032524,0.0005954459847998805,6.913407446518249e-06,0.0,35.25
39,1951.0,0.001479403581470251,0.0005113568622618914,7.260362963279476e-06,0.0,31,1951.0,0.005414585582911968,0.0007452366407960653,5.877906005480327e-06,0.0,32,1951.0,0.002188712591305375,0.00046309269964694977,7.533650659752311e-06,0.0,41,1951.0,0.0018539107404649258,0.0006227240664884448,6.978605597396381e-06,0.0,35,0.00273415312403813,0.0005856025672983378,6.912631306477124e-06,0.0,34.75
40,2001.0,0.0014210945228114724,0.0005011531175114214,7.319547876249999e-06,0.0,31,2001.0,0.0052062771283090115,0.0007346142665483057,5.902516477362951e-06,0.0,31,2001.0,0.002072113798931241,0.0004582364053931087,7.463874226232292e-06,0.0,39,2001.0,0.0017870913725346327,0.0006235857727006078,6.9679222178820055e-06,0.0,34,0.0026216442056465894,0.0005793973905383609,6.913465199431812e-06,0.0,33.75
41,2051.0,0.0013655846705660224,0.000491852464620024,7.380087026831461e-06,0.0,31,2051.0,0.004838656168431044,0.0007196132210083306,5.923470325797098e-06,0.0,30,2051.0,0.001969828736037016,0.0004479304770939052,7.417043434543302e-06,0.0,38,2051.0,0.0017412056913599372,0.0005992766818962991,6.962714451219654e-06,0.0,34,0.0024788188165985048,0.0005646682111546397,6.920828809597879e-06,0.0,33.25
42,2101.0,0.001315308385528624,0.00048228795640170574,7.441587968060048e-06,0.0,30,2101.0,0.0042187911458313465,0.0007003927021287382,5.942547886661487e-06,0.0,30,2101.0,0.0018800593679770827,0.00043961944174952805,7.381114301097114e-06,0.0,38,2101.0,0.0016747907502576709,0.0005874112248420715,6.963373380131088e-06,0.0,34,0.002272237412398681,0.0005524278312805109,6.932155883987434e-06,0.0,33.0
43,2151.0,0.0012697175843641162,0.0004731837543658912,7.5094130806974135e-06,0.0,29,2151.0,0.003472755430266261,0.0006799771799705923,5.979311481496552e-06,0.0,28,2151.0,0.0017994752852246165,0.0004328038194216788,7.347358859988162e-06,0.0,38,2151.0,0.0016273153014481068,0.0005748913390561938,6.966679393372033e-06,0.0,34,0.002042315900325775,0.000540214023203589,6.95069070388854e-06,0.0,32.25
44,2201.0,0.0012375095393508673,0.0004655470256693661,7.5804673542734236e-06,0.0,29,2201.0,0.0028920560143887997,0.0006661363877356052,6.051219770597527e-06,0.0,28,2201.0,0.0017275240970775485,0.0004250949714332819,7.319362794078188e-06,0.0,37,2201.0,0.0015896010445430875,0.0005612329114228487,6.971684342715889e-06,0.0,34,0.0018616726738400757,0.0005295028240652755,6.980683565416257e-06,0.0,32.0
45,2251.0,0.00119216728489846,0.00045512011274695396,7.655132321815472e-06,0.0,29,2251.0,0.002571363467723131,0.0006462213932536542,6.1223577176861e-06,0.0,28,2251.0,0.00166238471865654,0.0004178736708126962,7.3134729063895065e-06,0.0,35,2251.0,0.001546707353554666,0.0005488799070008099,6.977137218200369e-06,0.0,33,0.0017431557062081993,0.0005170237709535286,7.017025041022862e-06,0.0,31.25
46,2301.0,0.0011572684161365032,0.00044709452777169645,7.72938165027881e-06,0.0,29,2301.0,0.00227111903950572,0.0006253452156670392,6.1885193645139225e-06,0.0,28,2301.0,0.0016027427045628428,0.00041071357554756105,7.321384146052878e-06,0.0,34,2301.0,0.001511148177087307,0.0005406064447015524,6.990271231188672e-06,0.0,33,0.0016355695843230933,0.0005059399409219623,7.057389098008571e-06,0.0,31.0
47,2351.0,0.00112493138294667,0.00043918206938542426,7.80307800596347e-06,0.0,29,2351.0,0.0020637460984289646,0.0006063309265300632,6.2491944845533e-06,0.0,28,2351.0,0.0016632014885544777,0.00040550826815888286,7.340740467043361e-06,0.0,34,2351.0,0.0014788064872846007,0.0005300507182255387,7.007945441728225e-06,0.0,33,0.0015826713643036783,0.0004952679955749772,7.100239599822089e-06,0.0,31.0
48,2401.0,0.001094682258553803,0.0004315950791351497,7.87501903687371e-06,0.0,29,2401.0,0.0018904464086517692,0.0005872194305993617,6.3072648117667995e-06,0.0,28,2401.0,0.001501618535257876,0.0003990784171037376,7.358970833593048e-06,0.0,33,2401.0,0.0014513968490064144,0.0005182296154089272,7.026234015938826e-06,0.0,33,0.0014845360128674656,0.00048403063556179404,7.141872174543096e-06,0.0,30.75
49,2451.0,0.001086397678591311,0.0004245733143761754,7.945060133351944e-06,0.0,29,2451.0,0.0018245582468807697,0.0005684629431925714,6.36303229839541e-06,0.0,28,2451.0,0.0014562447322532535,0.00039410984027199447,7.371935680566821e-06,0.0,32,2451.0,0.0014236618299037218,0.0005104956217110157,7.044309313641861e-06,0.0,33,0.001447715621907264,0.00047441042988793924,7.181084356489009e-06,0.0,30.5
50,2501.0,0.0010422542691230774,0.00041699904249981046,8.011564204934984e-06,0.0,29,2501.0,0.00162627047393471,0.0005495251971296966,6.41807082502055e-06,0.0,28,2501.0,0.0014149835333228111,0.00039075693348422647,7.39434744900791e-06,0.0,32,2501.0,0.0013992652529850602,0.0005026380531489849,7.064116289257072e-06,0.0,33,0.0013706933823414147,0.0004649798065656796,7.222024692055129e-06,0.0,30.5
51,2551.0,0.0010167963337153196,0.0004111352318432182,8.075846380961593e-06,0.0,29,2551.0,0.001517847296781838,0.0005333880544640124,6.468541414506035e-06,0.0,28,2551.0,0.0013769648503512144,0.0003868563799187541,7.420152996928664e-06,0.0,32,2551.0,0.0013766719494014978,0.0004949435242451727,7.084946901159128e-06,0.0,33,0.0013220701075624675,0.00045658079761778936,7.262371923388855e-06,0.0,30.5
52,2601.0,0.0009927772916853428,0.0004053916491102427,8.13884980743751e-06,0.0,28,2601.0,0.0014233376132324338,0.0005185900372453034,6.518813279399183e-06,0.0,27,2601.0,0.0013419672613963485,0.0003828145854640752,7.4489889811957255e-06,0.0,31,2601.0,0.001496568089351058,0.0004893481964245439,7.106466910045128e-06,0.0,33,0.0013136625639162958,0.0004490361170610413,7.3032797445193864e-06,0.0,29.75
53,2651.0,0.0009697003406472504,0.00039956439286470413,8.206452548620291e-06,0.0,28,2651.0,0.0013419962488114834,0.0005048057064414024,6.5716158133000135e-06,0.0,26,2651.0,0.001310289721004665,0.00037904607597738504,7.484013622161001e-06,0.0,29,2651.0,0.0013378921430557966,0.0004785069322679192,7.126587661332451e-06,0.0,32,0.0012399696133797988,0.0004404807768878527,7.347167411353439e-06,0.0,28.75
54,2701.0,0.0010249312035739422,0.00039099212153814733,8.26971427159151e-06,0.0,28,2701.0,0.00130005634855479,0.0004947563866153359,6.626944468735019e-06,0.0,26,2701.0,0.0012806227896362543,0.0003755992802325636,7.526035915361717e-06,0.0,28,2701.0,0.001319939037784934,0.000472709652967751,7.15279065843788e-06,0.0,32,0.0012313873448874801,0.0004335143603384495,7.393871328531532e-06,0.0,28.5
55,2751.0,0.0009308091830462217,0.0003881659940816462,8.328545845870394e-06,0.0,28,2751.0,0.0012163635110482574,0.0004849916440434754,6.68486700305948e-06,0.0,26,2751.0,0.0012526091886684299,0.0003712735779117793,7.568046385131311e-06,0.0,28,2751.0,0.0013040092308074236,0.00046806104364804924,7.181495675467886e-06,0.0,32,0.0011759477783925831,0.00042812306492123753,7.440738727382268e-06,0.0,28.5
56,2801.0,0.0009105598437599838,0.0003838456468656659,8.37888364912942e-06,0.0,27,2801.0,0.0011631922097876668,0.0004771720850840211,6.7409328039502725e-06,0.0,26,2801.0,0.0012265167897567153,0.00036649301182478666,7.612000899825944e-06,0.0,28,2801.0,0.0012892009690403938,0.00046355489757843316,7.210094736365136e-06,0.0,32,0.00114736745308619,0.0004227664103382267,7.485478022317693e-06,0.0,28.25
57,2851.0,0.0008919595275074244,0.00037941872142255306,8.427261491306126e-06,0.0,27,2851.0,0.001115556457079947,0.00047042639926075935,6.797502010158496e-06,0.0,26,2851.0,0.0012021767906844616,0.0003612469299696386,7.656541129108518e-06,0.0,28,2851.0,0.0012780698016285896,0.00045931918430142105,7.236825695144944e-06,0.0,31,0.0011219406442251056,0.000417602808738593,7.529532581429521e-06,0.0,28.0
58,2901.0,0.0008742757490836084,0.0003749662428162992,8.476396033074707e-06,0.0,27,2901.0,0.0010730139911174774,0.0004639510589186102,6.854385446786182e-06,0.0,26,2901.0,0.0011795968748629093,0.0003564698272384703,7.698359695496038e-06,0.0,28,2901.0,0.001262965495698154,0.0004545564588624984,7.263694442372071e-06,0.0,31,0.0010974630276905373,0.00041248589695896953,7.573208904432249e-06,0.0,28.0
59,2951.0,0.0008573181112296879,0.00037044688360765576,8.525791599822696e-06,0.0,27,2951.0,0.0010579298250377178,0.00045774583122693,6.911232958373148e-06,0.0,26,2951.0,0.0011576894903555512,0.00035169493639841676,7.74053933128016e-06,0.0,28,2951.0,0.0012517172144725919,0.0004509699356276542,7.292651389434468e-06,0.0,31,0.0010811636602738872,0.0004077143967151642,7.617553819727618e-06,0.0,28.0
60,3001.0,0.0008685014327056706,0.00036738355993293226,8.575177162128966e-06,0.0,27,3001.0,0.0010041986824944615,0.00045066679012961686,6.969980404392118e-06,0.0,26,3001.0,0.0011363840894773602,0.0003469633520580828,7.782549801049754e-06,0.0,28,3001.0,0.0012407880276441574,0.0004471347201615572,7.32292892280384e-06,0.0,31,0.0010624680580804124,0.0004030371055705473,7.66265907259367e-06,0.0,28.0
61,3051.0,0.0008286529337055981,0.0003608543484006077,8.624186193628702e-06,0.0,27,3051.0,0.0009743824484758079,0.00044457148760557175,7.026503681117902e-06,0.0,26,3051.0,0.0011156341060996056,0.0003423563321121037,7.824296517355833e-06,0.0,28,3051.0,0.0012305165873840451,0.00044326562783680856,7.353461114689708e-06,0.0,30,0.0010372965189162642,0.00039776194898877293,7.707111876698036e-06,0.0,27.75
62,3101.0,0.0008140453137457371,0.0003569175023585558,8.671702744322829e-06,0.0,27,3101.0,0.0009476070408709347,0.0004383996711112559,7.082279807946179e-06,0.0,26,3101.0,0.0011091182241216302,0.00033751726732589304,7.866665328037925e-06,0.0,28,3101.0,0.0013898730976507068,0.0004386799118947238,7.386824108834844e-06,0.0,30,0.0010651609190972522,0.0003928785881726071,7.751867997285444e-06,0.0,27.75
63,3151.0,0.0008005097042769194,0.00035288537037558854,8.718243407201953e-06,0.0,27,3151.0,0.0009263599058613181,0.00043219051440246403,7.138458386179991e-06,0.0,26,3151.0,0.0010769220534712076,0.0003343186399433762,7.897512659837957e-06,0.0,26,3151.0,0.001211410271935165,0.000434986490290612,7.415614163619466e-06,0.0,30,0.0010038004838861525,0.0003885952537530102,7.792457154209842e-06,0.0,27.25
64,3201.0,0.0007877843454480171,0.0003499284794088453,8.76129161042627e-06,0.0,26,3201.0,0.0009020401630550623,0.0004259953857399523,7.1948275035538245e-06,0.0,26,3201.0,0.0010584701085463166,0.0003293550107628107,7.960882612678688e-06,0.0,26,3201.0,0.0012036111438646913,0.00043207124690525234,7.444152743119048e-06,0.0,30,0.0009879764402285218,0.00038433753070421517,7.840288617444457e-06,0.0,27.0
65,3251.0,0.000776380009483546,0.00034639405203051865,8.805807738099247e-06,0.0,26,3251.0,0.0008801032090559602,0.00042054124060086906,7.247379016916966e-06,0.0,26,3251.0,0.0010401250328868628,0.00032532186014577746,8.016857464099303e-06,0.0,26,3251.0,0.0011961766285821795,0.0004287552728783339,7.473364803445293e-06,0.0,30,0.0009731962200021371,0.0003802531064138748,7.885852255640202e-06,0.0,27.0
