,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3
37,1850,0.0003020994190592319,6.257661152631044e-05,0.00023562120622955263,3.901611307810526e-06,0.0,15,0.00022755409008823335,5.40163746336475e-05,0.00016748171765357256,6.056004622223554e-06,0.0,22,0.00015197688480839133,3.374940206413157e-05,0.00011348233965691179,4.745139449369162e-06,0.0,19,0.0002787182747852057,4.8877918743528426e-05,0.00022534243180416524,4.497919690038543e-06,0.0,16
38,1900,0.0003038303111679852,6.744827987859026e-05,0.00023248080105986446,3.901215677615255e-06,0.0,15,0.00023880785738583654,6.930728704901412e-05,0.00016345248150173575,6.0480806496343575e-06,0.0,22,0.00014125903544481844,2.4750053853495046e-05,0.00011177828127983958,4.730698492494412e-06,0.0,19,0.00027919490821659565,5.57083694729954e-05,0.00021897982514929026,4.50671586804674e-06,0.0,16
39,1950,0.00031490082619711757,8.124431042233482e-05,0.00022975608590058982,3.900424417224713e-06,0.0,15,0.00022317976981867105,5.87250578973908e-05,0.00015841686399653554,6.037852017470868e-06,0.0,21,0.0001424276561010629,2.756628964561969e-05,0.000110144930658862,4.716441253549419e-06,0.0,19,0.0002649246889632195,4.668871042667888e-05,0.0002137216943083331,4.514290139923105e-06,0.0,16
40,2000,0.00029230807558633387,6.212611333467066e-05,0.0002262829220853746,3.8990351640677545e-06,0.0,15,0.00021553740953095257,5.385767508414574e-05,0.00015565883950330317,6.020905857440084e-06,0.0,21,0.00013950616994407028,2.6183013687841594e-05,0.00010862031922442839,4.70284203402116e-06,0.0,19,0.00027249183040112257,6.050695083104074e-05,0.00020746319205500185,4.521687515079975e-06,0.0,16
41,2050,0.00029522384284064174,6.798162939958274e-05,0.00022334372624754906,3.8984940147202e-06,0.0,15,0.00020969535398762673,5.080556002212688e-05,0.0001528940483694896,5.995757874188712e-06,0.0,21,0.00019157292263116688,2.6502411856199615e-05,0.00016033329302445054,4.737214112537913e-06,0.0,17,0.0002533525985199958,4.668558176490478e-05,0.0002021390391746536,4.527978035184788e-06,0.0,16
42,2100,0.0002842952380888164,6.009823482600041e-05,0.00022029975662007928,3.897247097484069e-06,0.0,15,0.00023195157700683922,7.642205309821293e-05,0.00014956652012187988,5.963013791188132e-06,0.0,21,0.00017789141566026956,2.4900937205529772e-05,0.0001481912622693926,4.799222097062739e-06,0.0,17,0.00024643345386721194,4.471870124689303e-05,0.00019718060502782464,4.53414531875751e-06,0.0,16
43,2150,0.0002874005294870585,6.590221164515242e-05,0.0002176026755478233,3.895638201356633e-06,0.0,15,0.0002031170151894912,4.9681384552968666e-05,0.00014751138223800808,5.9242443057883065e-06,0.0,21,0.00017872323223855346,3.4338110708631575e-05,0.00013953630696050823,4.848810931434855e-06,0.0,17,0.000241010871832259,4.416620504343882e-05,0.00019230518955737352,4.539487690635724e-06,0.0,16
44,2200,0.00027805689023807645,5.919868635828607e-05,0.00021497670968528837,3.881480552081484e-06,0.0,13,0.00020083643903490156,5.009346568840556e-05,0.000144865334732458,5.877641342522111e-06,0.0,20,0.00019042774511035532,5.285222869133577e-05,0.00013268955808598548,4.885962425760226e-06,0.0,17,0.0002738238254096359,8.222866745200008e-05,0.00018705124966800213,4.543906925391639e-06,0.0,16
45,2250,0.00027571790269576013,5.9454825532156974e-05,0.00021237583132460713,3.887250386469532e-06,0.0,13,0.00019735521345864981,4.96403117722366e-05,0.00014188648492563516,5.828426310472423e-06,0.0,20,0.0001643524446990341,3.244400068069808e-05,0.0001269947679247707,4.9136788220494054e-06,0.0,17,0.00023225699260365218,4.535790503723547e-05,0.00018235099560115486,4.54809378425125e-06,0.0,16
46,2300,0.00027519644936546683,6.169926928123459e-05,0.0002096069511026144,3.890210791723803e-06,0.0,13,0.00019650875765364617,5.095422238809988e-05,0.00013977984781377017,5.774683359049959e-06,0.0,20,0.0001710289652692154,4.343535329098813e-05,0.00012266090197954327,4.932712272420758e-06,0.0,17,0.0002331467840122059,5.089400292490609e-05,0.00017770117847248912,4.551607162284199e-06,0.0,16
47,2350,0.00027073256205767393,5.9941499785054475e-05,0.00020689901430159807,3.892059339705156e-06,0.0,13,0.00019348484056536108,4.9894464609678835e-05,0.0001378696906613186,5.7206902965845075e-06,0.0,20,0.00014957196253817528,2.6236986741423607e-05,0.00011838989303214476,4.9450723054178525e-06,0.0,17,0.00023438695643562824,5.635289926431142e-05,0.0001734796242089942,4.554426595859695e-06,0.0,16
48,2400,0.00027299762587063015,6.465415935963392e-05,0.0002044505235971883,3.892945187544683e-06,0.0,13,0.0001918614871101454,5.121784852235578e-05,0.00013497855979949236,5.665071512339637e-06,0.0,20,0.00014988415932748467,2.965978637803346e-05,0.00011527516471687704,4.949213234795025e-06,0.0,17,0.00023535544460173696,6.082392792450264e-05,0.00016997421334963292,4.557292413664982e-06,0.0,16
49,2450,0.00026493659242987633,5.9065630921395496e-05,0.00020197774574626237,3.893216671713162e-06,0.0,13,0.00019746417819987983,5.850341767654754e-05,0.00013335006951820105,5.610698735836195e-06,0.0,20,0.0001469105773139745,2.9435026590363123e-05,0.0001125211565522477,4.954383712174604e-06,0.0,17,0.00021705942344851792,4.678981349570677e-05,0.00016571024025324732,4.559379704005551e-06,0.0,16
50,2500,0.00025981420185416937,5.648782098433003e-05,0.0001994330668821931,3.893301709467778e-06,0.0,13,0.00019101698126178235,5.460507236421108e-05,0.0001308554201386869,5.556495580094634e-06,0.0,20,0.00014385677059181035,2.8790964279323816e-05,0.00011011103197233751,4.954786618327489e-06,0.0,17,0.0002253528218716383,5.971569771645591e-05,0.0001610763429198414,4.560767592920456e-06,0.0,16
51,2550,0.0002595792175270617,5.831240923726e-05,0.00019737365073524415,3.893167104251916e-06,0.0,13,0.00019278765830677003,5.8598634495865554e-05,0.00012868750491179526,5.501515715877758e-06,0.0,20,0.00014191761147230864,2.8824117180192843e-05,0.00010814282723003998,4.9506593313708436e-06,0.0,17,0.000245134811848402,8.265469659818336e-05,0.00015791777695994824,4.56233919976512e-06,0.0,16
52,2600,0.0002558455744292587,5.676864748238586e-05,0.0001951842859853059,3.892640506819589e-06,0.0,13,0.00019141296797897667,5.98538936174009e-05,0.0001261114375665784,5.447640887723537e-06,0.0,20,0.0001409894466632977,2.9591778002213687e-05,0.00010645533620845526,4.942332907376112e-06,0.0,17,0.00020128411415498704,4.169444946455769e-05,0.00015502670430578291,4.5629526539414655e-06,0.0,16
53,2650,0.00027497531846165657,7.798115257173777e-05,0.00019310216885060072,3.892004315275699e-06,0.0,13,0.00017510524776298553,4.617469312506728e-05,0.00012353737838566303,5.393167612055549e-06,0.0,20,0.00013937291805632412,2.968635453726165e-05,0.00010475640010554343,4.930165687255794e-06,0.0,17,0.00020612796652130783,4.968778375769034e-05,0.00015187945973593742,4.560714387480402e-06,0.0,15
