,epoch,total_0,decoder_0,sindy_x_0,latent_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
0,0,0.041071660816669464,39.66453170776367,1.4059290885925293,0.0004447172104846686,0.0007547857239842415,0.0,60,0.0
1,50,0.010935095138847828,9.528443336486816,1.4058983325958252,0.00012234982568770647,0.0006313427002169192,0.0,60,0.0
2,100,0.010641541332006454,9.234945297241211,1.4059343338012695,7.232238567667082e-05,0.0005888240411877632,0.0,60,0.0
3,150,0.007782173343002796,6.375794887542725,1.4055333137512207,0.00017834841855801642,0.0006667576963081956,0.0,56,0.0
4,200,0.00563310831785202,4.2273359298706055,1.4050294160842896,7.119176734704524e-05,0.0006712517933920026,0.0,52,0.0
5,250,0.0050263553857803345,3.6270158290863037,1.3984901905059814,6.158093310659751e-05,0.00078772654524073,0.0,49,0.0
6,300,0.0047252303920686245,3.346606969833374,1.3774276971817017,5.366876212065108e-05,0.0011422923998907208,0.0,49,0.0
7,350,0.004230153281241655,2.9041309356689453,1.3243271112442017,9.94764341157861e-05,0.001595621812157333,0.0,48,0.0
8,400,0.00329075800254941,2.0162107944488525,1.272537112236023,0.0001054559470503591,0.001904881908558309,0.0,48,0.0
9,450,0.002794942120090127,1.5848534107208252,1.207716941833496,0.00017174190725199878,0.002199982525780797,0.0,48,0.0
10,500,0.002497386885806918,1.3457340002059937,1.1488693952560425,0.0002566445036791265,0.0025268634781241417,0.0,47,0.0
11,550,0.0022920691408216953,1.2072536945343018,1.0816160440444946,0.00037241182872094214,0.002827340504154563,0.0,47,0.0
12,600,0.0021328465081751347,1.1178176403045654,1.0114411115646362,0.0005112973158247769,0.0030766641721129417,0.0,46,0.0
13,650,0.0019712436478585005,1.054518222808838,0.912803053855896,0.0006529394304379821,0.0032693827524781227,0.0,46,0.0
14,700,0.0018149532843381166,1.0080642700195312,0.8027413487434387,0.0007810008828528225,0.0033666728995740414,0.0,46,0.0
15,750,0.0016776908887550235,0.9698249697685242,0.703484058380127,0.0008880270179361105,0.003493834286928177,0.0,46,0.0
16,800,0.0015663554659113288,0.9355359077453613,0.6263484358787537,0.0009618794429115951,0.0035093030892312527,0.0,46,0.0
17,850,0.0014705596258863807,0.9047774076461792,0.5611844062805176,0.0010338652646169066,0.0035638848785310984,0.0,46,0.0
18,900,0.0013668141327798367,0.8776318430900574,0.48448488116264343,0.0011028546141460538,0.003594558220356703,0.0,46,0.0
19,950,0.0012897216947749257,0.8537343740463257,0.4312068223953247,0.0011584705207496881,0.003622038522735238,0.0,46,0.0
20,1000,0.001239272067323327,0.8336146473884583,0.4007876217365265,0.0012063569156453013,0.003663379466161132,0.0,46,0.0
21,1050,0.001193476258777082,0.8156296610832214,0.3729298412799835,0.0012465842301025987,0.0036702498327940702,0.0,46,0.0
22,1100,0.0011553686344996095,0.799115002155304,0.3512707054615021,0.0012778283562511206,0.003705141134560108,0.0,46,0.0
23,1150,0.0011231402168050408,0.7830780744552612,0.33503133058547974,0.001300111529417336,0.0037306067533791065,0.0,46,0.0
24,1200,0.0010917434701696038,0.7684733271598816,0.3182181119918823,0.0013137178029865026,0.0037383432500064373,0.0,46,0.0
25,1250,0.0010660525877028704,0.7542597055435181,0.30668938159942627,0.0013121914817020297,0.0037913399282842875,0.0,46,0.0
26,1300,0.001043297233991325,0.7410099506378174,0.29711830615997314,0.0013102293014526367,0.003858699928969145,0.0,46,0.0
27,1350,0.0010209293104708195,0.7280460596084595,0.2876548767089844,0.001306149992160499,0.003922236151993275,0.0,46,0.0
28,1400,0.0010006431257352233,0.7160929441452026,0.2792860269546509,0.0012959577143192291,0.003968227654695511,0.0,46,0.0
29,1450,0.0009798258543014526,0.7026097774505615,0.2719234228134155,0.0012881283182650805,0.004004483111202717,0.0,46,0.0
30,1500,0.0009588835528120399,0.6878415942192078,0.26573583483695984,0.0012754328781738877,0.004030637908726931,0.0,46,0.0
31,1550,0.0009398908005096018,0.6748127937316895,0.2597494125366211,0.0012624668888747692,0.004066099412739277,0.0,46,0.0
32,1600,0.0009212196455337107,0.6621289253234863,0.25375062227249146,0.001245348248630762,0.004094779957085848,0.0,46,0.0
33,1650,0.0009016221156343818,0.6488800048828125,0.24740849435329437,0.0012309184530749917,0.004102626349776983,0.0,46,0.0
34,1700,0.0008825931581668556,0.6360750198364258,0.24119426310062408,0.0012138246092945337,0.004110018722712994,0.0,46,0.0
35,1750,0.0008631378295831382,0.6231163740158081,0.23467402160167694,0.001202348037622869,0.0041450923308730125,0.0,46,0.0
36,1800,0.0008447467698715627,0.6100732684135437,0.2293497920036316,0.0011593372328206897,0.004164430312812328,0.0,45,0.0
37,1850,0.0008262370829470456,0.5976654887199402,0.22325384616851807,0.001143903937190771,0.004173861350864172,0.0,45,0.0
38,1900,0.0008068281458690763,0.5844143033027649,0.217121422290802,0.0011287520173937082,0.0041636573150753975,0.0,45,0.0
39,1950,0.0007897863397374749,0.5731639862060547,0.2113475799560547,0.0011194210965186357,0.004155306611210108,0.0,45,0.0
40,2000,0.0007712115766480565,0.5599515438079834,0.20600862801074982,0.0011003132676705718,0.004151154775172472,0.0,45,0.0
41,2050,0.000754726876039058,0.5486428737640381,0.2008659541606903,0.0010832324624061584,0.004134766291826963,0.0,45,0.0
42,2100,0.0007375057903118432,0.5365954637527466,0.19571709632873535,0.0010625331196933985,0.004130678251385689,0.0,45,0.0
43,2150,0.0007220770348794758,0.5258944034576416,0.19099316000938416,0.0010403890628367662,0.004149108659476042,0.0,45,0.0
