,epoch,total_0,decoder_0,sindy_x_0,latent_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
0,0,0.03829703852534294,36.88106918334961,1.4059704542160034,0.0,0.009999999776482582,0.0,60,0.0
1,50,0.010916559025645256,9.501063346862793,1.4059675931930542,0.0,0.009528420865535736,0.0,60,0.0
2,100,0.01054483000189066,9.129400253295898,1.406375527381897,0.0,0.009054290130734444,0.0,60,0.0
3,150,0.00754716619849205,6.117926597595215,1.4205249547958374,0.0,0.008715072646737099,0.0,60,0.0
4,200,0.005720894783735275,4.309249401092529,1.4030873775482178,0.0,0.008558040484786034,0.0,60,0.0
5,250,0.005171624012291431,3.7666373252868652,1.3965110778808594,0.0,0.008475408889353275,0.0,60,0.0
6,300,0.0049243466928601265,3.542111873626709,1.3737897872924805,0.0,0.008445395156741142,0.0,60,0.0
7,350,0.004649375099688768,3.373696804046631,1.2672271728515625,0.0,0.008451486937701702,0.0,60,0.0
8,400,0.004210642073303461,3.069261312484741,1.1329106092453003,0.0,0.008470125496387482,0.0,60,0.0
9,450,0.0034840938169509172,2.3822576999664307,1.093411922454834,0.0,0.00842411071062088,0.0,60,0.0
10,500,0.0028193281032145023,1.7856404781341553,1.0253422260284424,0.0,0.008345437236130238,0.0,60,0.0
11,550,0.002381011378020048,1.4186261892318726,0.954105794429779,0.0,0.008279528468847275,0.0,60,0.0
12,600,0.00206722691655159,1.212935209274292,0.8460734486579895,0.0,0.008218280039727688,0.0,60,0.0
13,650,0.0018138624727725983,1.078546166419983,0.7271724939346313,0.0,0.00814379844814539,0.0,59,0.0
14,700,0.001607059733942151,0.9669820070266724,0.6320094466209412,0.0,0.008068271912634373,0.0,58,0.0
15,750,0.0014292348641902208,0.8665406703948975,0.5546952486038208,0.0,0.007998859509825706,0.0,57,0.0
16,800,0.0012801236007362604,0.7814786434173584,0.49077335000038147,0.0,0.007871581241488457,0.0,57,0.0
17,850,0.001153608551248908,0.7066177725791931,0.4392758011817932,0.0,0.007714907173067331,0.0,56,0.0
