,epoch,total_0,decoder_0,sindy_x_0,latent_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
0,0,0.0347331240773201,34.06367492675781,0.6677994132041931,0.0004975544870831072,0.001148307346738875,0.0,60,0.0
1,50,0.0008455482311546803,0.5731505155563354,0.2695608139038086,0.0001121722161769867,0.0027246754616498947,0.0,60,0.0
2,100,0.0004583328845910728,0.31116074323654175,0.14364206790924072,1.983071706490591e-05,0.003510249312967062,0.0,60,0.0
3,150,0.00019579430227167904,0.08797824382781982,0.10386389493942261,1.7977286006498616e-06,0.0039503807201981544,0.0,52,0.0
4,200,0.00012653821613639593,0.05040419101715088,0.07150799036026001,6.735239139743499e-07,0.004625349771231413,0.0,45,0.14285714285714285
5,250,9.96979433693923e-05,0.037931255996227264,0.05670422688126564,4.5029349848846323e-07,0.005062016658484936,0.0,42,0.14285714285714285
6,300,8.315122977364808e-05,0.03070317953824997,0.04708137735724449,2.9603921802845434e-07,0.005366380326449871,0.0,41,0.14285714285714285
7,350,7.274703966686502e-05,0.02664651721715927,0.04058258607983589,2.1287340246090025e-07,0.0055177221074700356,0.0,40,0.14285714285714285
8,400,6.529322126880288e-05,0.023508034646511078,0.03614708036184311,2.0479585316479643e-07,0.005637910217046738,0.0,40,0.14285714285714285
9,450,5.846587009727955e-05,0.02079780027270317,0.031942594796419144,1.7756548231773195e-07,0.005725301336497068,0.0,38,0.14285714285714285
10,500,5.3269832278601825e-05,0.018754083663225174,0.02871263027191162,1.4584114182980557e-07,0.00580296665430069,0.0,38,0.2857142857142857
11,550,5.1206057833041996e-05,0.018895868211984634,0.026435688138008118,1.3690358002804714e-07,0.005874365568161011,0.0,38,0.2857142857142857
12,600,4.4747343054041266e-05,0.015217646025121212,0.023601120337843895,1.2568736451612494e-07,0.005928450729697943,0.0,37,0.2857142857142857
13,650,4.147939398535527e-05,0.013540767133235931,0.021992146968841553,1.1415461642627633e-07,0.005946367979049683,0.0,37,0.2857142857142857
14,700,3.985926741734147e-05,0.01326301135122776,0.02064412645995617,9.554342739193089e-08,0.0059520346112549305,0.0,37,0.2857142857142857
15,750,3.722863766597584e-05,0.011545284651219845,0.019697444513440132,8.707726806278515e-08,0.0059858206659555435,0.0,37,0.2857142857142857
16,800,3.712048419401981e-05,0.012489419430494308,0.018647413700819016,8.586258104514854e-08,0.005983565002679825,0.0,36,0.2857142857142857
17,850,3.383658258826472e-05,0.010375634767115116,0.01748429238796234,8.109688565127726e-08,0.005976573098450899,0.0,36,0.2857142857142857
18,900,3.251231464673765e-05,0.00982614140957594,0.016714105382561684,7.117684219792864e-08,0.005971996113657951,0.0,36,0.2857142857142857
19,950,3.160566120641306e-05,0.00939444825053215,0.016230132430791855,7.300336335447355e-08,0.005981008056551218,0.0,36,0.2857142857142857
20,1000,3.0228655305108987e-05,0.008928622119128704,0.015335336327552795,6.593862877934953e-08,0.005964631214737892,0.0,35,0.2857142857142857
21,1050,3.071555693168193e-05,0.009724495001137257,0.015033704228699207,6.35329868714507e-08,0.00595729099586606,0.0,35,0.2857142857142857
22,1100,2.8916332666995004e-05,0.008628584444522858,0.014343462884426117,6.322589740648255e-08,0.005944222677499056,0.0,35,0.2857142857142857
23,1150,2.797540946630761e-05,0.008175363764166832,0.013868486508727074,5.936490055091781e-08,0.005931497551500797,0.0,35,0.2857142857142857
24,1200,2.663076520548202e-05,0.007354858331382275,0.013365954160690308,6.261871021706611e-08,0.005909889470785856,0.0,35,0.2857142857142857
25,1250,2.5941295461962e-05,0.007156825624406338,0.01290128380060196,6.032027499713877e-08,0.0058831265196204185,0.0,35,0.2857142857142857
26,1300,2.5461507902946323e-05,0.006788063794374466,0.012824035249650478,6.14258439668447e-08,0.005849347449839115,0.0,34,0.2857142857142857
27,1350,2.5086013920372352e-05,0.006955490447580814,0.012327459640800953,5.920474421827748e-08,0.005803006701171398,0.0,34,0.2857142857142857
28,1400,2.42340138356667e-05,0.006389375776052475,0.012076979503035545,5.684876214218093e-08,0.0057676020078361034,0.0,34,0.2857142857142857
29,1450,2.3796004825271666e-05,0.006232991348952055,0.011827589944005013,6.084342629719686e-08,0.0057353610172867775,0.0,34,0.2857142857142857
30,1500,2.480324837961234e-05,0.00725951325148344,0.011857002973556519,5.3856858528433804e-08,0.0056866793893277645,0.0,33,0.2857142857142857
