,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
0,0.0,34.330406188964844,0.6689290404319763,0.009999999776482582,0.0,60,0.0
1,50.0,7.773510932922363,0.6842806935310364,0.00971168838441372,0.0,60,0.0
2,100.0,2.915729522705078,0.6709285974502563,0.009477455168962479,0.0,60,0.0
3,150.0,2.4075207710266113,0.5978730916976929,0.009399876929819584,0.0,60,0.0
4,200.0,1.155050277709961,0.4666716456413269,0.009334600530564785,0.0,60,0.0
5,250.0,0.7122093439102173,0.40555912256240845,0.009251228533685207,0.0,60,0.0
6,300.0,0.5947393178939819,0.3494272232055664,0.009130213409662247,0.0,60,0.0
7,350.0,0.5119062066078186,0.29033780097961426,0.009022126905620098,0.0,59,0.0
8,400.0,0.40198928117752075,0.23038260638713837,0.008917153812944889,0.0,57,0.0
9,450.0,0.3169018626213074,0.19052515923976898,0.008743025362491608,0.0,55,0.14285714285714285
10,500.0,0.2561056613922119,0.16731500625610352,0.008540669456124306,0.0,53,0.14285714285714285
11,550.0,0.21629132330417633,0.1523238569498062,0.008364527486264706,0.0,50,0.2857142857142857
12,600.0,0.18783575296401978,0.14070481061935425,0.008254610002040863,0.0,48,0.2857142857142857
13,650.0,0.1670658439397812,0.1309928148984909,0.008189680054783821,0.0,48,0.2857142857142857
14,700.0,0.15082353353500366,0.12241469323635101,0.00813540443778038,0.0,47,0.2857142857142857
15,750.0,0.1378309577703476,0.11507575958967209,0.008089055307209492,0.0,47,0.2857142857142857
16,800.0,0.12756387889385223,0.10901394486427307,0.008049906231462955,0.0,43,0.2857142857142857
17,850.0,0.11801165342330933,0.10591748356819153,0.008060571737587452,0.0,43,0.2857142857142857
18,900.0,0.11091791093349457,0.10310326516628265,0.008085288107395172,0.0,43,0.2857142857142857
19,950.0,0.10412107408046722,0.1004275530576706,0.008109754882752895,0.0,43,0.2857142857142857
20,1000.0,0.0981413722038269,0.0979955866932869,0.008133557625114918,0.0,43,0.2857142857142857
21,1050.0,0.09299182891845703,0.0956757664680481,0.008154528215527534,0.0,43,0.2857142857142857
22,1100.0,0.08823749423027039,0.09352011233568192,0.008171828463673592,0.0,41,0.2857142857142857
23,1150.0,0.08414384722709656,0.09174861013889313,0.008204984478652477,0.0,40,0.2857142857142857
24,1200.0,0.07970719039440155,0.08969147503376007,0.008239503018558025,0.0,40,0.2857142857142857
25,1250.0,0.07605327665805817,0.08809782564640045,0.008273615501821041,0.0,40,0.2857142857142857
26,1300.0,0.07186068594455719,0.08651585876941681,0.008310719393193722,0.0,40,0.2857142857142857
27,1350.0,0.06854736804962158,0.08486445248126984,0.008345252834260464,0.0,40,0.2857142857142857
28,1400.0,0.06599049270153046,0.08325226604938507,0.008376763202250004,0.0,39,0.2857142857142857
29,1450.0,0.06238031014800072,0.08159245550632477,0.008407224901020527,0.0,39,0.2857142857142857
