,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9
0,0.0,0.3535616993904114,0.0017044523265212774,9.999999747378752e-06,0.0,60,0.0,0.34511664509773254,0.0012826630845665932,9.999999747378752e-06,0.0,60,0.0,0.3173542320728302,0.001190554117783904,9.999999747378752e-06,0.0,60,0.0,0.3738655745983124,0.0013028710382059216,9.999999747378752e-06,0.0,60,0.0,0.33538126945495605,0.0013499149354174733,9.999999747378752e-06,0.0,60,0.0,0.3946145474910736,0.0012689712457358837,9.999999747378752e-06,0.0,60,0.0,0.29057085514068604,0.0014487022999674082,9.999999747378752e-06,0.0,60,0.0,0.38713905215263367,0.001776118646375835,9.999999747378752e-06,0.0,60,0.0,0.3489896357059479,0.0012876029359176755,9.999999747378752e-06,0.0,60,0.0,0.3774639070034027,0.0009880154393613338,9.999999747378752e-06,0.0,60,0.0
1,50.0,0.09125906974077225,0.0017184799071401358,9.102258445636835e-06,0.0,60,0.0,0.0825268030166626,0.0012832263018935919,9.145107469521463e-06,0.0,60,0.0,0.06471437215805054,0.001204185769893229,9.37696768232854e-06,0.0,60,0.0,0.08976435661315918,0.0013254286022856832,9.289576155424584e-06,0.0,60,0.0,0.08617722243070602,0.0013711455976590514,9.062171557161491e-06,0.0,60,0.0,0.08771561831235886,0.0012704144464805722,9.11805636860663e-06,0.0,60,0.0,0.07666198909282684,0.0018483102321624756,8.893243830243591e-06,0.0,60,0.0,0.10075939446687698,0.0017914318013936281,9.069736734090839e-06,0.0,60,0.0,0.08798934519290924,0.0012874307576566935,9.300420970248524e-06,0.0,60,0.0,0.07535585761070251,0.0011282158084213734,8.748016625759192e-06,0.0,60,0.0
2,100.0,0.04854939505457878,0.0017173860687762499,8.82206586538814e-06,0.0,60,0.0,0.03966209664940834,0.0012828012695536017,8.646014975965954e-06,0.0,60,0.0,0.03134481608867645,0.0011890288442373276,9.154449799098074e-06,0.0,60,0.0,0.03958205506205559,0.0013163195690140128,9.055700502358377e-06,0.0,60,0.0,0.035596270114183426,0.0018889384809881449,7.973443644004874e-06,0.0,60,0.0,0.03989248722791672,0.001272195833735168,8.692437404533848e-06,0.0,60,0.0,0.040487390011548996,0.0019065189408138394,7.728545824647881e-06,0.0,60,0.0,0.05561821907758713,0.0024338564835488796,8.169230568455532e-06,0.0,60,0.0,0.038714293390512466,0.0012830398045480251,8.835053449729457e-06,0.0,60,0.0,0.03231900930404663,0.0012537295697256923,7.59904105507303e-06,0.0,60,0.0
3,150.0,0.04321735352277756,0.0016939893830567598,8.698038982402068e-06,0.0,60,0.0,0.034424759447574615,0.0012813976500183344,8.29660984891234e-06,0.0,60,0.0,0.027391988784074783,0.0011867920402437449,9.069567568076309e-06,0.0,60,0.0,0.03358640521764755,0.001303143217228353,8.933190656534862e-06,0.0,60,0.0,0.028619885444641113,0.0015342574333772063,7.534637916251086e-06,0.0,60,0.0,0.027406463399529457,0.0013223132118582726,8.139551937347278e-06,0.0,60,0.0,0.03618708252906799,0.0016801534220576286,7.377068868663628e-06,0.0,60,0.0,0.04202926531434059,0.0020521406549960375,7.574045866931556e-06,0.0,60,0.0,0.029837530106306076,0.0012123406631872058,8.667379916005302e-06,0.0,60,0.0,0.02734976075589657,0.0011150615755468607,7.204778739833273e-06,0.0,60,0.0
4,200.0,0.039982762187719345,0.0016350020887330174,8.724575309315696e-06,0.0,60,0.0,0.027109237387776375,0.0012439315905794501,8.106383575068321e-06,0.0,60,0.0,0.018715232610702515,0.0012498090509325266,8.772537512413692e-06,0.0,60,0.0,0.03038867749273777,0.0012851202627643943,8.794138011580799e-06,0.0,60,0.0,0.01573328487575054,0.001512134331278503,7.119368092389777e-06,0.0,60,0.0,0.017346050590276718,0.0011906640138477087,7.678835572733078e-06,0.0,60,0.0,0.020520804449915886,0.00170293974224478,6.969799869693816e-06,0.0,60,0.0,0.024983618408441544,0.0019037341699004173,7.109428679541452e-06,0.0,60,0.0,0.015539007261395454,0.0011197057319805026,8.379169230465777e-06,0.0,60,0.0,0.024148300290107727,0.0010662280255928636,6.838540684839245e-06,0.0,60,0.0
5,250.0,0.02302614413201809,0.0015964674530550838,8.708630957698915e-06,0.0,60,0.0,0.014154125936329365,0.001193719683215022,7.722522241238039e-06,0.0,60,0.0,0.01126307062804699,0.0011808911804109812,7.606996859976789e-06,0.0,60,0.0,0.019566310569643974,0.0012131065595895052,8.704897481948137e-06,0.0,60,0.0,0.011076408438384533,0.0013782789465039968,6.712407866871217e-06,0.0,60,0.0,0.01342783309519291,0.0010422153864055872,7.547082077508094e-06,0.0,59,0.0,0.013323867693543434,0.0014813455054536462,6.661326096946141e-06,0.0,60,0.0,0.01824525184929371,0.0017848595743998885,6.739634045516141e-06,0.0,60,0.0,0.011513200588524342,0.0010180179961025715,8.150460416800343e-06,0.0,59,0.0,0.013245855458080769,0.0010546947596594691,6.0159622989885975e-06,0.0,60,0.0
6,300.0,0.01565936766564846,0.0014748922549188137,8.649517440062482e-06,0.0,60,0.0,0.01070855651050806,0.0010579426307231188,7.563298822788056e-06,0.0,57,0.0,0.009225482121109962,0.0010906131938099861,6.92087814968545e-06,0.0,57,0.0,0.013301584869623184,0.0010826138313859701,8.619159416412003e-06,0.0,60,0.0,0.009597807191312313,0.0012873454252257943,6.489459337899461e-06,0.0,60,0.0,0.011578884907066822,0.0009485491318628192,7.519030987168662e-06,0.0,57,0.0,0.01082840096205473,0.0014234703266993165,6.4812479649845045e-06,0.0,60,0.0,0.015335079282522202,0.0016830882523208857,6.462460987677332e-06,0.0,59,0.0,0.009848583489656448,0.0009557823068462312,8.041282853810117e-06,0.0,55,0.0,0.009799914434552193,0.0009446443291381001,5.5622635954932775e-06,0.0,60,0.0
7,350.0,0.012734059244394302,0.0013741008006036282,8.626615453977138e-06,0.0,57,0.0,0.009371127001941204,0.0009767060400918126,7.511533112847246e-06,0.0,51,1.0,0.008356058970093727,0.0010231392225250602,6.5687881942722015e-06,0.0,53,0.0,0.010942285880446434,0.0009690241422504187,8.537083886039909e-06,0.0,58,0.0,0.008818017318844795,0.001222762162797153,6.333642431854969e-06,0.0,58,0.0,0.010445883497595787,0.0008698072051629424,7.480696694983635e-06,0.0,53,1.0,0.009709527716040611,0.0013717511901631951,6.3581805989088025e-06,0.0,58,0.0,0.013706669211387634,0.0015985630452632904,6.276232852542307e-06,0.0,56,0.0,0.008866618387401104,0.0009176590829156339,8.039297426876146e-06,0.0,52,1.0,0.008577262982726097,0.0008943393477238715,5.470118594530504e-06,0.0,58,0.0
8,400.0,0.010846041142940521,0.0012683238601312041,8.710576366866007e-06,0.0,55,0.0,0.00856838095933199,0.0009103095508180559,7.470821401511785e-06,0.0,48,1.0,0.007747050374746323,0.0009689409052953124,6.412118636944797e-06,0.0,47,1.0,0.00976224523037672,0.0008949727052822709,8.501976481056772e-06,0.0,56,0.0,0.008251676335930824,0.0011654893169179559,6.219710485311225e-06,0.0,57,0.0,0.009620017372071743,0.0008185258484445512,7.4619101724238135e-06,0.0,51,1.0,0.0089693209156394,0.0013322537997737527,6.287890300882282e-06,0.0,58,0.0,0.012611997313797474,0.001545785227790475,6.153017693577567e-06,0.0,54,1.0,0.00820212997496128,0.0008926072041504085,8.09601533546811e-06,0.0,50,1.0,0.007883117534220219,0.0008639235165901482,5.426593816082459e-06,0.0,54,0.0
9,450.0,0.00865958072245121,0.0011477855732664466,8.789663297648076e-06,0.0,52,0.0,0.007948062382638454,0.0008451372850686312,7.421400823659496e-06,0.0,45,1.0,0.0072422390803694725,0.000912800373043865,6.34108118902077e-06,0.0,45,1.0,0.008983766660094261,0.0008384474785998464,8.466737199341878e-06,0.0,55,0.0,0.007802601438015699,0.0011190265649929643,6.116811618994689e-06,0.0,54,1.0,0.008985565043985844,0.0007780872983857989,7.4190929808537476e-06,0.0,49,1.0,0.008347920142114162,0.0012978350277990103,6.23223513684934e-06,0.0,56,0.0,0.011773905716836452,0.0014986153692007065,6.064432000130182e-06,0.0,54,1.0,0.007715214509516954,0.0008731182897463441,8.163743586919736e-06,0.0,50,1.0,0.007371470332145691,0.0008391382289119065,5.355554549169028e-06,0.0,52,0.0
