,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9
10,500,0.0009730347665026784,0.0003981737536378205,0.0005731582641601562,1.7027632566168904e-06,0.0,18,0.0006743143894709647,0.0002473590720910579,0.0004244442970957607,2.511033926566597e-06,0.0,19,0.0005953037180006504,0.00018725490372162312,0.00040573676233179867,2.312089236511383e-06,0.0,17,0.0006766854785382748,0.00026590999914333224,0.0004083814565092325,2.3940019673318602e-06,0.0,18,0.0008177999407052994,0.0002564300084486604,0.0005583455204032362,3.0243891160353087e-06,0.0,24,0.0009638873743824661,0.0005321342032402754,0.0004301323788240552,1.6208095985348336e-06,0.0,14,0.000923764833714813,0.0004976766649633646,0.00042366693378426135,2.4212779408117058e-06,0.0,17,0.0012770864414051175,0.0006560053443536162,0.0006190690328367054,2.012037612075801e-06,0.0,17,0.0005122593720443547,0.00015171861741691828,0.0003586788079701364,1.8619268757902319e-06,0.0,16,0.0005086545133963227,0.0001981573150260374,0.00030838485690765083,2.1123705664649606e-06,0.0,19
11,550,0.0008599142311140895,0.00030008319299668074,0.0005580683355219662,1.7626967974138097e-06,0.0,17,0.0005885604186914861,0.00018060636648442596,0.000405324884923175,2.6291841095371637e-06,0.0,19,0.0005430981982499361,0.0001546317944303155,0.0003860762808471918,2.3901247914182022e-06,0.0,17,0.0005741656641475856,0.0002179017901653424,0.00035373761784285307,2.5262822873628465e-06,0.0,18,0.0007019499316811562,0.00021562974143307656,0.00048319538473151624,3.1248241612047423e-06,0.0,24,0.0008383243693970144,0.00042881889385171235,0.00040783098665997386,1.674469558565761e-06,0.0,14,0.0008378614438697696,0.0004287110350560397,0.0004066107503604144,2.5396354885742767e-06,0.0,17,0.0011480743996798992,0.0005571876536123455,0.0005888125160709023,2.0742652395711048e-06,0.0,16,0.00047640633420087397,0.00012770936882589012,0.00034677982330322266,1.917165718623437e-06,0.0,16,0.0004500961513258517,0.0001499503996456042,0.0002980312274303287,2.114495600835653e-06,0.0,19
12,600,0.0007854303112253547,0.00024261245562229306,0.000540988810826093,1.8290569414602942e-06,0.0,17,0.0005285686929710209,0.00013840221799910069,0.0003874438989441842,2.7225564735999797e-06,0.0,18,0.0005031314212828875,0.00013021533959545195,0.00037044944474473596,2.4666096578584984e-06,0.0,17,0.000510942772962153,0.0001791630347725004,0.00032914834446273744,2.6313969101465773e-06,0.0,18,0.0006167658139020205,0.00019354531832505018,0.00041996920481324196,3.2513291898794705e-06,0.0,23,0.0007438816246576607,0.0003507891087792814,0.000391397625207901,1.6948754364420893e-06,0.0,14,0.0007183773559518158,0.0003246599226258695,0.00039107113843783736,2.6462753339728806e-06,0.0,17,0.0010353534016758204,0.000474393687909469,0.0005588135099969804,2.146197402908001e-06,0.0,16,0.00043136620661243796,9.313367627328262e-05,0.00033624612842686474,1.9864069145114627e-06,0.0,15,0.0004134734917897731,0.00012068774231011048,0.00029062869725748897,2.1570610897470033e-06,0.0,19
13,650,0.0007344677578657866,0.0002094063238473609,0.0005231769173406065,1.8845240674636443e-06,0.0,17,0.00048640428576618433,0.00011112060019513592,0.0003724771668203175,2.8064994239684893e-06,0.0,18,0.0004706193576566875,0.00011174291284987703,0.000356332486262545,2.5439774162805406e-06,0.0,16,0.00047451810678467155,0.0001564628619235009,0.00031534081790596247,2.7144317300553666e-06,0.0,18,0.0005403167451731861,0.00016599096124991775,0.0003709615266416222,3.3642413654888514e-06,0.0,23,0.000671516521833837,0.0002920057740993798,0.00037779787089675665,1.7128691069956403e-06,0.0,13,0.0006542051560245454,0.000273009150987491,0.0003784639702644199,2.7320363642502343e-06,0.0,17,0.000937975593842566,0.00041000189958140254,0.0005257594166323543,2.214294681834872e-06,0.0,16,0.0004053945594932884,7.592426118208095e-05,0.0003274077025707811,2.0625884644687176e-06,0.0,15,0.00039070419734343886,0.00010329944780096412,0.00028522644424811006,2.1783030206279363e-06,0.0,18
14,700,0.0006850579520687461,0.00017582889995537698,0.0005073018255643547,1.9272720237495378e-06,0.0,16,0.00045231168041937053,8.993683877633885e-05,0.00035946365096606314,2.911203637268045e-06,0.0,17,0.00044543619151227176,9.897280688164756e-05,0.00034384147147648036,2.621893600007752e-06,0.0,16,0.0004260138375684619,0.00011814133904408664,0.0003051013918593526,2.7710832455341006e-06,0.0,17,0.0004825455544050783,0.00014842362725175917,0.00033066622563637793,3.4557151593617164e-06,0.0,22,0.000623818370513618,0.00025427594664506614,0.0003678067005239427,1.735728346830001e-06,0.0,12,0.000608326168730855,0.00023756541486363858,0.0003679614164866507,2.7993519324809313e-06,0.0,16,0.0008507604361511767,0.00036024473956786096,0.0004882655048277229,2.250189709229744e-06,0.0,14,0.0004320179868955165,0.00010983484389726073,0.0003200432111043483,2.139903017450706e-06,0.0,15,0.00037199174403212965,9.099923045141622e-05,0.00027880974812433124,2.1827654563821852e-06,0.0,17
15,750,0.0006533598643727601,0.0001608911989023909,0.0004905216046608984,1.9470389815978706e-06,0.0,16,0.00043655314948409796,8.734498987905681e-05,0.0003462002787273377,3.007874056493165e-06,0.0,17,0.00042088175541721284,8.68924253154546e-05,0.0003313044726382941,2.6848690595215885e-06,0.0,15,0.00040069170063361526,0.00010187551379203796,0.0002960118290502578,2.8043552902090596e-06,0.0,17,0.0004291350778657943,0.00012773949129041284,0.0002978325355798006,3.5630430375022115e-06,0.0,21,0.0005757137550972402,0.00021208800899330527,0.00036186655052006245,1.7592386711839936e-06,0.0,12,0.0005719349137507379,0.00020960799884051085,0.0003594527952373028,2.874109895856236e-06,0.0,16,0.0007523557869717479,0.00030681953649036586,0.00044326562783680856,2.270594904985046e-06,0.0,14,0.0003837677068077028,6.847333861514926e-05,0.000313083321088925,2.2110416466603056e-06,0.0,15,0.00035658784327097237,8.031416655285284e-05,0.000274067948339507,2.20572678699682e-06,0.0,17
16,800,0.0006236812914721668,0.00014615693362429738,0.0004755481204483658,1.9761992007261142e-06,0.0,16,0.00040534965228289366,6.691242742817849e-05,0.0003353447827976197,3.092465021836688e-06,0.0,16,0.00040489571983926,8.155297837220132e-05,0.00032057613134384155,2.7666067126119742e-06,0.0,15,0.0003811526985373348,9.051748202182353e-05,0.00028779893182218075,2.8362837838358246e-06,0.0,17,0.0003887634084094316,0.00011641201854217798,0.00026868603890761733,3.6653646020567976e-06,0.0,21,0.0005379549693316221,0.0001785055355867371,0.00035764832864515483,1.8011132851825096e-06,0.0,12,0.0005454482161439955,0.00019030786643270403,0.0003522074839565903,2.9328321033972315e-06,0.0,16,0.0006721944664604962,0.0002699809265322983,0.0003999077307526022,2.3057523321767803e-06,0.0,14,0.0003685506235342473,5.925731602474116e-05,0.00030701918876729906,2.2741112388757756e-06,0.0,15,0.00034503292408771813,7.305433246074244e-05,0.00026975496439263225,2.223628598585492e-06,0.0,17
17,850,0.0005935603403486311,0.0001294296234846115,0.000462133000837639,1.9977583178842906e-06,0.0,16,0.0004102654929738492,8.180368604371324e-05,0.0003252802707720548,3.1815543479751796e-06,0.0,15,0.00039872806519269943,8.566020551370457e-05,0.0003102209302596748,2.8469237349781906e-06,0.0,15,0.00036259350599721074,8.003837865544483e-05,0.00027970175142399967,2.8533781915029977e-06,0.0,17,0.00034904415952041745,0.00010062217188533396,0.0002446825092192739,3.7395022900454933e-06,0.0,21,0.0005137927946634591,0.00015772042388562113,0.00035423311055637896,1.83924532848323e-06,0.0,12,0.0005232576513662934,0.0001746434427332133,0.0003456369158811867,2.9773223104712088e-06,0.0,15,0.0006106850341893733,0.0002414932387182489,0.00036687610554508865,2.31566059483157e-06,0.0,14,0.0003635540197137743,6.0067701269872487e-05,0.0003011599474120885,2.3263485218194546e-06,0.0,15,0.0003383531584404409,7.036497117951512e-05,0.00026574035291559994,2.2478307073470205e-06,0.0,17
18,900,0.0005755584570579231,0.00012493108806665987,0.00044861779315397143,2.0095492345717503e-06,0.0,16,0.00037641156814061105,5.8573739806888625e-05,0.00031456854776479304,3.269293301855214e-06,0.0,15,0.0003605637757573277,5.9218178648734465e-05,0.0002984231396112591,2.92246636490745e-06,0.0,15,0.00034843251341953874,7.335568079724908e-05,0.0002722196513786912,2.8571753318828996e-06,0.0,17,0.00032401541830040514,9.589071851223707e-05,0.0002243387425551191,3.7859840631426778e-06,0.0,21,0.0005098857800476253,0.00015795184299349785,0.0003500675957184285,1.866309162323887e-06,0.0,12,0.0005074305809102952,0.00016534845053683966,0.0003390153869986534,3.066739736823365e-06,0.0,15,0.0005629106890410185,0.00021898295381106436,0.00034160292125307024,2.324843080714345e-06,0.0,12,0.000355956464773044,5.754361700383015e-05,0.00029604329029098153,2.3695356503594667e-06,0.0,15,0.00034080687328241765,7.363402983173728e-05,0.00026494322810322046,2.2296071620075963e-06,0.0,16
19,950,0.0005530751077458262,0.00011322838690830395,0.00043782885768450797,2.017913857343956e-06,0.0,16,0.00036063409061171114,5.493481512530707e-05,0.0003023367316927761,3.362528786965413e-06,0.0,15,0.00034166130353696644,5.19939603691455e-05,0.0002866766299121082,2.9907123462180607e-06,0.0,15,0.00034088644315488636,7.370670209638774e-05,0.0002643276529852301,2.8520942123577697e-06,0.0,17,0.00030263399821706116,9.212601435137913e-05,0.00020670416415669024,3.803826075454708e-06,0.0,21,0.0004879889020230621,0.00014418242790270597,0.00034192061866633594,1.8858324892789824e-06,0.0,12,0.0004904940142296255,0.00015396370145026594,0.00033337672357447445,3.1535523703496438e-06,0.0,15,0.0005294086877256632,0.00020312919514253736,0.0003239411162212491,2.3383986444969196e-06,0.0,12,0.000381354708224535,8.750357665121555e-05,0.0002914459037128836,2.405241957603721e-06,0.0,15,0.0003307115111965686,6.671214214293286e-05,0.0002618110447656363,2.1883226963836933e-06,0.0,14
