,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1
27,1350,0.000227508251555264,4.636388985090889e-05,0.00017623229359742254,4.9120681069325656e-06,0.0,21,0.0005179404397495091,0.00019775604596361518,0.00031526375096291304,4.920622814097442e-06,0.0,21
28,1400,0.00022558507043868303,4.922512380289845e-05,0.00017144194862339646,4.917998921882827e-06,0.0,21,0.0005094225634820759,0.00020109450269956142,0.0003034182300325483,4.909822564513888e-06,0.0,21
29,1450,0.00021741475211456418,4.572674515657127e-05,0.00016677075473126024,4.917257683700882e-06,0.0,20,0.0004841669579036534,0.00018606138473842293,0.0002932193747255951,4.886173428531038e-06,0.0,21
30,1500,0.00021249716519378126,4.5495657104765996e-05,0.0001621052360860631,4.896266091236612e-06,0.0,19,0.00047780570457689464,0.00018475120305083692,0.0002882038534153253,4.850654022447998e-06,0.0,21
31,1550,0.0002078190736938268,4.499176793615334e-05,0.00015792879275977612,4.8985025387082715e-06,0.0,19,0.00047354723210446537,0.00019249849719926715,0.00027624383801594377,4.804905529454118e-06,0.0,21
32,1600,0.00020748212409671396,4.8490539484191686e-05,0.00015409075422212481,4.900833118881565e-06,0.0,19,0.0004477034090086818,0.0001767153589753434,0.0002662389597389847,4.749110303237103e-06,0.0,21
33,1650,0.0002006236754823476,4.4903506932314485e-05,0.0001508151472080499,4.905009063804755e-06,0.0,19,0.0004463300865609199,0.00018334582273382694,0.0002582985325716436,4.6857521738274954e-06,0.0,21
34,1700,0.000196658045751974,4.431488923728466e-05,0.00014743462088517845,4.908532901026774e-06,0.0,19,0.00043177593033760786,0.00017637768178246915,0.00025078418548218906,4.614053523255279e-06,0.0,21
35,1750,0.00019512955623213202,4.617940794560127e-05,0.00014404018293134868,4.90996717417147e-06,0.0,19,0.0004281361761968583,0.000183857511729002,0.00023974222131073475,4.536447249847697e-06,0.0,21
36,1800,0.00019446341320872307,4.836190055357292e-05,0.00014119122351985425,4.910283678327687e-06,0.0,19,0.0004156824143137783,0.0001771642710082233,0.00023402678198181093,4.491359959502006e-06,0.0,21
37,1850,0.00018753932090476155,4.455121234059334e-05,0.00013807951472699642,4.9085956561611965e-06,0.0,19,0.00040992748108692467,0.00017648685025051236,0.0002289826370542869,4.4579696805158164e-06,0.0,21
38,1900,0.000182841788046062,4.2822844989132136e-05,0.00013511492579709738,4.904027264274191e-06,0.0,19,0.00041158345993608236,0.00018508794892113656,0.00022206871653907,4.426816758495988e-06,0.0,21
39,1950,0.0001847789390012622,4.75726010336075e-05,0.00013231039338279516,4.895948222838342e-06,0.0,19,0.0003979502944275737,0.00017651586676947773,0.0002170383231714368,4.396092208480695e-06,0.0,21
40,2000,0.00018005380115937442,4.5208638766780496e-05,0.00012995899305678904,4.886172973783687e-06,0.0,19,0.00039839750388637185,0.0001800583559088409,0.00021397325326688588,4.365901986602694e-06,0.0,21
41,2050,0.0002224383206339553,9.051058441400528e-05,0.00012705492554232478,4.872804765909677e-06,0.0,19,0.00041075964691117406,0.0001966335257748142,0.00020978882093913853,4.337284735811409e-06,0.0,21
42,2100,0.00020154446247033775,7.157757499953732e-05,0.00012514254194684327,4.824332336283987e-06,0.0,17,0.00040052595431916416,0.0001896470203064382,0.0002065656881313771,4.313242243370041e-06,0.0,21
43,2150,0.00017551695054862648,4.834660649066791e-05,0.00012238767521921545,4.782677933690138e-06,0.0,17,0.0003900768933817744,0.00018407567404210567,0.0002017106453422457,4.29058263762272e-06,0.0,21
44,2200,0.00017259754531551152,4.7792425903026015e-05,0.00012004480231553316,4.76032801088877e-06,0.0,17,0.00038880325155332685,0.00018709813593886793,0.0001974328188225627,4.272307251085294e-06,0.0,21
45,2250,0.00017296173609793186,5.061153569840826e-05,0.00011760804045479745,4.742159489978803e-06,0.0,17,0.0003849744680337608,0.00018667991389520466,0.00019403993792366236,4.254634404787794e-06,0.0,21
46,2300,0.00017202834715135396,5.149794742465019e-05,0.00011580908903852105,4.721314326161519e-06,0.0,17,0.00037443512701429427,0.00018748000729829073,0.00018269520660396665,4.259896286384901e-06,0.0,19
47,2350,0.00016263809811789542,4.4971257011638954e-05,0.00011296815500827506,4.6986770030343905e-06,0.0,17,0.0003788030007854104,0.00019521133799571544,0.00017936000949703157,4.231646016705781e-06,0.0,19
48,2400,0.00016933267761487514,5.305495869833976e-05,0.00011160506983287632,4.6726427171961404e-06,0.0,17,0.0003727751027327031,0.0001925800315802917,0.00017599164857529104,4.203435764793539e-06,0.0,19
49,2450,0.00015837809769436717,4.482549411477521e-05,0.0001089071374735795,4.645472017728025e-06,0.0,17,0.0003804366569966078,0.00020189498900435865,0.0001743641623761505,4.17751971326652e-06,0.0,19
50,2500,0.00015728479775134474,4.5938864786876366e-05,0.00010673099313862622,4.6149420995789114e-06,0.0,17,0.00038088232395239174,0.00020441361994016916,0.00017231024685315788,4.158438059675973e-06,0.0,18
51,2550,0.00015597153105773032,4.707277912530117e-05,0.00010431696864543483,4.5817901082045864e-06,0.0,17,0.00038247773773036897,0.00020818652410525829,0.0001701509318081662,4.1402954593650065e-06,0.0,18
52,2600,0.00015185527445282787,4.531266677076928e-05,0.00010199638199992478,4.546219770418247e-06,0.0,17,0.00038822117494419217,0.0002163328172173351,0.00016776683332864195,4.1215025703422725e-06,0.0,18
53,2650,0.00014489702880382538,4.064333188580349e-05,9.974758722819388e-05,4.506111054070061e-06,0.0,17,0.0003840143035631627,0.00021427463798318058,0.00016563557437621057,4.104080744582461e-06,0.0,18
54,2700,0.00015143251221161336,4.935661854688078e-05,9.761175169842318e-05,4.464140147319995e-06,0.0,17,0.00040157808689400554,0.00023320020409300923,0.00016429174866061658,4.086129138158867e-06,0.0,18
55,2750,0.00017444895638618618,7.4684081482701e-05,9.53444468905218e-05,4.420416644279612e-06,0.0,17,0.00038363668136298656,0.00021830126934219152,0.0001612668565940112,4.068547241331544e-06,0.0,18
56,2800,0.0001408021926181391,4.327447459218092e-05,9.31538816075772e-05,4.373840511107119e-06,0.0,17,0.0004008619289379567,0.0002363231178605929,0.0001604876306373626,4.0511731640435755e-06,0.0,18
57,2850,0.00014194245159160346,4.682721555582248e-05,9.079208393814042e-05,4.323150733398506e-06,0.0,17,0.00038622162537649274,0.00022435683058574796,0.00015783088747411966,4.033917775814189e-06,0.0,18
58,2900,0.00013478452456183732,4.191308471490629e-05,8.860149682732299e-05,4.269934379408369e-06,0.0,17,0.00039879989344626665,0.0002383450191700831,0.00015643856022506952,4.0163431549444795e-06,0.0,18
59,2950,0.00013309772475622594,4.265043753548525e-05,8.621046436019242e-05,4.236825134285027e-06,0.0,17,0.00038576911902055144,0.00022781631560064852,0.0001539537333883345,3.999063665105496e-06,0.0,18
60,3000,0.00012986209185328335,4.160470416536555e-05,8.403185347560793e-05,4.225541488267481e-06,0.0,17,0.00038382833008654416,0.00022799879661761224,0.0001518480567028746,3.981481768278172e-06,0.0,18
61,3050,0.00012969464296475053,4.328895374783315e-05,8.219090523198247e-05,4.214785803924315e-06,0.0,16,0.0003824885352514684,0.0002282102796016261,0.0001503144158050418,3.963820745411795e-06,0.0,18
62,3100,0.0001236781827174127,3.951362305087969e-05,7.996112253749743e-05,4.203438493277645e-06,0.0,16,0.00038882243097759783,0.00023656875418964773,0.00014830836153123528,3.9453288991353475e-06,0.0,18
63,3150,0.00011848723806906492,3.639593705884181e-05,7.790113158989698e-05,4.190168965578778e-06,0.0,16,0.0003740842512343079,0.00022338502458296716,0.00014677143190056086,3.927788384316955e-06,0.0,18
64,3200,0.00012933775724377483,4.881997301708907e-05,7.634201756445691e-05,4.175777576165274e-06,0.0,16,0.0003654180036392063,0.00021656093304045498,0.00014494758215732872,3.909495262632845e-06,0.0,18
65,3250,0.00011643487232504413,3.806340100709349e-05,7.421154441544786e-05,4.15992917623953e-06,0.0,16,0.0003661978698801249,0.000219012115849182,0.00014329460100270808,3.8911407500563655e-06,0.0,18
66,3300,0.00011555723176570609,3.857545380014926e-05,7.283870945684612e-05,4.1430712371948175e-06,0.0,16,0.0003683148534037173,0.00022237180382944643,0.00014207078493200243,3.872278739436297e-06,0.0,18
67,3350,0.00011368752166163176,3.857006231555715e-05,7.099284266587347e-05,4.124615770706441e-06,0.0,16,0.00036209565587341785,0.0002175588597310707,0.00014068346354179084,3.85335624741856e-06,0.0,17
68,3400,0.00011639347212621942,4.245187301421538e-05,6.983672210481018e-05,4.1048765524465125e-06,0.0,16,0.0003555961593519896,0.00021280263899825513,0.00013897207099944353,3.821439349849243e-06,0.0,17
69,3450,0.00011201274173799902,3.9515627577202395e-05,6.8413392000366e-05,4.083714884473011e-06,0.0,16,0.00034611381124705076,0.00020489358576014638,0.00013743167801294476,3.788551794059458e-06,0.0,17
70,3500,0.00010977694910252467,3.855565228150226e-05,6.716007192153484e-05,4.061228992213728e-06,0.0,16,0.00034884270280599594,0.00020907237194478512,0.00013599997328128666,3.7703309772041393e-06,0.0,17
71,3550,0.00010603986447677016,3.635996472439729e-05,6.565562216565013e-05,4.024271675007185e-06,0.0,15,0.00034492771374061704,0.0002067068562610075,0.00013446930097416043,3.7515433177759405e-06,0.0,17
72,3600,0.00010513764573261142,3.651818406069651e-05,6.463442696258426e-05,3.985032435593894e-06,0.0,14,0.0003462936438154429,0.00020979110558982939,0.00013276991376187652,3.732614686668967e-06,0.0,17
73,3650,0.00010142619430553168,3.384536466910504e-05,6.360994302667677e-05,3.9708825170237105e-06,0.0,14,0.00035074938205070794,0.00021558022126555443,0.00013145647244527936,3.7126858387637185e-06,0.0,17
74,3700,0.0001028063561534509,3.6021872801939026e-05,6.282520189415663e-05,3.959281457355246e-06,0.0,13,0.00034863187465816736,0.00021496228873729706,0.00012997664452996105,3.692925247378298e-06,0.0,17
75,3750,0.00010651574120856822,4.104456093045883e-05,6.153000140329823e-05,3.94118524127407e-06,0.0,13,0.00034338896512053907,0.0002110401983372867,0.00012867622717749327,3.672523689601803e-06,0.0,17
76,3800,9.750053868629038e-05,3.3097741834353656e-05,6.047695569577627e-05,3.925842065655161e-06,0.0,13,0.00034508752287365496,0.00021439320698846132,0.00012704209075309336,3.6522246773529332e-06,0.0,17
77,3850,9.652061271481216e-05,3.293202098575421e-05,5.968176992610097e-05,3.9068218029569834e-06,0.0,13,0.00034931255504488945,0.00021992946858517826,0.0001257512776646763,3.6318053844297538e-06,0.0,17
78,3900,0.00010759974247775972,4.452707798918709e-05,5.918717215536162e-05,3.885488695232198e-06,0.0,13,0.00035537639632821083,0.00022734313097316772,0.00012442174192983657,3.611534793890314e-06,0.0,17
79,3950,9.527841757517308e-05,3.306785220047459e-05,5.834823605255224e-05,3.862328867398901e-06,0.0,13,0.0003609601699281484,0.00023473337932955474,0.0001226359891006723,3.5908030895370757e-06,0.0,17
80,4000,9.843708539847285e-05,3.6894565710099414e-05,5.770431744167581e-05,3.838199518213514e-06,0.0,13,0.000354456395143643,0.00022964045638218522,0.00012124550266889855,3.5704429137695115e-06,0.0,17
81,4050,0.0001001620912575163,3.911397288902663e-05,5.723588401451707e-05,3.812227760136011e-06,0.0,13,0.0003527770459186286,0.0002288701944053173,0.00012035756662953645,3.5493030736688524e-06,0.0,17
82,4100,9.31158137973398e-05,3.2566946174483746e-05,5.676300861523487e-05,3.7858562791370787e-06,0.0,13,0.00037212108145467937,0.00024999893503263593,0.00011859353253385052,3.5285972899146145e-06,0.0,17
83,4150,0.00012400349078234285,6.379195110639557e-05,5.645288183586672e-05,3.75865829482791e-06,0.0,13,0.00035507167922332883,0.00023401038197334856,0.00011755365994758904,3.5076525364274858e-06,0.0,17
84,4200,0.00010909289994742721,4.940361395711079e-05,5.595791299128905e-05,3.731372771653696e-06,0.0,13,0.000362418097211048,0.00024224023218266666,0.00011668308434309438,3.4947931908391183e-06,0.0,16
85,4250,9.212047734763473e-05,3.3037074899766594e-05,5.5377226090058684e-05,3.7061799957882613e-06,0.0,12,0.00036538299173116684,0.00024699524510651827,0.00011491262557683513,3.4751205930660944e-06,0.0,16
86,4300,9.453637176193297e-05,3.6034318327438086e-05,5.4831445595482364e-05,3.6706053379020886e-06,0.0,12,0.0003658582572825253,0.00024812176707200706,0.00011428329889895394,3.453209501458332e-06,0.0,16
87,4350,9.100115130422637e-05,3.2866599212866277e-05,5.4497581004397944e-05,3.6369706322147977e-06,0.0,12,0.00036571238888427615,0.0002495743101462722,0.00011270691902609542,3.4311808576603653e-06,0.0,16
88,4400,9.387300815433264e-05,3.615096284192987e-05,5.4112802899908274e-05,3.609238092394662e-06,0.0,12,0.0003631568397395313,0.000248570810072124,0.00011117697431473061,3.4090378449036507e-06,0.0,16
89,4450,0.00010944178211502731,5.212598989601247e-05,5.3734955145046115e-05,3.5808361644740216e-06,0.0,12,0.0003707342257257551,0.00025750641361810267,0.00010984061373164877,3.3871947380248457e-06,0.0,16
90,4500,9.439947461942211e-05,3.740230022231117e-05,5.344456803868525e-05,3.552611133272876e-06,0.0,12,0.0003657852066680789,0.0002533825463615358,0.00010903731163125485,3.3653375339781633e-06,0.0,16
91,4550,9.255509212380275e-05,3.580691191018559e-05,5.3223899158183485e-05,3.5242753710917896e-06,0.0,12,0.00036870077019557357,0.0002572074008639902,0.00010815025598276407,3.343108573972131e-06,0.0,16
92,4600,9.129351383307949e-05,3.482756073935889e-05,5.296990639180876e-05,3.4960435186803807e-06,0.0,12,0.0003738451050594449,0.0002633394324220717,0.00010718489647842944,3.320785708638141e-06,0.0,16
93,4650,8.986458851723e-05,3.3712058211676776e-05,5.268501627142541e-05,3.467509031906957e-06,0.0,12,0.0003702788962982595,0.00026086377329193056,0.00010611712787067518,3.2979814932332374e-06,0.0,16
94,4700,8.860603702487424e-05,3.206770998076536e-05,5.312234134180471e-05,3.415979335841257e-06,0.0,10,0.00037251782487146556,0.0002639602462295443,0.00010528234270168468,3.275240487710107e-06,0.0,16
95,4750,8.846431592246518e-05,3.2439107599202543e-05,5.26405856362544e-05,3.38462427862396e-06,0.0,10,0.00037751009222120047,0.00026952422922477126,0.00010473343718331307,3.252420583521598e-06,0.0,16
96,4800,9.174041042570025e-05,3.626319085014984e-05,5.210889867157675e-05,3.368314764884417e-06,0.0,10,0.0003741644904948771,0.00026731673278845847,0.00010363377077737823,3.2140067105501657e-06,0.0,15
97,4850,9.347841842100024e-05,3.8434736779890954e-05,5.169130599824712e-05,3.352376097609522e-06,0.0,10,0.000382436002837494,0.00027639049221761525,0.00010285095777362585,3.194543978679576e-06,0.0,15
98,4900,9.610390407033265e-05,4.126979547436349e-05,5.149775097379461e-05,3.3363603506586514e-06,0.0,10,0.00038342332118190825,0.0002777681511361152,0.00010247881436953321,3.176365680701565e-06,0.0,15
99,4950,0.00010926750110229477,5.485432120622136e-05,5.10927420691587e-05,3.3204375995410373e-06,0.0,10,0.00038843665970489383,0.00028368833591230214,0.00010159074736293405,3.1575818866258487e-06,0.0,15
100,5000,8.908131712814793e-05,3.5169297916581854e-05,5.060795592726208e-05,3.3040605558198877e-06,0.0,10,0.0003881868615280837,0.0002840680244844407,0.00010098039638251066,3.138442480121739e-06,0.0,15
