,epoch,total_0,decoder_0,sindy_x_0,latent_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,latent_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,latent_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,latent_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,latent_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4
10,100,0.0075120748952031,7.512075424194336,0.8488315343856812,0.0,0.0099999997764825,0.0,60,0.0,0.0089269811287522,8.926980972290039,1.83831524848938,0.0,0.0099999997764825,0.0,60,0.0,0.0074360081925988,7.436007976531982,2.576817274093628,0.0,0.0099999997764825,0.0,60,0.0,0.005779824219644,5.779824256896973,1.0852172374725342,0.0,0.0099999997764825,0.0,60,0.0,0.008063121698796749,8.063121795654297,1.2953161001205444,0.0,0.009999999776482582,0.0,60,0.0
11,110,0.0067642605863511,6.764260292053223,0.9702491760253906,0.0,0.0099999997764825,0.0,60,0.0,0.0080499611794948,8.049962043762207,2.6920201778411865,0.0,0.0099999997764825,0.0,60,0.0,0.0067261885851621,6.726188659667969,4.048174858093262,0.0,0.0099999997764825,0.0,60,0.0,0.0051164180040359,5.11641788482666,1.090785264968872,0.0,0.0099999997764825,0.0,60,0.0,0.007328690495342016,7.328690528869629,1.8533246517181396,0.0,0.009999999776482582,0.0,60,0.0
12,120,0.0058893430978059,5.88934326171875,1.2915282249450684,0.0,0.0099999997764825,0.0,60,0.0,0.0071340105496346,7.134010314941406,4.257854461669922,0.0,0.0099999997764825,0.0,60,0.0,0.0061069200746715,6.10692024230957,5.952007293701172,0.0,0.0099999997764825,0.0,60,0.0,0.0046182135120034,4.618213653564453,1.0903059244155884,0.0,0.0099999997764825,0.0,60,0.0,0.006469917483627796,6.4699177742004395,3.0610084533691406,0.0,0.009999999776482582,0.0,60,0.0
13,130,0.005123927257955,5.123927116394043,1.815950632095337,0.0,0.0099999997764825,0.0,60,0.0,0.0063371411524713,6.337141036987305,5.618597030639648,0.0,0.0099999997764825,0.0,60,0.0,0.0055875526741147,5.587552547454834,7.241881847381592,0.0,0.0099999997764825,0.0,60,0.0,0.0042458148673176,4.245814800262451,1.0850846767425537,0.0,0.0099999997764825,0.0,60,0.0,0.0057327961549162865,5.732795715332031,4.747367858886719,0.0,0.009999999776482582,0.0,60,0.0
14,140,0.0045469282194972,4.546928405761719,2.2539215087890625,0.0,0.0099999997764825,0.0,60,0.0,0.0057371552102267,5.737154960632324,6.209679126739502,0.0,0.0099999997764825,0.0,60,0.0,0.0051323226653039,5.132322788238525,7.630602836608887,0.0,0.0099999997764825,0.0,60,0.0,0.0039519411511719,3.9519410133361816,1.0770854949951172,0.0,0.0099999997764825,0.0,60,0.0,0.005192860960960388,5.1928606033325195,5.934599876403809,0.0,0.009999999776482582,0.0,60,0.0
15,150,0.0040892553515732,4.089255332946777,2.3750102519989014,0.0,0.0099999997764825,0.0,60,0.0,0.0052920631133019,5.292063236236572,6.092854499816895,0.0,0.0099999997764825,0.0,60,0.0,0.0047558969818055,4.755897045135498,7.599629878997803,0.0,0.0099999997764825,0.0,60,0.0,0.0037299245595932,3.72992467880249,1.0745625495910645,0.0,0.0099999997764825,0.0,60,0.0,0.004786791279911995,4.78679084777832,6.181886672973633,0.0,0.009999999776482582,0.0,60,0.0
16,160,0.0037223496474325,3.7223496437072754,2.267637252807617,0.0,0.0099999997764825,0.0,60,0.0,0.0049499603919684,4.949960708618164,5.37393856048584,0.0,0.0099999997764825,0.0,60,0.0,0.0044388221576809,4.438822269439697,7.439724922180176,0.0,0.0099999997764825,0.0,60,0.0,0.0035588713362812,3.558871269226074,1.077528953552246,0.0,0.0099999997764825,0.0,60,0.0,0.004470487125217915,4.470486640930176,5.880719184875488,0.0,0.009999999776482582,0.0,60,0.0
17,170,0.0034443349577486,3.444334983825684,2.2622997760772705,0.0,0.0099999997764825,0.0,60,0.0,0.0046892948448657,4.689294815063477,5.306852340698242,0.0,0.0099999997764825,0.0,60,0.0,0.0041788411326706,4.1788411140441895,7.2277631759643555,0.0,0.0099999997764825,0.0,60,0.0,0.003433562349528,3.4335622787475586,1.0789369344711304,0.0,0.0099999997764825,0.0,60,0.0,0.004215617198497057,4.2156171798706055,5.3323163986206055,0.0,0.009999999776482582,0.0,60,0.0
18,180,0.0032230392098426,3.223039150238037,2.5269651412963867,0.0,0.0099999997764825,0.0,60,0.0,0.0044994060881435,4.499405860900879,5.051865577697754,0.0,0.0099999997764825,0.0,60,0.0,0.0039697187021374,3.969718456268311,7.386054039001465,0.0,0.0099999997764825,0.0,60,0.0,0.0033391918987035,3.3391919136047363,1.0789194107055664,0.0,0.0099999997764825,0.0,60,0.0,0.004019285552203655,4.019285678863525,5.049768447875977,0.0,0.009999999776482582,0.0,60,0.0
19,190,0.0030536060221493,3.053606033325196,2.6906025409698486,0.0,0.0099999997764825,0.0,60,0.0,0.0043546203523874,4.354620933532715,5.047722339630127,0.0,0.0099999997764825,0.0,60,0.0,0.0038051302544772,3.805130004882813,7.38803768157959,0.0,0.0099999997764825,0.0,60,0.0,0.0032646739855408,3.264674186706543,1.0804837942123413,0.0,0.0099999997764825,0.0,60,0.0,0.0038664955645799637,3.8664956092834473,4.950830459594727,0.0,0.009999999776482582,0.0,60,0.0
20,200,0.0029239461291581,2.923946142196656,2.972184181213379,0.0,0.0099999997764825,0.0,60,0.0,0.0042467964813113,4.246796607971191,5.059765815734863,0.0,0.0099999997764825,0.0,60,0.0,0.0036770519800484,3.6770520210266113,7.610689640045166,0.0,0.0099999997764825,0.0,60,0.0,0.0032027044799178,3.202704429626465,1.0833735466003418,0.0,0.0099999997764825,0.0,60,0.0,0.003751623909920454,3.75162410736084,4.601815223693848,0.0,0.009999999776482582,0.0,60,0.0
21,210,0.0028231784235686,2.82317852973938,3.3012828826904297,0.0,0.0099999997764825,0.0,60,0.0,0.0041651092469692,4.165109157562256,5.111894607543945,0.0,0.0099999997764825,0.0,60,0.0,0.0035761264152824,3.5761265754699707,7.830455780029297,0.0,0.0099999997764825,0.0,60,0.0,0.0031507611274719,3.150761127471924,1.0866601467132568,0.0,0.0099999997764825,0.0,60,0.0,0.0036626672372221947,3.6626672744750977,4.477900505065918,0.0,0.009999999776482582,0.0,60,0.0
22,220,0.0027425056323409,2.742505550384521,3.701414823532105,0.0,0.0099999997764825,0.0,60,0.0,0.0041004167869687,4.100416660308838,5.212472915649414,0.0,0.0099999997764825,0.0,60,0.0,0.0034937569871544,3.4937570095062256,8.174163818359375,0.0,0.0099999997764825,0.0,60,0.0,0.0031060446053743,3.1060447692871094,1.0910470485687256,0.0,0.0099999997764825,0.0,60,0.0,0.0035925619304180145,3.592562198638916,4.378032207489014,0.0,0.009999999776482582,0.0,60,0.0
23,230,0.0026769342366605,2.676934242248535,4.181883811950684,0.0,0.0099999997764825,0.0,60,0.0,0.0040463740006089,4.046374320983887,5.353121280670166,0.0,0.0099999997764825,0.0,60,0.0,0.0034243920817971,3.4243922233581543,8.635904312133789,0.0,0.0099999997764825,0.0,60,0.0,0.003067706245929,3.0677061080932617,1.0957980155944824,0.0,0.0099999997764825,0.0,60,0.0,0.003535004099830985,3.535004138946533,4.281844139099121,0.0,0.009999999776482582,0.0,60,0.0
24,240,0.0026228986680507,2.622898578643799,4.731135368347168,0.0,0.0099999997764825,0.0,60,0.0,0.003997650463134,3.997650146484375,5.510605812072754,0.0,0.0099999997764825,0.0,60,0.0,0.0033644139766693,3.36441421508789,9.252071380615234,0.0,0.0099999997764825,0.0,60,0.0,0.0030346340499818,3.034634113311768,1.1004747152328491,0.0,0.0099999997764825,0.0,60,0.0,0.0034864896442741156,3.486489772796631,4.245631694793701,0.0,0.009999999776482582,0.0,60,0.0
25,250,0.0025772140361368,2.577214002609253,5.332091331481934,0.0,0.0099999997764825,0.0,60,0.0,0.0039501902647316,3.950190305709839,5.682825088500977,0.0,0.0099999997764825,0.0,60,0.0,0.0033117779530584,3.3117778301239014,10.06952667236328,0.0,0.0099999997764825,0.0,60,0.0,0.0030054266098886,3.0054266452789307,1.1046603918075562,0.0,0.0099999997764825,0.0,60,0.0,0.003444385714828968,3.4443857669830322,4.258111953735352,0.0,0.009999999776482582,0.0,60,0.0
26,260,0.0025368633214384,2.536863327026367,5.956999778747559,0.0,0.0099999997764825,0.0,60,0.0,0.0039012022316455,3.9012022018432617,5.847713470458984,0.0,0.0099999997764825,0.0,60,0.0,0.0032654544338583,3.2654545307159424,11.115942001342772,0.0,0.0099999997764825,0.0,60,0.0,0.0029785770457237,2.978577136993408,1.1078667640686035,0.0,0.0099999997764825,0.0,60,0.0,0.003406775649636984,3.40677547454834,4.305604934692383,0.0,0.009999999776482582,0.0,60,0.0
27,270,0.0024989752564579,2.498975276947021,6.566298961639404,0.0,0.0099999997764825,0.0,60,0.0,0.0038477894850075,3.847789764404297,5.975285053253174,0.0,0.0099999997764825,0.0,60,0.0,0.0032249104697257,3.2249104976654053,12.37904453277588,0.0,0.0099999997764825,0.0,60,0.0,0.0029525114223361,2.9525113105773926,1.1100118160247805,0.0,0.0099999997764825,0.0,60,0.0,0.0033728554844856262,3.3728556632995605,4.380504131317139,0.0,0.009999999776482582,0.0,60,0.0
28,280,0.0024608059320598,2.460805892944336,7.089642524719238,0.0,0.0099999997764825,0.0,60,0.0,0.0037857186980545,3.7857184410095215,5.984570026397705,0.0,0.0099999997764825,0.0,60,0.0,0.0031896461732685,3.1896462440490723,13.819427490234377,0.0,0.0099999997764825,0.0,60,0.0,0.0029259636066854,2.9259634017944336,1.1111981868743896,0.0,0.0099999997764825,0.0,60,0.0,0.0033418480306863785,3.341848134994507,4.474247932434082,0.0,0.009999999776482582,0.0,60,0.0
29,290,0.0024188011884689,2.418801069259644,7.393490791320801,0.0,0.0099999997764825,0.0,60,0.0,0.0037068971432745,3.706897258758545,5.723708152770996,0.0,0.0099999997764825,0.0,60,0.0,0.0031587467528879,3.158746719360352,15.401002883911133,0.0,0.0099999997764825,0.0,60,0.0,0.0028979729395359,2.89797306060791,1.1116828918457031,0.0,0.0099999997764825,0.0,60,0.0,0.00331316445954144,3.313164472579956,4.582082748413086,0.0,0.009999999776482582,0.0,60,0.0
30,300,0.0023663118481636,2.36631178855896,7.222735404968262,0.0,0.0099999997764825,0.0,60,0.0,0.0035957591608166,3.5957589149475098,5.076624393463135,0.0,0.0099999997764825,0.0,60,0.0,0.0031308690086007,3.130868911743164,17.09478187561035,0.0,0.0099999997764825,0.0,60,0.0,0.0028678020462393,2.8678019046783447,1.1115524768829346,0.0,0.0099999997764825,0.0,60,0.0,0.0032859882339835167,3.2859880924224854,4.700553894042969,0.0,0.009999999776482582,0.0,60,0.0
31,310,0.0022898372262716,2.289837121963501,6.260817527770996,0.0,0.0099999997764825,0.0,60,0.0,0.0034310803748667,3.431080341339112,4.339213371276856,0.0,0.0099999997764825,0.0,60,0.0,0.0031046234071254,3.104623556137085,18.892562866210938,0.0,0.0099999997764825,0.0,60,0.0,0.0028348027262836,2.834802627563477,1.1105749607086182,0.0,0.0099999997764825,0.0,60,0.0,0.003259390825405717,3.2593908309936523,4.830201148986816,0.0,0.009999999776482582,0.0,60,0.0
32,320,0.0021680127829313,2.168012857437134,4.713004112243652,0.0,0.0099999997764825,0.0,60,0.0,0.0032027862034738,3.2027862071990967,4.095912933349609,0.0,0.0099999997764825,0.0,60,0.0,0.0030789077281951,3.078907966613769,20.80614852905273,0.0,0.0099999997764825,0.0,60,0.0,0.0027980499435216,2.7980499267578125,1.1082022190093994,0.0,0.0099999997764825,0.0,60,0.0,0.0032324353232979774,3.232435464859009,4.970470428466797,0.0,0.009999999776482582,0.0,60,0.0
33,330,0.0020046175923198,2.004617691040039,3.8318724632263184,0.0,0.0099999997764825,0.0,60,0.0,0.0029524872079491,2.9524874687194824,4.475339889526367,0.0,0.0099999997764825,0.0,60,0.0,0.0030528542120009,3.052854061126709,22.85371780395508,0.0,0.0099999997764825,0.0,60,0.0,0.0027556749992072,2.7556748390197754,1.1035665273666382,0.0,0.0099999997764825,0.0,60,0.0,0.003204258158802986,3.2042579650878906,5.118149757385254,0.0,0.009999999776482582,0.0,60,0.0
34,340,0.0018448937917128,1.84489381313324,3.960981845855713,0.0,0.0099999997764825,0.0,60,0.0,0.0027434988878667,2.7434988021850586,5.261579513549805,0.0,0.0099999997764825,0.0,60,0.0,0.0030256581958383,3.025658130645752,25.01809310913086,0.0,0.0099999997764825,0.0,60,0.0,0.0027031796053051,2.703179359436035,1.095346212387085,0.0,0.0099999997764825,0.0,60,0.0,0.0031740423291921616,3.174042224884033,5.268805503845215,0.0,0.009999999776482582,0.0,60,0.0
35,350,0.0017029888695105,1.702988862991333,4.304333686828613,0.0,0.0099999997764825,0.0,60,0.0,0.0025830836966633,2.5830836296081543,5.760430812835693,0.0,0.0099999997764825,0.0,60,0.0,0.0029965168796479,2.9965171813964844,27.20562744140625,0.0,0.0099999997764825,0.0,60,0.0,0.0026284493505954,2.6284492015838623,1.081905961036682,0.0,0.0099999997764825,0.0,60,0.0,0.003140810877084732,3.14081072807312,5.414507865905762,0.0,0.009999999776482582,0.0,60,0.0
36,360,0.0015656168106943,1.5656168460845947,4.768380641937256,0.0,0.0099999997764825,0.0,60,0.0,0.0024396041408181,2.439604043960572,5.91769552230835,0.0,0.0099999997764825,0.0,60,0.0,0.0029645003378391,2.9645004272460938,29.227989196777344,0.0,0.0099999997764825,0.0,60,0.0,0.0025064260698854,2.5064263343811035,1.0682532787322998,0.0,0.0099999997764825,0.0,60,0.0,0.0031032157130539417,3.1032156944274902,5.53764533996582,0.0,0.009999999776482582,0.0,60,0.0
37,370,0.0014496577205136,1.449657678604126,5.007515907287598,0.0,0.0099999997764825,0.0,60,0.0,0.0023086401633918,2.3086400032043457,5.802745819091797,0.0,0.0099999997764825,0.0,60,0.0,0.0029282602481544,2.928260087966919,30.767223358154297,0.0,0.0099999997764825,0.0,60,0.0,0.0023478383664041,2.3478384017944336,1.0670394897460938,0.0,0.0099999997764825,0.0,60,0.0,0.003059656824916601,3.0596566200256348,5.615934371948242,0.0,0.009999999776482582,0.0,60,0.0
38,380,0.0013530426658689,1.353042721748352,5.148404598236084,0.0,0.0099999997764825,0.0,60,0.0,0.0021897666156291,2.1897664070129395,5.7682952880859375,0.0,0.0099999997764825,0.0,60,0.0,0.0028856776189059,2.8856778144836426,31.34849166870117,0.0,0.0099999997764825,0.0,60,0.0,0.0021552084945142,2.1552085876464844,1.0767498016357422,0.0,0.0099999997764825,0.0,60,0.0,0.0030081879813224077,3.008188009262085,5.623899459838867,0.0,0.009999999776482582,0.0,60,0.0
39,390,0.0012714485637843,1.2714486122131348,5.309625625610352,0.0,0.0099999997764825,0.0,60,0.0,0.0020823227241635,2.082322835922241,5.790945053100586,0.0,0.0099999997764825,0.0,60,0.0,0.0028332341462373,2.8332340717315674,30.364059448242188,0.0,0.0099999997764825,0.0,60,0.0,0.0019713735673576,1.9713735580444336,1.0881590843200684,0.0,0.0099999997764825,0.0,60,0.0,0.0029458152130246162,2.945815086364746,5.530187606811523,0.0,0.009999999776482582,0.0,60,0.0
40,400,0.0012018044944852,1.2018043994903564,5.482119083404541,0.0,0.0099999997764825,0.0,60,0.0,0.0019847969524562,1.984797000885009,5.805363655090332,0.0,0.0099999997764825,0.0,60,0.0,0.0027647414244711,2.7647414207458496,27.4013786315918,0.0,0.0099999997764825,0.0,60,0.0,0.0018204606603831,1.820460557937622,1.0938692092895508,0.0,0.0099999997764825,0.0,60,0.0,0.0028672642074525356,2.8672642707824707,5.305266380310059,0.0,0.009999999776482582,0.0,60,0.0
41,410,0.0011423677206039,1.142367601394653,5.695513725280762,0.0,0.0099999997764825,0.0,60,0.0,0.0018958873115479,1.89588725566864,5.866578102111816,0.0,0.0099999997764825,0.0,60,0.0,0.0026693628169596,2.669362545013428,22.83067321777344,0.0,0.0099999997764825,0.0,60,0.0,0.0016964672831818,1.6964672803878784,1.0921097993850708,0.0,0.0099999997764825,0.0,60,0.0,0.002769297221675515,2.7692971229553223,5.019230842590332,0.0,0.009999999776482582,0.0,60,0.0
42,420,0.0010904790833592,1.0904791355133057,5.910475730895996,0.0,0.0099999997764825,0.0,60,0.0,0.001815331634134,1.8153315782547,5.948758125305176,0.0,0.0099999997764825,0.0,60,0.0,0.0025302649009972,2.5302648544311523,18.1876277923584,0.0,0.0099999997764825,0.0,60,0.0,0.0015960319433361,1.596031904220581,1.0859873294830322,0.0,0.0099999997764825,0.0,60,0.0,0.002648960566148162,2.648960590362549,4.88515567779541,0.0,0.009999999776482582,0.0,60,0.0
43,430,0.0010448456741869,1.0448458194732666,6.131278038024902,0.0,0.0099999997764825,0.0,60,0.0,0.0017430059378966,1.7430059909820557,6.059657573699951,0.0,0.0099999997764825,0.0,60,0.0,0.0023382604122161,2.3382604122161865,15.149332046508787,0.0,0.0099999997764825,0.0,60,0.0,0.0015110629610717,1.5110629796981812,1.078784465789795,0.0,0.0099999997764825,0.0,60,0.0,0.0024992842227220535,2.499284267425537,4.803092956542969,0.0,0.009999999776482582,0.0,60,0.0
44,440,0.0010049093980342,1.0049092769622805,6.359745979309082,0.0,0.0099999997764825,0.0,60,0.0,0.0016781954327598,1.6781954765319824,6.177957534790039,0.0,0.0099999997764825,0.0,60,0.0,0.0021417702082544,2.141770362854004,14.619446754455566,0.0,0.0099999997764825,0.0,60,0.0,0.0014389046700671,1.4389046430587769,1.0716898441314695,0.0,0.0099999997764825,0.0,60,0.0,0.0023268256336450577,2.3268256187438965,5.000553131103516,0.0,0.009999999776482582,0.0,60,0.0
45,450,0.0009697902714833,0.96979022026062,6.590768337249756,0.0,0.0099999997764825,0.0,60,0.0,0.0016201750840991,1.6201751232147217,6.300400733947754,0.0,0.0099999997764825,0.0,60,0.0,0.0019809210207313,1.980920910835266,14.711210250854492,0.0,0.0099999997764825,0.0,60,0.0,0.0013757138513028,1.37571382522583,1.0666347742080688,0.0,0.0099999997764825,0.0,60,0.0,0.0021526857744902372,2.1526858806610107,5.404122352600098,0.0,0.009999999776482582,0.0,60,0.0
46,460,0.0009398653637617,0.9398653507232666,6.891676902770996,0.0,0.0099999997764825,0.0,60,0.0,0.0015681851655244,1.5681850910186768,6.428094863891602,0.0,0.0099999997764825,0.0,60,0.0,0.0018542493926361,1.8542494773864744,15.262449264526367,0.0,0.0099999997764825,0.0,60,0.0,0.0013259935658425,1.3259936571121216,1.063252091407776,0.0,0.0099999997764825,0.0,60,0.0,0.0019993861205875874,1.999386191368103,6.182788848876953,0.0,0.009999999776482582,0.0,60,0.0
47,470,0.0009122936753556,0.9122936725616456,7.115386962890625,0.0,0.0099999997764825,0.0,60,0.0,0.0015243242960423,1.5243244171142578,6.656661987304688,0.0,0.0099999997764825,0.0,60,0.0,0.0017503716517239,1.7503716945648191,15.648696899414062,0.0,0.0099999997764825,0.0,60,0.0,0.0012725020060315,1.2725019454956057,1.0603398084640503,0.0,0.0099999997764825,0.0,60,0.0,0.0018698412459343672,1.86984121799469,6.8543291091918945,0.0,0.009999999776482582,0.0,60,0.0
48,480,0.0008881104877218,0.8881105184555054,7.318072319030762,0.0,0.0099999997764825,0.0,60,0.0,0.001479388680309,1.47938871383667,6.669576644897461,0.0,0.0099999997764825,0.0,60,0.0,0.0016616159118711,1.6616158485412598,15.957598686218262,0.0,0.0099999997764825,0.0,60,0.0,0.0012276881607249,1.2276880741119385,1.0581728219985962,0.0,0.0099999997764825,0.0,60,0.0,0.0017589102499186993,1.7589101791381836,7.207972526550293,0.0,0.009999999776482582,0.0,60,0.0
49,490,0.0008671167306602,0.8671166896820068,7.510523796081543,0.0,0.0099999997764825,0.0,60,0.0,0.0014413509052246,1.4413508176803589,6.719019889831543,0.0,0.0099999997764825,0.0,60,0.0,0.001585163292475,1.5851633548736572,15.808157920837402,0.0,0.0099999997764825,0.0,60,0.0,0.0011876079952344,1.187608003616333,1.0565694570541382,0.0,0.0099999997764825,0.0,60,0.0,0.0016618608497083187,1.6618609428405762,7.181103706359863,0.0,0.009999999776482582,0.0,60,0.0
50,500,0.0008480319520458,0.8480319380760193,7.774012565612793,0.0,0.0099999997764825,0.0,60,0.0,0.0014061033725738,1.4061033725738523,6.833859443664551,0.0,0.0099999997764825,0.0,60,0.0,0.0015162001363933,1.516200065612793,15.422685623168944,0.0,0.0099999997764825,0.0,60,0.0,0.001151988049969,1.1519880294799805,1.0551117658615112,0.0,0.0099999997764825,0.0,60,0.0,0.0015756033826619387,1.5756033658981323,7.287528991699219,0.0,0.009999999776482582,0.0,60,0.0
