,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4
0,0.0,42.58203887939453,0.805326521396637,0.0099999997764825,0.0,60,0.0,43.767578125,1.4460489749908447,0.0099999997764825,0.0,60,0.0,40.883094787597656,1.0773652791976929,0.0099999997764825,0.0,60,0.0,41.61922454833984,1.0612926483154297,0.0099999997764825,0.0,60,0.0,39.34441375732422,0.939809262752533,0.009999999776482582,0.0,60,0.0
1,10.0,20.0593376159668,0.8053423166275024,0.0099999997764825,0.0,60,0.0,21.46453094482422,1.4460749626159668,0.0099999997764825,0.0,60,0.0,18.645771026611328,1.076845645904541,0.0099999997764825,0.0,60,0.0,19.583236694335938,1.0615953207015991,0.0099999997764825,0.0,60,0.0,19.11361312866211,0.9407550096511841,0.009999999776482582,0.0,60,0.0
2,20.0,12.291545867919922,0.8053854703903198,0.0099999997764825,0.0,60,0.0,13.79399585723877,1.4461355209350586,0.0099999997764825,0.0,60,0.0,12.026056289672852,1.077133297920227,0.0099999997764825,0.0,60,0.0,12.01081085205078,1.0649272203445437,0.0099999997764825,0.0,60,0.0,12.444747924804688,0.9435793161392212,0.009999999776482582,0.0,60,0.0
3,30.0,9.691564559936523,0.8055316209793091,0.0099999997764825,0.0,60,0.0,11.401494979858398,1.446186900138855,0.0099999997764825,0.0,60,0.0,10.065607070922852,1.078161597251892,0.0099999997764825,0.0,60,0.0,9.972785949707031,1.0731407403945925,0.0099999997764825,0.0,60,0.0,10.31308650970459,0.947693407535553,0.009999999776482582,0.0,60,0.0
4,40.0,8.856698036193848,0.8057156801223755,0.0099999997764825,0.0,60,0.0,10.60122776031494,1.4462687969207764,0.0099999997764825,0.0,60,0.0,9.39838981628418,1.0789692401885986,0.0099999997764825,0.0,60,0.0,9.442801475524902,1.0791375637054443,0.0099999997764825,0.0,60,0.0,9.590803146362305,0.9537068605422974,0.009999999776482582,0.0,60,0.0
5,50.0,8.562992095947266,0.80573570728302,0.0099999997764825,0.0,60,0.0,10.339683532714844,1.4464318752288818,0.0099999997764825,0.0,60,0.0,9.115646362304688,1.0796676874160769,0.0099999997764825,0.0,60,0.0,9.200051307678224,1.0808511972427368,0.0099999997764825,0.0,60,0.0,9.35281753540039,0.960712194442749,0.009999999776482582,0.0,60,0.0
6,60.0,8.408568382263184,0.805749773979187,0.0099999997764825,0.0,60,0.0,10.212360382080078,1.4467394351959229,0.0099999997764825,0.0,60,0.0,8.953107833862305,1.0812828540802002,0.0099999997764825,0.0,60,0.0,9.044428825378418,1.0789161920547483,0.0099999997764825,0.0,60,0.0,9.267890930175781,0.9653372764587402,0.009999999776482582,0.0,60,0.0
7,70.0,8.256220817565918,0.8058105707168579,0.0099999997764825,0.0,60,0.0,10.106695175170898,1.4473345279693604,0.0099999997764825,0.0,60,0.0,8.8296537399292,1.0862340927124023,0.0099999997764825,0.0,60,0.0,8.918685913085938,1.0763486623764038,0.0099999997764825,0.0,60,0.0,9.227838516235352,0.9676928520202637,0.009999999776482582,0.0,60,0.0
8,80.0,8.018644332885742,0.8059314489364624,0.0099999997764825,0.0,60,0.0,9.980623245239258,1.4487764835357666,0.0099999997764825,0.0,60,0.0,8.66607666015625,1.1027395725250244,0.0099999997764825,0.0,60,0.0,8.735830307006836,1.0759539604187012,0.0099999997764825,0.0,60,0.0,9.177375793457031,0.9701253771781921,0.009999999776482582,0.0,60,0.0
9,90.0,7.611478805541992,0.8061720132827759,0.0099999997764825,0.0,60,0.0,9.758967399597168,1.4537837505340576,0.0099999997764825,0.0,60,0.0,8.395030975341797,1.1587960720062256,0.0099999997764825,0.0,60,0.0,8.397282600402832,1.0797182321548462,0.0099999997764825,0.0,60,0.0,9.0960054397583,0.9764880537986755,0.009999999776482582,0.0,60,0.0
10,100.0,6.996813774108887,0.8067443370819092,0.0099999997764825,0.0,60,0.0,9.354491233825684,1.4755756855010986,0.0099999997764825,0.0,60,0.0,7.969097137451172,1.3303470611572266,0.0099999997764825,0.0,60,0.0,7.832708358764648,1.091909408569336,0.0099999997764825,0.0,60,0.0,8.939571380615234,0.9944297075271606,0.009999999776482582,0.0,60,0.0
11,110.0,6.237099170684815,0.8079147338867188,0.0099999997764825,0.0,60,0.0,8.699259757995605,1.570042371749878,0.0099999997764825,0.0,60,0.0,7.3815717697143555,1.760927677154541,0.0099999997764825,0.0,60,0.0,7.070571899414063,1.1190168857574463,0.0099999997764825,0.0,60,0.0,8.644454956054688,1.0424938201904297,0.009999999776482582,0.0,60,0.0
12,120.0,5.490108489990234,0.8093794584274292,0.0099999997764825,0.0,60,0.0,7.865645408630371,1.8834275007247925,0.0099999997764825,0.0,60,0.0,6.7060136795043945,2.563652515411377,0.0099999997764825,0.0,60,0.0,6.295062065124512,1.165116786956787,0.0099999997764825,0.0,60,0.0,8.154930114746094,1.1644407510757446,0.009999999776482582,0.0,60,0.0
