,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4
0,0.0,0.119000107049942,0.0030317353084683,2.999999924213625e-05,0.0,60,0.0,0.0987346544861793,0.0038897981867194,2.999999924213625e-05,0.0,60,0.0,0.1030828207731247,0.0042918063700199,2.999999924213625e-05,0.0,60,0.0,0.0920099392533302,0.0042936652898788,2.999999924213625e-05,0.0,60,0.0,0.12568794190883636,0.003678317414596677,2.9999999242136255e-05,0.0,60,0.0
1,50.0,0.0046235318295657,0.002507230034098,2.417740870441776e-05,0.0,60,0.0,0.0076741361990571,0.0038381251506507,2.238048728031572e-05,0.0,60,0.0,0.010891874320805,0.0035480163060128,2.429776759527158e-05,0.0,60,0.0,0.0110352346673607,0.00388117833063,2.6649184292182326e-05,0.0,60,0.0,0.009040271863341331,0.0032605614978820086,2.3919361410662532e-05,0.0,60,0.0
2,100.0,0.0022604956757277,0.0010617751395329,2.445630889269524e-05,0.0,55,0.1428571428571428,0.0026252521201968,0.0016751089133322,2.150844011339359e-05,0.0,58,0.0,0.0023271758109331,0.00234110141173,2.1880397980567068e-05,0.0,54,0.1428571428571428,0.0058348183520138,0.0030719565693289,2.2654337954008952e-05,0.0,55,0.0,0.0030412909109145403,0.002114718547090888,2.2717869796906598e-05,0.0,53,0.0
3,150.0,0.0017690730746835,0.0007066390826366,2.4666964236530475e-05,0.0,52,0.2857142857142857,0.0011765441158786,0.0010720267891883,2.102144753735047e-05,0.0,55,0.0,0.0012418496189638,0.001033843960613,2.224767376901582e-05,0.0,49,0.1428571428571428,0.0023266873322427,0.0018670943100005,2.410106390016153e-05,0.0,54,0.0,0.0013044241350144148,0.0008002311806194484,2.2435760911321267e-05,0.0,51,0.0
4,200.0,0.0013958407798781,0.0005501615814864,2.4454580852761865e-05,0.0,51,0.2857142857142857,0.0007175591308623,0.0005143621820025,2.2873104171594605e-05,0.0,50,0.0,0.0008538509719073,0.0007808379596099,2.235066131106577e-05,0.0,44,0.1428571428571428,0.0011913124471902,0.0010376966092735,2.398414289928041e-05,0.0,53,0.0,0.0008191163069568574,0.0005901466938666999,2.182782191084698e-05,0.0,46,0.0
5,250.0,0.0010924832895398,0.0004717414267361,2.40094741457142e-05,0.0,50,0.2857142857142857,0.0005249369423836,0.0003988315293099,2.317440157639794e-05,0.0,48,0.1428571428571428,0.0006867529591545,0.0006653334712609,2.2370601072907448e-05,0.0,39,0.2857142857142857,0.0008322224603034,0.00077904923819,2.401257006567903e-05,0.0,49,0.1428571428571428,0.0006239848444238305,0.0004802967014256865,2.2053853172110394e-05,0.0,42,0.0
6,300.0,0.0007960470975376,0.0004682642174884,2.369141293456778e-05,0.0,50,0.2857142857142857,0.0004370972746983,0.0003444860631134,2.331633004359901e-05,0.0,46,0.1428571428571428,0.0005829434958286,0.0006027854979038,2.246010262751952e-05,0.0,38,0.2857142857142857,0.000660088728182,0.0006399026024155,2.4368109734496105e-05,0.0,47,0.1428571428571428,0.0005130107165314257,0.00041056275949813426,2.2556378098670393e-05,0.0,40,0.0
7,350.0,0.0006158400792628,0.0004510410362854,2.3556449377792887e-05,0.0,47,0.2857142857142857,0.0003719095839187,0.0003385392192285,2.348403722862713e-05,0.0,44,0.1428571428571428,0.0005003390833735,0.0005561071448028,2.248945747851394e-05,0.0,37,0.2857142857142857,0.0005481006810441,0.0005476767546497,2.4709202989470214e-05,0.0,45,0.1428571428571428,0.0004223810392431915,0.0003645715187303722,2.307835893589072e-05,0.0,35,0.14285714285714285
8,400.0,0.0004979704972356,0.0004372664261609,2.352371666347608e-05,0.0,45,0.4285714285714285,0.0003247260174248,0.0002648873778525,2.35012030316284e-05,0.0,42,0.1428571428571428,0.0004236736858729,0.0005175200640223,2.2453263227362182e-05,0.0,36,0.2857142857142857,0.0004697287804447,0.0004816899308934,2.5137791453744285e-05,0.0,44,0.1428571428571428,0.0003539084573276341,0.00030871148919686675,2.376992597419303e-05,0.0,32,0.14285714285714285
9,450.0,0.0003933086700271,0.0004247158649377,2.367084744037129e-05,0.0,44,0.4285714285714285,0.0002844429400283,0.0002316776080988,2.3567188691231426e-05,0.0,41,0.1428571428571428,0.000375232193619,0.0004577516810968,2.24521409109002e-05,0.0,32,0.2857142857142857,0.0004143418627791,0.000433702400187,2.557582411100157e-05,0.0,41,0.1428571428571428,0.00029661928419955075,0.00027291482547298074,2.463819328113459e-05,0.0,32,0.14285714285714285
