,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
0,0.0,0.038376424461603165,0.0011697796871885657,9.999999747378752e-06,0.0,60,0.0
1,50.0,0.009085970930755138,0.0011716921580955386,9.55155337578617e-06,0.0,60,0.0
2,100.0,0.008055662736296654,0.0012362411944195628,9.078276889340486e-06,0.0,60,0.0
3,150.0,0.005233364179730415,0.0014231617096811533,8.441084901278373e-06,0.0,60,0.0
4,200.0,0.003863024292513728,0.0013184548588469625,8.130292371788528e-06,0.0,60,0.0
5,250.0,0.0034003115724772215,0.0012574723223224282,7.967145393195096e-06,0.0,60,0.0
6,300.0,0.0032218981068581343,0.0012204049853608012,7.84933399700094e-06,0.0,60,0.0
7,350.0,0.003121384419500828,0.001191662042401731,7.744842150714248e-06,0.0,60,0.0
8,400.0,0.002982943784445524,0.0011551410425454378,7.694188752793707e-06,0.0,60,0.0
9,450.0,0.0024887719191610813,0.001129003125242889,7.666531928407494e-06,0.0,60,0.0
10,500.0,0.0017184073803946376,0.001094236969947815,7.497416390833678e-06,0.0,60,0.0
11,550.0,0.0013825319474563003,0.0010321792215108871,7.374901542789303e-06,0.0,60,0.0
12,600.0,0.0011756414314731956,0.0009547878289595246,7.300708602997474e-06,0.0,59,0.0
13,650.0,0.0010471859714016318,0.0008731912239454687,7.224708497233223e-06,0.0,58,0.0
14,700.0,0.0009678586502559483,0.0007712632650509477,7.154586910473881e-06,0.0,57,0.0
15,750.0,0.000914036005269736,0.0006665321416221559,7.088201073202072e-06,0.0,57,0.0
16,800.0,0.0008729961118660867,0.0005820415099151433,7.018543783487985e-06,0.0,54,0.0
17,850.0,0.000843142915982753,0.0005245613865554333,6.962500265217386e-06,0.0,52,0.0
18,900.0,0.0008195337723009288,0.0004814248823095113,6.918895451235585e-06,0.0,52,0.0
19,950.0,0.0007987780845724046,0.00044929678551852703,6.870667675684672e-06,0.0,52,0.0
20,1000.0,0.0007762647583149374,0.00042674632277339697,6.822576324339025e-06,0.0,51,0.0
21,1050.0,0.0007582855178043246,0.0003971014521084726,6.7916080297436565e-06,0.0,50,0.0
22,1100.0,0.0007425915682688355,0.00037548792897723615,6.772123924747575e-06,0.0,50,0.0
23,1150.0,0.0007238006219267845,0.0003717997460626066,6.755030426575104e-06,0.0,48,0.0
24,1200.0,0.0007058798801153898,0.0003455340920481831,6.745666723873001e-06,0.0,47,0.0
25,1250.0,0.0006880398723296821,0.00033204114879481494,6.740086064382922e-06,0.0,47,0.0
26,1300.0,0.0006694570765830576,0.00032145617296919227,6.733094778610393e-06,0.0,47,0.0
27,1350.0,0.0006506242789328098,0.00031170222791843116,6.724391823809128e-06,0.0,46,0.14285714285714285
28,1400.0,0.0006315344362519681,0.0003011460357811302,6.714654318784596e-06,0.0,46,0.14285714285714285
29,1450.0,0.0006117838784120977,0.00029202213045209646,6.703425697196508e-06,0.0,46,0.14285714285714285
30,1500.0,0.0005911306361667812,0.0002834653132595122,6.690300324407872e-06,0.0,46,0.14285714285714285
31,1550.0,0.0005693871062248945,0.0002764122327789664,6.675655185972573e-06,0.0,46,0.14285714285714285
32,1600.0,0.0005456767394207418,0.0002895822108257562,6.66014057060238e-06,0.0,45,0.14285714285714285
33,1650.0,0.0005205628112889826,0.0002662655315361917,6.648974249401363e-06,0.0,45,0.14285714285714285
34,1700.0,0.0004922614898532629,0.00026451912708580494,6.638903869315982e-06,0.0,45,0.14285714285714285
35,1750.0,0.00046146419481374323,0.0002638215955812484,6.628964456467656e-06,0.0,45,0.14285714285714285
36,1800.0,0.00042649797978810966,0.000254666869295761,6.527744517370593e-06,0.0,45,0.14285714285714285
37,1850.0,0.000389355729566887,0.0002484177239239216,6.476383077824721e-06,0.0,45,0.14285714285714285
38,1900.0,0.00034994291490875185,0.0002453187480568886,6.458466486947145e-06,0.0,45,0.14285714285714285
39,1950.0,0.0003094050334766507,0.00024553952971473336,6.442170615628129e-06,0.0,45,0.14285714285714285
