,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3
15,750,4.783037365996279e-05,1.364601484965533e-05,2.9099675884936005e-05,5.084684289613506e-06,0.0,32,3.248001667088829e-05,7.032187113509281e-06,1.7642827515373938e-05,7.805000677763019e-06,0.0,31,4.216410525259562e-05,1.3800112355966121e-05,2.3547298042103648e-05,4.8166934902837966e-06,0.0,27,2.4221206331276335e-05,4.229102160024922e-06,1.2113734555896372e-05,7.878368705860339e-06,0.0,31
16,800,4.5703469368163496e-05,1.3860750186722726e-05,2.6744999559014104e-05,5.097716893942561e-06,0.0,31,3.053522959817201e-05,6.3168322412821e-06,1.6346546544809826e-05,7.871850357332733e-06,0.0,31,3.9961829315871e-05,1.2742907529172953e-05,2.2359305148711428e-05,4.8596148189972155e-06,0.0,27,2.253477941849269e-05,3.2902739803830627e-06,1.1421447197790258e-05,7.823059604561422e-06,0.0,31
17,850,4.760245428769849e-05,1.762063220667187e-05,2.4873206712072715e-05,5.10861218572245e-06,0.0,31,2.8588783607119694e-05,5.565457286138553e-06,1.5099571101018228e-05,7.923755219962914e-06,0.0,31,3.906006531906314e-05,1.2815396075893659e-05,2.1354329874156974e-05,4.890338004770456e-06,0.0,27,2.216665234300308e-05,3.5146331356372684e-06,1.0891213605646044e-05,7.760806511214469e-06,0.0,30
18,900,3.9544258470414206e-05,1.157006136054406e-05,2.2839738448965363e-05,5.134458206157433e-06,0.0,31,2.8056252631358802e-05,6.102876341174124e-06,1.3990488696435932e-05,7.962887139001396e-06,0.0,31,3.7080437323311344e-05,1.196817811432993e-05,2.020412102865521e-05,4.9081390898209065e-06,0.0,27,2.1333467884687707e-05,3.154041905872873e-06,1.0480226592335384e-05,7.699200068600476e-06,0.0,30
19,950,3.838138945866376e-05,1.1754150364140514e-05,2.1470641513587907e-05,5.156599854672095e-06,0.0,31,2.5099921913351864e-05,4.228338184475433e-06,1.2880570466222707e-05,7.991014172148425e-06,0.0,31,3.525031570461579e-05,1.0546674275246914e-05,1.9777691704803146e-05,4.92595199830248e-06,0.0,26,2.0705818315036595e-05,2.65425455836521e-06,1.0397875485068653e-05,7.653687134734355e-06,0.0,29
20,1000,3.6807326978305355e-05,1.1266739420534577e-05,2.035666875599418e-05,5.183920166018652e-06,0.0,31,2.5455592549405992e-05,4.7444696065213066e-06,1.2671078366111033e-05,8.0400432125316e-06,0.0,29,3.4594821045175195e-05,1.0345193913963158e-05,1.929840254888404e-05,4.9512245823279954e-06,0.0,26,2.039590253843926e-05,2.8780220873159124e-06,9.94595575321e-06,7.571923561044969e-06,0.0,29
21,1050,3.473549440968782e-05,1.0121924788109027e-05,1.9406797946430743e-05,5.206771220400697e-06,0.0,31,2.7667658287100494e-05,7.80963364377385e-06,1.1787495168391615e-05,8.070528565440327e-06,0.0,29,3.310847750981338e-05,9.470261829847004e-06,1.8625729353516363e-05,5.012487235944718e-06,0.0,24,2.000750828301534e-05,2.937103545264108e-06,9.589510227669962e-06,7.480893145839218e-06,0.0,29
22,1100,3.37133024004288e-05,9.889486136671621e-06,1.859745134424884e-05,5.22636401001364e-06,0.0,31,2.2557655029231682e-05,4.093349616596242e-06,1.0385946552560199e-05,8.078359314822592e-06,0.0,29,3.2711952371755615e-05,9.300779311161023e-06,1.8403437934466638e-05,5.007736490370007e-06,0.0,24,1.9047734895139e-05,2.4464654870826053e-06,9.19533795240568e-06,7.4059316830243915e-06,0.0,28
23,1150,3.354020373080857e-05,1.0576146451057866e-05,1.7720922187436372e-05,5.243135547061684e-06,0.0,31,2.1662841390934773e-05,4.049748895340599e-06,9.52147638599854e-06,8.091616109595634e-06,0.0,29,3.1777555705048144e-05,9.555171345709823e-06,1.7221214875462465e-05,5.001169938623207e-06,0.0,24,1.854275615187362e-05,2.335981207579607e-06,8.864894880389329e-06,7.341880063904682e-06,0.0,28
24,1200,3.172497599734925e-05,9.43016402743524e-06,1.7037384168361314e-05,5.257428711047396e-06,0.0,31,2.030624273174908e-05,3.269062062827288e-06,8.938311111705843e-06,8.098869329842273e-06,0.0,29,3.076402936130762e-05,9.120222784986254e-06,1.6648378732497804e-05,4.995427389076212e-06,0.0,24,1.8354205167270266e-05,2.491686018402106e-06,8.585476280131843e-06,7.27704218661529e-06,0.0,28
