,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3
36,1800.0,8.346618415089324e-05,0.00011834633187390864,8.912384146242402e-06,0.0,33,2.0,4.017225364805199e-05,6.0526406741701066e-05,8.228265869547613e-06,0.0,33,2.0,6.0277630836935714e-05,0.00010370554809924215,8.277653250843287e-06,0.0,28,3.0,8.54555910336785e-05,8.757181058172137e-05,9.343870260636322e-06,0.0,36,1.0
37,1850.0,7.904954691184685e-05,0.00011385531979613006,8.961053026723675e-06,0.0,33,3.0,3.901404852513224e-05,5.7544450100976974e-05,8.269954378192779e-06,0.0,33,2.0,5.62710156373214e-05,0.00010177204239880666,8.29210603114916e-06,0.0,28,3.0,8.148958295350894e-05,8.492809865856543e-05,9.420603419130202e-06,0.0,36,1.0
38,1900.0,7.516788900829852e-05,0.00011404999531805515,9.029392458614893e-06,0.0,30,3.0,3.6993798858020455e-05,5.5900112784001976e-05,8.314439583045896e-06,0.0,33,2.0,5.280398181639612e-05,9.98988252831623e-05,8.305764822580386e-06,0.0,28,3.0,7.740680302958935e-05,8.279466419480741e-05,9.499209227215033e-06,0.0,36,1.0
39,1950.0,7.108905265340582e-05,0.00010482612560736015,9.0919293143088e-06,0.0,30,3.0,3.526772343320772e-05,5.431425597635098e-05,8.355395038961433e-06,0.0,33,2.0,4.961673039360903e-05,9.823210712056607e-05,8.318734217027668e-06,0.0,28,3.0,7.403526251437142e-05,8.032234472921118e-05,9.575426702213008e-06,0.0,36,1.0
40,2000.0,6.806546298321337e-05,0.00010086900874739513,9.15058990358375e-06,0.0,30,3.0,3.487957292236388e-05,5.306321691023186e-05,8.392832569370512e-06,0.0,33,2.0,4.7604666178813204e-05,9.609581320546567e-05,8.333230653079227e-06,0.0,27,3.0,7.021077180979773e-05,7.832567644072697e-05,9.647033948567696e-06,0.0,36,1.0
41,2050.0,6.528961966978386e-05,9.709501318866387e-05,9.209958989231382e-06,0.0,30,3.0,3.310491956654005e-05,5.146359035279602e-05,8.43088491819799e-06,0.0,33,2.0,4.427236854098737e-05,9.505602793069556e-05,8.34867296362063e-06,0.0,27,3.0,6.672912422800437e-05,7.651979831280187e-05,9.717617103888188e-06,0.0,36,1.0
42,2100.0,6.211691652424634e-05,9.388469334226102e-05,9.267486348107923e-06,0.0,30,3.0,3.1950239645084366e-05,5.010602399124764e-05,8.466498911730014e-06,0.0,32,2.0,4.1996787331299856e-05,9.362583659822121e-05,8.36418075778056e-06,0.0,26,3.0,6.437012052629143e-05,7.48329475754872e-05,9.787563612917438e-06,0.0,36,1.0
43,2150.0,5.931645500822924e-05,9.095375571632758e-05,9.323699487140402e-06,0.0,30,3.0,3.0040406272746623e-05,4.87955694552511e-05,8.503502613166347e-06,0.0,32,2.0,6.987986125750467e-05,9.352984488941729e-05,8.389481081394479e-06,0.0,26,3.0,6.046384805813432e-05,7.302571611944586e-05,9.850474270933773e-06,0.0,36,1.0
44,2200.0,5.672346014762297e-05,8.832157618599012e-05,9.379369657835923e-06,0.0,30,3.0,2.895986835937947e-05,4.746710692415945e-05,8.555610293115024e-06,0.0,31,2.0,3.8143225538078696e-05,9.145209332928061e-05,8.415971024078317e-06,0.0,26,3.0,5.760364729212597e-05,7.144738628994673e-05,9.914030670188367e-06,0.0,36,1.0
45,2250.0,5.424071059678681e-05,8.587792399339378e-05,9.434947969566565e-06,0.0,30,3.0,2.918360951298382e-05,4.645124136004597e-05,8.593669008405413e-06,0.0,31,2.0,3.639133137767203e-05,9.051730012288317e-05,8.442478247161489e-06,0.0,26,3.0,5.4808817367302254e-05,6.990596739342436e-05,9.977953595807776e-06,0.0,36,1.0
46,2300.0,5.156443148734979e-05,8.375788456760347e-05,9.490398952038959e-06,0.0,30,3.0,2.694772592803929e-05,4.5039905671728775e-05,8.62867909745546e-06,0.0,30,2.0,5.560129284276627e-05,9.024511382449418e-05,8.471538421872538e-06,0.0,26,3.0,7.358434231719002e-05,6.942600884940475e-05,1.0041767382062972e-05,0.0,36,1.0
47,2350.0,4.9384423618903384e-05,8.16394021967426e-05,9.545959983370267e-06,0.0,30,3.0,2.5800729417824186e-05,4.3985284719383344e-05,8.668446753290482e-06,0.0,30,2.0,3.3497755794087425e-05,8.859840454533696e-05,8.50081596581731e-06,0.0,26,3.0,4.991947207599878e-05,6.694580952171236e-05,1.0095916877617128e-05,0.0,36,1.0
48,2400.0,4.7126908611971885e-05,7.967826240928844e-05,9.601202691555955e-06,0.0,30,3.0,2.590221083664801e-05,4.31094849773217e-05,8.709833309694659e-06,0.0,30,2.0,3.218753408873454e-05,8.777480252319947e-05,8.53063647809904e-06,0.0,26,3.0,4.7607030865037814e-05,6.564911018358544e-05,1.0152835784538183e-05,0.0,36,1.0
49,2450.0,4.5265205699251965e-05,7.763291068840772e-05,9.657917871663813e-06,0.0,30,3.0,2.455430876580067e-05,4.2114250391023234e-05,8.751018867769744e-06,0.0,30,3.0,3.098662637057714e-05,8.689821697771549e-05,8.562644325138535e-06,0.0,26,3.0,4.709964559879154e-05,6.440402648877352e-05,1.0209497304458637e-05,0.0,36,1.0
50,2500.0,4.3476818973431364e-05,7.571202149847522e-05,9.715013220557012e-06,0.0,30,3.0,2.3484060875489376e-05,4.190848994767293e-05,8.79058916325448e-06,0.0,28,3.0,3.788541289395653e-05,8.570349018555135e-05,8.593930942879524e-06,0.0,26,3.0,4.3487463699420914e-05,6.298853259067982e-05,1.0262638170388527e-05,0.0,36,1.0
51,2550.0,4.183386772638187e-05,7.409185491269454e-05,9.77250329015078e-06,0.0,30,3.0,2.35102361330064e-05,4.0183582314057276e-05,8.83273060026113e-06,0.0,28,3.0,2.897546255553607e-05,8.498847455484793e-05,8.627266652183607e-06,0.0,26,3.0,4.152644032728858e-05,6.179488991620019e-05,1.0315536201233044e-05,0.0,36,1.0
52,2600.0,4.112434544367716e-05,7.26100624888204e-05,9.829683222051244e-06,0.0,30,3.0,2.1786940124002285e-05,3.9108210330596194e-05,8.87880287336884e-06,0.0,28,3.0,2.800119727908168e-05,8.40919092297554e-05,8.659534614707809e-06,0.0,26,3.0,3.967434531659819e-05,6.0525420849444345e-05,1.0368139555794187e-05,0.0,36,1.0
53,2650.0,3.825448584393598e-05,7.068410923238844e-05,9.88648935162928e-06,0.0,30,3.0,2.1136422219569795e-05,3.8147605664562434e-05,8.924244866648223e-06,0.0,28,3.0,3.326449586893432e-05,8.295780571643263e-05,8.691799848747905e-06,0.0,26,3.0,3.8771315303165466e-05,5.9643083659466356e-05,1.0417158591735642e-05,0.0,36,1.0
54,2700.0,3.684092007461004e-05,6.92538742441684e-05,9.942896213033237e-06,0.0,30,3.0,2.068367575702723e-05,3.7197456549620256e-05,8.96804704098031e-06,0.0,28,3.0,2.6323998099542223e-05,8.209947554860264e-05,8.723312021174934e-06,0.0,25,3.0,3.633301457739435e-05,5.8101963077206165e-05,1.0463337275723461e-05,0.0,36,1.0
55,2750.0,3.6024986911797896e-05,6.799711263738573e-05,9.998694622481707e-06,0.0,30,3.0,2.0491275790845975e-05,3.6412617191672325e-05,9.009159839479253e-06,0.0,28,3.0,2.55242866842309e-05,8.114372030831873e-05,8.753297151997685e-06,0.0,25,3.0,3.472519892966375e-05,5.687326120096259e-05,1.0509630556043703e-05,0.0,36,1.0
56,2800.0,3.4090244298567995e-05,6.628861592616886e-05,1.0054359336209018e-05,0.0,30,3.0,1.942946073540952e-05,3.916839705198072e-05,9.04722219274845e-06,0.0,26,3.0,2.472888445481658e-05,8.007337601156905e-05,8.784845704212785e-06,0.0,25,3.0,3.3326108678011224e-05,5.576698458753526e-05,1.0555053449934348e-05,0.0,36,1.0
57,2850.0,3.353916326886974e-05,6.515009590657428e-05,1.0109481991094071e-05,0.0,30,3.0,1.9271739802206866e-05,3.452812597970478e-05,9.089648301596753e-06,0.0,26,3.0,3.480845407466404e-05,7.903217920102179e-05,8.817383786663413e-06,0.0,25,3.0,3.200325227226131e-05,5.431376484921202e-05,1.0593001206871122e-05,0.0,36,1.0
58,2900.0,3.142512287013233e-05,6.372047209879383e-05,1.0163972547161393e-05,0.0,30,3.0,1.858309769886546e-05,3.379880217835307e-05,9.13053190743085e-06,0.0,26,3.0,2.3403243176289834e-05,7.773653487674892e-05,8.850786798575427e-06,0.0,25,3.0,3.055591878364794e-05,5.318540206644684e-05,1.0629970347508788e-05,0.0,36,1.0
59,2950.0,3.038002432731446e-05,6.229519203770906e-05,1.0218058378086425e-05,0.0,30,3.0,1.8011502106674016e-05,3.2939555239863694e-05,9.165048140857834e-06,0.0,26,3.0,2.2747733964934014e-05,7.663499127374962e-05,8.885436727723572e-06,0.0,25,3.0,2.9267746867844835e-05,5.202040483709425e-05,1.0666359230526723e-05,0.0,36,1.0
60,3000.0,3.0585822969442233e-05,6.136134470580146e-05,1.0271362953062635e-05,0.0,30,3.0,1.874107329058461e-05,3.2139138056663796e-05,9.197157851303928e-06,0.0,26,3.0,2.2125272153061815e-05,7.54460270400159e-05,8.919752872316167e-06,0.0,25,3.0,2.8021182515658438e-05,5.0817005103453994e-05,1.070191319740843e-05,0.0,36,1.0
61,3050.0,2.8097525500925258e-05,5.9945177781628445e-05,1.0323961760150269e-05,0.0,30,3.0,1.7130047126556747e-05,3.1462463084608316e-05,9.223370398103725e-06,0.0,26,3.0,2.19149897020543e-05,7.417779124807566e-05,8.953079486673232e-06,0.0,25,3.0,2.742298056546133e-05,4.940321741742082e-05,1.0736280273704324e-05,0.0,36,1.0
62,3100.0,2.730772212089505e-05,5.8700537920231e-05,1.0376151294622105e-05,0.0,30,3.0,1.6304018572554924e-05,3.0664628866361454e-05,9.24641608435195e-06,0.0,26,3.0,2.1239711713860743e-05,7.29761304683052e-05,8.996198630484287e-06,0.0,24,3.0,2.6046385755762458e-05,4.833938510273583e-05,1.076384160114685e-05,0.0,36,1.0
63,3150.0,2.7579008019529283e-05,5.787331974715926e-05,1.0428291716380045e-05,0.0,30,3.0,1.582841832714621e-05,2.99862222163938e-05,9.267953828384634e-06,0.0,26,3.0,2.0576930182869546e-05,7.185302820289508e-05,9.035265975398943e-06,0.0,24,3.0,2.4937577109085396e-05,4.7410427214344963e-05,1.0792152352223638e-05,0.0,36,1.0
64,3200.0,2.617856989672873e-05,5.677553781424649e-05,1.0479639058758039e-05,0.0,30,3.0,1.517253531346796e-05,3.078343070228584e-05,9.285491614718921e-06,0.0,25,3.0,2.0064220734639093e-05,7.072476000757888e-05,9.07516459847102e-06,0.0,24,3.0,2.4014903829083778e-05,4.636216544895433e-05,1.0819804629136343e-05,0.0,36,1.0
65,3250.0,2.4588107407907955e-05,5.553383016376756e-05,1.0530486179050058e-05,0.0,30,3.0,1.5307268768083304e-05,2.8787191695300862e-05,9.304772902396508e-06,0.0,25,3.0,1.9575116311898455e-05,6.95184207870625e-05,9.114743988902774e-06,0.0,24,3.0,2.319394661753904e-05,4.531615923042409e-05,1.0846646546269767e-05,0.0,36,1.0
66,3300.0,2.393342219875194e-05,5.449436139315367e-05,1.0580308298813179e-05,0.0,30,3.0,1.414181951986393e-05,2.7917840270674787e-05,9.316108844359405e-06,0.0,25,3.0,2.0342435163911432e-05,6.802425195928663e-05,9.155178304354195e-06,0.0,24,3.0,2.3617207261850126e-05,4.427833846420981e-05,1.0870186088141054e-05,0.0,35,1.0
67,3350.0,2.339561251574196e-05,5.363758828025311e-05,1.062926367012551e-05,0.0,30,3.0,1.3664888683706522e-05,2.7211748601985164e-05,9.324994607595727e-06,0.0,25,3.0,1.884661651274655e-05,6.687179848086089e-05,9.193134246743284e-06,0.0,24,3.0,2.1668367480742745e-05,4.317141792853363e-05,1.08952435766696e-05,0.0,35,1.0
68,3400.0,2.396386298642028e-05,5.290522312861867e-05,1.0677341379050631e-05,0.0,30,3.0,1.3813007171847858e-05,2.6539024474914186e-05,9.331211913377047e-06,0.0,25,3.0,1.8324642951483838e-05,6.571996345883235e-05,9.231214789906517e-06,0.0,24,3.0,2.0935227439622395e-05,4.2284958908567205e-05,1.0921968168986496e-05,0.0,35,1.0
69,3450.0,2.3275293642655015e-05,5.1999304560013115e-05,1.0724497769842856e-05,0.0,30,3.0,1.4366933100973256e-05,2.5830491722445004e-05,9.336895345768426e-06,0.0,25,3.0,1.7916605429491028e-05,6.44310493953526e-05,9.269484507967718e-06,0.0,24,3.0,2.0235946067259647e-05,4.13747584389057e-05,1.0948012459266465e-05,0.0,35,1.0
70,3500.0,2.1052086594863795e-05,5.089028854854405e-05,1.077078195521608e-05,0.0,30,3.0,1.290181990043493e-05,2.516922540962696e-05,9.34237596084131e-06,0.0,25,3.0,1.7518081222078763e-05,6.307032890617847e-05,9.306691936217248e-06,0.0,24,3.0,2.7318954380461946e-05,4.257944965502247e-05,1.0971027222694829e-05,0.0,34,2.0
71,3550.0,2.0695271814474836e-05,4.989745866623707e-05,1.0816399480972905e-05,0.0,30,3.0,1.1991155588475522e-05,2.4450206183246337e-05,9.346231308882125e-06,0.0,25,3.0,1.7117939933086745e-05,6.166772800497711e-05,9.34279705688823e-06,0.0,24,3.0,1.9093929950031452e-05,3.9604652556590736e-05,1.0991437193297315e-05,0.0,34,2.0
72,3600.0,2.0015835616504773e-05,4.8984958993969485e-05,1.0861164810194168e-05,0.0,30,3.0,1.3422829397313762e-05,2.4046132239163853e-05,9.349103493150324e-06,0.0,25,3.0,1.7495874999440275e-05,5.994295497657731e-05,9.37390450417297e-06,0.0,24,3.0,1.8532480680732988e-05,3.8909314753254876e-05,1.101563702832209e-05,0.0,34,2.0
73,3650.0,1.9667157175717875e-05,4.822683331440203e-05,1.0904935152211692e-05,0.0,30,3.0,1.231267651746748e-05,2.3142332793213427e-05,9.350641448691022e-06,0.0,25,3.0,1.6475440133945085e-05,5.883405538043007e-05,9.409463928022888e-06,0.0,24,3.0,1.799478559405543e-05,3.81762656616047e-05,1.103993781725876e-05,0.0,34,2.0
74,3700.0,1.9882223568856716e-05,4.7612858907086775e-05,1.0947796909022145e-05,0.0,30,3.0,1.0996658602380194e-05,2.254855826322455e-05,9.351058906759135e-06,0.0,25,3.0,1.6137644706759602e-05,5.746548777096905e-05,9.443490853300318e-06,0.0,24,3.0,1.7474010746809654e-05,3.743226625374518e-05,1.1064231330237817e-05,0.0,34,2.0
75,3750.0,1.9536561012500897e-05,4.685276508098468e-05,1.0989992006216198e-05,0.0,30,4.0,1.111990241042804e-05,2.1978881704853848e-05,9.352540473628324e-06,0.0,25,3.0,1.5803592759766616e-05,5.603427780442871e-05,9.475821570958942e-06,0.0,24,3.0,1.8100270608556457e-05,3.6805911804549396e-05,1.1088278370152693e-05,0.0,34,2.0
