,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9
10,500,3.191869109286927e-05,1.0169837878493126e-05,1.4229496628104243e-05,7.519355222029844e-06,0.0,38,0.0,6.13766533206217e-05,2.6752166377264075e-05,2.7547608624445274e-05,7.076877864164999e-06,0.0,39,0.0,0.00010357170685892925,1.1873436960740946e-05,8.478650852339342e-05,6.911758646310773e-06,0.0,43,0.0,2.7948521164944395e-05,1.0308077435183804e-05,1.2316623724473175e-05,5.323820460034767e-06,0.0,41,0.0,0.00010001940972870216,3.450375152169727e-05,6.044561087037437e-05,5.07004551764112e-06,0.0,42,0.0,7.76953820604831e-05,2.138443051080685e-05,4.958516001352109e-05,6.725791990902508e-06,0.0,38,0.0,0.0004262241127435118,0.00019542592053767294,0.00022595202608499676,4.8461729420523625e-06,0.0,39,0.0,0.0001733084354782477,7.329301297431812e-05,9.429983765585348e-05,5.715591669286368e-06,0.0,33,0.14285714285714285,0.00016204200801439583,3.563050995580852e-05,0.00012129631795687601,5.11517328050104e-06,0.0,42,0.0,2.378075623710174e-05,7.012295100139454e-06,1.1934886060771532e-05,4.833575076190755e-06,0.0,44,0.0
11,550,2.9051268938928843e-05,8.712963790458161e-06,1.2778821655956563e-05,7.5594839472614694e-06,0.0,38,0.14285714285714285,5.922878335695714e-05,2.5284844014095142e-05,2.686180050659459e-05,7.082139745762106e-06,0.0,39,0.0,9.823538130149245e-05,1.1389585779397748e-05,7.992429891601205e-05,6.921495241840603e-06,0.0,43,0.0,2.7275335014564916e-05,1.059256373991957e-05,1.1349575288477354e-05,5.333196440915344e-06,0.0,40,0.0,9.526381472824141e-05,3.328158345539123e-05,5.693838465958834e-05,5.043849796493305e-06,0.0,42,0.0,7.241612183861434e-05,2.017654333030805e-05,4.552186146611348e-05,6.717717496940168e-06,0.0,38,0.0,0.00043140770867466927,0.00019022337801288813,0.00023624268942512572,4.94164942210773e-06,0.0,38,0.0,0.00017416317132301629,7.287597691174597e-05,9.547662193654105e-05,5.8105856624024455e-06,0.0,33,0.14285714285714285,0.00015697685012128204,3.383820876479149e-05,0.00011804625682998449,5.092377705295803e-06,0.0,42,0.0,2.234658859379124e-05,6.184661742736353e-06,1.1324841580062639e-05,4.837085270992247e-06,0.0,43,0.0
12,600,2.726879029069096e-05,8.01473743194947e-06,1.1665863894450013e-05,7.588188509544125e-06,0.0,38,0.14285714285714285,5.838029028382152e-05,2.5893288693623617e-05,2.5378130885655992e-05,7.108874342520721e-06,0.0,37,0.0,7.611745240865275e-05,1.0230020961898845e-05,5.8911922678817064e-05,6.975511951168301e-06,0.0,42,0.0,2.4375909561058506e-05,8.618411811767146e-06,1.0455914889462292e-05,5.301582859829068e-06,0.0,40,0.0,9.116446744883433e-05,3.156344610033557e-05,5.457996667246334e-05,5.02105513078277e-06,0.0,42,0.0,6.93927431711927e-05,1.976080056920182e-05,4.294865721021779e-05,6.683289939246606e-06,0.0,38,0.0,0.0004249218327458948,0.0001815922005334869,0.0002383370592724532,4.992552021576557e-06,0.0,37,0.0,0.00017090985784307122,7.078576891217381e-05,9.42138722166419e-05,5.9102176237502135e-06,0.0,33,0.14285714285714285,0.00014704179193358868,3.117697997367941e-05,0.00011080333933932707,5.061476258561015e-06,0.0,42,0.0,2.232030419691e-05,6.936935278645251e-06,1.0544773431320209e-05,4.838595941691892e-06,0.0,43,0.0
13,650,2.595067780930549e-05,7.526302397309337e-06,1.0826558536791708e-05,7.597815965709742e-06,0.0,37,0.14285714285714285,5.6150620366679505e-05,2.3285190763999708e-05,2.5772484150365926e-05,7.0929440880718175e-06,0.0,34,0.0,7.274273957591504e-05,9.106071047426667e-06,5.6666580348974094e-05,6.970087270019576e-06,0.0,41,0.0,2.309103547304403e-05,8.0644613262848e-06,9.76817318587564e-06,5.258401870378293e-06,0.0,40,0.0,8.824376709526405e-05,3.0365714337676764e-05,5.28866148670204e-05,4.9914378905668855e-06,0.0,42,0.0,6.734012276865542e-05,1.947676355484873e-05,4.123542021261528e-05,6.6279385464440566e-06,0.0,38,0.0,0.0004327804781496525,0.00017747649690136313,0.0002502819406799972,5.022039658797439e-06,0.0,37,0.14285714285714285,0.00016680097905918956,6.891585508128628e-05,9.188478725263849e-05,6.000342182232998e-06,0.0,32,0.14285714285714285,0.00013398374721873552,2.92487475235248e-05,9.971034887712449e-05,5.024644451623317e-06,0.0,42,0.0,2.0466712157940492e-05,5.58950478080078e-06,1.0034109436674044e-05,4.8430970309709664e-06,0.0,43,0.0
14,700,2.5364208340761252e-05,7.645485311513767e-06,1.0115664736076724e-05,7.6030578384234104e-06,0.0,37,0.14285714285714285,5.7280296459794044e-05,2.358371057198383e-05,2.6671776140574366e-05,7.024808382993797e-06,0.0,34,0.0,6.910684169270098e-05,8.20636978460243e-06,5.391734157456085e-05,6.983129424043e-06,0.0,40,0.0,2.1756559362984262e-05,7.31674754206324e-06,9.21411356102908e-06,5.225697805144591e-06,0.0,40,0.0,8.609483484178782e-05,2.951247188320849e-05,5.162914749234915e-05,4.953216830472229e-06,0.0,42,0.0,6.680510705336928e-05,1.9950026398873888e-05,4.024606096209027e-05,6.609020147152478e-06,0.0,37,0.0,0.0004426194354891777,0.00017489524907432497,0.0002626946661621332,5.0295093387831e-06,0.0,37,0.14285714285714285,0.00016367236094083637,6.897320417920128e-05,8.864086703397334e-05,6.058295184629969e-06,0.0,32,0.14285714285714285,0.00012490490917116404,2.835446321114432e-05,9.157039312412962e-05,4.980051471648039e-06,0.0,42,0.0,1.9653984054457396e-05,5.625477115245303e-06,9.149828656518366e-06,4.878677827946376e-06,0.0,42,0.0
15,750,2.4299190044985153e-05,7.068504146445775e-06,9.628993211663328e-06,7.601693596370751e-06,0.0,34,0.14285714285714285,6.0395275795599446e-05,2.5793095119297504e-05,2.7643485736916773e-05,6.958692665648414e-06,0.0,34,0.0,6.565688090631738e-05,8.101123057713266e-06,5.062213313067332e-05,6.933622898941394e-06,0.0,40,0.0,2.0629197024391033e-05,6.664098236797145e-06,8.778792107477784e-06,5.186306225368753e-06,0.0,40,0.0,8.513165084877983e-05,2.9174427254474722e-05,5.102874638396315e-05,4.928481303068111e-06,0.0,41,0.0,6.656834011664614e-05,2.036885780398734e-05,3.9702437788946554e-05,6.497044523712248e-06,0.0,35,0.0,0.0004562665708363056,0.00017283087072428316,0.00027839254471473396,5.0431822273822036e-06,0.0,37,0.14285714285714285,0.0001578327501192689,6.762337579857558e-05,8.404161781072617e-05,6.167759238451254e-06,0.0,30,0.14285714285714285,0.0001184996435767971,2.808448698488064e-05,8.537399116903543e-05,5.0411676966177765e-06,0.0,41,0.0,1.8482081941328943e-05,4.894040102954023e-06,8.724712643015664e-06,4.863330104853958e-06,0.0,42,0.0
16,800,2.3095099095371552e-05,6.370230494212592e-06,9.15649980015587e-06,7.56836925575044e-06,0.0,34,0.14285714285714285,5.7379365898668766e-05,2.166841113648843e-05,2.881990985770244e-05,6.891044904477894e-06,0.0,34,0.0,6.322578701656312e-05,7.80707341618836e-06,4.853416976402514e-05,6.884540198370814e-06,0.0,40,0.0,2.013585253735073e-05,6.271365691645769e-06,8.722628990653902e-06,5.141857855051057e-06,0.0,38,0.0,8.186782361008227e-05,2.8034968636347912e-05,4.89503399876412e-05,4.882516350335209e-06,0.0,41,0.0,6.578127795364708e-05,2.0381919966894202e-05,3.902764728991315e-05,6.3717106968397275e-06,0.0,35,0.0,0.0004713029775302857,0.00017236445273738354,0.0002938931284006685,5.0453973017283715e-06,0.0,36,0.14285714285714285,0.00014773357543163002,6.462252349592745e-05,7.691716018598527e-05,6.193888566485839e-06,0.0,29,0.14285714285714285,0.00011492510384414345,2.7590444005909376e-05,8.231637184508145e-05,5.018282990931766e-06,0.0,41,0.0,1.852008790592663e-05,5.226886059972458e-06,8.45842805574648e-06,4.834774699702393e-06,0.0,42,0.0
17,850,2.397999560344033e-05,7.621427357662469e-06,8.81952655618079e-06,7.5390407801023684e-06,0.0,34,0.14285714285714285,5.889601379749365e-05,2.1790761820739135e-05,3.028927130799275e-05,6.815982942498522e-06,0.0,34,0.0,5.761010106652975e-05,7.499887487938395e-06,4.3295585783198476e-05,6.814628704887582e-06,0.0,39,0.0,1.9756889741984196e-05,6.389286227204138e-06,8.263144991360605e-06,5.104458978166804e-06,0.0,38,0.0,7.94660227256827e-05,2.78091447398765e-05,4.683635415858589e-05,4.820526100957068e-06,0.0,41,0.0,6.521394971059635e-05,2.0119496184634045e-05,3.885899786837399e-05,6.2354574765777215e-06,0.0,35,0.0,0.0004917217884212732,0.00017256158753298223,0.0003141407505609095,5.019478521717247e-06,0.0,35,0.14285714285714285,0.00014793741866014898,6.290284363785759e-05,7.887542597018182e-05,6.15915450907778e-06,0.0,28,0.14285714285714285,0.00011203527537873015,2.7359294108464383e-05,7.970019214553759e-05,4.975784122507321e-06,0.0,41,0.0,1.8297530914423987e-05,5.374885404307861e-06,8.114874617604073e-06,4.807771347259404e-06,0.0,42,0.0
18,900,2.239747300336603e-05,5.86596024731989e-06,8.999802957987413e-06,7.531709343311377e-06,0.0,33,0.14285714285714285,5.955176311545074e-05,2.168301034544129e-05,3.1134015443967655e-05,6.734735052305041e-06,0.0,34,0.0,5.6879558542277664e-05,7.4352828960400075e-06,4.269993951311335e-05,6.7443370426190086e-06,0.0,38,0.0,1.882127980934456e-05,5.996825620968593e-06,7.764233487250749e-06,5.060220246377867e-06,0.0,38,0.0,7.560069934697822e-05,2.6751880795927718e-05,4.408447784953751e-05,4.764342065755045e-06,0.0,40,0.0,6.490079977083951e-05,2.0101315385545604e-05,3.868834755849093e-05,6.1111322793294676e-06,0.0,35,0.0,0.0005033708875998855,0.0001754962868290022,0.0003228642453905195,5.010329459764762e-06,0.0,34,0.14285714285714285,0.00014901800022926182,6.228066195035353e-05,8.058863750193268e-05,6.148689863039181e-06,0.0,27,0.14285714285714285,0.00011187312338734046,2.7571939426707104e-05,7.936253678053617e-05,4.938648089591879e-06,0.0,40,0.0,1.7436879716115072e-05,4.909732069791062e-06,7.747167728666682e-06,4.779979917657329e-06,0.0,42,0.0
19,950,2.5797111447900534e-05,9.51174024521606e-06,8.788257218839135e-06,7.4971130743506365e-06,0.0,33,0.14285714285714285,5.888529267394915e-05,2.001376560656354e-05,3.223013845854439e-05,6.641387699346524e-06,0.0,32,0.0,5.7085555454250425e-05,8.00999714556383e-06,4.239889676682651e-05,6.67666427034419e-06,0.0,38,0.0,1.8074846593663096e-05,5.555756160902092e-06,7.5075104177813046e-06,5.0115804697270505e-06,0.0,38,0.0,7.432389247696847e-05,2.670415233296808e-05,4.2914485675282776e-05,4.705254468717612e-06,0.0,40,0.0,6.499351002275944e-05,2.0582423530868255e-05,3.8425965612987056e-05,5.985121788398828e-06,0.0,34,0.0,0.000526284915395081,0.00017802632646635175,0.0003432809899095446,4.9775831030274276e-06,0.0,34,0.14285714285714285,0.00015059227007441223,6.214222230482846e-05,8.23126028990373e-05,6.1374435063044075e-06,0.0,27,0.14285714285714285,0.00011154697858728468,2.749140367086511e-05,7.918025949038565e-05,4.8753154260339215e-06,0.0,38,0.0,1.6800553567009047e-05,4.794290362042375e-06,7.30299416318303e-06,4.703269041783642e-06,0.0,41,0.0
