,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
0,1.0,0.2125874012708664,0.0013935469323769212,9.999940630223136e-06,0.0,60,0.2125874012708664,0.0013935469323769212,9.999940630223136e-06,0.0,60.0
1,51.0,0.03652608394622803,0.0013875338481739163,9.965742719941773e-06,0.0,60,0.03652608394622803,0.0013875338481739163,9.965742719941773e-06,0.0,60.0
2,101.0,0.014517583884298801,0.0012771431356668472,9.973064152291045e-06,0.0,60,0.014517583884298801,0.0012771431356668472,9.973064152291045e-06,0.0,60.0
3,151.0,0.009885365143418312,0.0011483735870569944,9.912291716318578e-06,0.0,60,0.009885365143418312,0.0011483735870569944,9.912291716318578e-06,0.0,60.0
4,201.0,0.00818691961467266,0.0010155221680179238,9.872514056041837e-06,0.0,60,0.00818691961467266,0.0010155221680179238,9.872514056041837e-06,0.0,60.0
5,251.0,0.007044253405183554,0.0008670653915032744,9.83823792921612e-06,0.0,60,0.007044253405183554,0.0008670653915032744,9.83823792921612e-06,0.0,60.0
6,301.0,0.0062682973220944405,0.0007507679401896894,9.79882497631479e-06,0.0,60,0.0062682973220944405,0.0007507679401896894,9.79882497631479e-06,0.0,60.0
7,351.0,0.0056990510784089565,0.0006699544610455632,9.740714631334413e-06,0.0,59,0.0056990510784089565,0.0006699544610455632,9.740714631334413e-06,0.0,59.0
8,401.0,0.005029099993407726,0.0006259989459067583,9.650146239437163e-06,0.0,57,0.005029099993407726,0.0006259989459067583,9.650146239437163e-06,0.0,57.0
9,451.0,0.0023484041448682547,0.0007034337613731623,9.517688340565655e-06,0.0,57,0.0023484041448682547,0.0007034337613731623,9.517688340565655e-06,0.0,57.0
10,501.0,0.0015364011051133275,0.00065668358001858,9.300193596573081e-06,0.0,53,0.0015364011051133275,0.00065668358001858,9.300193596573081e-06,0.0,53.0
11,551.0,0.0011931817280128598,0.0006307732546702027,9.160812624031678e-06,0.0,47,0.0011931817280128598,0.0006307732546702027,9.160812624031678e-06,0.0,47.0
12,601.0,0.0010015354491770267,0.000591618416365236,9.090666026168037e-06,0.0,45,0.0010015354491770267,0.000591618416365236,9.090666026168037e-06,0.0,45.0
13,651.0,0.0008693989366292953,0.0005591923836618662,9.050892003870104e-06,0.0,45,0.0008693989366292953,0.0005591923836618662,9.050892003870104e-06,0.0,45.0
14,701.0,0.0007742427405901253,0.0005280242185108364,9.010877874970902e-06,0.0,45,0.0007742427405901253,0.0005280242185108364,9.010877874970902e-06,0.0,45.0
15,751.0,0.0006982621271163225,0.0005005715065635741,8.969579539552797e-06,0.0,44,0.0006982621271163225,0.0005005715065635741,8.969579539552797e-06,0.0,44.0
16,801.0,0.0006341155967675149,0.0004777127760462463,8.951987183536403e-06,0.0,43,0.0006341155967675149,0.0004777127760462463,8.951987183536403e-06,0.0,43.0
17,851.0,0.0005836101481691003,0.0004510704311542213,8.930304829846136e-06,0.0,42,0.0005836101481691003,0.0004510704311542213,8.930304829846136e-06,0.0,42.0
18,901.0,0.0005365948309190571,0.0004285837057977915,8.92287334863795e-06,0.0,41,0.0005365948309190571,0.0004285837057977915,8.92287334863795e-06,0.0,41.0
19,951.0,0.0004995588096790016,0.00040980466292239726,8.92837761057308e-06,0.0,41,0.0004995588096790016,0.00040980466292239726,8.92837761057308e-06,0.0,41.0
20,1001.0,0.0004640756524167955,0.00039031298365443945,8.943199645727873e-06,0.0,40,0.0004640756524167955,0.00039031298365443945,8.943199645727873e-06,0.0,40.0
21,1051.0,0.0004759864241350442,0.0003703528782352805,8.97147401701659e-06,0.0,39,0.0004759864241350442,0.0003703528782352805,8.97147401701659e-06,0.0,39.0
22,1101.0,0.00040744891157373786,0.00035204124287702143,9.02989359019557e-06,0.0,39,0.00040744891157373786,0.00035204124287702143,9.02989359019557e-06,0.0,39.0
23,1151.0,0.0003854300011880696,0.00033968398929573596,9.10700146050658e-06,0.0,38,0.0003854300011880696,0.00033968398929573596,9.10700146050658e-06,0.0,38.0
24,1201.0,0.00038958212826400995,0.0003267106949351728,9.190896889776923e-06,0.0,37,0.00038958212826400995,0.0003267106949351728,9.190896889776923e-06,0.0,37.0
25,1251.0,0.0003476317797321826,0.00031642551766708493,9.276694981963374e-06,0.0,37,0.0003476317797321826,0.00031642551766708493,9.276694981963374e-06,0.0,37.0
26,1301.0,0.0003215641190763563,0.0003058253787457943,9.374505680170842e-06,0.0,35,0.0003215641190763563,0.0003058253787457943,9.374505680170842e-06,0.0,35.0
27,1351.0,0.0003073143307119608,0.0002988751220982522,9.487787792750169e-06,0.0,32,0.0003073143307119608,0.0002988751220982522,9.487787792750169e-06,0.0,32.0
28,1401.0,0.000286030670395121,0.0002880108659155667,9.58808868745109e-06,0.0,32,0.000286030670395121,0.0002880108659155667,9.58808868745109e-06,0.0,32.0
29,1451.0,0.0002827220014296472,0.0002825175761245191,9.680337825557217e-06,0.0,32,0.0002827220014296472,0.0002825175761245191,9.680337825557217e-06,0.0,32.0
30,1501.0,0.0002614437835291028,0.0002729978587012738,9.780759683053475e-06,0.0,32,0.0002614437835291028,0.0002729978587012738,9.780759683053475e-06,0.0,32.0
31,1551.0,0.0002521827118471265,0.0002675695577636361,9.912577297654934e-06,0.0,32,0.0002521827118471265,0.0002675695577636361,9.912577297654934e-06,0.0,32.0
32,1601.0,0.00026425180840305984,0.0002572441881056875,1.0050311175291426e-05,0.0,32,0.00026425180840305984,0.0002572441881056875,1.0050311175291426e-05,0.0,32.0
