,0,1,2
0,-5.1211984e-05,-4.7238707e-05,0.0001531767
1,-1.3762442e-05,6.61369,7.5345547e-06
2,-1.39649e-05,5.0885705e-05,7.5905495
3,2.4368005,0.00019217489,-0.00018564015
4,4.6042307e-05,3.8063726,0.0001905219
5,-0.0001549312,5.5262914,8.332863
6,9.645412,-0.00023528203,5.658369e-05
7,-1.4967236e-05,8.332376e-06,5.556653
8,6.561859,-8.556432e-07,-7.13711e-06
9,-0.00019146317,6.003581,2.9783587e-06
10,-2.7900109e-05,-0.00016302483,0.94499975
11,0.6379074,-0.00014218183,-1.0892059e-05
12,1.04169785e-05,2.2724657,0.00019292257
13,8.57654e-05,0.34604022,-3.1816147e-05
14,0.5858452,3.8473525,-3.6178968e-05
15,-4.325622e-06,1.9205716,5.51489e-05
16,6.3451366e-06,5.0744843e-06,0.65704745
17,-1.3978812e-05,8.488224e-05,0.00014120691
18,-0.00020302486,-5.631464e-05,0.28571758
19,-0.0002568805,-5.600692e-05,-0.00011201362
