,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,epoch_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,epoch_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,epoch_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,epoch_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
0,1.0,0.3740368187427521,0.001158163184300065,9.99056464934256e-06,0.0,60.0,1.0,0.34378647804260254,0.0008497401140630245,9.990566468331963e-06,0.0,60.0,1.0,0.3655652105808258,0.0015428313054144382,9.990562830353156e-06,0.0,60.0,1.0,0.4207414984703064,0.0007696077809669077,9.99055464490084e-06,0.0,60.0,1.0,0.3467264175415039,0.0018047173507511616,9.990566468331963e-06,0.0,60.0,0.3701712846755982,0.0012250119470991194,9.990563012252097e-06,0.0,60.0
1,51.0,0.08546453714370728,0.001158449798822403,9.564729225530755e-06,0.0,60,51.0,0.08741060644388199,0.0008520298870280385,9.557898010825738e-06,0.0,60,51.0,0.09848802536725998,0.001544520491734147,9.527936526865233e-06,0.0,60,51.0,0.08699507266283035,0.0007737582200206816,9.540357496007346e-06,0.0,60,51.0,0.10590697824954987,0.00181712640915066,9.541306098981295e-06,0.0,60,0.0928530439734459,0.0012291769613511862,9.546445471642074e-06,0.0,60.0
2,101.0,0.08289328217506409,0.0011619820725172758,9.291411515732761e-06,0.0,60,101.0,0.06536181271076202,0.0008886270225048065,9.206152753904462e-06,0.0,60,101.0,0.08279342204332352,0.0015659042401239276,9.139272151514888e-06,0.0,60,101.0,0.06941818445920944,0.001228444161824882,9.01160547073232e-06,0.0,60,101.0,0.1035822257399559,0.0018096070270985365,9.22749768506037e-06,0.0,60,0.080809785425663,0.0013309129048138858,9.175187915388961e-06,0.0,60.0
3,151.0,0.05524784326553345,0.0013284736778587103,9.02527699508937e-06,0.0,60,151.0,0.03806686028838158,0.0008813072927296162,9.054598194779828e-06,0.0,60,151.0,0.04897337034344673,0.0015478748828172684,8.961066669144202e-06,0.0,60,151.0,0.04323762282729149,0.00179462565574795,8.185693332052324e-06,0.0,60,151.0,0.07679937779903412,0.0018690123688429594,8.917629202187527e-06,0.0,60,0.05246501490473748,0.001484258775599301,8.82885287865065e-06,0.0,60.0
4,201.0,0.03792485222220421,0.001198562327772379,8.829403668642044e-06,0.0,60,201.0,0.029864061623811722,0.0008560329442843795,8.938711289374623e-06,0.0,60,201.0,0.038202933967113495,0.0015449287602677941,8.908789823180996e-06,0.0,60,201.0,0.03259234502911568,0.0013824779307469726,7.652358362975065e-06,0.0,60,201.0,0.05383233353495598,0.0018139627063646913,8.751761015446391e-06,0.0,60,0.03848330527544022,0.0013591929338872433,8.616204831923824e-06,0.0,60.0
5,251.0,0.033148594200611115,0.0012052962556481361,8.720754522073548e-06,0.0,60,251.0,0.027440596371889114,0.0008482526754960418,8.80832249094965e-06,0.0,60,251.0,0.035387810319662094,0.0015485528856515884,8.77811271493556e-06,0.0,60,251.0,0.028801873326301575,0.0011821819934993982,7.242101673909929e-06,0.0,60,251.0,0.04623163491487503,0.0018057533307000995,8.700062608113512e-06,0.0,60,0.03420210182666779,0.001318007428199053,8.44987080199644e-06,0.0,60.0
6,301.0,0.03096894361078739,0.001205708016641438,8.504385732521769e-06,0.0,60,301.0,0.026295991614460945,0.0008401073282584548,8.72833697940223e-06,0.0,60,301.0,0.032175540924072266,0.0015266621485352516,8.661541869514622e-06,0.0,60,301.0,0.026293011382222176,0.0010567097924649715,6.952445346541936e-06,0.0,60,301.0,0.04338110238313675,0.0018096265848726034,8.676894140080549e-06,0.0,60,0.031822917982935905,0.0012877627741545439,8.30472081361222e-06,0.0,60.0
7,351.0,0.027202123776078224,0.0012069439981132746,8.248987796832807e-06,0.0,60,351.0,0.025122808292508125,0.0008214833796955645,8.712713679415174e-06,0.0,60,351.0,0.02384333126246929,0.0016016996232792735,8.374613571504597e-06,0.0,60,351.0,0.021067757159471512,0.001011473243124783,6.741291599610122e-06,0.0,60,351.0,0.04071673005819321,0.0018080230802297592,8.656609679746907e-06,0.0,60,0.027590550109744073,0.001289924664888531,8.146843265421922e-06,0.0,60.0
8,401.0,0.019236279651522636,0.0013214941136538982,7.81647213443648e-06,0.0,60,401.0,0.021917307749390602,0.0007794010452926159,8.709658686711919e-06,0.0,60,401.0,0.018565725535154343,0.0015502222813665867,7.99266854301095e-06,0.0,60,401.0,0.014965377748012543,0.0010708295740187168,6.5439471654826775e-06,0.0,60,401.0,0.032891396433115005,0.0018550155218690634,8.442792932328302e-06,0.0,60,0.021515217423439027,0.0013153925072401764,7.901107892394066e-06,0.0,60.0
9,451.0,0.015193493105471134,0.0012209031265228987,7.460763299604878e-06,0.0,59,451.0,0.014894683845341206,0.0007651830674149096,8.698370038473513e-06,0.0,60,451.0,0.01544185634702444,0.0014866436831653118,7.682461728109047e-06,0.0,60,451.0,0.012042177841067314,0.0009126754594035447,6.3801867327129e-06,0.0,60,451.0,0.025243211537599564,0.0018939183792099357,7.93395156506449e-06,0.0,60,0.016563084535300733,0.00125586474314332,7.631146672792966e-06,0.0,59.800000000000004
