,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
33,1651.0,0.0009095476125366986,0.0004997578798793256,7.545241714979056e-06,0.0,25,0.0009095476125366986,0.0004997578798793256,7.545241714979056e-06,0.0,25.0
34,1701.0,0.0008871225290931761,0.0004935744218528271,7.609258318552747e-06,0.0,25,0.0008871225290931761,0.0004935744218528271,7.609258318552747e-06,0.0,25.0
35,1751.0,0.0008493934292346239,0.0004876225721091032,7.675396773265675e-06,0.0,25,0.0008493934292346239,0.0004876225721091032,7.675396773265675e-06,0.0,25.0
36,1801.0,0.0008333963924087584,0.0004817373992409557,7.749831638648175e-06,0.0,24,0.0008333963924087584,0.0004817373992409557,7.749831638648175e-06,0.0,24.0
37,1851.0,0.0008132689981721342,0.00047687237383797765,7.83631912781857e-06,0.0,24,0.0008132689981721342,0.00047687237383797765,7.83631912781857e-06,0.0,24.0
38,1901.0,0.0007920104544609785,0.00047224730951711535,7.922986696939915e-06,0.0,24,0.0007920104544609785,0.00047224730951711535,7.922986696939915e-06,0.0,24.0
39,1951.0,0.000766436627600342,0.00046801503049209714,8.010504643607419e-06,0.0,24,0.000766436627600342,0.00046801503049209714,8.010504643607419e-06,0.0,24.0
40,2001.0,0.0007399840978905559,0.0004640984407160431,8.100012564682402e-06,0.0,24,0.0007399840978905559,0.0004640984407160431,8.100012564682402e-06,0.0,24.0
41,2051.0,0.0007236746605485678,0.0004606155271176249,8.190338121494278e-06,0.0,24,0.0007236746605485678,0.0004606155271176249,8.190338121494278e-06,0.0,24.0
42,2101.0,0.000703964673448354,0.00045733375009149313,8.284883733722381e-06,0.0,23,0.000703964673448354,0.00045733375009149313,8.284883733722381e-06,0.0,23.0
43,2151.0,0.000681420904584229,0.0004536956548690796,8.379333849006798e-06,0.0,23,0.000681420904584229,0.0004536956548690796,8.379333849006798e-06,0.0,23.0
44,2201.0,0.0006829768535681069,0.0004507735720835626,8.471846740576439e-06,0.0,23,0.0006829768535681069,0.0004507735720835626,8.471846740576439e-06,0.0,23.0
45,2251.0,0.000641456397715956,0.00044903496745973825,8.564589734305628e-06,0.0,23,0.000641456397715956,0.00044903496745973825,8.564589734305628e-06,0.0,23.0
46,2301.0,0.0006077589932829142,0.0004455333692021668,8.65588299348019e-06,0.0,23,0.0006077589932829142,0.0004455333692021668,8.65588299348019e-06,0.0,23.0
47,2351.0,0.0005875899805687368,0.00044279269059188664,8.747521860641427e-06,0.0,23,0.0005875899805687368,0.00044279269059188664,8.747521860641427e-06,0.0,23.0
48,2401.0,0.0005668162484653294,0.0004424156213644892,8.8378965301672e-06,0.0,23,0.0005668162484653294,0.0004424156213644892,8.8378965301672e-06,0.0,23.0
49,2451.0,0.0005433749756775796,0.00043843654566444457,8.926430382416584e-06,0.0,23,0.0005433749756775796,0.00043843654566444457,8.926430382416584e-06,0.0,23.0
50,2501.0,0.0005224033375270665,0.00043588460539467633,9.014516763272695e-06,0.0,23,0.0005224033375270665,0.00043588460539467633,9.014516763272695e-06,0.0,23.0
51,2551.0,0.0005288643878884614,0.00043367737089283764,9.10616472538095e-06,0.0,23,0.0005288643878884614,0.00043367737089283764,9.10616472538095e-06,0.0,23.0
52,2601.0,0.000486465054564178,0.0004301448352634907,9.196261999022681e-06,0.0,23,0.000486465054564178,0.0004301448352634907,9.196261999022681e-06,0.0,23.0
53,2651.0,0.00046311531332321465,0.00042776536429300904,9.284319276048336e-06,0.0,23,0.00046311531332321465,0.00042776536429300904,9.284319276048336e-06,0.0,23.0
54,2701.0,0.00046135587035678327,0.00042503030272200704,9.374957699037623e-06,0.0,23,0.00046135587035678327,0.00042503030272200704,9.374957699037623e-06,0.0,23.0
55,2751.0,0.0004468969127628952,0.00042303832015022635,9.464135473535862e-06,0.0,23,0.0004468969127628952,0.00042303832015022635,9.464135473535862e-06,0.0,23.0
56,2801.0,0.00040450034430250525,0.00041919315117411315,9.55370796873467e-06,0.0,23,0.00040450034430250525,0.00041919315117411315,9.55370796873467e-06,0.0,23.0
57,2851.0,0.00038549277815036476,0.00041568357846699655,9.640481948736124e-06,0.0,23,0.00038549277815036476,0.00041568357846699655,9.640481948736124e-06,0.0,23.0
58,2901.0,0.0003704077680595219,0.00041403601062484086,9.728423719934653e-06,0.0,23,0.0003704077680595219,0.00041403601062484086,9.728423719934653e-06,0.0,23.0
59,2951.0,0.0003544849460013211,0.00041038761264644563,9.81377343123313e-06,0.0,23,0.0003544849460013211,0.00041038761264644563,9.81377343123313e-06,0.0,23.0
60,3001.0,0.00036182839539833367,0.0004068422713316977,9.89811906038085e-06,0.0,23,0.00036182839539833367,0.0004068422713316977,9.89811906038085e-06,0.0,23.0
61,3051.0,0.00032178705441765487,0.00040518856258131564,9.979738933907356e-06,0.0,23,0.00032178705441765487,0.00040518856258131564,9.979738933907356e-06,0.0,23.0
62,3101.0,0.0003096879809163511,0.0004017122264485806,1.0057844519906212e-05,0.0,23,0.0003096879809163511,0.0004017122264485806,1.0057844519906212e-05,0.0,23.0
63,3151.0,0.00029971235198900104,0.0003997873282060027,1.0136411219718866e-05,0.0,23,0.00029971235198900104,0.0003997873282060027,1.0136411219718866e-05,0.0,23.0
64,3201.0,0.00028823770117014647,0.0003965249052271247,1.0212509550910909e-05,0.0,23,0.00028823770117014647,0.0003965249052271247,1.0212509550910909e-05,0.0,23.0
65,3251.0,0.00028023432241752744,0.00039333259337581694,1.028662700264249e-05,0.0,23,0.00028023432241752744,0.00039333259337581694,1.028662700264249e-05,0.0,23.0
66,3301.0,0.0002691193076316267,0.0003902713069692254,1.0358206964156125e-05,0.0,23,0.0002691193076316267,0.0003902713069692254,1.0358206964156125e-05,0.0,23.0
67,3351.0,0.00027088544447906315,0.00038830412086099386,1.0427682354929857e-05,0.0,23,0.00027088544447906315,0.00038830412086099386,1.0427682354929857e-05,0.0,23.0
68,3401.0,0.0002537595573812723,0.0003842138103209436,1.049673755915137e-05,0.0,23,0.0002537595573812723,0.0003842138103209436,1.049673755915137e-05,0.0,23.0
69,3451.0,0.00024730886798352003,0.0003814049996435642,1.0562203897279687e-05,0.0,23,0.00024730886798352003,0.0003814049996435642,1.0562203897279687e-05,0.0,23.0
70,3501.0,0.0002440042735543102,0.0003780784900300205,1.0626537914504297e-05,0.0,22,0.0002440042735543102,0.0003780784900300205,1.0626537914504297e-05,0.0,22.0
71,3551.0,0.00023897351638879627,0.0003753953496925533,1.0691527677408885e-05,0.0,22,0.00023897351638879627,0.0003753953496925533,1.0691527677408885e-05,0.0,22.0
72,3601.0,0.00023073052580002695,0.0003724261769093573,1.0756723895610776e-05,0.0,22,0.00023073052580002695,0.0003724261769093573,1.0756723895610776e-05,0.0,22.0
73,3651.0,0.0002268397220177576,0.00036831252509728074,1.081842856365256e-05,0.0,22,0.0002268397220177576,0.00036831252509728074,1.081842856365256e-05,0.0,22.0
74,3701.0,0.0002262789203086868,0.0003659123321995139,1.0879558431042824e-05,0.0,22,0.0002262789203086868,0.0003659123321995139,1.0879558431042824e-05,0.0,22.0
75,3751.0,0.00022612659086007625,0.0003618040063884109,1.0939272215182427e-05,0.0,22,0.00022612659086007625,0.0003618040063884109,1.0939272215182427e-05,0.0,22.0
76,3801.0,0.00021550444944296032,0.00035909400321543217,1.0997556273650844e-05,0.0,22,0.00021550444944296032,0.00035909400321543217,1.0997556273650844e-05,0.0,22.0
77,3851.0,0.00022491776326205581,0.0003558833559509367,1.1055532013415359e-05,0.0,22,0.00022491776326205581,0.0003558833559509367,1.1055532013415359e-05,0.0,22.0
78,3901.0,0.00020216850680299103,0.0003511872491799295,1.1111000276287086e-05,0.0,22,0.00020216850680299103,0.0003511872491799295,1.1111000276287086e-05,0.0,22.0
79,3951.0,0.0002002753462875262,0.00034754257649183273,1.1166457625222392e-05,0.0,22,0.0002002753462875262,0.00034754257649183273,1.1166457625222392e-05,0.0,22.0
80,4001.0,0.00019669973698910326,0.00034368105116300285,1.1220092346775346e-05,0.0,22,0.00019669973698910326,0.00034368105116300285,1.1220092346775346e-05,0.0,22.0
81,4051.0,0.00019095648895017803,0.0003414568491280079,1.1274904863967095e-05,0.0,22,0.00019095648895017803,0.0003414568491280079,1.1274904863967095e-05,0.0,22.0
82,4101.0,0.00020748026145156473,0.00033840673859231174,1.1328404070809484e-05,0.0,22,0.00020748026145156473,0.00033840673859231174,1.1328404070809484e-05,0.0,22.0
83,4151.0,0.00018509967776481062,0.0003332016058266163,1.1378062481526285e-05,0.0,22,0.00018509967776481062,0.0003332016058266163,1.1378062481526285e-05,0.0,22.0
84,4201.0,0.00018352824554312974,0.0003293308545835316,1.142750716098817e-05,0.0,22,0.00018352824554312974,0.0003293308545835316,1.142750716098817e-05,0.0,22.0
85,4251.0,0.00019021090702153742,0.00032536889193579555,1.1478885426186025e-05,0.0,22,0.00019021090702153742,0.00032536889193579555,1.1478885426186025e-05,0.0,22.0
86,4301.0,0.00021406778250820935,0.0003228640416637063,1.1527845344971865e-05,0.0,22,0.00021406778250820935,0.0003228640416637063,1.1527845344971865e-05,0.0,22.0
87,4351.0,0.00018452755466569215,0.0003186053072568029,1.1576929864531849e-05,0.0,22,0.00018452755466569215,0.0003186053072568029,1.1576929864531849e-05,0.0,22.0
88,4401.0,0.00017352669965475798,0.00031551631400361657,1.1623337741184514e-05,0.0,22,0.00017352669965475798,0.00031551631400361657,1.1623337741184514e-05,0.0,22.0
89,4451.0,0.00017231027595698833,0.00031167067936621606,1.1670644198602531e-05,0.0,22,0.00017231027595698833,0.00031167067936621606,1.1670644198602531e-05,0.0,22.0
90,4501.0,0.0008482244447804987,0.00031465606298297644,1.1721562259481288e-05,0.0,22,0.0008482244447804987,0.00031465606298297644,1.1721562259481288e-05,0.0,22.0
91,4551.0,0.00017196407134179026,0.00030447269091382623,1.173088912764797e-05,0.0,22,0.00017196407134179026,0.00030447269091382623,1.173088912764797e-05,0.0,22.0
92,4601.0,0.00016988949209917337,0.00030334462644532323,1.1753797480196226e-05,0.0,22,0.00016988949209917337,0.00030334462644532323,1.1753797480196226e-05,0.0,22.0
93,4651.0,0.00016877251619007438,0.0003013929526787251,1.1791466022259556e-05,0.0,22,0.00016877251619007438,0.0003013929526787251,1.1791466022259556e-05,0.0,22.0
94,4701.0,0.00016796968702692538,0.0002990844950545579,1.183766835310962e-05,0.0,22,0.00016796968702692538,0.0002990844950545579,1.183766835310962e-05,0.0,22.0
95,4751.0,0.0001673468213994056,0.0002965072635561228,1.1888774679391645e-05,0.0,22,0.0001673468213994056,0.0002965072635561228,1.1888774679391645e-05,0.0,22.0
96,4801.0,0.0001668145996518433,0.0002937272365670651,1.1941780940105673e-05,0.0,22,0.0001668145996518433,0.0002937272365670651,1.1941780940105673e-05,0.0,22.0
97,4851.0,0.000166311307111755,0.00029078888474032283,1.1995626664429437e-05,0.0,22,0.000166311307111755,0.00029078888474032283,1.1995626664429437e-05,0.0,22.0
98,4901.0,0.00016580014198552817,0.0002877175866160542,1.204905038321158e-05,0.0,22,0.00016580014198552817,0.0002877175866160542,1.204905038321158e-05,0.0,22.0
99,4951.0,0.00016525914543308318,0.0002845301351044327,1.21024631880573e-05,0.0,22,0.00016525914543308318,0.0002845301351044327,1.21024631880573e-05,0.0,22.0
