,0,1,2
0,-9.234505e-05,0.4706707,4.66299
1,0.00017148169,3.7243505,8.469335
2,-0.00020986055,8.1903425e-05,6.4053
3,5.89906,-0.00023133308,8.854639e-05
4,-0.00023257635,-2.4909092e-05,3.7800307
5,1.7163693,0.00023154536,5.35006
6,-5.8355145e-05,5.3177924,-5.6266003e-05
7,4.468179e-05,2.097855,-7.101209e-05
8,0.0001937323,6.030529,4.2841578
9,4.8726244,-1.2124338e-05,1.7639269
10,0.00019041974,3.755485e-05,6.7290744e-06
11,0.0001371158,3.0562776e-05,-4.5814445e-06
12,-0.00030369268,-0.00016640274,0.9828032
13,0.00014178672,-6.960938e-05,0.5069083
14,1.6485748,0.0002549351,4.0972758e-05
15,0.00015699056,-0.00023448707,0.39341304
16,3.1200732e-05,2.551661e-05,1.3294901
17,1.1547,-3.0667692e-05,2.2921681
18,2.262733,0.00023353501,1.3961003
19,7.419679e-07,-1.6839282e-05,2.9175355e-05
