,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,epoch_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
0,1.0,0.33411335945129395,0.0013914324808865786,9.990565558837261e-06,0.0,60.0,1.0,0.330241858959198,0.0011677129659801722,9.990950275096111e-06,0.0,60.0,0.33217760920524597,0.0012795727234333754,9.990757916966686e-06,0.0,60.0
1,51.0,0.09781598299741745,0.0013957704650238156,9.535733624943532e-06,0.0,60,51.0,0.09635543078184128,0.0011778806801885366,9.626698556530755e-06,0.0,60,0.09708570688962936,0.0012868255726061761,9.581216090737144e-06,0.0,60.0
2,101.0,0.08945049345493317,0.001395241473801434,9.167011739918962e-06,0.0,60,101.0,0.06856116652488708,0.001172708929516375,9.370558473165147e-06,0.0,60,0.07900582998991013,0.0012839752016589046,9.268785106542055e-06,0.0,60.0
3,151.0,0.05133708938956261,0.0014106995658949018,8.900253305910155e-06,0.0,60,151.0,0.046454209834337234,0.0011695466237142682,9.20773709367495e-06,0.0,60,0.04889564961194992,0.001290123094804585,9.053995199792553e-06,0.0,60.0
4,201.0,0.03910011425614357,0.0013903912622481585,8.726600754016545e-06,0.0,60,201.0,0.039556682109832764,0.00116866291500628,9.11887127585942e-06,0.0,60,0.03932839818298817,0.0012795270886272192,8.922736014937982e-06,0.0,60.0
5,251.0,0.03502825275063515,0.0013849482638761401,8.62364595377585e-06,0.0,60,251.0,0.037271223962306976,0.0011612260714173317,9.012645023176447e-06,0.0,60,0.03614973835647106,0.001273087167646736,8.818145488476148e-06,0.0,60.0
6,301.0,0.03322923928499222,0.0013747611083090305,8.524163604306523e-06,0.0,60,301.0,0.03590738773345947,0.0011466663563624024,8.909782991395332e-06,0.0,60,0.034568313509225845,0.0012607137323357165,8.716973297850927e-06,0.0,60.0
7,351.0,0.031725067645311356,0.0013477624161168933,8.438004442723468e-06,0.0,60,351.0,0.033697228878736496,0.0011685884092003107,8.725472071091644e-06,0.0,60,0.032711148262023926,0.001258175412658602,8.581738256907556e-06,0.0,60.0
8,401.0,0.028618505224585533,0.0013097868068143725,8.389514732698444e-06,0.0,60,401.0,0.02673172764480114,0.0011959405383095145,8.505864570906851e-06,0.0,60,0.027675116434693336,0.0012528636725619435,8.447689651802648e-06,0.0,60.0
9,451.0,0.020753050222992897,0.0012965038185939193,8.39297536003869e-06,0.0,60,451.0,0.019739335402846336,0.0012479512952268124,8.110465387289878e-06,0.0,60,0.020246192812919617,0.0012722275569103658,8.251720373664284e-06,0.0,60.0
10,501.0,0.0158793143928051,0.0012321536196395755,8.35664013720816e-06,0.0,60,501.0,0.01576140895485878,0.0011874997289851308,7.690334314247593e-06,0.0,60,0.01582036167383194,0.0012098266743123531,8.023487225727877e-06,0.0,60.0
11,551.0,0.013266082853078842,0.0011667250655591488,8.329750926350243e-06,0.0,60,551.0,0.01331776101142168,0.0011405134573578835,7.348454346356448e-06,0.0,60,0.013291921932250261,0.0011536192614585161,7.839102636353346e-06,0.0,60.0
12,601.0,0.011746981181204319,0.0010987339774146676,8.301854904857464e-06,0.0,60,601.0,0.011908013373613358,0.0010936048347502947,7.075253051880281e-06,0.0,58,0.011827497277408838,0.0010961694060824811,7.688553978368873e-06,0.0,59.0
13,651.0,0.01078207790851593,0.0010238939430564642,8.280711881525349e-06,0.0,57,651.0,0.011035881005227566,0.0010497089242562652,6.887498784635682e-06,0.0,53,0.010908979456871748,0.0010368014336563647,7.584105333080515e-06,0.0,55.0
14,701.0,0.010040022432804108,0.0009524957276880741,8.273577805084642e-06,0.0,56,701.0,0.010423352010548115,0.0009864233434200287,6.7543828663474414e-06,0.0,52,0.010231687221676111,0.0009694595355540514,7.513980335716042e-06,0.0,54.0
15,751.0,0.00948137603700161,0.0008813395979814231,8.266558324976359e-06,0.0,55,751.0,0.009936952032148838,0.0009288634755648673,6.629477411479456e-06,0.0,52,0.009709164034575224,0.0009051015367731452,7.4480178682279075e-06,0.0,53.5
16,801.0,0.009013890288770199,0.0008177395793609321,8.263369636551943e-06,0.0,51,801.0,0.009539381600916386,0.0008709090179763734,6.522827789012808e-06,0.0,50,0.009276635944843292,0.0008443242986686528,7.3930987127823755e-06,0.0,50.5
17,851.0,0.008618581108748913,0.0007640010444447398,8.27710118755931e-06,0.0,50,851.0,0.009199732914566994,0.0008265318465419114,6.434135684685316e-06,0.0,47,0.008909157011657953,0.0007952664454933256,7.355618436122313e-06,0.0,48.5
18,901.0,0.008258117362856865,0.0007237564423121512,8.29779492050875e-06,0.0,48,901.0,0.008898280560970306,0.0007920007919892669,6.3853967731120065e-06,0.0,46,0.008578198961913586,0.000757878617150709,7.341595846810378e-06,0.0,47.0
19,951.0,0.007910197600722313,0.0006942888721823692,8.307923053507693e-06,0.0,48,951.0,0.0086356271058321,0.0007610442116856575,6.3618576859880704e-06,0.0,45,0.008272912353277206,0.0007276665419340134,7.334890369747882e-06,0.0,46.5
20,1001.0,0.007557556498795748,0.0006734413909725845,8.299344699480571e-06,0.0,47,1001.0,0.00840033683925867,0.000732105050701648,6.351758656819584e-06,0.0,45,0.00797894666902721,0.0007027732208371162,7.325551678150077e-06,0.0,46.0
21,1051.0,0.007118632551282644,0.0006643489468842745,8.276260814454872e-06,0.0,46,1051.0,0.008173808455467224,0.0007045298116281629,6.359539838740602e-06,0.0,43,0.007646220503374934,0.0006844393792562187,7.317900326597737e-06,0.0,44.5
