,epoch,total_0,decoder_0,sindy_x_0,latent_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,latent_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1
10,500,0.0028193281032145,1.7856404781341553,1.0253422260284424,0.0,0.0083454372361302,0.0,60,0.0,0.002507041906937957,1.5650970935821533,0.9335956573486328,0.0,0.008349105715751648,0.0,60.0,0.0
11,550,0.00238101137802,1.4186261892318726,0.954105794429779,0.0,0.0082795284688472,0.0,60,0.0,0.0020631994120776653,1.2533892393112183,0.8015443682670593,0.0,0.008265643380582333,0.0,60.0,0.0
12,600,0.0020672269165515,1.212935209274292,0.8460734486579895,0.0,0.0082182800397276,0.0,60,0.0,0.0017150216735899448,1.0382837057113647,0.6685630083084106,0.0,0.008174936287105083,0.0,60.0,0.0
13,650,0.0018138624727725,1.078546166419983,0.7271724939346313,0.0,0.0081437984481453,0.0,59,0.0,0.0014407525304704905,0.8736870288848877,0.5589871406555176,0.0,0.008078294806182384,0.0,60.0,0.0
14,700,0.0016070597339421,0.9669820070266724,0.6320094466209412,0.0,0.0080682719126343,0.0,58,0.0,0.0012230919674038887,0.748334527015686,0.466775119304657,0.0,0.007982322946190834,0.0,60.0,0.0
15,750,0.0014292348641902,0.8665406703948975,0.5546952486038208,0.0,0.0079988595098257,0.0,57,0.0,0.0010590588208287954,0.6508464217185974,0.4003237187862396,0.0,0.007888739928603172,0.0,59.0,0.0
16,800,0.0012801236007362,0.7814786434173584,0.4907733500003814,0.0,0.0078715812414884,0.0,57,0.0,0.0009433425730094314,0.5802083015441895,0.3553520739078522,0.0,0.007782199420034885,0.0,59.0,0.0
17,850,0.0011536085512489,0.7066177725791931,0.4392758011817932,0.0,0.0077149071730673,0.0,56,0.0,0.0008558694389648736,0.5251752138137817,0.3230289816856384,0.0,0.007665332406759262,0.0,58.0,0.0
18,900,0.001047950820066,0.6398795247077942,0.400496244430542,0.0,0.0075749782845377,0.0,52,0.0,0.0007869998808018863,0.48099273443222046,0.29845941066741943,0.0,0.007547710556536913,0.0,57.0,0.0
19,950,0.0009595772717148,0.579879105091095,0.3722611367702484,0.0,0.0074370615184307,0.0,52,0.1428571428571428,0.0007294980459846556,0.44458040595054626,0.2774866819381714,0.0,0.007430970668792725,0.0,55.0,0.14285714285714285
20,1000,0.0008837219211272,0.5295499563217163,0.3468653559684753,0.0,0.0073066102340817,0.0,51,0.1428571428571428,0.0006833294755779207,0.41507765650749207,0.2609289288520813,0.0,0.00732286786660552,0.0,54.0,0.14285714285714285
21,1050,0.0008182800374925,0.4873895049095154,0.3237066864967346,0.0,0.0071839005686342,0.0,50,0.1428571428571428,0.000644288316834718,0.3895396888256073,0.2475234866142273,0.0,0.007225138135254383,0.0,54.0,0.14285714285714285
22,1100,0.0007610607426613,0.4505629241466522,0.3034086227416992,0.0,0.0070892106741666,0.0,46,0.1428571428571428,0.0006097728037275374,0.36696237325668335,0.2356547713279724,0.0,0.007155653554946184,0.0,52.0,0.14285714285714285
23,1150,0.0007124309777282,0.4199954867362976,0.2854187786579132,0.0,0.0070167034864425,0.0,45,0.1428571428571428,0.0005782418302260339,0.346869558095932,0.22426356375217438,0.0,0.007108709774911404,0.0,50.0,0.14285714285714285
24,1200,0.0006713170441798,0.3927249908447265,0.2716414928436279,0.0,0.0069505148567259,0.0,45,0.1428571428571428,0.0005515043740160763,0.3292519152164459,0.21517719328403473,0.0,0.007075265049934387,0.0,48.0,0.14285714285714285
25,1250,0.000637185992673,0.3699754178524017,0.2603216469287872,0.0,0.0068888738751411,0.0,45,0.1428571428571428,0.0005287123494781554,0.3139991760253906,0.207669198513031,0.0,0.007043954450637102,0.0,48.0,0.14285714285714285
26,1300,0.0006075677229091,0.3491210639476776,0.2515867948532104,0.0,0.0068598957732319,0.0,41,0.1428571428571428,0.0005083089927211404,0.30002307891845703,0.20126979053020477,0.0,0.007016097195446491,0.0,47.0,0.14285714285714285
27,1350,0.0005823135725222,0.3313186764717102,0.24415323138237,0.0,0.0068416576832532,0.0,41,0.2857142857142857,0.0004909412236884236,0.2876759469509125,0.19627033174037933,0.0,0.006994940806180239,0.0,47.0,0.14285714285714285
