,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9,total_10,decoder_10,sindy_x_10,reg_10,sindy_z_10,active_coeffs_10,coeff_10,total_11,decoder_11,sindy_x_11,reg_11,sindy_z_11,active_coeffs_11,coeff_11
40,2000,3.457773709669709e-05,9.536301149637438e-06,1.7274205674766563e-05,7.767232091282494e-06,0.0,36,0.0,0.0001111504461732,6.185961683513597e-05,3.838033808278851e-05,1.0910497621807735e-05,0.0,31,0.0,1.5479126886930317e-05,3.09109123008966e-06,4.406429525261046e-06,7.981606358953286e-06,0.0,41,0.0,6.716792995575815e-05,2.072587449220009e-05,3.858167474390939e-05,7.86037890065927e-06,0.0,41,0.0,1.7076315998565406e-05,3.1523265988653293e-06,2.5749670840014005e-06,1.1349023225193378e-05,0.0,37,0.0,2.2879306925460696e-05,8.039412932703272e-06,7.318969437619671e-06,7.520925009885104e-06,0.0,40,0.0,1.8589296814752743e-05,3.67215261576348e-06,7.503474535042187e-06,7.413670118694426e-06,0.0,34,0.0,1.6320125723723322e-05,1.6946396499406546e-06,3.7065829019411454e-06,1.091890226234682e-05,0.0,30,0.1428571428571428,2.1642825603485107,3.008130988746416e-06,2.1636228561401367,0.0006566338124684,0.0,40,0.0,2.0269057750701904,8.290331606986001e-06,2.026386976242065,0.0005104250740259,0.0,44,0.0,2.070374727249145,5.388332283473574e-06,2.0698304176330566,0.0005389443249441,0.0,38,0.0,2.25950288772583,2.778931229840964e-05,2.2589616775512695,0.0005132063524797559,0.0,37,0.0
41,2050,3.43362771673128e-05,9.0327821453684e-06,1.752424032019917e-05,7.779253792250529e-06,0.0,35,0.0,0.0001125906201195,6.030226359143853e-05,4.151784014538862e-05,1.077052002074197e-05,0.0,29,0.0,1.4617241504311096e-05,2.342835159652168e-06,4.271590569260297e-06,8.00281577539863e-06,0.0,41,0.0,6.290979945333675e-05,1.8282858945894983e-05,3.674205436254852e-05,7.88488887337735e-06,0.0,41,0.0,1.7231068341061473e-05,3.2886418921407312e-06,2.584245748948888e-06,1.1358181836840233e-05,0.0,37,0.0,1.7386371837346815e-05,3.3588046335353283e-06,6.486110123660183e-06,7.541457307524979e-06,0.0,40,0.0,1.7764876247383654e-05,3.027163529623067e-06,7.309983629966155e-06,7.4277286330470815e-06,0.0,34,0.1428571428571428,1.5295325283659622e-05,8.57265263221052e-07,3.5391269648243906e-06,1.0898933396674693e-05,0.0,30,0.1428571428571428,2.161539077758789,2.909766863012919e-06,2.1608781814575195,0.0006579110631719,0.0,40,0.0,2.02614974975586,8.338090992765501e-06,2.02562952041626,0.0005121859721839,0.0,44,0.0,2.086087703704834,9.938002222042996e-06,2.0855345726013184,0.0005430008750408,0.0,37,0.0,2.231812000274658,2.7645533918985166e-05,2.2312698364257812,0.000514596700668335,0.0,36,0.0
42,2100,3.3369437005603686e-05,8.331912795256358e-06,1.7246853531105444e-05,7.790670679241884e-06,0.0,35,0.0,0.0001084412069758,5.936908564763144e-05,3.84775412385352e-05,1.0594583727652209e-05,0.0,28,0.0,1.566809805808589e-05,3.4361855796305463e-06,4.209164217172656e-06,8.022749170777388e-06,0.0,41,0.0,5.8629331761039793e-05,1.6524143575225025e-05,3.419330096221529e-05,7.911887223599479e-06,0.0,41,0.0,1.817984230001457e-05,4.19893694925122e-06,2.613313881738577e-06,1.1367591469024774e-05,0.0,37,0.0,1.7226415366167203e-05,3.339308022987097e-06,6.325325102807256e-06,7.561783149867551e-06,0.0,40,0.0,1.7410353393643163e-05,2.8536976515169954e-06,7.112402272468898e-06,7.444253242283594e-06,0.0,34,0.1428571428571428,1.555033668410033e-05,1.1717232837327174e-06,3.4995719033759087e-06,1.0879041838052215e-05,0.0,30,0.1428571428571428,2.1487865447998047,6.045135705790017e-06,2.148121356964112,0.0006590470438823,0.0,40,0.0,2.0152840614318848,8.302460628328845e-06,2.0147628784179688,0.000512849772349,0.0,43,0.0,2.0814013481140137,1.1597833690757398e-05,2.0808444023132324,0.0005453720223158,0.0,37,0.0,2.2281250953674316,2.7616486477199942e-05,2.2275819778442383,0.0005157098639756441,0.0,36,0.0
43,2150,3.378364635864273e-05,8.717313903616741e-06,1.726907430565916e-05,7.797258149366826e-06,0.0,35,0.0,0.0001102783571695,6.360697443597019e-05,3.611626380006783e-05,1.0555111657595262e-05,0.0,28,0.1428571428571428,1.5463770978385583e-05,3.2169270980375586e-06,4.2042565837618895e-06,8.042587069212459e-06,0.0,41,0.0,5.665096250595525e-05,1.541797428217251e-05,3.329241371829994e-05,7.9405745054828e-06,0.0,41,0.0,1.6597648937022313e-05,2.714703214223846e-06,2.5048880161193665e-06,1.1378057024558076e-05,0.0,37,0.0,1.7692513210931793e-05,3.848173946607858e-06,6.2627696024719626e-06,7.581570571346674e-06,0.0,40,0.0,1.801998587325216e-05,3.4506870179029647e-06,7.107425517460797e-06,7.46187242839369e-06,0.0,34,0.1428571428571428,1.51652193380869e-05,8.613605473328789e-07,3.445234369792161e-06,1.0858624591492116e-05,0.0,30,0.1428571428571428,2.1643729209899902,1.0926552931778131e-05,2.1637020111083984,0.0006600663764402,0.0,40,0.0,2.032172918319702,7.897479918028694e-06,2.031651020050049,0.0005141049041412,0.0,43,0.0,2.0547358989715576,1.2841459465562366e-05,2.05417537689209,0.000547784671653,0.0,37,0.0,2.247265577316284,2.5594912585802376e-05,2.246723175048828,0.000516961794346571,0.0,36,0.0
44,2200,3.44297441188246e-05,9.290378329751547e-06,1.7332560673821718e-05,7.806804205756634e-06,0.0,35,0.0,0.0001091877784347,6.293838669080287e-05,3.5687782656168565e-05,1.0561601811787114e-05,0.0,28,0.1428571428571428,1.3892326023778878e-05,1.8677436628422583e-06,3.961428319598781e-06,8.063154382398352e-06,0.0,41,0.0,5.5141128541436046e-05,1.5565687135676853e-05,3.160698543069884e-05,7.968453246576246e-06,0.0,41,0.0,1.8049257050734013e-05,4.001852630608482e-06,2.6575687570584705e-06,1.1389834980946034e-05,0.0,37,0.0,1.6813581169117242e-05,3.196751322320779e-06,6.016173301759409e-06,7.600655862916028e-06,0.0,40,0.0,1.704541500657797e-05,2.6226448426314164e-06,6.942775598872686e-06,7.479993655579165e-06,0.0,34,0.1428571428571428,1.508318200649228e-05,8.424192969869182e-07,3.4027839319605846e-06,1.083797815226717e-05,0.0,30,0.1428571428571428,2.172669172286988,3.48487537848996e-06,2.1720046997070312,0.0006610092823393,0.0,40,0.0,2.032257556915283,8.052853445406072e-06,2.031733989715576,0.0005153730162419,0.0,42,0.0,2.045121908187866,1.5688363419030793e-05,2.044556140899658,0.0005501168780028,0.0,37,0.0,2.2649965286254883,2.592657801869791e-05,2.2644522190093994,0.000518469256348908,0.0,36,0.0
45,2250,3.36855991918128e-05,8.597568921686616e-06,1.727168455545325e-05,7.816345714672934e-06,0.0,35,0.0,0.0001103146569221,6.502630276372656e-05,3.470126466709189e-05,1.0587091310299002e-05,0.0,28,0.1428571428571428,1.52247785081272e-05,3.2119701245392207e-06,3.927389570890227e-06,8.085418812697753e-06,0.0,41,0.0,6.119468889664859e-05,2.533812948968261e-05,2.790120197460056e-05,7.955361070344225e-06,0.0,39,0.0,1.6544679965591058e-05,2.703008021853748e-06,2.4402154394920217e-06,1.1401456504245289e-05,0.0,37,0.0,1.702688132354524e-05,3.498858632156044e-06,5.911220341658918e-06,7.616803031851305e-06,0.0,39,0.0,1.7080215911846608e-05,2.701436415009084e-06,6.879373358970042e-06,7.499406819988508e-06,0.0,34,0.1428571428571428,1.5320683814934455e-05,1.1434037787694251e-06,3.3602789244469022e-06,1.0817001566465478e-05,0.0,30,0.1428571428571428,2.1724770069122314,2.1237824512354564e-06,2.1718130111694336,0.0006618936895392,0.0,40,0.0,2.026968479156494,7.891618224675767e-06,2.0264439582824707,0.0005166915943846,0.0,42,0.1428571428571428,2.068809032440185,4.922672815155238e-06,2.0682520866394043,0.0005522795836441,0.0,37,0.0,2.228142261505127,2.7373598641133867e-05,2.2275948524475098,0.0005200947634875774,0.0,36,0.0
46,2300,3.513425326673314e-05,9.745871466293464e-06,1.7562968423590064e-05,7.825412467354909e-06,0.0,35,0.0,0.0001098632783396,6.49625071673654e-05,3.426777766435407e-05,1.0632996236381588e-05,0.0,27,0.1428571428571428,1.3773505997960456e-05,1.89483523627132e-06,3.770266857827664e-06,8.108403562800959e-06,0.0,41,0.0,7.645187724847347e-05,2.674468669283669e-05,4.1715335100889206e-05,7.99185272626346e-06,0.0,38,0.0,1.6652134945616126e-05,2.8100566851207982e-06,2.4292573925777106e-06,1.1412821550038643e-05,0.0,37,0.0,1.6674111975589767e-05,3.2312352686858503e-06,5.808316927868873e-06,7.63456046115607e-06,0.0,39,0.0,1.7515892977826297e-05,3.185947889505769e-06,6.810501872678287e-06,7.519443443015916e-06,0.0,34,0.1428571428571428,1.6329335267073475e-05,2.1154285150259966e-06,3.4179843169113155e-06,1.0795922207762487e-05,0.0,30,0.1428571428571428,2.179619312286377,2.47305843004142e-06,2.178954124450684,0.0006627012626267,0.0,40,0.0,2.024223566055298,8.008982149476651e-06,2.0236973762512207,0.0005180581938475,0.0,42,0.1428571428571428,2.0871710777282715,6.68948359816568e-06,2.0866098403930664,0.0005543060833588,0.0,37,0.0,2.2524173259735107,2.432012843200937e-05,2.251871347427368,0.0005217555444687605,0.0,36,0.0
47,2350,3.36709272232838e-05,8.328164767590351e-06,1.7509008102933876e-05,7.833756171748973e-06,0.0,35,0.0,0.0001108334399759,6.657384074060246e-05,3.355106309754774e-05,1.0708532499847934e-05,0.0,27,0.1428571428571428,1.3679828043677844e-05,1.7793987581171675e-06,3.769119757635053e-06,8.131310096359812e-06,0.0,41,0.0,7.33168053557165e-05,2.794009014905896e-05,3.7349116610130295e-05,8.027598596527241e-06,0.0,38,0.0,1.6505176972714253e-05,2.6498230454308214e-06,2.431686198178795e-06,1.1423668183851989e-05,0.0,37,0.0,1.616222652955912e-05,2.848039684977266e-06,5.662378953275038e-06,7.651809028175194e-06,0.0,39,0.0,1.759734186634887e-05,3.14571707349387e-06,6.911843229318038e-06,7.539782473031664e-06,0.0,34,0.1428571428571428,1.4950234799471218e-05,8.856565614223655e-07,3.289719188614981e-06,1.0774859219964128e-05,0.0,30,0.1428571428571428,2.176117181777954,2.024027253355598e-06,2.1754517555236816,0.0006634207093156,0.0,40,0.0,2.043752193450928,8.428973160334863e-06,2.043224334716797,0.0005193902179598,0.0,42,0.1428571428571428,2.0911245346069336,1.7360353012918495e-05,2.0905508995056152,0.0005561770522035,0.0,37,0.0,2.240010976791382,2.366682565480005e-05,2.2394638061523438,0.0005233975243754685,0.0,36,0.0
48,2400,3.3808704756665975e-05,8.536375389667228e-06,1.7431155356462114e-05,7.841174920031335e-06,0.0,35,0.0,0.0001118448999477,6.777224916731939e-05,3.3316973713226616e-05,1.075567888619844e-05,0.0,27,0.1428571428571428,1.370895279251272e-05,1.9017132899534768e-06,3.653489329735749e-06,8.153750059136655e-06,0.0,41,0.0,6.805770681239665e-05,2.60922151937848e-05,3.390206256881356e-05,8.06342541181948e-06,0.0,38,0.0,1.6891499399207532e-05,3.0731996503163828e-06,2.383931814620155e-06,1.1434368389018346e-05,0.0,37,0.0,1.6301273717544973e-05,3.055447223232477e-06,5.579625849350123e-06,7.66620178183075e-06,0.0,38,0.0,1.69918239407707e-05,2.816996584442677e-06,6.606616807403043e-06,7.568211458419682e-06,0.0,33,0.1428571428571428,1.5860925486776978e-05,1.72488705629803e-06,3.3828737286967225e-06,1.0753164133348037e-05,0.0,30,0.1428571428571428,2.1439270973205566,7.473503956134664e-06,2.1432554721832275,0.0006640783394686,0.0,40,0.0,2.0476412773132324,1.4165608263283502e-05,2.0471062660217285,0.00052067352226,0.0,42,0.1428571428571428,2.0814576148986816,5.808287824038416e-06,2.080893993377685,0.0005579274729825,0.0,37,0.0,2.25199818611145,2.3209955543279648e-05,2.2514500617980957,0.0005249438108876348,0.0,36,0.0
49,2450,3.3757041819626465e-05,8.571062608098146e-06,1.7337790268356912e-05,7.84818985266611e-06,0.0,35,0.0,0.0001114163460442,6.848424527561292e-05,3.214069511159323e-05,1.0791406566568185e-05,0.0,27,0.1428571428571428,1.4322444258141331e-05,2.547519898143946e-06,3.599273213694687e-06,8.175650691555347e-06,0.0,41,0.0,6.146397208794951e-05,2.092309841827955e-05,3.244461549911648e-05,8.096254532574676e-06,0.0,38,0.0,1.632530620554462e-05,2.5344702407892328e-06,2.3462503122573253e-06,1.144458474300336e-05,0.0,37,0.0,1.6421909094788134e-05,3.311414957352099e-06,5.430205419543199e-06,7.680288945266511e-06,0.0,38,0.0,1.8258151612826623e-05,3.813177727352013e-06,6.852348178654211e-06,7.592625934194075e-06,0.0,33,0.1428571428571428,1.5015935787232593e-05,1.0416379154776223e-06,3.213257969036931e-06,1.076104035746539e-05,0.0,27,0.1428571428571428,2.1679155826568604,3.4511881494836416e-06,2.1672472953796387,0.0006647464470006,0.0,40,0.0,2.04000210762024,7.5801071943715215e-06,2.0394725799560547,0.000521891284734,0.0,42,0.1428571428571428,2.0736825466156006,5.196488018555101e-06,2.073117733001709,0.0005595834809355,0.0,37,0.0,2.2624731063842773,2.3251712264027447e-05,2.261923313140869,0.0005263818893581629,0.0,36,0.0
50,2500,3.338169335620478e-05,8.128458830469754e-06,1.7398815543856472e-05,7.854416253394447e-06,0.0,35,0.0,0.0001125597336795,6.998607568675652e-05,3.1751962524140254e-05,1.0821693649631923e-05,0.0,27,0.1428571428571428,1.428346695320215e-05,2.535072553655482e-06,3.5509433473635e-06,8.197451279556844e-06,0.0,41,0.0,5.563559534493834e-05,1.6658921595080756e-05,3.0850100301904604e-05,8.126576176437084e-06,0.0,38,0.0,1.6737889382056892e-05,2.8921811008331133e-06,2.391011548752431e-06,1.145469559560297e-05,0.0,37,0.0,1.7249803931917995e-05,4.094284577149665e-06,5.461592991196085e-06,7.693926818319596e-06,0.0,38,0.0,1.667895594437141e-05,2.489774033165304e-06,6.572938673343742e-06,7.616242783115011e-06,0.0,33,0.1428571428571428,1.4767018001293764e-05,8.351709084308823e-07,3.178107590429136e-06,1.0753738933999555e-05,0.0,27,0.1428571428571428,2.1751208305358887,1.8719315448834093e-06,2.1744534969329834,0.000665454484988,0.0,40,0.0,2.030244827270508,8.036137842282187e-06,2.029713630676269,0.0005230585229583,0.0,42,0.1428571428571428,2.0701863765716557,4.817835815629223e-06,2.069620370864868,0.0005611950764432,0.0,37,0.0,2.231212615966797,2.2338084818329662e-05,2.2306623458862305,0.0005277412128634751,0.0,36,0.0
51,2550,3.434095924603753e-05,8.936552148952615e-06,1.754408913257066e-05,7.860318874008954e-06,0.0,35,0.0,0.0001128983712987,7.071327127050608e-05,3.133376594632864e-05,1.0851333172468005e-05,0.0,27,0.1428571428571428,1.3412913176580332e-05,1.6134808902279474e-06,3.5988523450214416e-06,8.200579941330943e-06,0.0,40,0.0,5.1555060053942725e-05,1.458173483115388e-05,2.881880391214509e-05,8.154523129633162e-06,0.0,38,0.0,1.6219550161622465e-05,2.4248208774224622e-06,2.3303155103349127e-06,1.1464414455986116e-05,0.0,37,0.0,1.5746500139357522e-05,2.7854955533257453e-06,5.254220468486892e-06,7.706783435423858e-06,0.0,38,0.0,1.655073901929427e-05,2.4061716885626083e-06,6.505936198664131e-06,7.638631359441206e-06,0.0,33,0.1428571428571428,1.4660825399914756e-05,7.889623816481617e-07,3.13630880555138e-06,1.0735553587437607e-05,0.0,27,0.1428571428571428,2.162876605987549,2.72474198936834e-06,2.16220760345459,0.0006661536754108,0.0,40,0.0,2.0585038661956787,1.262695968762273e-05,2.057967185974121,0.0005242397310212,0.0,42,0.1428571428571428,2.069686889648437,4.895753590972163e-06,2.0691189765930176,0.0005628314684145,0.0,37,0.0,2.2509617805480957,2.208142905146815e-05,2.250410795211792,0.000529128301423043,0.0,36,0.0
52,2600,3.3358006476191804e-05,7.963384632603265e-06,1.7529284377815202e-05,7.865337465773337e-06,0.0,35,0.0,0.0001134482736233,7.194262434495613e-05,3.0627401429228485e-05,1.0878250577661674e-05,0.0,27,0.1428571428571428,1.3064716767985374e-05,1.5369535049103431e-06,3.278602662248886e-06,8.249160600826144e-06,0.0,39,0.0,5.117351975059137e-05,1.4125560483080337e-05,2.8854317861259915e-05,8.193639587261714e-06,0.0,37,0.0,2.081337152048945e-05,6.714865776302759e-06,2.6247471396345645e-06,1.147375769505743e-05,0.0,37,0.0,1.5608733519911766e-05,2.756230969680473e-06,5.133606919116573e-06,7.718895176367369e-06,0.0,38,0.0,1.7682388715911657e-05,3.509432644932531e-06,6.512528671009932e-06,7.660426490474492e-06,0.0,33,0.1428571428571428,1.5222933143377304e-05,1.3792279105473426e-06,3.130999857603456e-06,1.0712705261539668e-05,0.0,27,0.1428571428571428,2.166903018951416,1.5239592130456003e-06,2.166234970092773,0.0006666292320005,0.0,39,0.0,2.054722547531128,8.873377737472765e-06,2.0541882514953613,0.000525469018612,0.0,42,0.1428571428571428,2.089038372039795,1.0454712537466548e-05,2.088463306427002,0.0005644817720167,0.0,37,0.0,2.257667064666748,2.2388610886991955e-05,2.2571141719818115,0.0005305849481374025,0.0,36,0.0
53,2650,3.326162186567672e-05,8.079636245383881e-06,1.731216070766095e-05,7.869824912631884e-06,0.0,35,0.0,0.0001151368851424,7.414047286147252e-05,3.0094020985416137e-05,1.0902390386036132e-05,0.0,27,0.1428571428571428,1.3193992344895378e-05,1.681616254245455e-06,3.2435989396617515e-06,8.268777492048685e-06,0.0,39,0.0,4.655835073208437e-05,1.3047100765106734e-05,2.531850805098657e-05,8.192741915991064e-06,0.0,35,0.0,1.6191634131246246e-05,2.431057055218844e-06,2.2776391688239528e-06,1.1482938134577124e-05,0.0,37,0.0,1.592978514963761e-05,3.106665189989144e-06,5.092677383800037e-06,7.730442121101078e-06,0.0,38,0.0,1.6261323253274895e-05,2.138992840627907e-06,6.440583547373535e-06,7.681746865273453e-06,0.0,33,0.1428571428571428,1.4465898857451975e-05,7.289660857168201e-07,3.050520490432973e-06,1.0686411769711412e-05,0.0,27,0.1428571428571428,2.1600282192230225,2.0288430278014857e-06,2.1593589782714844,0.0006673778407275,0.0,39,0.0,2.03582763671875,7.764273505017627e-06,2.0352931022644043,0.0005267586675472,0.0,42,0.1428571428571428,2.063152313232422,5.892862645850983e-06,2.0625805854797363,0.0005660283495672,0.0,37,0.0,2.247061252593994,2.196366767748259e-05,2.246506929397583,0.0005320562631823123,0.0,36,0.0
54,2700,3.355975786689669e-05,8.05888521426823e-06,1.7626800399739295e-05,7.874072252889164e-06,0.0,35,0.0,0.0001141423053923,7.343242032220587e-05,2.978583142976277e-05,1.0924055459327064e-05,0.0,27,0.1428571428571428,1.2987240552320143e-05,1.4993967170084943e-06,3.19797027259483e-06,8.289873221656308e-06,0.0,39,0.0,5.02458424307406e-05,1.3853173186362255e-05,2.818437133100815e-05,8.208300641854294e-06,0.0,34,0.0,1.6273645087494515e-05,2.509440491849091e-06,2.272397978231311e-06,1.1491806617414111e-05,0.0,37,0.0,1.5551975593552925e-05,2.823833256115904e-06,4.986147814634023e-06,7.741994522802997e-06,0.0,38,0.0,1.6350069927284494e-05,2.24458540287742e-06,6.402034159691539e-06,7.703449227847159e-06,0.0,33,0.1428571428571428,1.438346407667268e-05,7.119475071704073e-07,3.0049106953811133e-06,1.0666605703590903e-05,0.0,26,0.1428571428571428,2.1692028045654297,1.8164605535275768e-06,2.1685328483581543,0.0006680994993075,0.0,39,0.0,2.037868022918701,7.4888180279231165e-06,2.037332534790039,0.0005281695630401,0.0,41,0.1428571428571428,2.0656566619873047,7.596290743094869e-06,2.065081596374512,0.0005675958818756,0.0,37,0.0,2.266327381134033,2.178306385758333e-05,2.2657721042633057,0.0005336202448233962,0.0,35,0.0
55,2750,3.3459076803410426e-05,8.159174285538029e-06,1.7421800293959677e-05,7.878100404923316e-06,0.0,35,0.0,0.0001153122793766,7.485056994482875e-05,2.9517259463318624e-05,1.0944450878014322e-05,0.0,27,0.1428571428571428,1.2971624528290704e-05,1.4947055433367495e-06,3.1648794447391992e-06,8.312039426527917e-06,0.0,39,0.0,4.794165215571411e-05,1.227623306476744e-05,2.7430729460320435e-05,8.234687811636832e-06,0.0,34,0.0,1.6380850865971297e-05,2.5909191663231468e-06,2.28940325541771e-06,1.1500528671604116e-05,0.0,37,0.0,1.557501127535943e-05,2.9285424716363195e-06,4.8916431296675e-06,7.75482567405561e-06,0.0,37,0.0,1.685304414422717e-05,2.808904582707328e-06,6.318689884210471e-06,7.725449904683046e-06,0.0,33,0.1428571428571428,1.4559858755092137e-05,9.13140866032336e-07,3.0055880415602587e-06,1.0641129847499542e-05,0.0,26,0.2857142857142857,2.178800106048584,2.5222802833013702e-06,2.178128719329834,0.0006687191780656,0.0,39,0.0,2.041797161102295,7.47061903894064e-06,2.0412611961364746,0.000528719916474,0.0,41,0.1428571428571428,2.0780837535858154,5.608033006865298e-06,2.0775089263916016,0.0005690961843356,0.0,37,0.0,2.2671704292297363,2.2573276510229334e-05,2.2666125297546387,0.0005352977896109223,0.0,35,0.0
56,2800,3.4346718166489154e-05,9.100261195271742e-06,1.73646130861016e-05,7.881845704105217e-06,0.0,35,0.0,0.0001179311584564,7.725010073045269e-05,2.9716351491515525e-05,1.096470805350691e-05,0.0,27,0.1428571428571428,1.320394039794337e-05,1.817195538933447e-06,3.052767169720028e-06,8.333978257724084e-06,0.0,39,0.0,4.914341479889117e-05,1.3836778634868097e-05,2.704905273276381e-05,8.257583431259263e-06,0.0,34,0.0,1.6119774954859167e-05,2.370386937400326e-06,2.2404663013730897e-06,1.1508921488712076e-05,0.0,37,0.0,1.5026503206172492e-05,2.476220060998457e-06,4.7835978875809815e-06,7.766685484966729e-06,0.0,37,0.0,1.628499558137264e-05,2.262370571770589e-06,6.275402029132238e-06,7.74722320784349e-06,0.0,33,0.1428571428571428,1.4253724657464772e-05,6.859219752186618e-07,2.953478315248504e-06,1.0614324310154188e-05,0.0,26,0.2857142857142857,2.168703079223633,1.3646160823554965e-06,2.16803240776062,0.0006692506140097,0.0,39,0.0,2.048811912536621,7.449822987837251e-06,2.0482749938964844,0.0005295674782246,0.0,41,0.1428571428571428,2.071927547454834,4.786320459970739e-06,2.071352005004883,0.0005705414223484,0.0,37,0.0,2.2591323852539062,2.1079909856780432e-05,2.2585742473602295,0.0005368849961087108,0.0,35,0.0
57,2850,3.443861351115629e-05,8.876517313183285e-06,1.766919194778893e-05,7.892904250184074e-06,0.0,34,0.0,0.000119216972962,7.881290366640314e-05,2.941914135590196e-05,1.0984926120727325e-05,0.0,27,0.1428571428571428,1.395189065078739e-05,2.5745819129952e-06,3.0223832254705485e-06,8.354925739695318e-06,0.0,39,0.0,4.524171890807338e-05,1.1748697943403386e-05,2.521565875213128e-05,8.277363122033421e-06,0.0,34,0.0,1.6557985873077996e-05,2.7676462650561007e-06,2.2730903310730355e-06,1.1517248822201507e-05,0.0,37,0.0,1.5514666301896796e-05,2.7601518013398163e-06,5.001156750950031e-06,7.753357749606948e-06,0.0,36,0.0,1.6141133528435603e-05,2.1085409116494702e-06,6.263451723498292e-06,7.769142030156218e-06,0.0,33,0.1428571428571428,1.449614683224354e-05,9.375802960676084e-07,2.968526359836688e-06,1.0590040801616851e-05,0.0,26,0.2857142857142857,2.167076587677002,1.59914156938612e-06,2.166405200958252,0.0006697184871882,0.0,39,0.0,2.053718328475952,7.5834232120541856e-06,2.05318021774292,0.0005306460661813,0.0,41,0.1428571428571428,2.0735743045806885,4.47406409875839e-06,2.072997808456421,0.0005719292676076,0.0,37,0.0,2.2439029216766357,2.0653807951021008e-05,2.2433438301086426,0.0005383689422160387,0.0,35,0.0
58,2900,3.3953921956708655e-05,8.418575816904195e-06,1.7634367395658046e-05,7.900977834651712e-06,0.0,34,0.0,0.0001199170947074,7.969925354700536e-05,2.921310078818351e-05,1.100474128179485e-05,0.0,27,0.1428571428571428,1.437832361261826e-05,2.7535334083950147e-06,3.2506084153283155e-06,8.374181561521254e-06,0.0,39,0.0,4.750381413032301e-05,1.2918911124870648e-05,2.629071968840435e-05,8.294184226542711e-06,0.0,34,0.0,1.6010108083719388e-05,2.252008243885939e-06,2.2328056275000563e-06,1.1525294212333392e-05,0.0,37,0.0,1.4855933841317892e-05,2.4764042336755665e-06,4.611225449480116e-06,7.768304385535885e-06,0.0,36,0.0,1.61708339874167e-05,2.137928049705806e-06,6.240986294869799e-06,7.791918505972717e-06,0.0,33,0.1428571428571428,1.4253042536438444e-05,7.839394129405264e-07,2.900077333833906e-06,1.0569026017037686e-05,0.0,26,0.2857142857142857,2.175689458847046,5.06217111251317e-06,2.1750142574310303,0.0006701225647702,0.0,39,0.0,2.0434019565582275,1.1962958524236456e-05,2.042858600616455,0.0005314387381076,0.0,40,0.1428571428571428,2.085322380065918,5.466264610731741e-06,2.08474349975586,0.0005732778809033,0.0,37,0.0,2.237806558609009,2.0306069927755743e-05,2.237246513366699,0.0005397691857069731,0.0,35,0.0
59,2950,3.535258292686194e-05,9.646560101828072e-06,1.779539707058575e-05,7.910623025964014e-06,0.0,32,0.0,0.000119604745123,7.98348119133152e-05,2.8745933377649635e-05,1.1024000741599592e-05,0.0,27,0.1428571428571428,1.2747728760587052e-05,1.429669850949722e-06,2.926394927271758e-06,8.391663868678734e-06,0.0,39,0.0,4.356118370196782e-05,1.1166305739607196e-05,2.408371437923052e-05,8.311162673635408e-06,0.0,34,0.0,1.7085782019421458e-05,3.2660293527442263e-06,2.286600420120521e-06,1.1533151337062009e-05,0.0,37,0.0,1.4783014194108546e-05,2.4916835172916763e-06,4.503932814259315e-06,7.787397407810204e-06,0.0,36,0.0,1.607599733688403e-05,2.0530369511106983e-06,6.208012564457022e-06,7.81494782131631e-06,0.0,33,0.1428571428571428,1.425849950464908e-05,8.10942140105908e-07,2.899028004321736e-06,1.0548529644438531e-05,0.0,26,0.2857142857142857,2.165047407150269,1.7903860225487731e-06,2.164375066757202,0.0006704996922053,0.0,39,0.0,2.05422592163086,7.307162377401255e-06,2.053686141967773,0.0005324937519617,0.0,40,0.1428571428571428,2.0695176124572754,4.8766814870759845e-06,2.0689382553100586,0.0005745950038544,0.0,37,0.0,2.232114315032959,2.2107000404503196e-05,2.231551170349121,0.0005410847370512784,0.0,35,0.0
