,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
0,0.0,33.34397888183594,1.0544148683547974,0.009999999776482582,0.0,60,0.0
1,20.0,9.680654525756836,1.0571744441986084,0.009651685133576393,0.0,60,0.0
2,40.0,8.614654541015625,1.0577051639556885,0.009370987303555012,0.0,60,0.0
3,60.0,5.53433895111084,1.058556318283081,0.009193036705255508,0.0,60,0.0
4,80.0,4.232980728149414,1.0542714595794678,0.009062127210199833,0.0,60,0.0
5,100.0,3.7649707794189453,1.0526412725448608,0.008958714082837105,0.0,60,0.0
6,120.0,3.564885139465332,1.0493054389953613,0.008868779987096786,0.0,60,0.0
7,140.0,3.457536458969116,1.0406513214111328,0.00880061648786068,0.0,60,0.0
8,160.0,3.388329029083252,1.0131181478500366,0.008757168427109718,0.0,60,0.0
9,180.0,3.3224716186523438,0.9093875885009766,0.00870644673705101,0.0,60,0.0
10,200.0,3.230039596557617,0.8431088328361511,0.008620605804026127,0.0,60,0.0
11,220.0,3.0980563163757324,0.8017852306365967,0.00854974240064621,0.0,60,0.0
12,240.0,2.8872146606445312,0.7530593872070312,0.008500960655510426,0.0,60,0.0
13,260.0,2.5513577461242676,0.7095244526863098,0.008455629460513592,0.0,60,0.0
14,280.0,2.128136157989502,0.6666439771652222,0.008379206992685795,0.0,60,0.0
15,300.0,1.7947901487350464,0.608977735042572,0.008276043459773064,0.0,59,0.0
16,320.0,1.5105102062225342,0.5529766082763672,0.008165876381099224,0.0,59,0.0
17,340.0,1.2948675155639648,0.4861164391040802,0.008035770617425442,0.0,59,0.0
18,360.0,1.1345469951629639,0.42555755376815796,0.00790152046829462,0.0,57,0.0
19,380.0,1.0107595920562744,0.382610023021698,0.007776831742376089,0.0,57,0.0
20,400.0,0.9094136953353882,0.3489916920661926,0.007672545500099659,0.0,52,0.14285714285714285
21,420.0,0.8234562873840332,0.3219958543777466,0.007596761453896761,0.0,52,0.14285714285714285
22,440.0,0.7493875026702881,0.3009255528450012,0.0075315614230930805,0.0,52,0.14285714285714285
23,460.0,0.6853166222572327,0.2824137806892395,0.007472626864910126,0.0,50,0.14285714285714285
24,480.0,0.6282587051391602,0.26719117164611816,0.007423697505146265,0.0,50,0.14285714285714285
25,500.0,0.5770045518875122,0.2537182569503784,0.007374996319413185,0.0,46,0.14285714285714285
26,520.0,0.5300630331039429,0.24190881848335266,0.007336173672229052,0.0,46,0.14285714285714285
27,540.0,0.4882233142852783,0.23152726888656616,0.007303267251700163,0.0,46,0.14285714285714285
28,560.0,0.4507514238357544,0.22238197922706604,0.007270466536283493,0.0,46,0.14285714285714285
29,580.0,0.41628700494766235,0.21412871778011322,0.007237877231091261,0.0,46,0.14285714285714285
30,600.0,0.3860868811607361,0.20674963295459747,0.007204245310276747,0.0,44,0.2857142857142857
31,620.0,0.35903477668762207,0.1991085410118103,0.007173333317041397,0.0,44,0.2857142857142857
32,640.0,0.33557453751564026,0.19288767874240875,0.0071415407583117485,0.0,44,0.2857142857142857
33,660.0,0.31471744179725647,0.18691286444664001,0.0071090334095060825,0.0,44,0.2857142857142857
34,680.0,0.2960306406021118,0.18122032284736633,0.007076418958604336,0.0,44,0.2857142857142857
35,700.0,0.2794133722782135,0.1776113063097,0.007043574936687946,0.0,40,0.2857142857142857
36,720.0,0.2648474872112274,0.1707407832145691,0.00701646413654089,0.0,40,0.2857142857142857
37,740.0,0.2517155706882477,0.16612523794174194,0.007000268436968327,0.0,40,0.2857142857142857
38,760.0,0.24069629609584808,0.16149744391441345,0.006988991051912308,0.0,38,0.2857142857142857
39,780.0,0.23020943999290466,0.15815871953964233,0.006986775901168585,0.0,38,0.2857142857142857
40,800.0,0.2212454378604889,0.15486884117126465,0.006986376363784075,0.0,35,0.2857142857142857
41,820.0,0.21354082226753235,0.15181219577789307,0.006994441617280245,0.0,35,0.2857142857142857
42,840.0,0.20627474784851074,0.1496160328388214,0.007007209584116936,0.0,35,0.2857142857142857
43,860.0,0.20034179091453552,0.14763452112674713,0.007022072561085224,0.0,34,0.2857142857142857
44,880.0,0.19359537959098816,0.14503276348114014,0.007036954630166292,0.0,34,0.2857142857142857
45,900.0,0.18774838745594025,0.1428353190422058,0.007049663923680782,0.0,33,0.2857142857142857
46,920.0,0.18256226181983948,0.14107026159763336,0.007067594211548567,0.0,33,0.2857142857142857
47,940.0,0.17776937782764435,0.13939890265464783,0.007086262106895447,0.0,33,0.2857142857142857
48,960.0,0.1729532927274704,0.13773804903030396,0.007104812655597925,0.0,33,0.2857142857142857
49,980.0,0.16809454560279846,0.13600951433181763,0.0071228379383683205,0.0,33,0.2857142857142857
50,1000.0,0.16412293910980225,0.13478317856788635,0.0071404860354959965,0.0,33,0.2857142857142857
51,1020.0,0.15979941189289093,0.13337330520153046,0.00715760700404644,0.0,33,0.2857142857142857
52,1040.0,0.15579760074615479,0.1321268379688263,0.007174065336585045,0.0,33,0.2857142857142857
53,1060.0,0.15209433436393738,0.13090455532073975,0.007190605625510216,0.0,32,0.2857142857142857
54,1080.0,0.14807839691638947,0.12964892387390137,0.0072097270749509335,0.0,32,0.2857142857142857
55,1100.0,0.14471548795700073,0.12981802225112915,0.0072290548123419285,0.0,31,0.2857142857142857
56,1120.0,0.1410740166902542,0.12783055007457733,0.007247329689562321,0.0,31,0.2857142857142857
57,1140.0,0.13775573670864105,0.12665021419525146,0.007265179418027401,0.0,31,0.2857142857142857
58,1160.0,0.13451717793941498,0.1255590170621872,0.007282931357622147,0.0,31,0.2857142857142857
