,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3
15,750,0.000574867008253932,0.0002801156369969249,0.0002893134078476578,5.437980689748656e-06,0.0,45,0.000334078969899565,0.00015110151434782892,0.00017756821762304753,5.409239292930579e-06,0.0,48,0.0005401669768616557,0.00013658571697305888,0.0003987918607890606,4.789370450453134e-06,0.0,46,0.0007110376027412713,0.0003951005346607417,0.00031090175616554916,5.035292815591674e-06,0.0,41
16,800,0.0005015467177145183,0.0002271516714245081,0.00026892003370448947,5.475037141877692e-06,0.0,45,0.0002744070370681584,0.00010439048492116854,0.00016453852003905922,5.478026196215069e-06,0.0,47,0.0004854641738347709,9.785654401639476e-05,0.0003826600732281804,4.9475756895844825e-06,0.0,46,0.0006714937626384199,0.00037709559546783566,0.00028932467103004456,5.073519787401892e-06,0.0,41
17,850,0.0004643775464501232,0.00020817446056753397,0.0002506909368094057,5.512159987119958e-06,0.0,45,0.0002559697604738176,9.466172195971012e-05,0.00015582948981318623,5.478564162331168e-06,0.0,45,0.00046473450493067503,9.15223645279184e-05,0.0003681230009533465,5.089144451631e-06,0.0,43,0.0006529667880386114,0.0003767967573367059,0.0002710639382712543,5.106118805997539e-06,0.0,40
18,900,0.00042680627666413784,0.0001903515076264739,0.00023090421746019274,5.55056340090232e-06,0.0,44,0.0002830031153280288,0.00013104180106893182,0.00014651684614364058,5.4444872148451395e-06,0.0,44,0.0004424415237735957,8.000967500265688e-05,0.0003572661953512579,5.16567206432228e-06,0.0,43,0.0006130687543191016,0.0003513145202305168,0.00025659645325504243,5.157784471521154e-06,0.0,39
19,950,0.0004335186677053571,0.000208777142688632,0.00021919264690950513,5.5488858379248995e-06,0.0,42,0.000226137854042463,8.251683175330982e-05,0.0001382143673254177,5.406655418482842e-06,0.0,44,0.0004157290095463395,6.541322363773361e-05,0.00034509942634031177,5.21637593919877e-06,0.0,43,0.0005868979496881366,0.00033691528369672596,0.00024477604893036187,5.2066352509427816e-06,0.0,38
20,1000,0.00037985126255080104,0.00016658437380101532,0.00020773772848770022,5.529157988348743e-06,0.0,42,0.00021299112995620817,7.647587335668504e-05,0.0001311326486757025,5.382607014325913e-06,0.0,43,0.00039536014082841575,5.7441437093075365e-05,0.0003326668811496347,5.251826678431826e-06,0.0,43,0.0005561955622397363,0.00032089906744658947,0.00023001257795840502,5.283893642626936e-06,0.0,37
21,1050,0.0003661508671939373,0.00015376544615719467,0.00020681024761870503,5.5752007028786466e-06,0.0,41,0.0002095662202918902,7.953653403092176e-05,0.00012465620238799602,5.373481599235674e-06,0.0,43,0.00038178989780135453,5.55373881070409e-05,0.0003209628339391202,5.28969258084544e-06,0.0,43,0.0005423793336376548,0.00031793894595466554,0.00021912352531217039,5.316862370818853e-06,0.0,37
22,1100,0.0003450440417509526,0.00015002097643446177,0.00018936494598165154,5.658099325955845e-06,0.0,41,0.0001914786989800632,6.71280940878205e-05,0.00011898204684257507,5.3685544116888195e-06,0.0,41,0.00037486254586838186,5.9668229368980974e-05,0.00030987741774879396,5.316885108186398e-06,0.0,42,0.0005401353701017797,0.00032506207935512066,0.00020969216711819172,5.381113169278251e-06,0.0,36
23,1150,0.00033469870686531067,0.00015094625996425748,0.00017802596266847104,5.726466497435467e-06,0.0,41,0.00018640582857187837,6.759251118637621e-05,0.00011347002873662859,5.343290922610322e-06,0.0,40,0.00035642250441014767,5.288771353662014e-05,0.0002981809957418591,5.353791493689641e-06,0.0,42,0.0004852677520830184,0.0002799498033709824,0.0001998608058784157,5.457130555441836e-06,0.0,36
24,1200,0.0003212290757801384,0.00014558533439412713,0.00016986783884931356,5.7759157243708614e-06,0.0,41,0.0001763088657753542,5.894101195735857e-05,0.00011206898489035666,5.298861196934013e-06,0.0,38,0.00035112033947370946,5.725407390855253e-05,0.00028849838417954743,5.367883204598911e-06,0.0,42,0.0004689624474849552,0.00027101734303869307,0.00019242368580307811,5.5214372878253926e-06,0.0,36
25,1250,0.0003137617895845324,0.00014472048496827483,0.00016323527961503714,5.806019089504844e-06,0.0,41,0.000174083819729276,6.177879549795762e-05,0.00010706230386858806,5.242726729193237e-06,0.0,38,0.00034788387711159885,6.471308006439358e-05,0.0002778008347377181,5.369987320591463e-06,0.0,42,0.00045728537952527404,0.0002670388203114271,0.0001846709055826068,5.575664999923902e-06,0.0,35
26,1300,0.00030036683892831206,0.00013716009561903775,0.0001573682966409251,5.8384744079376105e-06,0.0,41,0.000164175100508146,5.744488589698449e-05,0.00010156784992432222,5.162365141586633e-06,0.0,38,0.0003124990616925061,4.1962415707530454e-05,0.00026514698402024806,5.389657417254057e-06,0.0,42,0.00044121177052147686,0.00025822067982517183,0.00017737015150487423,5.620934643957298e-06,0.0,35
27,1350,0.00027920748107135296,0.0001228804758284241,0.00015045117470435798,5.875834631297039e-06,0.0,40,0.00015153367712628096,4.923440792481415e-05,9.721633978188038e-05,5.0829230531235225e-06,0.0,37,0.00030518523999489844,4.6758930693613365e-05,0.000253027566941455,5.398741905082716e-06,0.0,42,0.00042773628956638277,0.000251566554652527,0.00017051126633305103,5.658454938384239e-06,0.0,35
28,1400,0.0002668591623660177,0.00011680483294185251,0.00014413567259907722,5.918629994994262e-06,0.0,40,0.0001466459216317162,4.7539491788484156e-05,9.408462210558355e-05,5.021805463911733e-06,0.0,36,0.00029130271286703646,4.355521377874538e-05,0.00024235155433416367,5.395947937358869e-06,0.0,42,0.00045380197116173804,0.0002840747474692762,0.00016404133930336684,5.685860742232762e-06,0.0,35
29,1450,0.0002709256368689239,0.00012731319293379784,0.0001376552099827677,5.957238499831874e-06,0.0,40,0.00013770161604043096,4.3145155359525234e-05,8.961756975622848e-05,4.9388841034669895e-06,0.0,35,0.00027131297974847257,3.664820178528316e-05,0.00022925228404346853,5.412494829215575e-06,0.0,41,0.0004094242467544973,0.0002464683202560991,0.00015725176490377635,5.704182058252627e-06,0.0,35
30,1500,0.00025108165573328733,0.00011358496703905985,0.00013150883023627102,5.9878566389670596e-06,0.0,40,0.0001443089422537014,5.44927352166269e-05,8.496391819790006e-05,4.8522888391744345e-06,0.0,33,0.0002624095359351486,3.732745608431287e-05,0.0002196944842580706,5.387591045291629e-06,0.0,40,0.0004021696513518691,0.0002453504130244255,0.00015110682579688728,5.7124029808619525e-06,0.0,35
