,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5
12,600.0,1.7542681234772317e-05,2.6212799639324658e-05,6.606800889130682e-05,0.0,39,0.0,2.3430369765264913e-05,2.383191531407647e-05,6.420179852284491e-05,0.0,36,1.0,1.645830343477428e-05,2.0650424630730413e-05,6.873488746350631e-05,0.0,41,1.0,3.1979023333406076e-05,0.0006132636335678399,5.497804522747174e-05,0.0,40,0.0,1.3749903700954746e-05,5.623922334052622e-05,6.063293767510913e-05,0.0,33,1.0,1.9041632185690105e-05,5.3106152336113155e-05,6.696830678265542e-05,0.0,39,0.0
13,650.0,2.8259542887099087e-05,2.5184945116052404e-05,6.526683864649385e-05,0.0,39,0.0,2.1690153516829014e-05,2.206834324169904e-05,6.342327105812728e-05,0.0,36,1.0,1.2296259228605777e-05,1.8570970496512018e-05,6.792818021494895e-05,0.0,41,1.0,3.4749558835756034e-05,6.674979522358626e-05,5.469132884172723e-05,0.0,39,0.0,1.2166005944891367e-05,1.6245810911641456e-05,5.9740094002336264e-05,0.0,31,1.0,1.7402751836925745e-05,4.0630919102113694e-05,6.641019717790186e-05,0.0,39,0.0
14,700.0,1.8555414499132894e-05,1.7943688362720422e-05,6.447177293011919e-05,0.0,38,1.0,1.6787162167020142e-05,2.1760704839834943e-05,6.262625538511202e-05,0.0,36,1.0,2.918690188380424e-05,3.518800440360792e-05,6.701745587633923e-05,0.0,38,1.0,2.718541509239003e-05,5.9054600569652393e-05,5.4176485718926415e-05,0.0,38,0.0,1.2433290066837799e-05,1.5731860912637785e-05,5.9090576542075723e-05,0.0,31,1.0,1.7272539480472915e-05,3.891277810907923e-05,6.581960042240098e-05,0.0,39,0.0
15,750.0,1.599708411959e-05,1.7791706341085956e-05,6.374114309437573e-05,0.0,38,1.0,1.9177892681909725e-05,1.9756627807510085e-05,6.177993782330304e-05,0.0,36,1.0,1.692407386144623e-05,1.6873793356353417e-05,6.624251545872539e-05,0.0,38,1.0,3.24999273288995e-05,5.735154263675213e-05,5.3524716349784285e-05,0.0,37,0.0,1.1507708222779911e-05,1.503070870967349e-05,5.833367322338745e-05,0.0,31,1.0,2.0250903617125005e-05,3.8297363062156364e-05,6.514578853966668e-05,0.0,39,0.0
16,800.0,2.2389214791473933e-05,1.6759950085543096e-05,6.301771645667031e-05,0.0,38,1.0,1.6771093214629218e-05,1.8702898159972392e-05,6.0875121562276036e-05,0.0,36,1.0,1.476099350838922e-05,1.6504089217050932e-05,6.547381781274453e-05,0.0,37,1.0,2.1634357835864648e-05,5.0074493628926575e-05,5.281225094222464e-05,0.0,36,0.0,1.3958024283056147e-05,1.6236792362178676e-05,5.7535940868547186e-05,0.0,29,2.0,1.8341077520744875e-05,0.0001224962034029886,6.43853927613236e-05,0.0,35,0.0
17,850.0,1.5831077689654194e-05,1.542313111713156e-05,6.225171819096431e-05,0.0,38,1.0,1.5549057934549637e-05,1.8833245121641085e-05,5.9958736528642476e-05,0.0,36,1.0,1.4453227777266875e-05,1.6253277863143012e-05,6.470218795584515e-05,0.0,37,1.0,2.3454127585864626e-05,4.233497747918591e-05,5.2175419114064425e-05,0.0,36,0.0,8.82941185409436e-06,1.2822704775317106e-05,5.675959982909262e-05,0.0,29,2.0,1.5212823200272396e-05,3.445125912548974e-05,6.332079647108912e-05,0.0,35,0.0
18,900.0,2.8418737201718614e-05,1.833055284805596e-05,6.145140650914982e-05,0.0,37,1.0,1.390123270539334e-05,5.7698471209732816e-05,5.916095324209891e-05,0.0,33,1.0,2.6931085812975653e-05,1.6907597455428913e-05,6.392200157279149e-05,0.0,37,1.0,3.708006624947302e-05,4.484314558794722e-05,5.154163227416575e-05,0.0,36,0.0,7.64574906497728e-06,1.1323926628392655e-05,5.603402678389102e-05,0.0,29,2.0,2.1830281184520572e-05,4.072349474881776e-05,6.25510438112542e-05,0.0,33,0.0
19,950.0,2.8087704777135514e-05,1.7009109797072597e-05,6.068456423236057e-05,0.0,37,1.0,1.3201555702835321e-05,1.7993008441408165e-05,5.848958971910179e-05,0.0,33,1.0,1.2292792234802619e-05,1.576117028889712e-05,6.31607326795347e-05,0.0,37,1.0,2.036494333879091e-05,3.6635879951063544e-05,5.087591853225604e-05,0.0,36,1.0,9.738490916788578e-06,1.1627684216364287e-05,5.527131725102663e-05,0.0,29,2.0,3.0190363759174943e-05,3.246331471018493e-05,6.16797769907862e-05,0.0,33,0.0
20,1000.0,1.3949332242191304e-05,2.456881702528335e-05,5.991316356812604e-05,0.0,36,1.0,2.1528003344428726e-05,2.1048070266260765e-05,5.798206984763965e-05,0.0,30,1.0,1.2646349205169827e-05,2.9689854272874072e-05,6.238548667170107e-05,0.0,36,1.0,1.800255267880857e-05,3.5573124478105456e-05,5.034234709455632e-05,0.0,35,1.0,7.802704203641042e-06,1.5399915355374105e-05,5.446063369163312e-05,0.0,28,2.0,2.6443116439622827e-05,3.362926508998498e-05,6.0890371969435364e-05,0.0,33,0.0
21,1050.0,1.3047922948317137e-05,1.4721726984134875e-05,5.9087597037432715e-05,0.0,36,1.0,2.784785465337336e-05,2.0659999790950678e-05,5.754720405093394e-05,0.0,30,1.0,2.793210296658799e-05,1.6102101653814316e-05,6.185497477417812e-05,0.0,36,1.0,1.605979196028784e-05,3.473013566690497e-05,4.9825026508187875e-05,0.0,35,2.0,8.956019883044064e-06,1.2914184480905533e-05,5.362113006412983e-05,0.0,27,2.0,2.261761801491957e-05,3.344457581988536e-05,6.004511669743806e-05,0.0,33,0.0
22,1100.0,1.3943074918643106e-05,1.2827844329876825e-05,5.8317644288763404e-05,0.0,35,1.0,1.690708268142771e-05,4.488604099606164e-05,5.7120218116324395e-05,0.0,29,1.0,1.4205202205630485e-05,1.5072165297169704e-05,6.117560405982658e-05,0.0,35,1.0,1.4429058865061961e-05,6.511055107694119e-05,4.928693306283094e-05,0.0,33,2.0,1.0384183042333461e-05,0.00040164068923331797,5.2744129789061844e-05,0.0,26,2.0,2.3155444068834186e-05,4.746371632791124e-05,5.913964196224697e-05,0.0,32,0.0
23,1150.0,1.1487537449283991e-05,1.394376977259526e-05,5.760639032814652e-05,0.0,35,1.0,1.3843733540852554e-05,1.824919854698237e-05,5.7013439800357446e-05,0.0,29,1.0,1.2733603398373816e-05,1.4444453881878871e-05,6.0503203712869436e-05,0.0,35,1.0,1.7877890059025958e-05,3.612906948546879e-05,4.8722558858571574e-05,0.0,33,2.0,1.387256634188816e-05,1.4201306839822792e-05,5.059694012743421e-05,0.0,26,2.0,1.4856002962915227e-05,3.1975519959814847e-05,5.8149395044893026e-05,0.0,32,0.0
24,1200.0,1.6049514670157805e-05,1.2923073882120661e-05,5.69325675314758e-05,0.0,35,1.0,1.2803159734176006e-05,1.863733632490039e-05,5.661177056026645e-05,0.0,27,1.0,1.656207678024657e-05,1.5509192962781526e-05,5.983639130135998e-05,0.0,35,1.0,1.373506438540062e-05,3.2541152904741466e-05,4.821078618988395e-05,0.0,33,2.0,1.2772158697771374e-05,2.1636553356074728e-05,4.969308793079108e-05,0.0,23,3.0,1.8528453438193537e-05,4.422007987159304e-05,5.718633474316448e-05,0.0,31,0.0
25,1250.0,1.3588297406386118e-05,1.3201122783357278e-05,5.621508171316236e-05,0.0,35,1.0,1.339691152679734e-05,1.5820327462279238e-05,5.608122592093423e-05,0.0,27,2.0,1.191866886074422e-05,1.5776195141370408e-05,5.9138528740732e-05,0.0,35,1.0,2.073897121590562e-05,3.053835825994611e-05,4.770066516357474e-05,0.0,33,2.0,7.425594958476722e-06,9.469276847084984e-06,4.864971197093837e-05,0.0,23,3.0,2.3652895833947696e-05,2.9551240004366264e-05,5.62070999876596e-05,0.0,31,0.0
26,1300.0,9.583593964634929e-06,1.1710694707289804e-05,5.565202081925236e-05,0.0,33,1.0,1.3696582755073905e-05,1.7308582755504176e-05,5.576288458541967e-05,0.0,25,3.0,1.3260585546959192e-05,1.4490454304905143e-05,5.842582686454989e-05,0.0,35,1.0,1.5505309420404956e-05,3.091998951276764e-05,4.7162509872578084e-05,0.0,33,2.0,1.5109717423911206e-05,1.8412863937555812e-05,4.778801667271182e-05,0.0,21,3.0,2.808300814649556e-05,0.00016417016740888357,5.520844570128247e-05,0.0,29,0.0
27,1350.0,1.660587076912634e-05,1.2842183423344977e-05,5.5200111091835424e-05,0.0,33,1.0,1.0947705959551968e-05,1.5566289221169427e-05,5.5352971685351804e-05,0.0,25,3.0,8.661178981128614e-06,1.3609922461910173e-05,5.770409188698977e-05,0.0,35,1.0,1.3580754966824315e-05,2.7740508812712505e-05,4.660905688069761e-05,0.0,33,2.0,8.726543455850333e-06,9.353348104923498e-06,4.708160849986598e-05,0.0,21,3.0,1.7480771930422634e-05,2.8520782507257536e-05,5.417621650849469e-05,0.0,29,0.0
28,1400.0,2.7141064492752776e-05,0.0002520388225093484,5.48056596016977e-05,0.0,31,1.0,1.2260932635399513e-05,1.5662895748391747e-05,5.5070806411094964e-05,0.0,25,3.0,1.140538188337814e-05,1.4755527445231564e-05,5.6977842177730054e-05,0.0,35,1.0,1.895296918519307e-05,0.00017300239414907992,4.6039349399507046e-05,0.0,31,2.0,8.247041478171013e-06,9.130714715865906e-06,4.648456888389774e-05,0.0,19,3.0,2.2071202693041414e-05,2.8228840164956637e-05,5.3095467592356727e-05,0.0,29,0.0
29,1450.0,1.4937777450541034e-05,1.1658099538180977e-05,5.451434844871983e-05,0.0,30,1.0,1.1489588359836489e-05,1.552224057377316e-05,5.475434591062367e-05,0.0,25,3.0,8.456640898657497e-06,1.6149539078469388e-05,5.6244272855110466e-05,0.0,35,1.0,1.039279050019104e-05,2.7679325285134837e-05,4.5538690756075084e-05,0.0,31,2.0,3.645156539278105e-05,1.5773357517900877e-05,4.619041646947153e-05,0.0,19,3.0,2.828370088536758e-05,2.775785469566472e-05,5.201372550800443e-05,0.0,29,0.0
30,1500.0,1.2165071893832646e-05,1.0947948794637341e-05,5.408109427662566e-05,0.0,30,1.0,1.0129468137165532e-05,1.6105348549899645e-05,5.4434709454653785e-05,0.0,25,3.0,1.0380561434431002e-05,1.9768014681176282e-05,5.5521140893688425e-05,0.0,34,1.0,1.2144989341322798e-05,2.9459717552526854e-05,4.4884069211548194e-05,0.0,30,2.0,7.655696208530571e-06,7.0496707849088125e-06,4.591199831338599e-05,0.0,19,3.0,1.0117087185790297e-05,0.0002457070804666728,5.089386104373261e-05,0.0,27,0.0
31,1550.0,1.4850399566057604e-05,1.0038168511528056e-05,5.371238512452692e-05,0.0,30,1.0,1.0392313924967311e-05,1.5180237824097276e-05,5.410205267253332e-05,0.0,25,3.0,2.9716156859649345e-05,1.757763857312966e-05,5.4966054449323565e-05,0.0,34,1.0,1.9729191990336403e-05,2.9441787773976102e-05,4.42793607362546e-05,0.0,30,2.0,1.1595775504247285e-05,7.087074664013926e-06,4.564048140309751e-05,0.0,19,3.0,1.4470832866209093e-05,2.9993463613209315e-05,4.941553561366163e-05,0.0,26,0.0
32,1600.0,1.064306798070902e-05,5.270063047646545e-05,5.3343261242844164e-05,0.0,29,1.0,9.836214303504676e-06,1.4777820979361422e-05,5.3762712923344225e-05,0.0,25,3.0,7.069054390740348e-06,1.3224898793851025e-05,5.423897164291702e-05,0.0,33,1.0,1.2526252248790115e-05,2.6177223844570108e-05,4.378707308205776e-05,0.0,29,2.0,1.6315229004248977e-05,7.453393209289061e-06,4.5368215069174767e-05,0.0,19,3.0,1.8425103917252272e-05,2.8302305508987047e-05,4.84609990962781e-05,0.0,25,0.0
33,1650.0,1.381539368594531e-05,9.538344784232322e-06,5.28578893863596e-05,0.0,29,1.0,1.0724117601057515e-05,1.4585640201403294e-05,5.341834184946492e-05,0.0,25,3.0,1.2801242519344669e-05,1.344081374554662e-05,5.3541640227194875e-05,0.0,33,1.0,1.0875153748202138e-05,2.6025063561974093e-05,4.329234434408136e-05,0.0,29,2.0,1.821746991481632e-05,7.85937299951911e-06,4.509311111178249e-05,0.0,19,3.0,2.2495902157970704e-05,2.896800469898153e-05,4.776669811690226e-05,0.0,25,0.0
34,1700.0,8.93006563273957e-06,9.311804205935914e-06,5.242053885012865e-05,0.0,29,1.0,1.0135941920452751e-05,1.594145032868255e-05,5.3066862164996564e-05,0.0,24,3.0,8.353842531505506e-06,1.3606190805148799e-05,5.2993182180216536e-05,0.0,32,1.0,1.155536483565811e-05,3.283853948232718e-05,4.27797349402681e-05,0.0,27,2.0,5.015367605665233e-06,5.518221769307274e-06,4.489187631406821e-05,0.0,18,3.0,1.3085580576444045e-05,2.5996198019129224e-05,4.710235953098163e-05,0.0,25,0.0
35,1750.0,8.518152753822505e-06,9.1036254161736e-06,5.20425928698387e-05,0.0,29,1.0,1.0787027349579148e-05,1.5968918887665495e-05,5.270237670629285e-05,0.0,24,3.0,5.442955171020003e-06,1.342793257208541e-05,5.242515908321366e-05,0.0,32,1.0,1.1503913810884114e-05,2.4840530386427417e-05,4.232759238220751e-05,0.0,27,2.0,1.3424945791484788e-05,6.814149401179748e-06,4.4701460865326226e-05,0.0,18,3.0,1.1759240805986337e-05,2.5242494302801788e-05,4.645230364985764e-05,0.0,25,0.0
36,1800.0,1.4968481082178187e-05,1.0231310625385959e-05,5.166424307390116e-05,0.0,29,1.0,9.29150337469764e-06,1.5902805898804218e-05,5.237118239165284e-05,0.0,24,3.0,6.156943982205121e-06,1.4638544598710723e-05,5.191790478420444e-05,0.0,31,1.0,1.609409628144931e-05,2.4318709620274603e-05,4.198770329821855e-05,0.0,27,2.0,1.744840483297594e-05,8.955852536018938e-06,4.449833795661107e-05,0.0,18,3.0,1.6144864275702275e-05,2.726094317040406e-05,4.5810047595296055e-05,0.0,24,0.0
37,1850.0,1.5955025446601212e-05,9.922238859871868e-06,5.128073098603636e-05,0.0,29,1.0,1.215305928781163e-05,1.557611903990619e-05,5.203158070798963e-05,0.0,24,3.0,4.9101295189757366e-06,1.2793603673344478e-05,5.147144111106172e-05,0.0,31,1.0,1.4133209333522245e-05,2.6340820113546215e-05,4.163221092312597e-05,0.0,27,2.0,1.1520791304064915e-05,6.26723112873151e-06,4.429781256476417e-05,0.0,18,3.0,1.6829992091516033e-05,2.764791679510381e-05,4.510326834861189e-05,0.0,24,0.0
38,1900.0,1.2077570318069775e-05,9.551310540700797e-06,5.089725163998082e-05,0.0,29,1.0,6.93388756189961e-06,1.4333726539916825e-05,5.168233110453002e-05,0.0,24,3.0,5.7390825531911105e-06,1.2070224329363555e-05,5.10046593262814e-05,0.0,31,1.0,2.649216548888944e-05,2.3353200958808884e-05,4.126557178096846e-05,0.0,27,2.0,1.3506046343536582e-05,5.903968030906981e-06,4.4094325858168304e-05,0.0,18,3.0,3.9942398871062323e-05,3.374840889591724e-05,4.4468448322732e-05,0.0,24,0.0
39,1950.0,1.0670663868950214e-05,9.568285349814687e-06,5.051296830060892e-05,0.0,29,1.0,1.634786167414859e-05,1.7598584236111492e-05,5.131329453433864e-05,0.0,24,3.0,9.813510587264318e-06,1.4430934243137017e-05,5.0546645070426166e-05,0.0,31,1.0,1.2377514394756872e-05,2.079144906019792e-05,4.089699359610677e-05,0.0,27,3.0,5.255488758848514e-06,5.543552106246352e-06,4.388636443763971e-05,0.0,18,3.0,1.8318100046599284e-05,2.7095537006971426e-05,4.379095116746612e-05,0.0,24,0.0
40,2000.0,1.4008251127961557e-05,0.00011678203736664727,5.013301415601745e-05,0.0,28,1.0,1.1729666766768787e-05,1.98576944967499e-05,5.0926719268318266e-05,0.0,23,3.0,5.332419277692679e-06,1.2279218026378658e-05,5.007402069168165e-05,0.0,31,1.0,1.1357041330484208e-05,4.910628194920719e-05,4.053333759657107e-05,0.0,25,4.0,8.416503987973556e-06,5.952577339485288e-06,4.367071232991293e-05,0.0,18,3.0,1.1553330296010245e-05,2.4823189960443415e-05,4.310966323828325e-05,0.0,24,0.0
41,2050.0,9.722010872792453e-06,9.976253750210162e-06,4.9801896238932386e-05,0.0,27,1.0,1.1613365131779574e-05,1.695732498774305e-05,5.0140704843215644e-05,0.0,22,3.0,5.235556272964459e-06,1.3019006473768968e-05,4.958939098287374e-05,0.0,31,1.0,1.2306841199460905e-05,1.9974360839114524e-05,4.007309325970709e-05,0.0,25,4.0,9.303111255576368e-06,5.902175871597137e-06,4.3456187995616347e-05,0.0,18,3.0,2.3973374482011423e-05,2.6320865799789317e-05,4.2412062612129375e-05,0.0,24,0.0
42,2100.0,2.5133422241196968e-05,0.00047621194971725345,4.937997800880112e-05,0.0,26,1.0,1.0163537808693945e-05,1.8132130207959563e-05,4.9674606998451054e-05,0.0,22,3.0,6.635435966018122e-06,1.386875464959303e-05,4.911714859190397e-05,0.0,31,1.0,9.481333108851686e-06,2.0889765437459573e-05,3.9758313505444676e-05,0.0,25,4.0,1.8512180758989416e-05,7.26542293705279e-06,4.322965833125636e-05,0.0,18,3.0,1.1266311048530042e-05,2.5833667677943595e-05,4.170917964074761e-05,0.0,24,0.0
43,2150.0,1.0292400475009345e-05,1.0212446795776486e-05,4.912341682938859e-05,0.0,26,1.0,7.215682671812829e-06,1.4961928172851913e-05,4.922850348521024e-05,0.0,22,3.0,8.622665518487338e-06,1.7149257473647594e-05,4.864349466515705e-05,0.0,31,1.0,1.2195772796985693e-05,2.8356045731925406e-05,3.9431764889741316e-05,0.0,25,4.0,6.09219887337531e-06,5.3274161473382264e-06,4.300772707210854e-05,0.0,18,3.0,1.9507586330291815e-05,2.6532699848758057e-05,4.100529622519389e-05,0.0,24,0.0
44,2200.0,1.4103120520303492e-05,1.428394898539409e-05,4.875910235568881e-05,0.0,26,1.0,9.39920573728159e-06,1.6916586901061237e-05,4.880734923062846e-05,0.0,21,3.0,6.778549504815601e-06,6.203829980222508e-05,4.817656736122444e-05,0.0,29,1.0,1.4235571143217385e-05,0.0001056756082107313,3.9103055314626545e-05,0.0,24,4.0,5.672553015756421e-06,5.212979431234999e-06,4.2776850023074076e-05,0.0,18,3.0,1.8191787603427656e-05,2.6219242499792017e-05,4.0284467104356736e-05,0.0,24,0.0
45,2250.0,8.467632142128423e-06,8.322956091433298e-06,4.840762267122045e-05,0.0,26,1.0,7.719856512267143e-06,1.558178337290883e-05,4.8486625018995255e-05,0.0,21,3.0,9.807789865590166e-06,1.904079363157507e-05,4.7932888264767826e-05,0.0,29,1.0,1.149051240645349e-05,2.0449881048989482e-05,3.843766535283066e-05,0.0,24,4.0,4.8351462282880675e-06,5.070488441560883e-06,4.253577935742214e-05,0.0,18,3.0,1.2968896953680087e-05,2.560138273111079e-05,3.954819476348348e-05,0.0,24,0.0
46,2300.0,7.816402103344444e-06,8.482023986289278e-06,4.806865399586968e-05,0.0,26,1.0,7.778251529089175e-06,1.5890189388301224e-05,4.830354737350717e-05,0.0,20,3.0,8.156200237863231e-06,1.5131765394471586e-05,4.750671359943226e-05,0.0,29,1.0,9.482455425313674e-06,2.4755197955528274e-05,3.81337376893498e-05,0.0,24,4.0,5.754980520578101e-06,3.255780029576272e-05,4.229536352795549e-05,0.0,17,3.0,2.03133840841474e-05,2.438446790620219e-05,3.882715827785432e-05,0.0,24,0.0
47,2350.0,1.115385202865582e-05,1.0004398973251227e-05,4.772580723511055e-05,0.0,26,1.0,8.000802154128905e-06,1.4572149666491896e-05,4.809883103007451e-05,0.0,20,3.0,2.903288805100601e-05,2.2174534024088643e-05,4.744215766550042e-05,0.0,28,1.0,1.2872937986685429e-05,1.8745216948445886e-05,3.786335582844913e-05,0.0,24,4.0,5.395170774136204e-06,7.1718573053658474e-06,4.349250593804754e-05,0.0,16,3.0,1.8490482034394518e-05,2.4655153538333252e-05,3.8082969695096835e-05,0.0,24,0.0
48,2400.0,1.2955956663063262e-05,1.0094237950397655e-05,4.738259667647071e-05,0.0,26,1.0,1.1482059562695213e-05,1.529664223198779e-05,4.789366721524857e-05,0.0,20,3.0,9.918087926052976e-06,2.129310269083362e-05,4.6878005377948284e-05,0.0,27,1.0,1.2330294339335524e-05,2.055596632999368e-05,3.7591566069750115e-05,0.0,24,4.0,8.903207344701514e-06,2.668858905963134e-05,4.363667540019378e-05,0.0,15,3.0,1.642767892917618e-05,2.4807432055240497e-05,3.733879930223338e-05,0.0,24,0.0
