,epoch,total_0,decoder_0,sindy_x_0,latent_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,latent_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1
17,170,0.0126419235020875,0.0126419235020875,0.0144275203347206,0.0,2.999999924213625e-05,0.0,60,0.0,0.013571932911872864,0.013571932911872864,0.004596216604113579,0.0,2.9999999242136255e-05,0.0,60,0.0
18,180,0.0120433792471885,0.0120433792471885,0.0138974590227007,0.0,2.999999924213625e-05,0.0,60,0.0,0.012999514117836952,0.012999514117836952,0.004590052645653486,0.0,2.9999999242136255e-05,0.0,60,0.0
19,190,0.0115620978176593,0.0115620978176593,0.0134902074933052,0.0,2.999999924213625e-05,0.0,60,0.0,0.012561462819576263,0.012561462819576263,0.004592281300574541,0.0,2.9999999242136255e-05,0.0,60,0.0
20,200,0.0111726894974708,0.0111726894974708,0.0133559666574001,0.0,2.999999924213625e-05,0.0,60,0.0,0.012217914685606956,0.012217914685606956,0.004601423628628254,0.0,2.9999999242136255e-05,0.0,60,0.0
21,210,0.0108550190925598,0.0108550190925598,0.013394447043538,0.0,2.999999924213625e-05,0.0,60,0.0,0.011939046904444695,0.011939046904444695,0.004623339045792818,0.0,2.9999999242136255e-05,0.0,60,0.0
22,220,0.0105934692546725,0.0105934692546725,0.0135575970634818,0.0,2.999999924213625e-05,0.0,60,0.0,0.011703914031386375,0.011703914031386375,0.004666228778660297,0.0,2.9999999242136255e-05,0.0,60,0.0
23,230,0.0103771183639764,0.0103771183639764,0.0138341337442398,0.0,2.999999924213625e-05,0.0,60,0.0,0.011502014473080635,0.011502014473080635,0.004739448893815279,0.0,2.9999999242136255e-05,0.0,60,0.0
24,240,0.0101962573826313,0.0101962573826313,0.0142023116350173,0.0,2.999999924213625e-05,0.0,60,0.0,0.01132452767342329,0.01132452767342329,0.004855344071984291,0.0,2.9999999242136255e-05,0.0,60,0.0
25,250,0.0100411102175712,0.0100411102175712,0.0146405920386314,0.0,2.999999924213625e-05,0.0,60,0.0,0.011166764423251152,0.011166764423251152,0.005022450350224972,0.0,2.9999999242136255e-05,0.0,60,0.0
26,260,0.0099019156768918,0.0099019156768918,0.0151628721505403,0.0,2.999999924213625e-05,0.0,60,0.0,0.011026095598936081,0.011026095598936081,0.005238931626081467,0.0,2.9999999242136255e-05,0.0,60,0.0
27,270,0.0097700394690036,0.0097700394690036,0.0158173292875289,0.0,2.999999924213625e-05,0.0,60,0.0,0.010899359360337257,0.010899359360337257,0.005489756353199482,0.0,2.9999999242136255e-05,0.0,60,0.0
28,280,0.0096385246142745,0.0096385246142745,0.0166718531399965,0.0,2.999999924213625e-05,0.0,60,0.0,0.010782248340547085,0.010782248340547085,0.005748800002038479,0.0,2.9999999242136255e-05,0.0,60,0.0
29,290,0.00950139015913,0.00950139015913,0.0177910923957824,0.0,2.999999924213625e-05,0.0,60,0.0,0.010669373907148838,0.010669373907148838,0.005988877732306719,0.0,2.9999999242136255e-05,0.0,60,0.0
30,300,0.009352714754641,0.009352714754641,0.0191895272582769,0.0,2.999999924213625e-05,0.0,60,0.0,0.01055556908249855,0.01055556908249855,0.00618736632168293,0.0,2.9999999242136255e-05,0.0,60,0.0
31,310,0.0091858096420764,0.0091858096420764,0.0207641702145338,0.0,2.999999924213625e-05,0.0,60,0.0,0.010435882955789566,0.010435882955789566,0.006323798093944788,0.0,2.9999999242136255e-05,0.0,60,0.0
32,320,0.0089921718463301,0.0089921718463301,0.022121887654066,0.0,2.999999924213625e-05,0.0,60,0.0,0.010303683578968048,0.010303683578968048,0.006367994472384453,0.0,2.9999999242136255e-05,0.0,60,0.0
33,330,0.0087538808584213,0.0087538808584213,0.0222364291548728,0.0,2.999999924213625e-05,0.0,60,0.0,0.010147313587367535,0.010147313587367535,0.006275617051869631,0.0,2.9999999242136255e-05,0.0,60,0.0
34,340,0.0084164207801222,0.0084164207801222,0.0191567558795213,0.0,2.999999924213625e-05,0.0,60,0.0,0.009945053607225418,0.009945053607225418,0.0060177454724907875,0.0,2.9999999242136255e-05,0.0,60,0.0
35,350,0.0078905913978815,0.0078905913978815,0.0129515156149864,0.0,2.999999924213625e-05,0.0,60,0.0,0.009657029062509537,0.009657029062509537,0.005646777339279652,0.0,2.9999999242136255e-05,0.0,60,0.0
36,360,0.0072488887235522,0.0072488887235522,0.0109775140881538,0.0,2.999999924213625e-05,0.0,60,0.0,0.009220872074365616,0.009220872074365616,0.005322379060089588,0.0,2.9999999242136255e-05,0.0,60,0.0
37,370,0.006667360663414,0.006667360663414,0.0109895672649145,0.0,2.999999924213625e-05,0.0,60,0.0,0.008664540946483612,0.008664540946483612,0.005215094890445471,0.0,2.9999999242136255e-05,0.0,60,0.0
38,380,0.0061636110767722,0.0061636110767722,0.0121382363140583,0.0,2.999999924213625e-05,0.0,60,0.0,0.00807725265622139,0.00807725265622139,0.005216977093368769,0.0,2.9999999242136255e-05,0.0,60,0.0
39,390,0.0057051153853535,0.0057051153853535,0.0129049066454172,0.0,2.999999924213625e-05,0.0,60,0.0,0.007559389807283878,0.007559389807283878,0.005262891761958599,0.0,2.9999999242136255e-05,0.0,60,0.0
40,400,0.0052966931834816,0.0052966931834816,0.0128896180540323,0.0,2.999999924213625e-05,0.0,60,0.0,0.007076113484799862,0.007076113484799862,0.00529098603874445,0.0,2.9999999242136255e-05,0.0,60,0.0
41,410,0.0049479999579489,0.0049479999579489,0.0128316972404718,0.0,2.999999924213625e-05,0.0,60,0.0,0.006652979180216789,0.006652979180216789,0.005311684682965279,0.0,2.9999999242136255e-05,0.0,60,0.0
42,420,0.0046598203480243,0.0046598203480243,0.0132239628583192,0.0,2.999999924213625e-05,0.0,60,0.0,0.006295257247984409,0.006295257247984409,0.0053404876962304115,0.0,2.9999999242136255e-05,0.0,60,0.0
43,430,0.0044099744409322,0.0044099744409322,0.0135180624201893,0.0,2.999999924213625e-05,0.0,60,0.0,0.005987717770040035,0.005987717770040035,0.005360671319067478,0.0,2.9999999242136255e-05,0.0,60,0.0
44,440,0.0041884896345436,0.0041884896345436,0.0136776594445109,0.0,2.999999924213625e-05,0.0,60,0.0,0.005715247243642807,0.005715247243642807,0.005359883885830641,0.0,2.9999999242136255e-05,0.0,60,0.0
45,450,0.0039959689602255,0.0039959689602255,0.0137450080364942,0.0,2.999999924213625e-05,0.0,60,0.0,0.005473272874951363,0.005473272874951363,0.0053564393892884254,0.0,2.9999999242136255e-05,0.0,60,0.0
46,460,0.0038215960375964,0.0038215960375964,0.0142731377854943,0.0,2.999999924213625e-05,0.0,60,0.0,0.005258052609860897,0.005258052609860897,0.005363402422517538,0.0,2.9999999242136255e-05,0.0,60,0.0
47,470,0.003674432169646,0.003674432169646,0.0147351361811161,0.0,2.999999924213625e-05,0.0,60,0.0,0.005064794793725014,0.005064794793725014,0.0053656380623579025,0.0,2.9999999242136255e-05,0.0,60,0.0
48,480,0.0035445103421807,0.0035445103421807,0.01509515568614,0.0,2.999999924213625e-05,0.0,60,0.0,0.004889902658760548,0.004889902658760548,0.005359036382287741,0.0,2.9999999242136255e-05,0.0,60,0.0
49,490,0.0034302594140172,0.0034302594140172,0.0154197383671998,0.0,2.999999924213625e-05,0.0,60,0.0,0.004730611573904753,0.004730611573904753,0.005349527578800917,0.0,2.9999999242136255e-05,0.0,60,0.0
50,500,0.0033291801810264,0.0033291801810264,0.0158278904855251,0.0,2.999999924213625e-05,0.0,60,0.0,0.004599025472998619,0.004599025472998619,0.005346775986254215,0.0,2.9999999242136255e-05,0.0,60,0.0
