,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4
12,600.0,0.0003060360031668097,0.00023387992405332625,6.610461241507437e-06,0.0,39,2.0,0.000502268667332828,0.0004010133270639926,7.723419912508689e-06,0.0,43,0.0,0.00027594054699875414,0.00023374943702947348,7.98393193690572e-06,0.0,50,1.0,0.000594839861150831,0.00029231817461550236,7.2983489189937245e-06,0.0,55,0.0,0.00031580132781527936,0.0002462727134115994,7.448847100022249e-06,0.0,51,1.0
13,650.0,0.0002741945208981633,0.00020876151393167675,6.654099252045853e-06,0.0,39,2.0,0.0004323468601796776,0.00037478897138498724,7.63507887313608e-06,0.0,43,0.0,0.00024814088828861713,0.00022262369748204947,7.901820936240256e-06,0.0,50,1.0,0.000560718821361661,0.0002784285752568394,7.163354439398972e-06,0.0,55,0.0,0.00028291757917031646,0.0002180675946874544,7.460669621650595e-06,0.0,51,1.0
14,700.0,0.00024838975514285266,0.00019174464978277683,6.69037626721547e-06,0.0,39,2.0,0.0003844022285193205,0.00034302816493436694,7.602157438668655e-06,0.0,42,0.0,0.00022656380315311253,0.00021329867013264447,7.823590749467257e-06,0.0,48,1.0,0.0005301170167513192,0.0002685757935978472,7.004035978752654e-06,0.0,53,0.0,0.00025607727002352476,0.00020114745711907744,7.464284863090143e-06,0.0,48,1.0
15,750.0,0.00022708562028128654,0.000178607166162692,6.723823844367871e-06,0.0,39,2.0,0.000346177228493616,0.00031770544592291117,7.567545708297985e-06,0.0,42,1.0,0.00020897055219393224,0.00020635897817555815,7.758057108731009e-06,0.0,48,1.0,0.0005025644204579294,0.0002596770355012268,6.844917152193375e-06,0.0,53,0.0,0.00023445564147550613,0.000188294259714894,7.490104962926125e-06,0.0,48,1.0
16,800.0,0.00020825093088205904,0.0001680294080870226,6.756597031198908e-06,0.0,38,2.0,0.00031170679721981287,0.0002982857113238424,7.5577131610771175e-06,0.0,40,1.0,0.00019427759980317205,0.00020213070092722774,7.7113190855016e-06,0.0,43,1.0,0.0004772678075823933,0.0002520682173781097,6.6625884755922016e-06,0.0,51,0.0,0.00021955071133561432,0.00017922537517733872,7.509097486035898e-06,0.0,46,1.0
17,850.0,0.00019246175361331552,0.00015888568304944783,6.796180059609469e-06,0.0,38,2.0,0.0002843215479515493,0.0002825894334819168,7.50247045289143e-06,0.0,40,1.0,0.00018152747361455113,0.00019500307098496705,7.685954187763855e-06,0.0,43,1.0,0.00045400692033581436,0.00024435995146632195,6.469696018029936e-06,0.0,51,0.0,0.00019918235193472356,0.00017199649300891906,7.538340469182003e-06,0.0,46,1.0
18,900.0,0.00017908363952301443,0.00015201835776679218,6.835576186858816e-06,0.0,36,2.0,0.0002602635941002518,0.0002685575745999813,7.473919140466023e-06,0.0,38,2.0,0.00017095562361646444,0.0001895503228297457,7.662260031793267e-06,0.0,42,1.0,0.00043276665383018553,0.0002371886366745457,6.263122941163601e-06,0.0,51,0.0,0.0001850801781984046,0.0001660804991843179,7.570150501123862e-06,0.0,45,1.0
19,950.0,0.00016753585077822208,0.00014355946041177958,6.877829946461134e-06,0.0,36,2.0,0.0002388111752225086,0.00025670623290352523,7.474804533558199e-06,0.0,38,2.0,0.00016122734814416617,0.0001841745397541672,7.64738979341928e-06,0.0,42,1.0,0.00041294677066616714,0.0002303033834323287,6.055275207472732e-06,0.0,50,0.0,0.00017252231191378087,0.00016107727424241602,7.6053124757891055e-06,0.0,45,1.0
20,1000.0,0.00015795814397279173,0.00013694314111489803,6.927041795279365e-06,0.0,35,2.0,0.00021998552256263793,0.00024439216940663755,7.486900358344428e-06,0.0,35,2.0,0.00015249341959133744,0.00017877717618830502,7.65466938901227e-06,0.0,41,1.0,0.00039469386683776975,0.00022525772510562092,5.83814062338206e-06,0.0,43,1.0,0.00016182677063625306,0.00015651719877496362,7.639994691999163e-06,0.0,45,1.0
21,1050.0,0.0001475165772717446,0.0001311691157752648,6.9837992668908555e-06,0.0,35,2.0,0.00020431641314644367,0.00023427355336025357,7.543375431851018e-06,0.0,35,2.0,0.0001446422393200919,0.0001729453942971304,7.661981726414524e-06,0.0,41,1.0,0.00037745432928204536,0.0002177207643399015,5.627809514408e-06,0.0,43,2.0,0.00015285717381630093,0.0001520663354313001,7.672754691157024e-06,0.0,45,1.0
22,1100.0,0.00013928220141679049,0.00012570545368362218,7.0405185397248715e-06,0.0,35,2.0,0.00018875098612625152,0.00022384256590157747,7.606907274748664e-06,0.0,34,2.0,0.00013723452866543084,0.0001686051400611177,7.695649401284754e-06,0.0,37,1.0,0.0003614632587414235,0.00021213175205048174,5.493918706633849e-06,0.0,40,3.0,0.000143424651469104,0.00015369203174486756,7.700934474996757e-06,0.0,43,1.0
23,1150.0,0.00013066179235465825,0.0001208546818816103,7.096462468325626e-06,0.0,35,2.0,0.00017464601842220873,0.00021357540390454233,7.680962880840525e-06,0.0,34,3.0,0.00013067944382783026,0.00016415146819781512,7.759183063171804e-06,0.0,37,1.0,0.0003464367182459682,0.00020549599139485508,5.392453658714658e-06,0.0,40,3.0,0.00013539321662392467,0.0001427882962161675,7.713184459134936e-06,0.0,43,1.0
24,1200.0,0.00012421973224263638,0.00011652708781184629,7.151467798394151e-06,0.0,35,2.0,0.0001621627452550456,0.00020236439013388008,7.749161341052968e-06,0.0,33,3.0,0.00012509076623246074,0.00015995393914636225,7.819553502486087e-06,0.0,36,2.0,0.00033182368497364223,0.00019823535694740713,5.304796559357783e-06,0.0,37,3.0,0.00012867541227024049,0.00013759397552348673,7.73183364799479e-06,0.0,42,1.0
25,1250.0,0.0001161759500973858,0.000112485809950158,7.206089321698528e-06,0.0,35,2.0,0.00014870447921566665,0.0001941560476552695,7.819183338142466e-06,0.0,33,3.0,0.00011940731201320887,0.00015600836195517331,7.897679097368382e-06,0.0,36,2.0,0.00031822273740544915,0.00018891390936914831,5.2549758038367145e-06,0.0,37,3.0,0.0001222948485519737,0.00013380666496232152,7.754236321488861e-06,0.0,42,1.0
26,1300.0,0.0001091643498511985,0.00010906492389040068,7.259847279783571e-06,0.0,35,2.0,0.00013862315972801298,0.000188930775038898,7.900158379925415e-06,0.0,31,3.0,0.00011367711704224348,0.00015218829503282905,7.974438631208614e-06,0.0,36,2.0,0.0003058740694541484,0.0001795704592950642,5.250718913885066e-06,0.0,34,3.0,0.00011425784759921953,0.00012939733278471977,7.774750883982051e-06,0.0,42,1.0
27,1350.0,0.00010402654152130708,0.00010593653860269114,7.312437901418889e-06,0.0,35,2.0,0.00012925661576446146,0.00018055640975944698,7.983569048519712e-06,0.0,31,3.0,0.00010892951831920072,0.00014820457727182657,8.049310054047965e-06,0.0,36,2.0,0.00029450940201058984,0.00017191938241012394,5.287356088956585e-06,0.0,34,3.0,0.00010837131412699819,0.00012510374654084444,7.794743396516424e-06,0.0,42,1.0
28,1400.0,9.741076792124659e-05,0.00010282210860168561,7.364315024460666e-06,0.0,34,2.0,0.00012043629976687953,0.00017274130368605256,8.058420462475624e-06,0.0,30,3.0,0.00010445028601679951,0.00014420658408198506,8.124498890538234e-06,0.0,36,2.0,0.00028447466320358217,0.00016553087334614247,5.311593668011483e-06,0.0,34,3.0,0.00010143668623641133,0.00012163526844233274,7.815357093932107e-06,0.0,41,1.0
29,1450.0,9.123046766035259e-05,0.00010031758574768901,7.419231224048417e-06,0.0,34,2.0,0.00011341269419062883,0.00016636207874398679,8.138047633110546e-06,0.0,30,3.0,9.979464812204242e-05,0.00014045204443391412,8.199359399441164e-06,0.0,36,2.0,0.00027565661002881825,0.0001604468416189775,5.323792720446363e-06,0.0,34,3.0,9.54334027483128e-05,0.00011708937381627038,7.84316762292292e-06,0.0,41,1.0
30,1500.0,8.475205686409026e-05,9.824801236391068e-05,7.476782684534555e-06,0.0,32,2.0,0.00010736581316450611,0.00016009829414542764,8.21405956230592e-06,0.0,29,3.0,9.522295295028016e-05,0.00013558022328652442,8.271010301541537e-06,0.0,35,2.0,0.0002669711539056152,0.0001563658006489277,5.342631084204186e-06,0.0,33,3.0,9.063508332474157e-05,0.00011348134285071865,7.868217835493851e-06,0.0,41,1.0
31,1550.0,8.094545773928985e-05,9.588499233359471e-05,7.533345524279866e-06,0.0,32,2.0,0.00010031962301582098,0.00015560789324808866,8.288026037917007e-06,0.0,29,3.0,9.224272071151063e-05,0.00013108250277582556,8.353785233339295e-06,0.0,35,2.0,0.00025891343830153346,0.0001529744768049568,5.348133527149912e-06,0.0,33,3.0,8.507350867148489e-05,0.00010983969696098939,7.89364639786072e-06,0.0,41,1.0
32,1600.0,7.591691246489063e-05,9.35477000894025e-05,7.594867383886594e-06,0.0,31,2.0,9.567996312398463e-05,0.00015121365140657872,8.362640073755756e-06,0.0,29,3.0,8.729891123948619e-05,0.0001257751282537356,8.434892151854001e-06,0.0,35,2.0,0.0002514228399377316,0.0001500926009612158,5.348066679289332e-06,0.0,32,3.0,8.002152753761038e-05,0.00010649301839293912,7.922769327706192e-06,0.0,39,1.0
33,1650.0,6.989288522163406e-05,9.160849003819749e-05,7.662482857995201e-06,0.0,31,2.0,9.020667494041845e-05,0.00014676169666927308,8.434622941422276e-06,0.0,29,3.0,8.380279177799821e-05,0.000120091914141085,8.512915883329697e-06,0.0,35,2.0,0.0002443894627504051,0.00014713205746375024,5.34448008693289e-06,0.0,32,3.0,7.525891851400957e-05,0.00010347912029828876,7.956376066431403e-06,0.0,39,1.0
34,1700.0,6.567055243067443e-05,8.985634485725313e-05,7.72770363255404e-06,0.0,31,2.0,8.558847912354395e-05,0.00014288311649579555,8.504213838023134e-06,0.0,29,3.0,8.051814074860886e-05,0.00011435127089498565,8.588680429966189e-06,0.0,35,2.0,0.0002379635552642867,0.00014451751485466957,5.338035862223478e-06,0.0,31,3.0,7.215901860035956e-05,9.935610432876274e-05,7.990281119418796e-06,0.0,38,1.0
35,1750.0,6.176783790579066e-05,8.822203380987048e-05,7.791678399371449e-06,0.0,31,2.0,8.141458238242194e-05,0.00013900487101636827,8.570694262743928e-06,0.0,29,3.0,7.693192310398445e-05,0.00010859458416234702,8.660830644657835e-06,0.0,35,2.0,0.00023173974477685988,0.00014169646601658314,5.333339231583523e-06,0.0,31,3.0,6.873156962683424e-05,9.789661271497607e-05,8.018978405743837e-06,0.0,38,1.0
36,1800.0,5.848967703059316e-05,8.809433347778395e-05,7.853003808122594e-06,0.0,30,2.0,7.780419400660321e-05,0.00013525917893275619,8.6352656580857e-06,0.0,29,3.0,7.334582187468186e-05,0.00010297050175722688,8.728957254788838e-06,0.0,35,2.0,0.00022544812236446887,0.00013910260167904198,5.320458058122313e-06,0.0,28,3.0,6.535137799801305e-05,9.679135837359354e-05,8.049278221733402e-06,0.0,36,1.0
37,1850.0,5.647025682264939e-05,8.503047865815461e-05,7.906566679594107e-06,0.0,30,2.0,7.363710756180808e-05,0.00013159056834410876,8.69869654707145e-06,0.0,29,3.0,7.124756666598842e-05,9.764733840711415e-05,8.793388587946538e-06,0.0,35,2.0,0.00021916425612289459,0.00013597098586615175,5.317685008776607e-06,0.0,28,3.0,6.019994543748908e-05,9.392118954565376e-05,8.08367803983856e-06,0.0,36,1.0
38,1900.0,5.2267798309912905e-05,8.356691978406161e-05,7.962629752000794e-06,0.0,30,2.0,7.323716999962926e-05,0.00012821158452425152,8.761348908592481e-06,0.0,29,3.0,6.671714800177142e-05,9.986575605580583e-05,8.853541658027098e-06,0.0,34,2.0,0.00021299031504895538,0.0001329662190983072,5.288771262712544e-06,0.0,28,3.0,5.719637920265086e-05,9.189159754896536e-05,8.118791811284609e-06,0.0,36,1.0
39,1950.0,4.8437614168506116e-05,8.206634083762765e-05,8.016295396373607e-06,0.0,30,2.0,6.687771383440122e-05,0.00012475736730266362,8.823395546642132e-06,0.0,29,3.0,6.364122964441776e-05,8.708212408237159e-05,8.922515007725451e-06,0.0,34,2.0,0.00020753976423293352,0.00012991842231713235,5.252381470199907e-06,0.0,28,3.0,5.445469287224114e-05,8.978311234386638e-05,8.148473170876969e-06,0.0,36,1.0
40,2000.0,4.5611715904669836e-05,8.060508116614074e-05,8.067090675467625e-06,0.0,30,2.0,6.579769251402467e-05,0.00012176438031019643,8.886041541700251e-06,0.0,29,3.0,6.186432437971234e-05,8.223456097766757e-05,8.982092367659789e-06,0.0,33,2.0,0.0002017630758928135,0.0001268547639483586,5.210434665059438e-06,0.0,28,3.0,5.214216071180999e-05,8.76842241268605e-05,8.173952664947137e-06,0.0,36,1.0
41,2050.0,4.3815249227918684e-05,7.940041541587561e-05,8.114911906886846e-06,0.0,30,2.0,6.104174826759845e-05,0.00011828956485260278,8.947316018748097e-06,0.0,29,3.0,5.749840784119442e-05,7.720389112364501e-05,9.039307769853622e-06,0.0,33,2.0,0.00019573750614654273,0.00012378141400404274,5.163155492482474e-06,0.0,28,3.0,5.014147609472275e-05,8.563664596294984e-05,8.19589968159562e-06,0.0,36,1.0
42,2100.0,4.2378127545816824e-05,7.803024345776066e-05,8.159275239449926e-06,0.0,30,2.0,6.0914288042113185e-05,0.00011530940537340939,9.007805601868313e-06,0.0,29,3.0,5.4808515415061265e-05,7.426649972330779e-05,9.087336366064847e-06,0.0,32,2.0,0.00018979984452016652,0.0001207071982207708,5.111829068482621e-06,0.0,27,4.0,4.803304545930587e-05,8.379237988265231e-05,8.214460649469402e-06,0.0,35,1.0
43,2150.0,3.893786561093293e-05,7.67228557378985e-05,8.20090644992888e-06,0.0,30,3.0,5.6383549235761166e-05,0.00011211038508918136,9.065293852472678e-06,0.0,29,3.0,5.1717903261305764e-05,6.867475167382509e-05,9.133145795203745e-06,0.0,32,2.0,0.00018381520931143314,0.00011761621135519817,5.0688126975728665e-06,0.0,27,4.0,4.606302172760479e-05,8.175308903446421e-05,8.235159839387052e-06,0.0,35,1.0
44,2200.0,3.7976406019879505e-05,7.554601324955001e-05,8.247205187217332e-06,0.0,29,3.0,5.47372801520396e-05,0.00010936048056464642,9.121712537307758e-06,0.0,29,3.0,4.909063136437908e-05,6.4994725107681e-05,9.182893336401321e-06,0.0,32,2.0,0.00017829901480581611,0.00011462888505775481,5.042228167440044e-06,0.0,26,4.0,4.3958487367490306e-05,7.992018799996004e-05,8.2528831626405e-06,0.0,35,1.0
45,2250.0,3.54170442733448e-05,7.441011985065416e-05,8.293130122183356e-06,0.0,29,3.0,5.1688268285943195e-05,0.00010633929923642427,9.17570559977321e-06,0.0,29,3.0,4.6809593186480924e-05,6.142976053524762e-05,9.228772796632256e-06,0.0,32,2.0,0.00017293432028964162,0.00011192919919267297,5.02239390698378e-06,0.0,26,4.0,4.267347321729176e-05,7.832703704480082e-05,8.269982572528534e-06,0.0,35,1.0
46,2300.0,3.401640060474165e-05,7.327135972445831e-05,8.337160579685587e-06,0.0,29,3.0,5.228306326898746e-05,0.00010365960042690858,9.228067938238382e-06,0.0,29,3.0,4.584740599966608e-05,5.840707308379933e-05,9.271372618968599e-06,0.0,32,2.0,0.00016817646974232048,0.00010944535461021587,4.999476914235856e-06,0.0,25,5.0,4.07137194997631e-05,7.632322376593947e-05,8.286975571536459e-06,0.0,35,1.0
47,2350.0,3.291900429758243e-05,7.230331539176404e-05,8.38011965242913e-06,0.0,29,3.0,4.776138666784391e-05,0.0001006718521239236,9.276701348426286e-06,0.0,29,3.0,4.3288182496326044e-05,5.536494791158475e-05,9.310416317021009e-06,0.0,32,2.0,0.00016363777103833854,0.00010710352216847241,4.983970029570628e-06,0.0,25,5.0,3.902825847035274e-05,7.441427442245185e-05,8.30397129902849e-06,0.0,35,1.0
48,2400.0,3.1644809496356174e-05,7.140968955354765e-05,8.420818630838767e-06,0.0,29,3.0,4.8184982006205246e-05,9.79224787442945e-05,9.324890925199725e-06,0.0,29,3.0,4.062337757204659e-05,5.266627704259008e-05,9.345733815280255e-06,0.0,30,2.0,0.00015900515427347273,0.00010508166451472789,4.965316293237265e-06,0.0,25,5.0,3.861439836327918e-05,7.298533455468714e-05,8.320032065967098e-06,0.0,35,1.0
49,2450.0,3.0528804927598685e-05,7.052346336422488e-05,8.459406672045588e-06,0.0,29,3.0,4.448900654097088e-05,9.535058779874817e-05,9.370030966238119e-06,0.0,29,3.0,4.002514106105082e-05,5.0320795708103105e-05,9.383544238517061e-06,0.0,30,2.0,0.00015554505807813257,0.00010322286834707484,4.944181455357466e-06,0.0,25,5.0,3.625976387411356e-05,7.093797466950491e-05,8.334778613061644e-06,0.0,35,1.0
50,2500.0,3.0899009288987145e-05,6.968181696720421e-05,8.495633665006608e-06,0.0,29,3.0,4.3310170440236107e-05,9.289469744544476e-05,9.414084161107894e-06,0.0,29,3.0,3.714970443979837e-05,4.788462683791295e-05,9.42419865168631e-06,0.0,30,2.0,0.00015174604777712375,0.00010165984713239595,4.920842002320569e-06,0.0,25,5.0,3.59222358383704e-05,6.965439388295636e-05,8.347512448381167e-06,0.0,35,1.0
51,2550.0,2.955164927698206e-05,6.865474279038608e-05,8.529934348189272e-06,0.0,29,3.0,4.116455602343194e-05,9.058089926838875e-05,9.455835424887482e-06,0.0,29,3.0,3.5395449231145903e-05,4.598528175847605e-05,9.46183627092978e-06,0.0,30,2.0,0.00014830759027972817,0.00010028323595179245,4.898379756923532e-06,0.0,25,5.0,3.3609685488045216e-05,6.772318010916933e-05,8.359125786228105e-06,0.0,35,1.0
52,2600.0,2.6398362024337985e-05,6.769833998987451e-05,8.56261613080278e-06,0.0,28,3.0,4.073964009876363e-05,8.733367576496676e-05,9.497071005171165e-06,0.0,27,3.0,3.571553315850906e-05,4.4555068598128855e-05,9.496425263932906e-06,0.0,30,2.0,0.00014493637718260288,9.857355325948447e-05,4.876045750279445e-06,0.0,25,5.0,3.3329135476378724e-05,6.650191062362865e-05,8.368832823180128e-06,0.0,35,1.0
53,2650.0,2.5873250706354156e-05,6.657640915364027e-05,8.595745384809561e-06,0.0,28,3.0,3.8550570025108755e-05,8.564659947296605e-05,9.533389857097063e-06,0.0,27,3.0,3.2610365451546386e-05,4.273219747119583e-05,9.52841764956247e-06,0.0,30,2.0,0.00014207747881300747,9.725663403514773e-05,4.853627615375444e-06,0.0,25,5.0,3.114677019766532e-05,6.47364286123775e-05,8.377542144444305e-06,0.0,35,1.0
54,2700.0,2.45963892666623e-05,6.56227784929797e-05,8.627885108580813e-06,0.0,28,3.0,4.015611557406373e-05,8.417857316089794e-05,9.573368515702896e-06,0.0,27,3.0,3.1717823731014505e-05,4.11685359722469e-05,9.558653800922912e-06,0.0,30,2.0,0.00013843932538293302,9.572567796567455e-05,4.8311326281691436e-06,0.0,25,5.0,3.097989610978402e-05,6.356179801514372e-05,8.384483408008236e-06,0.0,35,1.0
55,2750.0,2.4108758225338534e-05,6.476856651715934e-05,8.658961633045692e-06,0.0,28,3.0,3.5929831938119605e-05,8.193022949853912e-05,9.612770554667804e-06,0.0,27,3.0,3.194065357092768e-05,4.0203249227488413e-05,9.588012289896142e-06,0.0,30,2.0,0.00013555286568589509,9.446894546272233e-05,4.808056019101059e-06,0.0,25,5.0,2.9018132408964448e-05,6.191818829393014e-05,8.39062613522401e-06,0.0,35,1.0
56,2800.0,2.543475420679897e-05,6.423088780138642e-05,8.689296919328626e-06,0.0,28,3.0,3.778335667448118e-05,8.046146103879437e-05,9.651485015638173e-06,0.0,27,3.0,2.973249320348259e-05,3.865007238346152e-05,9.613769179850351e-06,0.0,30,2.0,0.000132224740809761,9.317531657870859e-05,4.783727945323335e-06,0.0,24,5.0,2.9302149414434098e-05,6.088555164751597e-05,8.395089935220312e-06,0.0,35,1.0
57,2850.0,2.245969335490372e-05,6.322999252006412e-05,8.716992851987015e-06,0.0,28,3.0,3.364536678418517e-05,7.863686187192798e-05,9.689820217317902e-06,0.0,27,3.0,2.985305582114961e-05,3.7800342397531494e-05,9.637953553465195e-06,0.0,30,2.0,0.0001294474204769358,9.18141013244167e-05,4.7621774683648255e-06,0.0,24,5.0,2.7301532099954784e-05,5.92361502640415e-05,8.399805665249005e-06,0.0,35,1.0
58,2900.0,2.1993331756675616e-05,6.236106128199026e-05,8.74418856255943e-06,0.0,28,3.0,3.45677362929564e-05,7.83926370786503e-05,9.728572877065744e-06,0.0,26,3.0,2.822652277245652e-05,3.645736433099955e-05,9.658459021011367e-06,0.0,30,2.0,0.00012654895544983447,9.29983943933621e-05,4.735941274702782e-06,0.0,23,5.0,2.6346246158936992e-05,5.811161099700257e-05,8.40325537865283e-06,0.0,33,2.0
59,2950.0,2.269728975079488e-05,6.176554597914219e-05,8.769979103817604e-06,0.0,28,3.0,3.193202064721845e-05,7.578018994536251e-05,9.76582941802917e-06,0.0,26,3.0,2.8268483220017515e-05,3.576173185138032e-05,9.677090019977186e-06,0.0,30,2.0,0.00012433272786438465,9.023331949720159e-05,4.71987368655391e-06,0.0,23,5.0,2.5221537725883536e-05,5.6920573115348816e-05,8.420657650276553e-06,0.0,33,2.0
60,3000.0,2.0403947928571142e-05,6.082178151700646e-05,8.794640052656177e-06,0.0,28,3.0,3.0728362617082894e-05,7.441005436703563e-05,9.801472515391652e-06,0.0,26,3.0,2.581984517746605e-05,3.456082777120173e-05,9.69212305790279e-06,0.0,30,2.0,0.00012143639469286427,8.946115849539638e-05,4.699144028563751e-06,0.0,23,5.0,2.4798498998279683e-05,5.55686820007395e-05,8.437427823082544e-06,0.0,32,2.0
61,3050.0,2.0345627490314655e-05,6.024028334650211e-05,8.818758942652494e-06,0.0,28,3.0,3.0075563699938357e-05,7.286298932740465e-05,9.838564437814057e-06,0.0,26,3.0,2.529004450479988e-05,3.3721815270837396e-05,9.70522432908183e-06,0.0,30,2.0,0.00011886522406712174,8.8756627519615e-05,4.676468051911797e-06,0.0,23,5.0,2.485568984411657e-05,5.479517858475447e-05,8.454027010884602e-06,0.0,32,2.0
