,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5
19,950,0.0002999163407366723,8.879190136212856e-05,0.0002054311044048518,5.693320872524055e-06,0.0,42,0.0004371054528746754,0.00015180571062956005,0.0002793172898236662,5.98245014771237e-06,0.0,43,0.0002816620690282434,0.00011481849651318043,0.0001618943497305736,4.9492218749946915e-06,0.0,42,0.0001888461847556755,4.977493517799303e-05,0.00013407297956291586,4.99827319799806e-06,0.0,41,0.00018622128118295223,3.619277413235977e-05,0.00014467077562585473,5.357739610190038e-06,0.0,40,0.00028537982143461704,8.331854041898623e-05,0.00019667920423671603,5.382091785577359e-06,0.0,39
20,1000,0.0002723929937928915,7.252139766933396e-05,0.00019413753761909902,5.734069873142289e-06,0.0,42,0.0004044755478389561,0.00014065337018109858,0.00025772274238988757,6.099435722717317e-06,0.0,42,0.0002634754928294569,0.00010423696949146688,0.00015428013284690678,4.958402314514387e-06,0.0,41,0.00017463396943639964,4.198874012217857e-05,0.00012770254397764802,4.942691248288611e-06,0.0,41,0.00018286547856405377,4.3169846321688965e-05,0.00013434307766146958,5.352562311600195e-06,0.0,40,0.0002747348917182535,8.304780203616247e-05,0.00018628884572535753,5.398237590270583e-06,0.0,39
21,1050,0.0002572291123215109,6.778437091270462e-05,0.00018369097961112857,5.7537818065611646e-06,0.0,42,0.00036674400325864553,0.00012555503053590655,0.00023500561655964702,6.183339337439975e-06,0.0,42,0.0002456483489368111,9.503462933935225e-05,0.00014564792218152434,4.96580605613417e-06,0.0,41,0.00016281002899631858,3.6408302548807114e-05,0.00012149925896665081,4.902470664092107e-06,0.0,41,0.00016488422988913953,3.535413634381257e-05,0.00012420500570442528,5.325081929186126e-06,0.0,40,0.00026109052123501897,7.887776882853359e-05,0.0001768170768627897,5.395681000663899e-06,0.0,39
22,1100,0.00023752186098136008,5.6902918004198e-05,0.00017486850265413523,5.750440777774202e-06,0.0,42,0.0003921316529158503,0.00016520752978976816,0.0002206041244789958,6.3199859141604975e-06,0.0,41,0.00025705990265123546,0.00011428129073465243,0.0001378256274620071,4.952990366291488e-06,0.0,40,0.00015791603073012084,3.7541518395300955e-05,0.00011552043724805117,4.854066901316401e-06,0.0,41,0.00015170178085099906,2.996571311086882e-05,0.00011646922212094069,5.266841526463395e-06,0.0,40,0.0002479483955539763,7.45186407584697e-05,0.00016806651547085494,5.363227046473185e-06,0.0,38
23,1150,0.00024078755814116448,6.802535790484399e-05,0.00016702916764188558,5.73302895645611e-06,0.0,41,0.00033004084252752364,0.00011961317068198696,0.000203978008357808,6.449663487728685e-06,0.0,41,0.0002277247403981164,9.250408038496971e-05,0.00013029377441853285,4.926881501887692e-06,0.0,38,0.00014340375491883606,2.912010495492723e-05,0.00010947704140562564,4.8066162889881525e-06,0.0,41,0.00014322492643259466,2.8933107387274504e-05,0.00010908085096161813,5.210962171986466e-06,0.0,39,0.0002405697014182806,7.17892253305763e-05,0.00016343918105121702,5.34129958396079e-06,0.0,36
24,1200,0.00021472957450896502,4.9507598305353895e-05,0.00015951035311445594,5.711628091376042e-06,0.0,39,0.00029921624809503555,0.00010006933007389307,0.00019259421969763935,6.5527069637028035e-06,0.0,40,0.00021355990611482412,8.524705481249839e-05,0.00012342238915152848,4.89046851726016e-06,0.0,38,0.00013531572767533362,2.707289058889728e-05,0.00010344737529521808,4.79547270515468e-06,0.0,41,0.0001432407007087022,3.524428393575363e-05,0.00010282373114023358,5.172681539988844e-06,0.0,38,0.0002291920391144231,6.859480345156044e-05,0.000155284273205325,5.312955636327388e-06,0.0,36
25,1250,0.0002062387065961957,4.825497671845369e-05,0.00015231563884299248,5.668086487276014e-06,0.0,39,0.000283812201814726,9.489408694207668e-05,0.00018227982218377292,6.638286322413478e-06,0.0,40,0.00020475656492635608,8.248297672253102e-05,0.00011744075891328976,4.832839749724371e-06,0.0,37,0.00013666822633240372,3.3484557206975296e-05,9.840040729613975e-05,4.783265012520133e-06,0.0,41,0.00012859722482971847,2.596602644189261e-05,9.750440949574113e-05,5.126792075316189e-06,0.0,36,0.00023970181064214557,8.724945655558258e-05,0.00014714746794197708,5.304891146806767e-06,0.0,36
26,1300,0.0001946662669070065,4.380869722808711e-05,0.00014520435070153326,5.653217158396728e-06,0.0,39,0.00027193778078071773,9.280872473027557e-05,0.0001724373723845929,6.691688668070128e-06,0.0,39,0.0001989436277654022,8.324645750690252e-05,0.00011092202475992963,4.775151865032967e-06,0.0,36,0.00013403013872448355,3.675214247778058e-05,9.25098211155273e-05,4.7681810428912286e-06,0.0,41,0.00012374078505672514,2.5590115910745226e-05,9.307283471571282e-05,5.077831247035647e-06,0.0,34,0.00020979833789169788,6.398055847967044e-05,0.0001405332877766341,5.284492090140702e-06,0.0,36
27,1350,0.00018631028069648892,4.229224941809662e-05,0.0001383844792144373,5.633551154460292e-06,0.0,39,0.0002610709925647825,9.009427594719455e-05,0.00016426012734882534,6.716587449773215e-06,0.0,39,0.00018806062871590257,7.857847231207415e-05,0.00010478222247911617,4.699940745922504e-06,0.0,35,0.0001242480066139251,3.1585866963723674e-05,8.79114813869819e-05,4.750665539177135e-06,0.0,41,0.00011925084254471585,2.5839211957645603e-05,8.836515189614147e-05,5.046481874160236e-06,0.0,34,0.00020772995776496828,6.789426697650924e-05,0.00013458797184284776,5.2477093959169e-06,0.0,35
28,1400,0.00019275612430647016,5.5580007028765976e-05,0.0001315607369178906,5.615383088297676e-06,0.0,39,0.0002524594310671091,8.86401830939576e-05,0.00015710819570813328,6.711059540975839e-06,0.0,39,0.00018752612231764942,8.410690497839823e-05,9.879066055873409e-05,4.62855632576975e-06,0.0,34,0.00010839205060619861,1.9326485926285386e-05,8.435069321421906e-05,4.71487192044151e-06,0.0,38,0.00013093672168906778,4.151195753365755e-05,8.438977238256484e-05,5.034986770624528e-06,0.0,34,0.0001947079144883901,6.113998097134754e-05,0.0001283166348002851,5.251284619589569e-06,0.0,35
