,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5
20,1000,0.0003670767182484269,0.00014395781909115613,0.0002138941053999588,9.22481467569014e-06,0.0,37,0.00030264395172707736,0.00012806375161744654,0.0001658368419157341,8.743336366023868e-06,0.0,33,0.0003429508942645043,0.00012284510012250394,0.00020984835282433778,1.0257448593620211e-05,0.0,36,0.0006907712668180466,0.00035446276888251305,0.0003264175611548126,9.890946785162669e-06,0.0,40,0.0003329445025883615,0.00011825370165752247,0.0002057405363302678,8.950270967034157e-06,0.0,35,0.0001969438453670591,4.412103589856997e-05,0.0001428862160537392,9.936607057170477e-06,0.0,36
21,1050,0.00032473370083607733,0.00011335129238432273,0.00020188467169646174,9.497733117314056e-06,0.0,37,0.0002885483263526112,0.0001178380916826427,0.00016187455912586302,8.835655535222031e-06,0.0,33,0.00030663865618407726,9.218923514708877e-05,0.00020395791216287762,1.049153070198372e-05,0.0,36,0.0006610219134017825,0.000360294507117942,0.00029066295246593654,1.0064439265988767e-05,0.0,39,0.00031578060588799417,9.963992488337681e-05,0.00020707771182060242,9.062952813110314e-06,0.0,34,0.00019121392688248307,4.452439316082746e-05,0.0001366274373140186,1.0062094588647597e-05,0.0,36
22,1100,0.0003062998584937304,0.00010355551057728007,0.00019301535212434828,9.729007615533192e-06,0.0,37,0.0002808705030474812,0.00011393355816835538,0.00015799826360307634,8.938688552007079e-06,0.0,33,0.0002958007389679551,8.662923210067675e-05,0.000198421097593382,1.0750398359959945e-05,0.0,36,0.0006729780579917133,0.00039762904634699225,0.000265117414528504,1.0231594387732912e-05,0.0,39,0.0003119915199931711,0.0001020600539050065,0.00020075087377335876,9.180592314805835e-06,0.0,34,0.00018499272118788213,4.2103802115889266e-05,0.0001327129575656727,1.0175962415814865e-05,0.0,36
23,1150,0.00035059405490756035,0.00015493252431042492,0.00018571357941254973,9.947946637112182e-06,0.0,37,0.0002697454474400729,0.00010662164277164266,0.00015408691251650453,9.03689578990452e-06,0.0,33,0.0002834266342688352,8.304264338221401e-05,0.00018938090943265706,1.1003088729921728e-05,0.0,36,0.0006493921391665936,0.0003928011283278465,0.0002462002157699317,1.0390772331447806e-05,0.0,39,0.0003124781942460686,0.00010663224384188652,0.0001965514529729262,9.294509254687e-06,0.0,34,0.00017412893066648394,3.462359745753929e-05,0.00012920191511511803,1.0303416274837218e-05,0.0,36
24,1200,0.00029065879061818123,9.903834870783612e-05,0.00018146479851566255,1.0155644304177258e-05,0.0,37,0.00026658750721253455,0.00010627015581121668,0.0001511831651441753,9.134168067248538e-06,0.0,33,0.0002892127668019384,9.420421702088788e-05,0.00018376458319835365,1.1243982044106815e-05,0.0,36,0.00064143753843382,0.0003997368330601603,0.0002311725984327495,1.0528073289606255e-05,0.0,39,0.0002952383947558701,9.247920388588682e-05,0.00019335919932927936,9.39999517868273e-06,0.0,34,0.0001647639146540314,2.888836752390489e-05,0.00012544587661977857,1.0429680514789652e-05,0.0,36
25,1250,0.0002688768436200917,8.236493886215612e-05,0.00017617273260839283,1.0339150321669877e-05,0.0,36,0.00025484341313131154,9.722344839246944e-05,0.0001483907544752583,9.229207535099704e-06,0.0,33,0.0002689201501198113,7.883639045758173e-05,0.00017861775995697826,1.1466021533124149e-05,0.0,36,0.0006195112364366651,0.0003922776086255908,0.0002165008190786466,1.0732822374848183e-05,0.0,38,0.00028551093419082463,8.52555240271613e-05,0.0001907614932861179,9.493933248450048e-06,0.0,34,0.00018334653577767313,5.0590730097610503e-05,0.0001222043065354228,1.0551510968070943e-05,0.0,36
26,1300,0.00025663658743724227,7.450893463101238e-05,0.00017162677249871194,1.0500898497411981e-05,0.0,36,0.0002460754185449332,9.124918869929388e-05,0.0001455033925594762,9.322828191216104e-06,0.0,33,0.0002611879026517272,7.692478538956493e-05,0.00017258919251617044,1.1673928383970633e-05,0.0,36,0.0006290835444815457,0.00041088537545874715,0.00020729424431920052,1.0903901966230478e-05,0.0,38,0.0002965773455798626,9.717861394165084e-05,0.00018981976609211415,9.578960089129396e-06,0.0,34,0.0001736415142659098,4.4276486732997e-05,0.00011869696027133614,1.0668073628039565e-05,0.0,36
27,1350,0.0002510954800527543,7.11767643224448e-05,0.00016927819524426013,1.0640508662618231e-05,0.0,36,0.00024165102513507009,8.880978566594422e-05,0.0001434299920219928,9.411243809154257e-06,0.0,32,0.0002554606180638075,7.57164743845351e-05,0.00016787495405878872,1.186919143947307e-05,0.0,36,0.0006587057141587138,0.00045098457485437393,0.0001966699055628851,1.1051229193981271e-05,0.0,38,0.0002921029517892748,9.400711860507727e-05,0.0001884433877421543,9.652441804064438e-06,0.0,34,0.0001565329439472407,3.0681938369525596e-05,0.0001150743555626832,1.0776660019473638e-05,0.0,36
28,1400,0.00024508789647370577,6.795211811549962e-05,0.00016637345834169537,1.076231728802668e-05,0.0,36,0.00023500095994677395,8.414540934609249e-05,0.00014135672245174646,9.498835424892604e-06,0.0,32,0.00023509908351115882,6.306084105744958e-05,0.00015998487651813775,1.2053372302034404e-05,0.0,36,0.0006707819411531091,0.00047438571345992386,0.00018520932644605637,1.1186923984496389e-05,0.0,38,0.0002775586035568267,8.077600068645552e-05,0.00018706545233726501,9.717164175526705e-06,0.0,34,0.00014837697381153703,2.5464889404247515e-05,0.00011203044414287433,1.0881651178351603e-05,0.0,36
29,1450,0.00024323129036929458,6.845535972388461e-05,0.00016390766541007906,1.0868256140383892e-05,0.0,36,0.00022822250321041793,7.967276178533211e-05,0.0001389725221088156,9.5772184067755e-06,0.0,31,0.00022671699116472155,5.954606240266003e-05,0.00015494570834562182,1.2225224963913206e-05,0.0,36,0.0006492695538327098,0.00046269153244793415,0.0001752567186485976,1.1321258170937654e-05,0.0,38,0.0003279300290159881,0.00013218808453530073,0.00018596870359033346,9.773254532774445e-06,0.0,34,0.0001603541459189728,4.010558041045442e-05,0.00010926456161541864,1.0983999345626216e-05,0.0,36
