,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9,decoder_10,sindy_x_10,reg_10,sindy_z_10,active_coeffs_10,coeff_10,decoder_11,sindy_x_11,reg_11,sindy_z_11,active_coeffs_11,coeff_11,decoder_12,sindy_x_12,reg_12,sindy_z_12,active_coeffs_12,coeff_12,decoder_13,sindy_x_13,reg_13,sindy_z_13,active_coeffs_13,coeff_13,decoder_14,sindy_x_14,reg_14,sindy_z_14,active_coeffs_14,coeff_14,decoder_15,sindy_x_15,reg_15,sindy_z_15,active_coeffs_15,coeff_15,decoder_16,sindy_x_16,reg_16,sindy_z_16,active_coeffs_16,coeff_16,decoder_17,sindy_x_17,reg_17,sindy_z_17,active_coeffs_17,coeff_17,decoder_18,sindy_x_18,reg_18,sindy_z_18,active_coeffs_18,coeff_18,decoder_19,sindy_x_19,reg_19,sindy_z_19,active_coeffs_19,coeff_19
35,1750.0,1.7377687981934287e-05,3.02167609333992e-05,2.6570500267553143e-05,0.0,31,0.2857142857142857,2.811717422446236e-05,2.5424720661249012e-05,2.0324703655205667e-05,0.0,33,0.42857142857142855,0.00017086302977986634,0.0001291944063268602,1.74037031683838e-05,0.0,28,0.5714285714285714,1.2534520465123933e-05,2.2397540305973962e-05,2.047349335043691e-05,0.0,28,0.14285714285714285,7.242674655572046e-06,1.2795266229659319e-05,2.171099367842544e-05,0.0,28,0.42857142857142855,3.3616754080867395e-05,4.781316238222644e-05,2.5870709578157403e-05,0.0,27,0.5714285714285714,8.589725439378526e-06,1.3186270734877326e-05,2.117277108482085e-05,0.0,28,0.2857142857142857,9.4599075964652e-05,0.00011071507469750941,1.5058415556268301e-05,0.0,26,0.42857142857142855,7.580364763271064e-05,0.00010344650218030438,2.4608430976513773e-05,0.0,28,0.42857142857142855,6.37402044958435e-05,0.00015064157196320593,2.264922295580618e-05,0.0,29,0.2857142857142857,1.711507502477616e-05,4.8771631554700434e-05,2.0261000827304088e-05,0.0,29,0.42857142857142855,1.7797452528611757e-05,3.130301047349349e-05,1.6912939827307127e-05,0.0,26,0.42857142857142855,1.3818373190588318e-05,3.9961985748959705e-05,2.618750477267895e-05,0.0,23,0.2857142857142857,1.2476346455514431e-05,2.8458704036893323e-05,2.4332310204044916e-05,0.0,25,0.42857142857142855,1.3531740478356369e-05,4.2441970435902476e-05,2.4142822439898737e-05,0.0,26,0.0,2.4095666958601214e-05,5.128428165335208e-05,2.3346085072262213e-05,0.0,26,0.42857142857142855,2.312623109901324e-05,0.00012220750795677304,2.7828364181914367e-05,0.0,23,0.2857142857142857,1.4226734492694959e-05,3.887573620886542e-05,2.8133848900324665e-05,0.0,27,0.42857142857142855,7.686339813517407e-06,1.5100697055459023e-05,2.785612923617009e-05,0.0,31,0.2857142857142857,1.615043220226653e-05,1.7567766917636618e-05,1.8401733541395515e-05,0.0,31,0.2857142857142857
36,1800.0,1.0552624189585913e-05,2.8488308089436032e-05,2.670511821634136e-05,0.0,31,0.2857142857142857,2.6660767616704106e-05,2.4691191356396303e-05,2.0313114873715676e-05,0.0,33,0.42857142857142855,0.00016481151396874338,0.00012640505156014115,1.7337899407721125e-05,0.0,28,0.5714285714285714,1.2615526429726742e-05,2.1100297090015374e-05,2.0460025552893057e-05,0.0,28,0.14285714285714285,7.89050136518199e-06,1.2127824447816238e-05,2.1714993636123836e-05,0.0,28,0.42857142857142855,3.187968832207844e-05,4.725587859866209e-05,2.592820965219289e-05,0.0,27,0.5714285714285714,1.1516969607328065e-05,1.2687761227425653e-05,2.1183905118959956e-05,0.0,28,0.2857142857142857,9.414134547114372e-05,0.00010947855480480939,1.5013812117103953e-05,0.0,26,0.42857142857142855,7.395657303277403e-05,9.996688459068537e-05,2.4694003514014184e-05,0.0,28,0.42857142857142855,5.5796364904381335e-05,0.00014014578482601792,2.266095543745905e-05,0.0,29,0.2857142857142857,1.6835892893141136e-05,4.653555515687913e-05,2.024212335527409e-05,0.0,29,0.42857142857142855,1.846372106228955e-05,3.013989407918416e-05,1.692099067440722e-05,0.0,26,0.42857142857142855,1.1463461305538658e-05,3.831298090517521e-05,2.6388985133962706e-05,0.0,23,0.2857142857142857,8.547807738068514e-06,2.732630673563108e-05,2.4454042431898415e-05,0.0,25,0.42857142857142855,1.189369686471764e-05,4.0236434870166704e-05,2.4175438738893718e-05,0.0,26,0.0,1.9927203538827598e-05,4.9773614591686055e-05,2.3460093871108256e-05,0.0,26,0.42857142857142855,2.2026233637006953e-05,0.00012006823089905083,2.8025793653796427e-05,0.0,23,0.2857142857142857,1.348908608633792e-05,3.738043596968055e-05,2.8327662221272476e-05,0.0,27,0.42857142857142855,7.608118721691426e-06,1.4382358131115325e-05,2.789216159726493e-05,0.0,30,0.2857142857142857,5.295126902638003e-05,2.0316965674282983e-05,1.8388866010354832e-05,0.0,31,0.2857142857142857
37,1850.0,1.386560506944079e-05,2.766057150438428e-05,2.683023558347486e-05,0.0,31,0.2857142857142857,1.4882354662404396e-05,2.2299238480627537e-05,2.0299181414884515e-05,0.0,33,0.42857142857142855,0.00016093968588393182,0.00012124847853556275,1.7273852790822275e-05,0.0,27,0.5714285714285714,1.2043778042425402e-05,2.018304803641513e-05,2.047427187790163e-05,0.0,27,0.14285714285714285,6.112800292612519e-06,1.1644601727311965e-05,2.1713802198064514e-05,0.0,28,0.42857142857142855,3.627416299423203e-05,6.204676174093038e-05,2.5977229597629048e-05,0.0,26,0.5714285714285714,1.3693741493625566e-05,1.2350531505944673e-05,2.1188112441450357e-05,0.0,28,0.2857142857142857,9.341269469587132e-05,0.00010670503979781643,1.4967773495300207e-05,0.0,26,0.42857142857142855,6.898982246639207e-05,9.762451372807845e-05,2.4771217795205303e-05,0.0,28,0.42857142857142855,5.373206295189448e-05,0.0001325185876339674,2.2667180019197986e-05,0.0,29,0.2857142857142857,1.694742968538776e-05,4.51005544164218e-05,2.021664840867743e-05,0.0,29,0.42857142857142855,1.6535635950276628e-05,2.8654605557676405e-05,1.691986108198762e-05,0.0,26,0.42857142857142855,1.089194483938627e-05,3.650555299827829e-05,2.658194898685906e-05,0.0,23,0.2857142857142857,7.77441164245829e-06,2.6310250177630223e-05,2.4567689251853153e-05,0.0,25,0.42857142857142855,1.0824198398040608e-05,3.83744336431846e-05,2.421682256681379e-05,0.0,26,0.0,1.9097373296972364e-05,4.850329423788935e-05,2.3573598809889518e-05,0.0,26,0.42857142857142855,2.247070733574219e-05,0.00011671455285977572,2.821855196089018e-05,0.0,23,0.2857142857142857,1.3105136531521566e-05,3.565976658137515e-05,2.8510732590802945e-05,0.0,27,0.42857142857142855,7.376800112979254e-06,1.3997178029967472e-05,2.794014653773047e-05,0.0,30,0.2857142857142857,1.6679647160344757e-05,1.6459056496387348e-05,1.8374528735876083e-05,0.0,31,0.2857142857142857
38,1900.0,1.2109935596527066e-05,2.639538979565259e-05,2.694334034458734e-05,0.0,31,0.2857142857142857,2.865569149435032e-05,2.3690918169450015e-05,2.028431299549993e-05,0.0,33,0.42857142857142855,0.00015133873966988176,0.00012284776312299073,1.720722320897039e-05,0.0,27,0.5714285714285714,1.086125303118024e-05,1.9635008356999606e-05,2.0511832190095447e-05,0.0,27,0.14285714285714285,6.8519002525135875e-06,1.077855358744273e-05,2.1708592612412758e-05,0.0,28,0.42857142857142855,3.126024967059493e-05,4.5340108044911176e-05,2.599908475531265e-05,0.0,26,0.5714285714285714,1.2615168998308945e-05,1.818540840758942e-05,2.12019858736312e-05,0.0,27,0.2857142857142857,9.359040996059775e-05,0.00010840609320439398,1.4920751709723845e-05,0.0,25,0.42857142857142855,6.712297181366012e-05,9.529979433864355e-05,2.485296681697946e-05,0.0,28,0.42857142857142855,5.6907338148448616e-05,0.00012556780711747706,2.266793671878986e-05,0.0,29,0.2857142857142857,2.291587952640839e-05,4.316958802519366e-05,2.0189012502669357e-05,0.0,29,0.42857142857142855,1.6734997188905254e-05,2.772791776806116e-05,1.691399847913999e-05,0.0,26,0.42857142857142855,1.4811914297752082e-05,3.5092642065137625e-05,2.675950418051798e-05,0.0,23,0.2857142857142857,7.094974080246175e-06,2.5566292606526986e-05,2.467842205078341e-05,0.0,25,0.42857142857142855,1.5755940694361925e-05,3.7334280932554975e-05,2.425081947876606e-05,0.0,26,0.0,1.7273061530431733e-05,4.705169703811407e-05,2.3683734980295412e-05,0.0,26,0.42857142857142855,1.9868073650286533e-05,0.00011281174374744296,2.8393944376148283e-05,0.0,23,0.2857142857142857,1.8000697309616953e-05,3.464878682279959e-05,2.8693126296275295e-05,0.0,27,0.42857142857142855,1.091061312763486e-05,1.4021484275872353e-05,2.799153298838064e-05,0.0,30,0.2857142857142857,1.6796448107925244e-05,1.4980310879764147e-05,1.8358905435889028e-05,0.0,31,0.2857142857142857
39,1950.0,1.3049508197582327e-05,2.523236980778165e-05,2.704718463064637e-05,0.0,31,0.2857142857142857,1.516820520919282e-05,2.1366755390772596e-05,2.0266741557861678e-05,0.0,33,0.42857142857142855,0.00014765991363674402,0.00015013577649369836,1.7131786080426537e-05,0.0,26,0.5714285714285714,1.0422145351185463e-05,1.8677423213375732e-05,2.05440755962627e-05,0.0,27,0.14285714285714285,5.959379450359847e-06,1.093562150344951e-05,2.1694391762139276e-05,0.0,28,0.42857142857142855,2.7497262635733932e-05,4.3999654735671356e-05,2.6032103050965816e-05,0.0,26,0.5714285714285714,8.17750878923107e-06,1.1216525308554992e-05,2.1207262761890888e-05,0.0,27,0.2857142857142857,9.34512063395232e-05,9.971734107239172e-05,1.4890227248542942e-05,0.0,25,0.42857142857142855,6.961275357753038e-05,9.108161611948162e-05,2.4937724447227083e-05,0.0,28,0.42857142857142855,4.9337952077621594e-05,0.0001174393473775126,2.2661217371933162e-05,0.0,29,0.2857142857142857,1.6566697013331577e-05,4.2277642933186144e-05,2.0159837731625885e-05,0.0,29,0.42857142857142855,1.4860730516375042e-05,2.656388096511364e-05,1.6903621144592762e-05,0.0,26,0.42857142857142855,9.95540449366672e-06,3.3709384297253564e-05,2.6920026357402094e-05,0.0,23,0.2857142857142857,6.821859642514028e-06,2.481873525539413e-05,2.478017813700717e-05,0.0,25,0.42857142857142855,8.579230780014768e-06,3.429777279961854e-05,2.427661638648715e-05,0.0,26,0.0,1.7789147022995166e-05,4.6241057134466246e-05,2.3786446035956033e-05,0.0,26,0.42857142857142855,1.9570146832847968e-05,0.00011078526586061344,2.8571987058967352e-05,0.0,23,0.2857142857142857,1.2781152690877207e-05,3.3121516025858e-05,2.8864111300208606e-05,0.0,26,0.42857142857142855,9.78511798166437e-06,1.3352346286410466e-05,2.8034221031703055e-05,0.0,30,0.2857142857142857,3.3254305890295655e-05,1.6109261196106672e-05,1.834159775171429e-05,0.0,31,0.2857142857142857
40,2000.0,1.0811199899762869e-05,2.4119137378875166e-05,2.7140966267324984e-05,0.0,31,0.2857142857142857,1.5086744497239124e-05,2.078440047625918e-05,2.0248209693818353e-05,0.0,33,0.42857142857142855,0.0001459048071410507,0.00010983122047036886,1.7063772247638553e-05,0.0,26,0.5714285714285714,1.0630943506839685e-05,2.072205279546324e-05,2.0570285414578393e-05,0.0,26,0.14285714285714285,5.476651494973339e-06,1.005489411909366e-05,2.168344690289814e-05,0.0,28,0.42857142857142855,3.078589361393824e-05,4.2480161937419325e-05,2.6059102310682647e-05,0.0,26,0.5714285714285714,7.112390903785126e-06,1.0561390809016302e-05,2.121389115927741e-05,0.0,27,0.2857142857142857,9.158220200333744e-05,9.658330236561596e-05,1.484982294641668e-05,0.0,25,0.42857142857142855,6.580712215509266e-05,8.942524436861277e-05,2.5009620003402233e-05,0.0,27,0.42857142857142855,4.7807534429011866e-05,0.00011125388118671253,2.265120201627724e-05,0.0,29,0.2857142857142857,1.8103517504641786e-05,4.074523167219013e-05,2.0124831280554645e-05,0.0,29,0.42857142857142855,1.674367013038136e-05,2.5558849301887676e-05,1.6887795936781913e-05,0.0,26,0.42857142857142855,9.516683348920196e-06,3.224916144972667e-05,2.70712589554023e-05,0.0,23,0.2857142857142857,6.569206561835017e-06,2.4156512154149823e-05,2.4877474061213434e-05,0.0,25,0.42857142857142855,8.493703717249446e-06,3.244049730710685e-05,2.4296370611409657e-05,0.0,26,0.0,1.8078535504173487e-05,4.5198295993031934e-05,2.3888413124950603e-05,0.0,26,0.42857142857142855,1.9025366782443598e-05,0.00010833314445335418,2.8741551432176493e-05,0.0,23,0.2857142857142857,1.184549637400778e-05,3.193558950442821e-05,2.901055086113047e-05,0.0,25,0.42857142857142855,8.40555367176421e-06,1.2730282833217643e-05,2.8070200642105192e-05,0.0,30,0.2857142857142857,1.4511440895148553e-05,1.4091600860410836e-05,1.832235102483537e-05,0.0,31,0.2857142857142857
41,2050.0,1.1101755262643564e-05,2.3729315216769464e-05,2.7225134545005858e-05,0.0,31,0.2857142857142857,1.8329523300053552e-05,2.0574723748723045e-05,2.0228413632139564e-05,0.0,33,0.42857142857142855,0.000141444819746539,0.0001088801072910428,1.6994628822430968e-05,0.0,26,0.5714285714285714,1.2666811016970314e-05,1.7464910342823714e-05,2.059389225905761e-05,0.0,26,0.14285714285714285,5.494903234648518e-06,9.852943549049087e-06,2.1650401322403923e-05,0.0,27,0.42857142857142855,2.883116940211039e-05,4.1477953345747665e-05,2.6079622330144048e-05,0.0,26,0.5714285714285714,8.689879905432463e-06,1.0518029739614576e-05,2.121182478731498e-05,0.0,27,0.2857142857142857,9.14673728402704e-05,9.428286284673959e-05,1.4808870218985248e-05,0.0,25,0.42857142857142855,7.592365727759898e-05,8.56066690175794e-05,2.5082978027057834e-05,0.0,27,0.42857142857142855,4.67474055767525e-05,0.00010617163934512064,2.2636953872279264e-05,0.0,29,0.2857142857142857,2.053583193628583e-05,3.973306593252346e-05,2.0097853848710656e-05,0.0,29,0.42857142857142855,1.3581250641436782e-05,2.4503180611645803e-05,1.6868232705746777e-05,0.0,26,0.42857142857142855,1.965264164027758e-05,3.1496503652306274e-05,2.72073048108723e-05,0.0,22,0.42857142857142855,6.942718300706474e-06,2.356811637582723e-05,2.4978200599434786e-05,0.0,25,0.42857142857142855,7.656538400624413e-06,3.063380790990777e-05,2.4305192710016854e-05,0.0,26,0.0,1.6751455405028537e-05,4.453579822438769e-05,2.3982493075891398e-05,0.0,26,0.42857142857142855,1.779128797352314e-05,0.00010453505092300475,2.8900230972794816e-05,0.0,23,0.2857142857142857,1.1705948054441251e-05,3.0424083888647147e-05,2.9146429369575344e-05,0.0,25,0.42857142857142855,1.0374802513979375e-05,1.2600669833773281e-05,2.809961006278172e-05,0.0,30,0.2857142857142857,1.8404374714009464e-05,1.4167075278237462e-05,1.8302895114175044e-05,0.0,31,0.2857142857142857
42,2100.0,8.13836777524557e-06,2.220096575911157e-05,2.7302399757900275e-05,0.0,29,0.2857142857142857,1.5177576642599888e-05,1.9804934709100053e-05,2.0207662601023912e-05,0.0,33,0.42857142857142855,0.00013538233179133385,0.00010857043525902554,1.6920183043112047e-05,0.0,26,0.5714285714285714,1.0115800250787288e-05,1.732642704155296e-05,2.060927181446459e-05,0.0,26,0.14285714285714285,5.6332737585762516e-06,9.090618732443545e-06,2.1647869289154187e-05,0.0,27,0.42857142857142855,2.6322135454392992e-05,4.113916656933725e-05,2.609439252410084e-05,0.0,26,0.5714285714285714,8.566091310058255e-06,1.013712153508095e-05,2.1203952201176435e-05,0.0,27,0.2857142857142857,9.103237971430644e-05,9.074122499441728e-05,1.4768374967388809e-05,0.0,25,0.42857142857142855,6.15663593634963e-05,8.272747072624043e-05,2.5162700694636442e-05,0.0,27,0.42857142857142855,4.5311211579246446e-05,0.00010160289821214974,2.26198390009813e-05,0.0,29,0.2857142857142857,1.3847002264810726e-05,3.8658796256640926e-05,2.0062407202203758e-05,0.0,28,0.42857142857142855,1.4067510164750274e-05,2.366286571486853e-05,1.6844556739670224e-05,0.0,26,0.42857142857142855,1.4413245480682235e-05,3.079975431319326e-05,2.732509710767772e-05,0.0,22,0.42857142857142855,8.768842235440388e-06,2.2916738089406863e-05,2.5071076379390433e-05,0.0,25,0.42857142857142855,7.590814220748143e-06,2.8674021450569853e-05,2.4308583306265064e-05,0.0,26,0.0,1.5213039660011418e-05,4.2990293877664953e-05,2.407624742772896e-05,0.0,26,0.42857142857142855,1.9000828615389764e-05,0.00010193291382165626,2.905648943851702e-05,0.0,23,0.2857142857142857,1.2119606253691018e-05,2.9347649615374394e-05,2.930502887465991e-05,0.0,24,0.42857142857142855,6.034958460077178e-06,1.1449782505223993e-05,2.8123296942794695e-05,0.0,30,0.2857142857142857,1.3852690244675614e-05,1.3520394531951752e-05,1.8282113160239533e-05,0.0,31,0.2857142857142857
43,2150.0,1.328744019701844e-05,2.1872787328902632e-05,2.7355643396731466e-05,0.0,29,0.2857142857142857,1.3871071132598445e-05,1.909613456518855e-05,2.018571103690192e-05,0.0,33,0.42857142857142855,0.00013225105067249388,0.00010387739166617393,1.683899790805299e-05,0.0,26,0.5714285714285714,8.9815339379129e-06,1.6223397324210964e-05,2.061966370092705e-05,0.0,25,0.14285714285714285,6.7485871113603935e-06,9.019493518280797e-06,2.1640260456479155e-05,0.0,27,0.42857142857142855,2.731473432504572e-05,3.957073931815103e-05,2.6113144485861994e-05,0.0,26,0.5714285714285714,8.67283688421594e-06,9.658002454671077e-06,2.1197382011450827e-05,0.0,27,0.2857142857142857,9.01165185496211e-05,8.916870865505189e-05,1.4735132936039008e-05,0.0,25,0.42857142857142855,5.705503645003773e-05,8.042445551836863e-05,2.5234981876565143e-05,0.0,27,0.42857142857142855,4.3544492655200884e-05,9.730336751090363e-05,2.2599295334657654e-05,0.0,29,0.2857142857142857,2.038162710960023e-05,3.7074205465614796e-05,2.000984204642009e-05,0.0,28,0.42857142857142855,1.649072510190308e-05,2.3135642550187185e-05,1.681788489804603e-05,0.0,26,0.42857142857142855,8.366732799913734e-06,2.8845133783761412e-05,2.744765515672043e-05,0.0,22,0.42857142857142855,6.172142093419097e-06,2.2249692847253755e-05,2.5160876248264685e-05,0.0,25,0.42857142857142855,7.16056774763274e-06,2.712528657866642e-05,2.4304310500156134e-05,0.0,26,0.0,1.5885243556112982e-05,4.2415740608703345e-05,2.4163418856915087e-05,0.0,26,0.42857142857142855,1.9326562323840335e-05,0.0001000287156784907,2.9209077183622867e-05,0.0,23,0.2857142857142857,1.1184460163349286e-05,2.8172727979836054e-05,2.9448910936480388e-05,0.0,24,0.42857142857142855,6.2531889852834865e-06,1.106587478716392e-05,2.814150502672419e-05,0.0,30,0.2857142857142857,1.5290986993932165e-05,0.0002190080122090876,1.825973595259711e-05,0.0,30,0.2857142857142857
44,2200.0,9.509912160865497e-06,2.0856643459410407e-05,2.7423162464401685e-05,0.0,29,0.2857142857142857,2.1719097276218235e-05,1.9588176655815914e-05,2.016305188590195e-05,0.0,33,0.42857142857142855,0.0001315037370659411,0.0001072155573638156,1.6757840057834983e-05,0.0,26,0.5714285714285714,1.066869208443677e-05,1.5341249309130944e-05,2.062718522211071e-05,0.0,25,0.14285714285714285,4.900070962321479e-06,8.756241186347324e-06,2.1629481125273742e-05,0.0,27,0.42857142857142855,2.4032871806412004e-05,3.8923026295378804e-05,2.6127501769224182e-05,0.0,26,0.5714285714285714,8.63559944264125e-06,9.413868610863574e-06,2.1191883206483908e-05,0.0,27,0.2857142857142857,8.939187682699412e-05,8.722659549675882e-05,1.470222559873946e-05,0.0,25,0.42857142857142855,6.223777018021792e-05,7.78704124968499e-05,2.5310982891824096e-05,0.0,27,0.42857142857142855,4.274878301657736e-05,9.37587465159595e-05,2.2577154595637694e-05,0.0,29,0.2857142857142857,1.450573017791612e-05,3.6849443858955055e-05,1.9987741325167008e-05,0.0,27,0.42857142857142855,1.2819887160731014e-05,2.2571537556359544e-05,1.678839180385694e-05,0.0,26,0.42857142857142855,1.1450063539086841e-05,2.815276457113214e-05,2.7561347451410256e-05,0.0,22,0.42857142857142855,5.651055289490614e-06,2.168586797779426e-05,2.524512638046872e-05,0.0,25,0.42857142857142855,1.1693362466758117e-05,2.6643898308975622e-05,2.4296288756886497e-05,0.0,26,0.0,1.5589361282764003e-05,4.1769686504267156e-05,2.424203557893634e-05,0.0,26,0.42857142857142855,1.8695127437240444e-05,9.750037861522287e-05,2.935792872449383e-05,0.0,23,0.2857142857142857,1.02975072877598e-05,2.731933636823669e-05,2.9619559427374043e-05,0.0,24,0.42857142857142855,6.807995305280201e-06,1.0652644050423987e-05,2.8155713152955286e-05,0.0,30,0.2857142857142857,1.4143750377115794e-05,1.3102079719828907e-05,1.824570063035935e-05,0.0,30,0.2857142857142857
45,2250.0,7.612066383444471e-06,2.0240295270923525e-05,2.7497118935571052e-05,0.0,29,0.2857142857142857,1.9040615370613523e-05,1.9065497326664627e-05,2.0139348634984344e-05,0.0,33,0.42857142857142855,0.0001278155978070572,0.00010448684042785317,1.6669182514306158e-05,0.0,26,0.5714285714285714,8.825301847537048e-06,1.490208160248585e-05,2.0639934518840164e-05,0.0,25,0.14285714285714285,4.81777260574745e-06,8.394030373892747e-06,2.1617697711917572e-05,0.0,27,0.42857142857142855,2.4402514100074768e-05,3.8248275814112276e-05,2.6137711756746285e-05,0.0,26,0.5714285714285714,6.9846173573751e-06,8.902559784473851e-06,2.11838760151295e-05,0.0,27,0.2857142857142857,8.876508218236268e-05,8.512508793501183e-05,1.4669272786704823e-05,0.0,25,0.42857142857142855,5.248360685072839e-05,7.551909948233515e-05,2.5382627427461557e-05,0.0,27,0.42857142857142855,4.2156716517638415e-05,9.068058716366068e-05,2.255293475172948e-05,0.0,29,0.2857142857142857,1.2749269444611855e-05,3.430379001656547e-05,1.998075640585739e-05,0.0,27,0.42857142857142855,1.2845871424360666e-05,2.1813862986164168e-05,1.675602288742084e-05,0.0,26,0.42857142857142855,7.921697942947503e-06,2.691755253181327e-05,2.7667485483107157e-05,0.0,22,0.42857142857142855,5.329445230017882e-06,2.111322828568518e-05,2.5336450562463142e-05,0.0,25,0.42857142857142855,8.824192264000885e-06,2.5153611204586923e-05,2.4279939680127427e-05,0.0,26,0.0,1.3821941138303373e-05,4.1292732930742204e-05,2.4310860680998303e-05,0.0,25,0.42857142857142855,1.8814007489709184e-05,9.559367754263803e-05,2.9501830795197748e-05,0.0,23,0.2857142857142857,9.893708011077251e-06,2.6219891879009083e-05,2.9774571885354817e-05,0.0,24,0.42857142857142855,6.343393579300027e-06,1.024185348796891e-05,2.816563574015163e-05,0.0,30,0.2857142857142857,1.3788452633889392e-05,1.350702041236218e-05,1.8244798411615193e-05,0.0,30,0.2857142857142857
46,2300.0,9.279121513827704e-06,1.9511173377395608e-05,2.7575248168432154e-05,0.0,29,0.2857142857142857,1.27558078020229e-05,1.773802978277672e-05,2.0114879589527845e-05,0.0,33,0.42857142857142855,0.0001239962293766439,0.00010060629574581981,1.657434768276289e-05,0.0,25,0.5714285714285714,8.511302439728752e-06,1.4490147805190645e-05,2.0650093574658968e-05,0.0,25,0.14285714285714285,5.249358764558565e-06,8.352406439371407e-06,2.160358417313546e-05,0.0,27,0.42857142857142855,2.5501845811959356e-05,3.752116026589647e-05,2.6143912691622972e-05,0.0,26,0.5714285714285714,7.12007749825716e-06,8.911154509405605e-06,2.1173214918235317e-05,0.0,27,0.2857142857142857,8.786830585449934e-05,8.411062299273908e-05,1.463656280975556e-05,0.0,25,0.42857142857142855,5.068149039288983e-05,7.287279731826857e-05,2.5447987354709767e-05,0.0,27,0.42857142857142855,4.15853392041754e-05,8.738387987250462e-05,2.2525518943439238e-05,0.0,29,0.2857142857142857,1.2392683856887743e-05,3.3413569326512516e-05,1.9964301827712916e-05,0.0,27,0.42857142857142855,1.1843600077554584e-05,2.1244857634883374e-05,1.6720532585168257e-05,0.0,26,0.42857142857142855,7.599916898470838e-06,2.598931678221561e-05,2.7759448130382225e-05,0.0,22,0.42857142857142855,5.209911250858568e-06,2.060675251414068e-05,2.5417715733055957e-05,0.0,25,0.42857142857142855,7.931883374112658e-06,2.3403375962516293e-05,2.425874481559731e-05,0.0,26,0.0,2.0964002032997087e-05,5.344473902368918e-05,2.437686089251656e-05,0.0,24,0.42857142857142855,1.5649860870325938e-05,9.358811075799167e-05,2.9642538720509037e-05,0.0,23,0.2857142857142857,9.738323569763452e-06,2.5527013349346817e-05,2.991877045133151e-05,0.0,24,0.42857142857142855,5.736782895837678e-06,1.023662116494961e-05,2.8172491511213593e-05,0.0,30,0.2857142857142857,1.526016421848908e-05,1.3057166142971255e-05,1.8235843526781537e-05,0.0,30,0.2857142857142857
47,2350.0,7.138875844248105e-06,1.912023071781732e-05,2.7647914976114407e-05,0.0,29,0.2857142857142857,1.1944268408115022e-05,1.7219423170899972e-05,2.009012496273499e-05,0.0,33,0.42857142857142855,0.0001181763072963804,0.0001066286422428675,1.6497753676958382e-05,0.0,25,0.5714285714285714,7.980786904226989e-06,1.3889509318687487e-05,2.0666248019551858e-05,0.0,25,0.14285714285714285,6.191017746459693e-06,8.674251148477197e-06,2.158525603590533e-05,0.0,27,0.42857142857142855,2.1932624804321676e-05,3.709459997480735e-05,2.614666664157994e-05,0.0,26,0.5714285714285714,8.679189704707824e-06,8.67369908519322e-06,2.116137693519704e-05,0.0,27,0.2857142857142857,8.709973917575553e-05,8.238429290940985e-05,1.4604180250898935e-05,0.0,25,0.42857142857142855,4.938136407872662e-05,7.110863225534558e-05,2.5501598429400474e-05,0.0,27,0.42857142857142855,3.9649698010180146e-05,8.461050310870633e-05,2.249421231681481e-05,0.0,29,0.2857142857142857,1.609141327207908e-05,3.3102296583820134e-05,1.9946588508901186e-05,0.0,27,0.42857142857142855,1.1164023817400448e-05,2.0592582586687058e-05,1.668360891926568e-05,0.0,26,0.42857142857142855,7.320263648580294e-06,2.514801235520281e-05,2.784265234367922e-05,0.0,22,0.42857142857142855,5.2022778618265875e-06,2.0206038243486546e-05,2.5494076908216812e-05,0.0,25,0.42857142857142855,7.183633442764403e-06,2.2158717911224812e-05,2.423481419100426e-05,0.0,26,0.0,1.6216379663092084e-05,4.065333632752299e-05,2.446542748657521e-05,0.0,24,0.42857142857142855,1.593143679201603e-05,9.170148405246437e-05,2.977811891469173e-05,0.0,23,0.2857142857142857,1.1580024875001982e-05,2.4963781470432878e-05,3.004846439580433e-05,0.0,23,0.42857142857142855,6.580959052371327e-06,9.76007322606165e-06,2.817560925905127e-05,0.0,30,0.2857142857142857,3.5475692129693925e-05,1.4236757124308497e-05,1.8220272977487184e-05,0.0,30,0.2857142857142857
