,0,1,2
0,8.336866,6.1682305,1.09373095e-05
1,-1.3645862e-06,6.2719114e-06,-0.00018138289
2,-0.00010410595,0.00023435711,2.5085268
3,-3.5801095e-06,5.064217,4.7305717
4,2.338237,-3.015272e-05,3.4474552
5,5.5736322,4.703836,-6.669356e-06
6,2.432952,2.104843,2.651215
7,2.724195,0.64939415,-4.0897644e-06
8,3.008884,0.75598925,2.6943944
9,9.2296505e-05,0.5876882,1.5819718
10,-1.073583e-05,0.4933822,-1.9951936e-05
11,0.9551972,1.0518157,-0.00019185568
12,1.0921571e-05,2.2551346,3.1855143e-05
13,2.459512e-05,0.4667778,2.1528433e-05
14,-0.0002614419,1.6661148,0.000172995
15,1.5428392,1.7251241,-0.00015564483
16,-1.869436e-05,1.8627246e-05,0.7446018
17,0.7431475,0.00026136966,0.41480905
18,0.71879137,-0.00015728532,1.3717337e-07
19,0.48169106,8.068825e-05,-5.6538042e-06
