,0,1,2
0,-0.0,-0.0,-0.0
1,-0.0,-0.0,-0.0
2,4.6008525,-0.0,4.884353
3,-0.0,-0.0,-0.0
4,-0.0,2.0906725,-0.0
5,-0.0,-0.0,2.561513
6,4.204046,0.0,-0.0
7,-0.0,-0.0,2.1425796
8,-0.0,-0.0,1.1474578
9,2.6352189,-0.0,-0.0
10,0.0,-0.0,0.33504665
11,0.4088338,-1.1787367,0.0
12,-0.0,-0.0,0.0
13,-0.0,-0.0,-0.0
14,1.6523774,-0.0,1.6613362
15,0.0,-0.0,-0.0
16,0.0,-0.0,0.1727565
17,-0.0,-0.0,-0.108908884
18,0.0,-0.0,-0.0
19,0.0,-0.0,0.45589113
