,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,epoch_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,epoch_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
15,491.0,0.01316534448415041,0.0008491335902363062,8.652128599351272e-06,0.0,60.0,491.0,0.019563715904951096,0.001431155833415687,8.354071724170353e-06,0.0,60.0,491.0,0.013872293755412102,0.0012558255111798644,8.917116247175727e-06,0.0,60.0,0.015533784714837868,0.0011787049782772858,8.641105523565784e-06,0.0,60.0
16,521.0,0.01284036785364151,0.0008399812504649162,8.617425010015722e-06,0.0,60.0,521.0,0.017393670976161957,0.0014343911316245794,8.348107257916126e-06,0.0,60.0,521.0,0.01350984163582325,0.0012425392633304,8.895680366549641e-06,0.0,60.0,0.014581293488542238,0.0011723038818066318,8.62040421149383e-06,0.0,60.0
17,551.0,0.012075969949364662,0.0008230484090745449,8.587447155150585e-06,0.0,60.0,551.0,0.01707429811358452,0.0014240927994251251,8.323379915964324e-06,0.0,60.0,551.0,0.013526847586035728,0.0012434293748810887,8.871345016814303e-06,0.0,60.0,0.014225705216328302,0.0011635235277935863,8.59405736264307e-06,0.0,60.0
18,581.0,0.0120095768943429,0.0008167322957888246,8.572683327656705e-06,0.0,60.0,581.0,0.015912393108010292,0.00140915357042104,8.29560940474039e-06,0.0,60.0,581.0,0.013366751372814178,0.0012286611599847674,8.849378900777083e-06,0.0,60.0,0.01376290712505579,0.0011515156753982105,8.572557211058058e-06,0.0,60.0
19,611.0,0.011443734169006348,0.0008054394274950027,8.567338227294385e-06,0.0,60.0,611.0,0.014520392753183842,0.0013928497210144997,8.268320925708394e-06,0.0,60.0,611.0,0.013293263502418995,0.0012311438331380486,8.82804215507349e-06,0.0,60.0,0.01308579680820306,0.0011431443272158504,8.55456710269209e-06,0.0,60.0
20,641.0,0.011617380194365978,0.0007990446174517274,8.545353011868428e-06,0.0,60.0,641.0,0.013041970320045948,0.0013792626559734344,8.247115147241857e-06,0.0,60.0,641.0,0.013272874988615513,0.0012146590743213892,8.8034748841892e-06,0.0,60.0,0.012644075167675812,0.0011309887825821836,8.53198101443316e-06,0.0,60.0
21,671.0,0.011057938449084759,0.0007893360452726483,8.513686225342099e-06,0.0,60.0,671.0,0.012292365543544292,0.0013628333108499646,8.242107469413895e-06,0.0,60.0,671.0,0.013114369474351406,0.0012183747021481395,8.789133062236942e-06,0.0,60.0,0.012154891155660152,0.0011235146860902507,8.514975585664311e-06,0.0,60.0
22,701.0,0.011334164999425411,0.0007825902430340648,8.473952220811043e-06,0.0,60.0,701.0,0.013000112026929855,0.0013495472958311439,8.24884045869112e-06,0.0,60.0,701.0,0.013192865997552872,0.0012006059987470508,8.770462045504246e-06,0.0,60.0,0.012509047674636046,0.0011109145125374198,8.497751575002136e-06,0.0,60.0
23,731.0,0.010784518904983997,0.0007731948862783611,8.432139111391734e-06,0.0,60.0,731.0,0.013981589116156101,0.0013449348043650389,8.262591109087225e-06,0.0,60.0,731.0,0.01297305803745985,0.0012053780956193805,8.752590474614408e-06,0.0,60.0,0.012579722019533316,0.00110783592875426,8.482440231697789e-06,0.0,60.0
24,761.0,0.011106206104159355,0.0007663517026230693,8.391316441702656e-06,0.0,60.0,761.0,0.012760225683450699,0.0013264307053759694,8.274516403616872e-06,0.0,60.0,761.0,0.013104894198477268,0.0011867479188367724,8.733142749406397e-06,0.0,60.0,0.012323775328695774,0.001093176775611937,8.466325198241975e-06,0.0,60.0
25,791.0,0.010590139776468277,0.0007569624576717615,8.351435099029914e-06,0.0,60.0,791.0,0.013780700974166393,0.0013257936807349324,8.286746378871612e-06,0.0,60.0,791.0,0.012839443050324917,0.0011924173450097442,8.715453077456914e-06,0.0,60.0,0.012403427933653195,0.001091724494472146,8.451211518452812e-06,0.0,60.0
26,821.0,0.01092416513711214,0.0007507978589273989,8.308912583743222e-06,0.0,60.0,821.0,0.012565933167934418,0.0013029114343225956,8.297803105961066e-06,0.0,59.0,821.0,0.013002828694880009,0.001168730086646974,8.696286386111751e-06,0.0,57.0,0.012164308999975521,0.001074146459965656,8.434334025272012e-06,0.0,58.666666666666664
27,851.0,0.010443920269608498,0.0007403167546726763,8.266670192824677e-06,0.0,57.0,851.0,0.013457819819450378,0.0013050379930064082,8.310249540954828e-06,0.0,59.0,851.0,0.012702509760856628,0.0011763130314648151,8.675059689267073e-06,0.0,56.0,0.0122014166166385,0.0010738892597146332,8.417326474348858e-06,0.0,57.33333333333333
28,881.0,0.010780260898172855,0.0007345819030888379,8.234024789999239e-06,0.0,57.0,881.0,0.01229608990252018,0.0012871836079284549,8.32585556054255e-06,0.0,58.0,881.0,0.012885494157671928,0.0011519873514771461,8.658002116135322e-06,0.0,53.0,0.01198728165278832,0.0010579176208314796,8.405960822225703e-06,0.0,56.0
29,911.0,0.010332087986171246,0.0007261330611072481,8.192449058697093e-06,0.0,56.0,911.0,0.013078063726425171,0.001284659025259316,8.340559361386113e-06,0.0,57.0,911.0,0.012559824623167515,0.001158897764980793,8.647163667774294e-06,0.0,51.0,0.01198999211192131,0.0010565632837824523,8.3933906959525e-06,0.0,54.666666666666664
30,941.0,0.010660410858690739,0.000721408287063241,8.152801456162706e-06,0.0,54.0,941.0,0.012044110335409641,0.0012662368826568127,8.355766112799756e-06,0.0,56.0,941.0,0.012753745540976524,0.0011422078823670745,8.634733603685163e-06,0.0,49.0,0.011819422245025635,0.0010432843506957092,8.38110039088254e-06,0.0,53.0
31,971.0,0.01023589912801981,0.0007121585658751428,8.121185601339675e-06,0.0,52.0,971.0,0.012785800732672215,0.0012614874867722392,8.367309419554658e-06,0.0,54.0,971.0,0.012415886856615543,0.0011496876832097769,8.622283530712593e-06,0.0,48.0,0.011812528905769188,0.0010411112452857196,8.370259517202308e-06,0.0,51.33333333333333
32,1001.0,0.010554172098636627,0.0007090187282301486,8.084633009275422e-06,0.0,52.0,1001.0,0.01193931046873331,0.0012463601306080818,8.373427590413485e-06,0.0,54.0,1001.0,0.012610819190740585,0.0011333399452269077,8.610602890257724e-06,0.0,48.0,0.011701433919370174,0.0010295729346883793,8.356221163315542e-06,0.0,51.33333333333333
33,1031.0,0.01014593243598938,0.0007008792017586529,8.066182090260554e-06,0.0,50.0,1031.0,0.012561922892928123,0.0012407269096001983,8.385825822188053e-06,0.0,52.0,1031.0,0.012264472432434559,0.0011414322070777416,8.615368642495014e-06,0.0,46.0,0.011657442587117353,0.0010276794394788642,8.355792184981206e-06,0.0,49.33333333333333
34,1061.0,0.010453462600708008,0.0007040670025162399,8.041006367420778e-06,0.0,49.0,1061.0,0.011821193620562553,0.0012243833625689149,8.398627869610209e-06,0.0,49.0,1061.0,0.012451761402189732,0.0011257111327722669,8.627030183561146e-06,0.0,46.0,0.011575472541153431,0.0010180538326191404,8.355554806864044e-06,0.0,48.0
35,1091.0,0.010062938556075096,0.0006898920400999486,8.021876055863686e-06,0.0,49.0,1091.0,0.012355322018265724,0.001221527112647891,8.411354428972118e-06,0.0,49.0,1091.0,0.012108697555959225,0.0011318859178572893,8.656274076201953e-06,0.0,45.0,0.011508986043433348,0.001014435023535043,8.363168187012585e-06,0.0,47.666666666666664
36,1121.0,0.010355222970247269,0.0006884218892082572,8.00958696345333e-06,0.0,49.0,1121.0,0.01171233132481575,0.0012052843812853098,8.427472494076937e-06,0.0,49.0,1121.0,0.01228259690105915,0.0011175136314705014,8.69685482030036e-06,0.0,44.0,0.01145005039870739,0.001003739967321356,8.377971425943542e-06,0.0,47.33333333333333
37,1151.0,0.009977404028177261,0.0006804972654208541,8.012932084966451e-06,0.0,48.0,1151.0,0.012163889594376087,0.0012025452451780438,8.443959814030677e-06,0.0,49.0,1151.0,0.01194697804749012,0.0011226272908970714,8.74162378750043e-06,0.0,43.0,0.011362757223347822,0.0010018899338319898,8.399505228832519e-06,0.0,46.666666666666664
38,1181.0,0.010246333666145802,0.000680432072840631,8.005203198990785e-06,0.0,48.0,1181.0,0.011601883918046951,0.001185412285849452,8.464478923997376e-06,0.0,49.0,1181.0,0.012103257700800896,0.001108397264033556,8.7910093498067e-06,0.0,41.0,0.011317158428331215,0.0009914138742412129,8.420230490931619e-06,0.0,46.0
39,1211.0,0.009883595630526543,0.0006717460346408188,8.015425919438712e-06,0.0,48.0,1211.0,0.011973860673606396,0.0011835171608254313,8.49288517201785e-06,0.0,48.0,1211.0,0.011777971871197224,0.0011123557342216372,8.835979315335862e-06,0.0,41.0,0.01121180939177672,0.0009892063098959625,8.448096802264141e-06,0.0,45.666666666666664
40,1241.0,0.010132323019206524,0.0006723989499732852,8.027248441067059e-06,0.0,47.0,1241.0,0.011508027091622353,0.0011652323883026838,8.525795237801503e-06,0.0,48.0,1241.0,0.01191902905702591,0.0010990819428116083,8.89542297954904e-06,0.0,40.0,0.011186459722618261,0.0009789044270291924,8.482822219472533e-06,0.0,45.0
41,1271.0,0.009777450002729893,0.0006635102326981723,8.02928570919903e-06,0.0,46.0,1271.0,0.01178971491754055,0.001159668667241931,8.559705747757107e-06,0.0,48.0,1271.0,0.011597629636526108,0.001103300484828651,8.959273145592306e-06,0.0,39.0,0.011054931518932182,0.0009754931282562513,8.516088200849481e-06,0.0,44.33333333333333
42,1301.0,0.010016556829214096,0.0006654171738773584,8.035434802877717e-06,0.0,46.0,1301.0,0.011369363404810429,0.0011424882104620337,8.595957297075074e-06,0.0,48.0,1301.0,0.011734530329704285,0.0010915566235780716,9.020805919135455e-06,0.0,38.0,0.011040150187909603,0.0009664873359724879,8.550732673029415e-06,0.0,44.0
43,1331.0,0.009675396606326103,0.0006576825398951769,8.04491173767019e-06,0.0,45.0,1331.0,0.011610817164182663,0.0011341756908223033,8.631946002424229e-06,0.0,46.0,1331.0,0.011430800892412663,0.0010952212614938617,9.081022653845139e-06,0.0,38.0,0.010905671554307142,0.000962359830737114,8.585960131313186e-06,0.0,43.0
44,1361.0,0.009888148866593838,0.0006575579755008221,8.049216376093682e-06,0.0,44.0,1361.0,0.011233817785978317,0.0011178047861903906,8.663245353091042e-06,0.0,46.0,1361.0,0.011537124402821064,0.0010833272244781256,9.14634711079998e-06,0.0,38.0,0.010886363685131073,0.0009528966620564461,8.619602946661567e-06,0.0,42.666666666666664
45,1391.0,0.009545410983264446,0.0006488536018878222,8.0604086178937e-06,0.0,44.0,1391.0,0.011407067067921162,0.0011090721236541867,8.693490599398501e-06,0.0,44.0,1391.0,0.011255094781517982,0.0010869632242247462,9.21806349651888e-06,0.0,38.0,0.010735857610901196,0.0009482963165889183,8.657320904603694e-06,0.0,42.0
46,1421.0,0.009747793897986412,0.0006508060614578426,8.077140591922216e-06,0.0,40.0,1421.0,0.01107582077383995,0.00109379761852324,8.72297641762998e-06,0.0,44.0,1421.0,0.011351498775184155,0.0010751989902928472,9.292893992096651e-06,0.0,38.0,0.010725037815670172,0.0009399342234246433,8.697670333882948e-06,0.0,40.666666666666664
47,1451.0,0.00941525213420391,0.0006418486009351909,8.078270184341818e-06,0.0,40.0,1451.0,0.011197364889085293,0.00108714762609452,8.758024705457501e-06,0.0,44.0,1451.0,0.011074261739850044,0.0010783459292724729,9.366282938572112e-06,0.0,37.0,0.010562292921046415,0.0009357807187673945,8.734192609457143e-06,0.0,40.33333333333333
48,1481.0,0.00960086565464735,0.0006438909331336617,8.093319593172055e-06,0.0,40.0,1481.0,0.01090262085199356,0.001071197330020368,8.799256647762377e-06,0.0,44.0,1481.0,0.01117891538888216,0.0010748433414846659,9.429169949726202e-06,0.0,36.0,0.010560800631841023,0.0009299772015462319,8.773915396886878e-06,0.0,40.0
49,1511.0,0.00927028153091669,0.000634022755548358,8.111936949717347e-06,0.0,39.0,1511.0,0.010970761068165302,0.0010651079937815666,8.842373063089326e-06,0.0,44.0,1511.0,0.010918645188212395,0.0010686148889362812,9.472160854784306e-06,0.0,35.0,0.010386562595764795,0.0009225818794220686,8.808823622530326e-06,0.0,39.33333333333333
50,1541.0,0.009430614300072193,0.0006366524612531066,8.129442903737072e-06,0.0,39.0,1541.0,0.01070407871156931,0.001047697151079774,8.888972843124066e-06,0.0,44.0,1541.0,0.01101259607821703,0.00105909479316324,9.517520084045827e-06,0.0,35.0,0.01038242969661951,0.0009144814684987068,8.845311943635654e-06,0.0,39.33333333333333
51,1571.0,0.009113308973610401,0.0006274399347603321,8.165324288711417e-06,0.0,38.0,1571.0,0.01072237640619278,0.0010436056181788445,8.935058758652303e-06,0.0,44.0,1571.0,0.010746405459940434,0.0010590701131150126,9.561918886902276e-06,0.0,35.0,0.010194030279914537,0.0009100385553513963,8.887433978088666e-06,0.0,39.0
52,1601.0,0.009265885688364506,0.0006301116081885993,8.205141057260334e-06,0.0,38.0,1601.0,0.010491957888007164,0.0010239174589514732,8.980619895737618e-06,0.0,44.0,1601.0,0.010862991213798523,0.0010494276648387313,9.61853402259294e-06,0.0,35.0,0.01020694493005673,0.0009011522439929346,8.93476499186363e-06,0.0,39.0
53,1631.0,0.00894749816507101,0.00062025390798226,8.251294275396504e-06,0.0,38.0,1631.0,0.010436953976750374,0.0010247868485748768,9.028453860082664e-06,0.0,43.0,1631.0,0.01061064749956131,0.001052791834808886,9.683582902653143e-06,0.0,35.0,0.009998366547127564,0.0008992775304553409,8.987777012710769e-06,0.0,38.666666666666664
54,1661.0,0.009094465523958206,0.0006234075408428907,8.300188710563816e-06,0.0,38.0,1661.0,0.010286993347108364,0.0010010934202000499,9.077281902136747e-06,0.0,42.0,1661.0,0.010746304877102375,0.0010432925773784518,9.755642167874612e-06,0.0,34.0,0.010042587916056315,0.0008892645128071308,9.044370926858392e-06,0.0,38.0
55,1691.0,0.008778747171163559,0.0006130171823315322,8.352221811946947e-06,0.0,38.0,1691.0,0.010270556434988976,0.0010019036708399653,9.129055797529873e-06,0.0,42.0,1691.0,0.01048627495765686,0.0010472378926351666,9.830062481341884e-06,0.0,34.0,0.00984519285460313,0.0008873862486022214,9.103780030272901e-06,0.0,38.0
56,1721.0,0.008918209001421928,0.0006166131352074444,8.406477718381211e-06,0.0,38.0,1721.0,0.010097336024045944,0.0009828468319028616,9.180616871162783e-06,0.0,42.0,1721.0,0.010598009452223778,0.001035409513860941,9.8997861641692e-06,0.0,33.0,0.009871184825897217,0.0008782898269904156,9.162293584571064e-06,0.0,37.666666666666664
57,1751.0,0.008619421161711216,0.0006058600265532732,8.460807293886319e-06,0.0,38.0,1751.0,0.01001811120659113,0.0009859722340479493,9.234824574377853e-06,0.0,42.0,1751.0,0.01037943921983242,0.00104124890640378,9.955622772395145e-06,0.0,32.0,0.009672323862711588,0.0008776937223350008,9.217084880219772e-06,0.0,37.33333333333333
58,1781.0,0.008748305961489677,0.0006098950398154557,8.515086847182829e-06,0.0,38.0,1781.0,0.009890682995319366,0.0009649802232161164,9.287231478083413e-06,0.0,42.0,1781.0,0.010492974892258644,0.001029806793667376,1.0017685781349428e-05,0.0,32.0,0.009710654616355896,0.0008682273522329826,9.273334702205222e-06,0.0,37.33333333333333
59,1811.0,0.008456633426249027,0.0005987640470266342,8.56923361425288e-06,0.0,38.0,1811.0,0.00993611104786396,0.0009612775756977499,9.343505553260911e-06,0.0,42.0,1811.0,0.01031086128205061,0.0010338769061490893,1.0083808774652425e-05,0.0,32.0,0.009567868585387865,0.0008646395096244911,9.332182647388738e-06,0.0,37.33333333333333
60,1841.0,0.008579965680837631,0.0006027290364727378,8.620411790616345e-06,0.0,37.0,1841.0,0.00970770139247179,0.0009487619390711188,9.397704161528964e-06,0.0,42.0,1841.0,0.010407567955553532,0.0010253909276798368,1.0147751709155273e-05,0.0,32.0,0.009565078342954317,0.0008589606344078977,9.38862255376686e-06,0.0,37.0
61,1871.0,0.008297341875731945,0.0005921780248172581,8.646754395158496e-06,0.0,37.0,1871.0,0.009605116210877895,0.0009470428340137005,9.45172541833017e-06,0.0,42.0,1871.0,0.010202488861978054,0.0010296582477167249,1.0207073501078412e-05,0.0,32.0,0.009368315649529297,0.0008562930355158944,9.435184438189026e-06,0.0,37.0
62,1901.0,0.008418087847530842,0.0005968288751319051,8.69427458383143e-06,0.0,37.0,1901.0,0.009470582008361816,0.0009326818981207907,9.503738510829862e-06,0.0,42.0,1901.0,0.01028080191463232,0.0010206677252426744,1.026847712637391e-05,0.0,32.0,0.009389823923508326,0.0008500594994984567,9.4888300736784e-06,0.0,37.0
63,1931.0,0.00814236793667078,0.0005851006135344505,8.744508704694454e-06,0.0,37.0,1931.0,0.009445921517908573,0.0009256050689145923,9.554079952067696e-06,0.0,42.0,1931.0,0.010073493234813213,0.0010260302806273103,1.0329394172003958e-05,0.0,32.0,0.009220594229797522,0.0008455786543587843,9.542660942922035e-06,0.0,37.0
64,1961.0,0.008257719688117504,0.0005904027493670583,8.792333574092481e-06,0.0,37.0,1961.0,0.009222755208611488,0.0009174455190077424,9.602357749827206e-06,0.0,42.0,1961.0,0.010200846940279007,0.0010154158808290958,1.0389248927822337e-05,0.0,32.0,0.009227107279002666,0.0008410880497346321,9.594646750580674e-06,0.0,37.0
65,1991.0,0.007991045713424683,0.0005784670356661081,8.838548637868371e-06,0.0,37.0,1991.0,0.009141776710748672,0.0009102726471610367,9.646106263971888e-06,0.0,41.0,1991.0,0.009994893334805965,0.0010218103416264057,1.0443713108543307e-05,0.0,32.0,0.009042571919659773,0.0008368500081511835,9.642789336794522e-06,0.0,36.666666666666664
66,2021.0,0.008103029802441597,0.0005840552621521056,8.882294423528947e-06,0.0,37.0,2021.0,0.00890096090734005,0.0009034515242092311,9.686453267931938e-06,0.0,41.0,2021.0,0.010122563689947128,0.0010104301618412137,1.0498827577976044e-05,0.0,32.0,0.009042184799909592,0.0008326456494008501,9.689191756478976e-06,0.0,36.666666666666664
67,2051.0,0.007845050655305386,0.0005719949840568006,8.925567271944601e-06,0.0,37.0,2051.0,0.008694424293935299,0.0008984315791167319,9.72015732259024e-06,0.0,41.0,2051.0,0.009941828437149525,0.0010166132124140859,1.055019129125867e-05,0.0,32.0,0.008827101128796736,0.000829013258529206,9.731971961931169e-06,0.0,36.666666666666664
68,2081.0,0.007955407723784447,0.0005776479374617338,8.966701898316387e-06,0.0,37.0,2081.0,0.008462952449917793,0.0008882856927812099,9.747019248607103e-06,0.0,39.0,2081.0,0.010033083148300648,0.0010055025340989232,1.060057729773689e-05,0.0,32.0,0.008817147774000961,0.0008238120547806223,9.771432814886793e-06,0.0,36.0
69,2111.0,0.00770923588424921,0.0005656257271766663,9.005946594697889e-06,0.0,37.0,2111.0,0.008382880128920078,0.0008799338829703629,9.769002645043656e-06,0.0,39.0,2111.0,0.009818083606660366,0.0010108735878020525,1.0646574992279056e-05,0.0,32.0,0.008636733206609884,0.0008188110659830272,9.807174744006867e-06,0.0,36.0
70,2141.0,0.007819665595889091,0.0005711230332963169,9.043418685905635e-06,0.0,37.0,2141.0,0.008039181120693684,0.0008795440662652254,9.79345350060612e-06,0.0,39.0,2141.0,0.009950598701834679,0.0010004907380789518,1.0691517672967166e-05,0.0,32.0,0.008603148472805817,0.0008170526125468314,9.842796619826306e-06,0.0,36.0
71,2171.0,0.007584163453429937,0.000559173640795052,9.077333743334748e-06,0.0,37.0,2171.0,0.007732377387583256,0.0008731241105124354,9.814605618885253e-06,0.0,39.0,2171.0,0.009738916531205177,0.0010050991550087929,1.0733044291555416e-05,0.0,32.0,0.00835181912407279,0.00081246563543876,9.874994551258471e-06,0.0,36.0
72,2201.0,0.007694946136325598,0.0005646242061629891,9.10920152819017e-06,0.0,36.0,2201.0,0.007452883757650852,0.0008735429728403687,9.83519566943869e-06,0.0,39.0,2201.0,0.009855346754193306,0.0009953818516805768,1.07723826658912e-05,0.0,32.0,0.008334392216056585,0.0008111830102279782,9.90559328784002e-06,0.0,35.666666666666664
73,2231.0,0.0074759675189852715,0.0005525792948901653,9.118202797253616e-06,0.0,36.0,2231.0,0.007121093571186066,0.0008714154828339815,9.859655619948171e-06,0.0,39.0,2231.0,0.009644141420722008,0.000999149982817471,1.0809232662722934e-05,0.0,32.0,0.008080400836964447,0.0008077149201805393,9.929030359974906e-06,0.0,35.666666666666664
74,2261.0,0.0075800600461661816,0.0005570068024098873,9.141735063167289e-06,0.0,36.0,2261.0,0.006907385308295488,0.0008709151297807693,9.88581723504467e-06,0.0,39.0,2261.0,0.009737059473991394,0.0009900772711262107,1.0843832569662482e-05,0.0,32.0,0.008074834942817688,0.0008059997344389558,9.957128289291479e-06,0.0,35.666666666666664
75,2291.0,0.007379647344350815,0.0005456798244267702,9.162376954918727e-06,0.0,36.0,2291.0,0.006941993720829487,0.0008727763779461384,9.907030289468821e-06,0.0,38.0,2291.0,0.009532252326607704,0.0009920098818838596,1.0875864063564222e-05,0.0,32.0,0.007951297797262669,0.000803488694752256,9.98175710265059e-06,0.0,35.33333333333333
76,2321.0,0.007478239014744759,0.0005495116929523647,9.182813300867565e-06,0.0,36.0,2321.0,0.007246856112033129,0.0008614658145233989,9.920311640598811e-06,0.0,38.0,2321.0,0.009637153707444668,0.0009844893356785178,1.0906149327638559e-05,0.0,32.0,0.008120749611407518,0.0007984889477180938,1.0003091423034977e-05,0.0,35.33333333333333
77,2351.0,0.00728274742141366,0.0005378516507335007,9.20330967346672e-06,0.0,36.0,2351.0,0.007046265993267298,0.0008588837226852775,9.926611710397992e-06,0.0,38.0,2351.0,0.009416094981133938,0.0009847802575677633,1.093402079277439e-05,0.0,32.0,0.007915036131938297,0.0007938385436621804,1.00213140588797e-05,0.0,35.33333333333333
78,2381.0,0.007377602159976959,0.0005413933540694416,9.221964319294784e-06,0.0,36.0,2381.0,0.004875576123595238,0.0008446060819551349,9.933657565852627e-06,0.0,38.0,2381.0,0.009515468031167984,0.0009787495946511626,1.09612656160607e-05,0.0,32.0,0.007256215438246727,0.0007882496768919129,1.0038962500402704e-05,0.0,35.33333333333333
79,2411.0,0.007190360222011805,0.0005299001350067556,9.238398888555821e-06,0.0,36.0,2411.0,0.006677310913801193,0.0008381099323742092,9.940532436303329e-06,0.0,38.0,2411.0,0.009294060058891773,0.0009774116333574057,1.0986921552103013e-05,0.0,32.0,0.00772057706490159,0.0007818072335794568,1.0055284292320721e-05,0.0,35.33333333333333
