,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6
12,600.0,1.004375696182251,0.6032611131668091,0.007965225726366,0.0,60,0.0,1.088031768798828,0.7707920074462891,0.0082089537754654,0.0,60,0.0,1.2290066480636597,0.551552414894104,0.0079851476475596,0.0,60,0.0,1.3803638219833374,1.1330167055130005,0.0076584191992878,0.0,59,0.0,1.2524715662002563,0.8754128813743591,0.0086593851447105,0.0,60,0.0,0.7866256237030029,0.464303970336914,0.0078489352017641,0.0,57,0.0,1.140562653541565,0.8319125175476074,0.008514221757650375,0.0,60,0.0
13,650.0,0.897899866104126,0.553820013999939,0.0079224733635783,0.0,58,0.0,0.9184415936470032,0.6847741603851318,0.0081857498735189,0.0,59,0.0,1.1501656770706177,0.524980902671814,0.0079693589359521,0.0,60,0.0,1.2058734893798828,0.96764075756073,0.0077083194628357,0.0,59,0.0,1.1222035884857178,0.770486056804657,0.008680828846991,0.0,59,0.0,0.7154182195663452,0.4153132438659668,0.0078576654195785,0.0,56,0.0,1.042933464050293,0.7692239880561829,0.008454067632555962,0.0,60,0.0
14,700.0,0.8127140998840332,0.524339497089386,0.007875382900238,0.0,58,0.0,0.803823709487915,0.5634227991104126,0.0081516951322555,0.0,55,0.0,1.087005615234375,0.5042489171028137,0.0079501830041408,0.0,60,0.0,1.0733500719070437,0.8667901754379272,0.0077372859232127,0.0,58,0.0,1.0104966163635254,0.6934863924980164,0.0087138451635837,0.0,57,0.0,0.644071638584137,0.3900845646858215,0.0078006559051573,0.0,55,0.0,0.9530073404312134,0.7066864371299744,0.008377157151699066,0.0,59,0.0
15,750.0,0.7383647561073303,0.503301739692688,0.0078064315021038,0.0,56,0.0,0.7197252511978149,0.4393288195133209,0.0080829542130231,0.0,54,0.0,1.0330755710601809,0.4883921444416046,0.0079290820285677,0.0,60,0.0,0.9644240736961364,0.8033915162086487,0.0077284574508666,0.0,55,0.0,0.9176595211029052,0.6252536177635193,0.0087482668459415,0.0,57,0.0,0.5747007131576538,0.3699905574321747,0.0077033657580614,0.0,55,0.0,0.8693110942840576,0.6461228728294373,0.008292442187666893,0.0,57,0.0
16,800.0,0.6704395413398743,0.4868618845939636,0.0077287531457841,0.0,55,0.0,0.6518766283988953,0.3877077102661133,0.0079678446054458,0.0,54,0.0,0.9898366332054138,0.4723276495933532,0.0079061323776841,0.0,60,0.0,0.8631948828697205,0.757817268371582,0.0077143260277807,0.0,54,0.1428571428571428,0.8379023671150208,0.5517237782478333,0.0087631726637482,0.0,57,0.0,0.509534478187561,0.350496232509613,0.0075966948643326,0.0,53,0.0,0.7938134074211121,0.5858480334281921,0.00821530818939209,0.0,55,0.0
17,850.0,0.6083207726478577,0.4710171520709991,0.007644944358617,0.0,54,0.0,0.5952191352844238,0.3584230542182922,0.0078287404030561,0.0,53,0.0,0.9526377320289612,0.4561121761798858,0.0078833103179931,0.0,60,0.0,0.7774142026901245,0.7170919179916382,0.0076983314938843,0.0,52,0.1428571428571428,0.7657184600830078,0.4946946799755096,0.0087323384359478,0.0,56,0.0,0.4509758651256561,0.3297128677368164,0.0074937581084668,0.0,53,0.0,0.7234376668930054,0.530390202999115,0.008145651780068874,0.0,55,0.0
18,900.0,0.5512929558753967,0.4531790614128113,0.0075598866678774,0.0,54,0.0,0.5459000468254089,0.3354734778404236,0.0076923426240682,0.0,51,0.0,0.9193372130393982,0.4426281452178955,0.0078600971028208,0.0,58,0.0,0.705410361289978,0.6774566769599915,0.0076841181144118,0.0,51,0.1428571428571428,0.6997600197792053,0.4583380818367004,0.0086624538525938,0.0,56,0.0,0.4001951217651367,0.3067534565925598,0.007392528001219,0.0,52,0.1428571428571428,0.66342693567276,0.4766526222229004,0.008065923117101192,0.0,54,0.0
19,950.0,0.5011741518974304,0.4300435483455658,0.0074708424508571,0.0,53,0.0,0.5035918354988098,0.3158920109272003,0.0075693111866712,0.0,51,0.0,0.8886181116104126,0.4263931214809418,0.0078448094427585,0.0,58,0.0,0.6468023061752319,0.6329609155654907,0.007661753334105,0.0,51,0.1428571428571428,0.6402555704116821,0.4322816431522369,0.0085668619722127,0.0,55,0.0,0.3589706718921661,0.2810570299625397,0.007307521533221,0.0,51,0.1428571428571428,0.6120298504829407,0.43025314807891846,0.007978278212249279,0.0,51,0.14285714285714285
20,1000.0,0.4560778141021728,0.4098668694496155,0.007395074237138,0.0,52,0.0,0.4664105474948883,0.2979127168655395,0.0074470685794949,0.0,49,0.1428571428571428,0.8599256873130798,0.4130389988422394,0.0078253941610455,0.0,58,0.0,0.5986515283584595,0.5917618274688721,0.0076278601773083,0.0,51,0.1428571428571428,0.5883566737174988,0.4116140305995941,0.0084603065624833,0.0,55,0.0,0.3246016204357147,0.2531035840511322,0.0072395429015159,0.0,50,0.1428571428571428,0.5675569772720337,0.3932484984397888,0.007899896241724491,0.0,51,0.14285714285714285
21,1050.0,0.4179848432540893,0.3888881802558899,0.0073315310291945,0.0,49,0.0,0.4341512322425842,0.2822179794311523,0.007338358554989,0.0,48,0.2857142857142857,0.8329944014549255,0.4004140198230743,0.0077998293563723,0.0,58,0.0,0.5577835440635681,0.5542911887168884,0.0075832512229681,0.0,50,0.2857142857142857,0.542395293712616,0.393959641456604,0.008347874507308,0.0,54,0.0,0.2972189486026764,0.2282275855541229,0.0071815089322626,0.0,49,0.1428571428571428,0.5291551947593689,0.36269575357437134,0.007815424352884293,0.0,50,0.14285714285714285
22,1100.0,0.3857458829879761,0.3631165027618408,0.0072854049503803,0.0,47,0.1428571428571428,0.4061312973499298,0.2690182030200958,0.0072402530349791,0.0,48,0.2857142857142857,0.807902455329895,0.3886684477329254,0.0077693704515695,0.0,58,0.0,0.5240621566772461,0.5188685059547424,0.0075390241108834,0.0,49,0.2857142857142857,0.5028429627418518,0.3781717121601105,0.0082422439008951,0.0,54,0.0,0.2736666798591614,0.2019387185573578,0.0071477424353361,0.0,49,0.1428571428571428,0.4961387515068054,0.3379320204257965,0.007727193180471659,0.0,50,0.14285714285714285
23,1150.0,0.3587710261344909,0.3341717422008514,0.0072632408700883,0.0,46,0.1428571428571428,0.3819926381111145,0.2578288614749908,0.007145891431719,0.0,47,0.2857142857142857,0.7841034531593323,0.3777448534965515,0.0077329194173216,0.0,58,0.0,0.4976510405540466,0.4801452159881592,0.0074919471517205,0.0,48,0.2857142857142857,0.467896431684494,0.3640199303627014,0.0081356074661016,0.0,54,0.0,0.2553022503852844,0.1808494329452514,0.0071080843918025,0.0,47,0.1428571428571428,0.466830849647522,0.32104307413101196,0.007635786663740873,0.0,48,0.14285714285714285
24,1200.0,0.336615115404129,0.3009542226791382,0.0072538219392299,0.0,44,0.1428571428571428,0.3607487678527832,0.2465013861656189,0.0070576989091932,0.0,46,0.2857142857142857,0.7615758776664734,0.3671913743019104,0.0076892520301043,0.0,58,0.0,0.4712487161159515,0.4401855766773224,0.0074531342834234,0.0,48,0.2857142857142857,0.4374383389949798,0.350555419921875,0.0080298846587538,0.0,54,0.0,0.2386882305145263,0.168763980269432,0.0070767533034086,0.0,44,0.1428571428571428,0.4411622881889343,0.30183088779449463,0.007549144793301821,0.0,48,0.14285714285714285
25,1250.0,0.3175498843193054,0.2687629759311676,0.0072639132849872,0.0,43,0.1428571428571428,0.3426672220230102,0.2380399256944656,0.0069825761020183,0.0,45,0.2857142857142857,0.7406305074691772,0.3646519780158996,0.0076403738930821,0.0,57,0.0,0.4494677782058716,0.3983356058597564,0.007404061499983,0.0,48,0.2857142857142857,0.4111616015434265,0.337087333202362,0.0079261055216193,0.0,54,0.0,0.2272353768348693,0.160425990819931,0.0070617143064737,0.0,43,0.1428571428571428,0.4182366728782654,0.28834399580955505,0.007468942552804947,0.0,46,0.14285714285714285
26,1300.0,0.3002433478832245,0.2442658245563507,0.007281829137355,0.0,42,0.1428571428571428,0.3265083134174347,0.229731485247612,0.0069172349758446,0.0,43,0.2857142857142857,0.7196033000946045,0.3471964001655578,0.0075916047208011,0.0,57,0.0,0.4262101352214813,0.365851491689682,0.0073233405128121,0.0,46,0.2857142857142857,0.3874194025993347,0.3243826031684875,0.00782454572618,0.0,54,0.0,0.2108505964279174,0.1533401906490326,0.0070507936179637,0.0,43,0.1428571428571428,0.3977278769016266,0.2772974669933319,0.007403617724776268,0.0,44,0.14285714285714285
27,1350.0,0.2846583724021911,0.2259745895862579,0.0072876387275755,0.0,41,0.1428571428571428,0.3133509159088135,0.222937136888504,0.006861887872219,0.0,42,0.2857142857142857,0.6990119218826294,0.3380645513534546,0.0075495028868317,0.0,57,0.0,0.4057923555374145,0.3419021666049957,0.0072360802441835,0.0,45,0.2857142857142857,0.3671102523803711,0.3122395277023315,0.0077252415940165,0.0,53,0.0,0.1990805864334106,0.148306593298912,0.0070382100529968,0.0,43,0.1428571428571428,0.3795536160469055,0.2677420377731323,0.007355608977377415,0.0,42,0.14285714285714285
28,1400.0,0.2699217200279236,0.214490532875061,0.0072860289365053,0.0,41,0.1428571428571428,0.3000109791755676,0.216919869184494,0.0068115284666419,0.0,40,0.2857142857142857,0.6786665320396423,0.3291848301887512,0.0075033111497759,0.0,57,0.0,0.3862007260322571,0.3243258893489837,0.0071535040624439,0.0,44,0.2857142857142857,0.3489011824131012,0.30051189661026,0.0076310872100293,0.0,52,0.0,0.1888253986835479,0.1439992934465408,0.0070247473195195,0.0,42,0.2857142857142857,0.3629382848739624,0.2600615620613098,0.007315798196941614,0.0,42,0.14285714285714285
29,1450.0,0.2568889558315277,0.2055002152919769,0.0072744186036288,0.0,41,0.1428571428571428,0.2885452508926391,0.2103483378887176,0.0067580663599073,0.0,39,0.2857142857142857,0.6582269668579102,0.3205639719963074,0.0074523566290736,0.0,56,0.1428571428571428,0.369109570980072,0.3110463321208954,0.0070806164294481,0.0,44,0.2857142857142857,0.3325156569480896,0.2882689833641052,0.0075454777106642,0.0,50,0.0,0.1794360429048538,0.1400802284479141,0.0070167961530387,0.0,41,0.2857142857142857,0.34760141372680664,0.25409016013145447,0.007280716672539711,0.0,42,0.14285714285714285
30,1500.0,0.2449520379304886,0.199276328086853,0.0072539076209068,0.0,40,0.1428571428571428,0.2783853709697723,0.2045430243015289,0.0067385002039372,0.0,37,0.2857142857142857,0.6379493474960327,0.3123882710933685,0.0074007143266499,0.0,56,0.1428571428571428,0.355068564414978,0.3001741766929626,0.0070123649202287,0.0,43,0.2857142857142857,0.3180297613143921,0.2748390138149261,0.0074694245122373,0.0,49,0.0,0.1708548814058303,0.1373804211616516,0.0070191118866205,0.0,41,0.2857142857142857,0.33329886198043823,0.24841484427452087,0.007248321548104286,0.0,41,0.14285714285714285
31,1550.0,0.2341383695602417,0.1913878619670868,0.0072325686924159,0.0,40,0.1428571428571428,0.2688522040843963,0.2005453556776046,0.0067444522865116,0.0,37,0.2857142857142857,0.6169511675834656,0.3095368146896362,0.0073466468602418,0.0,53,0.1428571428571428,0.3392882943153381,0.2906123697757721,0.0069510010071098,0.0,42,0.2857142857142857,0.3036589920520782,0.2640236914157867,0.0074033765122294,0.0,48,0.0,0.1631367802619934,0.1347976624965667,0.0070285745896399,0.0,41,0.2857142857142857,0.3202388286590576,0.24460045993328094,0.0072256713174283504,0.0,41,0.14285714285714285
32,1600.0,0.2246145159006118,0.1851487755775451,0.0072093568742275,0.0,40,0.1428571428571428,0.260709136724472,0.1966364383697509,0.0067549399100244,0.0,37,0.2857142857142857,0.5951220393180847,0.2995869517326355,0.0072908350266516,0.0,53,0.1428571428571428,0.3267205059528351,0.282073050737381,0.0069026676937937,0.0,41,0.2857142857142857,0.2903209328651428,0.2523455321788788,0.0073516019620001,0.0,47,0.0,0.1577265113592147,0.1339399367570877,0.0070420340634882,0.0,40,0.2857142857142857,0.308308482170105,0.24112309515476227,0.0072091119363904,0.0,41,0.14285714285714285
33,1650.0,0.2156270891427993,0.1798292994499206,0.0071830875240266,0.0,38,0.1428571428571428,0.2526613473892212,0.1928666532039642,0.0067677590996026,0.0,37,0.2857142857142857,0.5751179456710815,0.2932929694652557,0.0072395275346934,0.0,52,0.1428571428571428,0.314771443605423,0.2745622098445892,0.0068592480383813,0.0,41,0.2857142857142857,0.2776352763175964,0.2427542209625244,0.0073170140385627,0.0,45,0.0,0.1502463668584823,0.1298505812883377,0.0070631052367389,0.0,40,0.2857142857142857,0.2975348234176636,0.2382843941450119,0.007194512989372015,0.0,40,0.14285714285714285
34,1700.0,0.2073225378990173,0.1743917167186737,0.0071627856232225,0.0,38,0.1428571428571428,0.2452841401100158,0.1892033964395523,0.0067827478051185,0.0,37,0.2857142857142857,0.5539717078208923,0.2875897586345672,0.0071979016065597,0.0,52,0.1428571428571428,0.3039208650588989,0.2673660814762115,0.0068222959525883,0.0,41,0.2857142857142857,0.2655706703662872,0.2352492362260818,0.0072981431148946,0.0,42,0.1428571428571428,0.144561767578125,0.12938292324543,0.0070737130008637,0.0,39,0.2857142857142857,0.28932127356529236,0.23472526669502258,0.007184802554547787,0.0,40,0.14285714285714285
35,1750.0,0.1996370702981948,0.169284775853157,0.0071437857113778,0.0,36,0.1428571428571428,0.2412479668855667,0.1858871877193451,0.0068001127801835,0.0,37,0.2857142857142857,0.5337242484092712,0.2815399169921875,0.0071585802361369,0.0,52,0.1428571428571428,0.2938966155052185,0.2607049643993377,0.0067896284162998,0.0,41,0.2857142857142857,0.2543285489082336,0.2256457805633545,0.0072934608906507,0.0,40,0.1428571428571428,0.1391631066799163,0.1257179677486419,0.0070844148285686,0.0,39,0.2857142857142857,0.27740278840065,0.2316184937953949,0.007175224833190441,0.0,39,0.14285714285714285
36,1800.0,0.1926628500223159,0.1644553542137146,0.0071309162303805,0.0,35,0.1428571428571428,0.2317522913217544,0.1821018755435943,0.0068191443569958,0.0,36,0.2857142857142857,0.5143599510192871,0.2754649817943573,0.0071198348887264,0.0,52,0.1428571428571428,0.2847690880298614,0.2545565664768219,0.0067592649720609,0.0,40,0.2857142857142857,0.2433375120162964,0.2196942269802093,0.0073055899702012,0.0,39,0.1428571428571428,0.1343131363391876,0.1247467175126075,0.0070998575538396,0.0,38,0.2857142857142857,0.26844900846481323,0.22809574007987976,0.007166992407292128,0.0,39,0.14285714285714285
37,1850.0,0.1860027462244033,0.1607851088047027,0.0071250689215958,0.0,35,0.1428571428571428,0.2259712964296341,0.1777345687150955,0.0068427184596657,0.0,36,0.2857142857142857,0.4968090653419494,0.2687485218048095,0.0070834942162036,0.0,52,0.1428571428571428,0.2758762240409851,0.2507055699825287,0.0067346892319619,0.0,38,0.2857142857142857,0.2332542687654495,0.2139769494533538,0.0073310015723109,0.0,39,0.1428571428571428,0.1296250075101852,0.1225118041038513,0.0071138353087008,0.0,37,0.2857142857142857,0.25997549295425415,0.22445723414421082,0.007159093394875526,0.0,39,0.14285714285714285
38,1900.0,0.1795736253261566,0.1575053632259369,0.0071245450526475,0.0,35,0.1428571428571428,0.2203021347522735,0.1738583445549011,0.0068637537769973,0.0,36,0.2857142857142857,0.4803023338317871,0.2625173330307007,0.007048915605992,0.0,51,0.1428571428571428,0.2676006257534027,0.2429896295070648,0.0067208516411483,0.0,37,0.2857142857142857,0.2238736301660537,0.2092607021331787,0.0073611191473901,0.0,38,0.1428571428571428,0.1254919916391372,0.1200474426150322,0.007135437335819,0.0,37,0.2857142857142857,0.25216546654701233,0.22120793163776398,0.007151537574827671,0.0,38,0.14285714285714285
39,1950.0,0.1736658960580825,0.154520109295845,0.0071270684711635,0.0,35,0.1428571428571428,0.2137870788574218,0.169781818985939,0.0068893111310899,0.0,36,0.2857142857142857,0.4651539325714111,0.2564277052879333,0.0070189386606216,0.0,50,0.1428571428571428,0.2599709928035736,0.2377108037471771,0.0067143640480935,0.0,37,0.2857142857142857,0.214927464723587,0.204212874174118,0.0073991231620311,0.0,36,0.1428571428571428,0.1241453140974044,0.1177396029233932,0.007159553002566,0.0,37,0.2857142857142857,0.24429219961166382,0.21739666163921356,0.007146691903471947,0.0,38,0.14285714285714285
40,2000.0,0.1681408733129501,0.1513121277093887,0.0071302060969173,0.0,34,0.1428571428571428,0.2085093110799789,0.1658480316400528,0.0069179581478238,0.0,35,0.2857142857142857,0.4512495100498199,0.250352144241333,0.0069939834065735,0.0,48,0.1428571428571428,0.2531072795391083,0.2426762282848358,0.0067092296667397,0.0,35,0.2857142857142857,0.2066530138254165,0.1997210085391998,0.0074383672326803,0.0,35,0.1428571428571428,0.1179227977991104,0.1156040951609611,0.0071841981261968,0.0,37,0.2857142857142857,0.23734332621097565,0.21558478474617004,0.007146461866796017,0.0,37,0.14285714285714285
41,2050.0,0.1623606830835342,0.1483684182167053,0.0071339239366352,0.0,34,0.1428571428571428,0.2034020870923996,0.1617480367422104,0.0069537963718175,0.0,35,0.2857142857142857,0.4398630261421203,0.2429243326187133,0.006979355122894,0.0,48,0.1428571428571428,0.2453356236219406,0.2290352582931518,0.0067166816443204,0.0,34,0.2857142857142857,0.2009118050336837,0.1957475394010543,0.0074859429150819,0.0,35,0.1428571428571428,0.1142841279506683,0.1135661005973815,0.0072084488347172,0.0,37,0.2857142857142857,0.230830579996109,0.21054276823997498,0.007140329573303461,0.0,37,0.14285714285714285
42,2100.0,0.1578593999147415,0.1459834575653076,0.0071417526341974,0.0,34,0.1428571428571428,0.1996568441390991,0.1580736935138702,0.0069889868609607,0.0,35,0.2857142857142857,0.4263755083084106,0.2388080060482025,0.0069724698550999,0.0,46,0.2857142857142857,0.2382919639348983,0.2247003316879272,0.0067080068401992,0.0,34,0.2857142857142857,0.1918718516826629,0.1913259625434875,0.0075334678404033,0.0,35,0.1428571428571428,0.1153738275170326,0.1118344292044639,0.0072328457608819,0.0,37,0.2857142857142857,0.22470274567604065,0.20643676817417145,0.007142206653952599,0.0,36,0.14285714285714285
43,2150.0,0.152532160282135,0.143342912197113,0.0071494411677122,0.0,34,0.1428571428571428,0.1940018683671951,0.1543728709220886,0.0070249941200017,0.0,35,0.2857142857142857,0.4155810475349426,0.2326684147119522,0.0069787194952368,0.0,46,0.2857142857142857,0.232501283288002,0.2208008170127868,0.0067040841095149,0.0,34,0.2857142857142857,0.1854809075593948,0.1877208352088928,0.0075790672563016,0.0,35,0.1428571428571428,0.1074683889746666,0.1093969419598579,0.0072578624822199,0.0,37,0.2857142857142857,0.21862703561782837,0.20317845046520233,0.007146473042666912,0.0,36,0.14285714285714285
44,2200.0,0.1479190438985824,0.1410584449768066,0.0071571376174688,0.0,32,0.1428571428571428,0.1895109564065933,0.151035651564598,0.007061333861202,0.0,35,0.2857142857142857,0.4037486016750335,0.2260738611221313,0.0069801602512598,0.0,46,0.2857142857142857,0.2248540222644806,0.2169348448514938,0.0067016081884503,0.0,33,0.2857142857142857,0.1793336123228073,0.184017539024353,0.0076230047270655,0.0,35,0.1428571428571428,0.104146659374237,0.1074066162109375,0.0072832345031201,0.0,37,0.2857142857142857,0.21300141513347626,0.19950895011425018,0.0071525429375469685,0.0,36,0.14285714285714285
45,2250.0,0.1451338231563568,0.1387568563222885,0.0071700639091432,0.0,32,0.1428571428571428,0.1857373863458633,0.1483964025974273,0.0070982500910758,0.0,34,0.2857142857142857,0.3927637040615082,0.2207926511764526,0.0069781392812728,0.0,45,0.2857142857142857,0.218250885605812,0.2136117666959762,0.0067024468444287,0.0,33,0.2857142857142857,0.1737020313739776,0.1810065358877182,0.0076648574322462,0.0,35,0.1428571428571428,0.1008816882967948,0.105348452925682,0.007309066131711,0.0,37,0.2857142857142857,0.20763471722602844,0.19600413739681244,0.007159694563597441,0.0,35,0.14285714285714285
46,2300.0,0.1391993761062622,0.1390860676765442,0.0071799145080149,0.0,30,0.2857142857142857,0.1810424327850341,0.1451276987791061,0.0071367900818586,0.0,34,0.2857142857142857,0.3822895288467407,0.2156919986009597,0.0069708786904811,0.0,45,0.2857142857142857,0.2121984660625457,0.2102821320295334,0.0067057660780847,0.0,32,0.2857142857142857,0.1679879277944564,0.1776799857616424,0.0077044670470058,0.0,35,0.1428571428571428,0.097934640944004,0.1031526327133178,0.0073351552709937,0.0,36,0.4285714285714285,0.20246653258800507,0.1919131726026535,0.007172724232077599,0.0,35,0.14285714285714285
