,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,epoch_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,epoch_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,epoch_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,epoch_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
10,381.0,0.01695971004664898,0.0009494202095083892,5.4164574976312e-06,0.0,49.0,381.0,0.012422258034348488,0.0010581439128145576,6.228622623893898e-06,0.0,48.0,381.0,0.01763211563229561,0.0014012967003509402,6.404315172403585e-06,0.0,50.0,381.0,0.030123211443424225,0.0009890567744150758,1.458526412534411e-06,0.0,18.0,381.0,0.01589059829711914,0.001182888518087566,4.958996669301996e-06,0.0,41.0,0.018605578690767288,0.0011161612230353058,4.893383675153018e-06,0.0,41.2
11,431.0,0.011715437285602093,0.000924560590647161,5.441088433144614e-06,0.0,49.0,431.0,0.010766280815005302,0.001043116208165884,6.310023309197277e-06,0.0,48.0,431.0,0.013068330474197865,0.001373016508296132,6.452652087318711e-06,0.0,50.0,431.0,0.02057604305446148,0.000983307370916009,1.420076955582772e-06,0.0,18.0,431.0,0.012457783333957195,0.0011859937803819776,4.8733531912148464e-06,0.0,41.0,0.013716774992644787,0.0011019988916814328,4.899438795291645e-06,0.0,41.2
12,441.0,0.011511039920151234,0.0009140793699771166,5.244496151135536e-06,0.0,43.0,441.0,0.011867925524711609,0.0010297975968569517,6.280385605350602e-06,0.0,42.0,441.0,0.015841564163565636,0.0013661570847034454,6.28486804998829e-06,0.0,45.0,441.0,0.019650578498840332,0.0009729103767313063,1.1220211035833927e-06,0.0,15.0,441.0,0.01700732298195362,0.0011468393495306373,4.513485691859387e-06,0.0,35.0,0.015175686217844486,0.0010859567555598915,4.689051320383442e-06,0.0,36.0
13,491.0,0.01042291708290577,0.0009095624554902315,5.266255811875453e-06,0.0,43.0,491.0,0.010288547724485397,0.0010131485760211945,6.409759862435749e-06,0.0,42.0,491.0,0.01207557413727045,0.0013466030359268188,6.3789402702241205e-06,0.0,45.0,491.0,0.013410788029432297,0.0009655242902226746,1.0773831036203774e-06,0.0,15.0,491.0,0.011827223934233189,0.0011347084073349833,4.551755864667939e-06,0.0,35.0,0.011605010181665421,0.0010739093529991805,4.7368189825647285e-06,0.0,36.0
14,501.0,0.012278521433472633,0.0008972862269729376,5.033059551351471e-06,0.0,40.0,501.0,0.011928544379770756,0.0009956564754247665,6.447969099099282e-06,0.0,41.0,501.0,0.015318935737013817,0.0013434302527457476,6.345953352138167e-06,0.0,43.0,501.0,0.016278883442282677,0.0009484888869337738,1.0007789796873112e-06,0.0,12.0,501.0,0.014000204391777515,0.0011103973956778646,4.53105712949764e-06,0.0,31.0,0.01396101787686348,0.001059051847551018,4.671763622354775e-06,0.0,33.4
15,551.0,0.009828497655689716,0.0008951871423050761,5.072868134448072e-06,0.0,40.0,551.0,0.010037891566753387,0.000983571051619947,6.5770473156590015e-06,0.0,41.0,551.0,0.011448537930846214,0.0013250758638605475,6.450601176766213e-06,0.0,43.0,551.0,0.01105811633169651,0.0009440802386961877,1.018440343614202e-06,0.0,12.0,551.0,0.01133887842297554,0.0011009657755494118,4.617863851308357e-06,0.0,31.0,0.010742384381592274,0.0010497760144062341,4.74736416435917e-06,0.0,33.4
16,561.0,0.013274201191961765,0.0008813822641968727,4.9839877647173125e-06,0.0,39.0,561.0,0.014347359538078308,0.0009591676644049585,6.590309567400254e-06,0.0,40.0,561.0,0.014426583424210548,0.001320004346780479,6.429419499909272e-06,0.0,41.0,561.0,0.01253136619925499,0.000935944844968617,1.1264482964179479e-06,0.0,10.0,561.0,0.016982998698949814,0.0010859068715944886,4.724919108411996e-06,0.0,28.0,0.014312501810491086,0.0010364811983890833,4.7710168473713566e-06,0.0,31.6
17,611.0,0.00943919736891985,0.0008812269079498947,5.065611276222626e-06,0.0,39.0,611.0,0.00992139894515276,0.0009578497847542167,6.7322771428734995e-06,0.0,40.0,611.0,0.010902075096964836,0.0013027758104726672,6.55189978715498e-06,0.0,41.0,611.0,0.009799573570489883,0.0009282642276957631,1.1664963039947907e-06,0.0,10.0,611.0,0.01103807520121336,0.0010704724118113518,4.827280463359784e-06,0.0,28.0,0.010220064036548139,0.0010281178285367787,4.868712994721137e-06,0.0,31.6
18,621.0,0.013405272737145424,0.0008864982519298792,4.971504495188128e-06,0.0,35.0,621.0,0.01120578683912754,0.0009413631050847471,6.7344763010623865e-06,0.0,38.0,621.0,0.013988506980240345,0.001297468552365899,6.569385732291266e-06,0.0,40.0,621.0,0.0132185909897089,0.0009215812315233052,1.3494152426574146e-06,0.0,9.0,621.0,0.012695861048996449,0.0010422160848975182,5.0208691391162574e-06,0.0,25.0,0.012902803719043732,0.0010178254451602697,4.929130182063091e-06,0.0,29.400000000000002
19,671.0,0.009180719032883644,0.0008710860274732113,5.054480880062329e-06,0.0,35.0,671.0,0.009777956642210484,0.0009288584697060287,6.868020591355162e-06,0.0,38.0,671.0,0.010501479730010033,0.0012822813587263227,6.6956886257685255e-06,0.0,40.0,671.0,0.009192606434226036,0.0009184734080918133,1.4086219835007796e-06,0.0,9.0,671.0,0.010673675686120987,0.001027061603963375,5.124977178638801e-06,0.0,25.0,0.009865287505090237,0.0010055521735921503,5.0303578518651195e-06,0.0,29.400000000000002
20,681.0,0.013797823339700699,0.0008618272840976715,4.975977844878798e-06,0.0,30.0,681.0,0.013549786061048508,0.0009292131871916354,6.878047315694857e-06,0.0,36.0,681.0,0.01407721545547247,0.0012809860054403543,6.695690444757929e-06,0.0,39.0,681.0,0.013408513739705086,0.0009148598182946444,1.5873732763793669e-06,0.0,9.0,681.0,0.01306042168289423,0.001009096740745008,5.361406238080235e-06,0.0,25.0,0.013578752055764198,0.0009991966071538627,5.099699023958237e-06,0.0,27.8
21,731.0,0.00898598600178957,0.0008605893817730248,5.09413575855433e-06,0.0,30.0,731.0,0.009671919047832489,0.0009110976825468242,7.027860647212947e-06,0.0,36.0,731.0,0.010206068865954876,0.0012644461821764708,6.811977527831914e-06,0.0,39.0,731.0,0.0088375024497509,0.0009107220685109496,1.6462724943266949e-06,0.0,9.0,731.0,0.010361548513174057,0.000984195270575583,5.450357548397733e-06,0.0,25.0,0.009612604975700378,0.0009862101171165705,5.206120795264724e-06,0.0,27.8
22,741.0,0.013789232820272446,0.0008502752752974629,5.128876637172652e-06,0.0,28.0,741.0,0.014091012068092823,0.0008953377255238593,7.0865035013412125e-06,0.0,36.0,741.0,0.01097542978823185,0.0012581160990521312,6.768861112504965e-06,0.0,36.0,741.0,0.010216073133051395,0.0009068838553503156,1.80263066340558e-06,0.0,9.0,741.0,0.012952889315783978,0.0009627031977288425,5.603957561106654e-06,0.0,24.0,0.012404927425086499,0.0009746632305905223,5.278165895106213e-06,0.0,26.6
23,791.0,0.008855038322508335,0.0008503877324983478,5.261397291178582e-06,0.0,28.0,791.0,0.009574100375175476,0.0008931495249271393,7.232726147776702e-06,0.0,36.0,791.0,0.009858792647719383,0.0012449765345081687,6.847079930594191e-06,0.0,36.0,791.0,0.008457619696855545,0.0009039210854098201,1.8631531020218972e-06,0.0,9.0,791.0,0.01013178750872612,0.0009437725530005991,5.6842136473278515e-06,0.0,24.0,0.009375467710196973,0.0009672414860688151,5.377714023779845e-06,0.0,26.6
24,801.0,0.013794350437819958,0.0008414698531851172,5.35937215317972e-06,0.0,26.0,801.0,0.013714558444917202,0.0008592731319367886,7.297690899576992e-06,0.0,36.0,801.0,0.019057072699069977,0.001269223284907639,6.837402452219976e-06,0.0,35.0,801.0,0.01207400020211935,0.0008998265257105231,1.9888077531504678e-06,0.0,9.0,801.0,0.012704651802778244,0.0009441125439479947,5.732214958698023e-06,0.0,22.0,0.014268926717340947,0.0009627810679376126,5.443097643365036e-06,0.0,25.6
25,851.0,0.008748907595872879,0.00084103544941172,5.480545041791629e-06,0.0,26.0,851.0,0.009489727206528187,0.0008657951257191598,7.452385034412146e-06,0.0,36.0,851.0,0.009715420193970203,0.0012310860911384225,6.8917488533770666e-06,0.0,35.0,851.0,0.008236369118094444,0.0008970823255367577,2.0535828753054375e-06,0.0,9.0,851.0,0.009923301637172699,0.0009132553823292255,5.798410256829811e-06,0.0,22.0,0.009222745150327684,0.0009496508748270572,5.535334412343219e-06,0.0,25.6
26,861.0,0.01374722272157669,0.0008311424753628671,5.603571935353102e-06,0.0,25.0,861.0,0.01016369741410017,0.0008643820765428245,7.455195373040624e-06,0.0,33.0,861.0,0.018688280135393143,0.001281221047975123,6.886498795211082e-06,0.0,35.0,861.0,0.012746761552989483,0.0008963936707004905,2.1526852833630983e-06,0.0,9.0,861.0,0.013051903806626797,0.0009073409019038081,5.771054475189885e-06,0.0,21.0,0.013679573126137257,0.0009560960344970227,5.5738011724315585e-06,0.0,24.6
27,911.0,0.008670145645737648,0.0008325124508701265,5.716630766983144e-06,0.0,25.0,911.0,0.009313009679317474,0.0008375734323635697,7.604161964991363e-06,0.0,33.0,911.0,0.009555289521813393,0.001220840960741043,6.942186246305937e-06,0.0,35.0,911.0,0.008081846870481968,0.0008919036481529474,2.2188380626175785e-06,0.0,9.0,911.0,0.009760185144841671,0.0008846762357279658,5.855974904989125e-06,0.0,21.0,0.009076095372438432,0.0009335013455711305,5.66755838917743e-06,0.0,24.6
28,921.0,0.013716372661292553,0.0008240693132393062,5.843884991918458e-06,0.0,24.0,921.0,0.012749182060360909,0.0008297364111058414,7.651270607311744e-06,0.0,32.0,921.0,0.018823422491550446,0.0012416610261425376,6.877901796542574e-06,0.0,33.0,921.0,0.012784060090780258,0.0008891222532838583,2.3002730813459493e-06,0.0,9.0,921.0,0.012705609202384949,0.0008988652843981981,5.786988367617596e-06,0.0,19.0,0.014155729301273824,0.0009366908576339483,5.692063768947265e-06,0.0,23.400000000000002
29,971.0,0.008605505339801311,0.0008248115191236138,5.958095698588295e-06,0.0,24.0,971.0,0.009188435971736908,0.0008143394952639937,7.772940989525523e-06,0.0,32.0,971.0,0.00937109999358654,0.0012083059409633279,6.919623501744354e-06,0.0,33.0,971.0,0.00793456844985485,0.0008872122270986438,2.363834482821403e-06,0.0,9.0,971.0,0.009622883051633835,0.0008704328211024404,5.859863449586555e-06,0.0,19.0,0.00894449856132269,0.0009210204007104039,5.774871624453226e-06,0.0,23.400000000000002
30,981.0,0.013511362485587597,0.000817910477053374,6.102187398937531e-06,0.0,24.0,981.0,0.013221660628914833,0.0008028420270420611,7.813840966264252e-06,0.0,31.0,981.0,0.01824832335114479,0.0012353116180747747,6.886063601996284e-06,0.0,32.0,981.0,0.01262280810624361,0.0008847724529914558,2.4271735128422733e-06,0.0,9.0,981.0,0.012321285903453827,0.0008905922877602279,5.8251289374311455e-06,0.0,19.0,0.013985088095068932,0.0009262857725843787,5.810878883494297e-06,0.0,23.0
31,1031.0,0.008540923707187176,0.0008171447552740574,6.2107810663292184e-06,0.0,24.0,1031.0,0.009073847904801369,0.0008008076692931354,7.918501069070771e-06,0.0,31.0,1031.0,0.009148749522864819,0.0011960557894781232,6.9400412030518055e-06,0.0,32.0,1031.0,0.007810121867805719,0.0008832814055494964,2.492425664968323e-06,0.0,9.0,1031.0,0.009473501704633236,0.0008591136429458857,5.8891018852591515e-06,0.0,19.0,0.008809428941458464,0.0009112806525081396,5.8901701777358544e-06,0.0,23.0
32,1041.0,0.012128896079957485,0.0008272679406218231,6.331038093776442e-06,0.0,24.0,1041.0,0.010483231395483017,0.0008071643533185124,8.008021723071579e-06,0.0,31.0,1041.0,0.01812472753226757,0.0012248180573806167,6.92372532284935e-06,0.0,31.0,1041.0,0.01202742476016283,0.00087990757310763,2.538751232350478e-06,0.0,9.0,1041.0,0.012464640662074089,0.0008687595254741609,5.828358553117141e-06,0.0,19.0,0.013045784085988998,0.0009215834899805487,5.925978985032999e-06,0.0,22.8
33,1091.0,0.008466419763863087,0.0008091889903880656,6.42537588646519e-06,0.0,24.0,1091.0,0.008839095942676067,0.0007742796442471445,8.1258667705697e-06,0.0,31.0,1091.0,0.008944892324507236,0.001184936030767858,6.973114523134427e-06,0.0,31.0,1091.0,0.007693967781960964,0.0008792043663561344,2.597585535113467e-06,0.0,9.0,1091.0,0.00933215394616127,0.0008464385755360126,5.902164957660716e-06,0.0,19.0,0.008655305951833725,0.000898809521459043,6.004821534588701e-06,0.0,22.8
34,1101.0,0.010990765877068043,0.0008028829470276833,6.414601557480637e-06,0.0,24.0,1101.0,0.015534203499555588,0.0008008176810108125,8.193248504539952e-06,0.0,31.0,1101.0,0.017282243818044662,0.001208868226967752,6.933611530257622e-06,0.0,31.0,1101.0,0.011663787066936493,0.0008784147794358432,2.6888674256042577e-06,0.0,9.0,1101.0,0.012976519763469696,0.0008563226438127458,5.84966755923233e-06,0.0,19.0,0.013689504005014896,0.0009094612556509674,6.01599931542296e-06,0.0,22.8
35,1151.0,0.008394715376198292,0.0008025383576750755,6.510996627184795e-06,0.0,24.0,1151.0,0.008653892204165459,0.0007553849718533456,8.30552562547382e-06,0.0,31.0,1151.0,0.008772633969783783,0.0011761016212403774,6.991787358856527e-06,0.0,31.0,1151.0,0.007554790936410427,0.0008754397858865559,2.741948264883831e-06,0.0,9.0,1151.0,0.009218770079314709,0.0008339271298609674,5.920850526308641e-06,0.0,19.0,0.008518960513174535,0.0008886783733032644,6.094221680541523e-06,0.0,22.8
36,1161.0,0.01371716894209385,0.0008239137241616845,6.491657131846296e-06,0.0,24.0,1161.0,0.013023902662098408,0.0007656929083168507,8.352194527105894e-06,0.0,31.0,1161.0,0.014402358792722225,0.0012174778385087848,6.953561751288362e-06,0.0,31.0,1161.0,0.011929845437407494,0.0008782677468843758,2.815684410961694e-06,0.0,9.0,1161.0,0.012670379132032394,0.0008551955688744783,5.8585610531736165e-06,0.0,19.0,0.013148730993270874,0.0009081095573492348,6.094331774875173e-06,0.0,22.8
37,1211.0,0.008333764970302582,0.0007970175356604159,6.594425940420479e-06,0.0,24.0,1211.0,0.008495396003127098,0.000737703638151288,8.458157935820054e-06,0.0,31.0,1211.0,0.008607208728790283,0.0011690381215885282,7.015518804109888e-06,0.0,31.0,1211.0,0.007402189541608095,0.0008716961601749063,2.860310360119911e-06,0.0,9.0,1211.0,0.009076987393200397,0.0008264568168669939,5.9050630625279155e-06,0.0,19.0,0.00838310932740569,0.0008803824544884265,6.16669522059965e-06,0.0,22.8
38,1221.0,0.017638497054576874,0.000815135077573359,6.540945378219476e-06,0.0,23.0,1221.0,0.014677722938358784,0.000764042662922293,8.483355486532673e-06,0.0,31.0,1221.0,0.01611327938735485,0.0012239634525030851,6.952434432605514e-06,0.0,30.0,1221.0,0.010713516734540462,0.0008694779244251549,2.911320507337223e-06,0.0,9.0,1221.0,0.01256527379155159,0.0008383262320421636,5.794014214188792e-06,0.0,18.0,0.014341657981276512,0.0009021890698932112,6.136414003776736e-06,0.0,22.200000000000003
39,1271.0,0.008295001462101936,0.0007904809899628162,6.628828941757092e-06,0.0,23.0,1271.0,0.008371052332222462,0.0007217079401016235,8.58382281876402e-06,0.0,31.0,1271.0,0.008447323925793171,0.0011621062876656651,7.00538839737419e-06,0.0,30.0,1271.0,0.007246414199471474,0.0008681364706717432,2.9486434414138785e-06,0.0,9.0,1271.0,0.008952157571911812,0.0008149837958626449,5.844173756486271e-06,0.0,18.0,0.00826238989830017,0.0008714830968528987,6.202171471159091e-06,0.0,22.200000000000003
40,1281.0,0.01911124214529991,0.0008217330905608833,6.587904408661416e-06,0.0,22.0,1281.0,0.013807467184960842,0.0007204072317108512,8.594915925641544e-06,0.0,31.0,1281.0,0.016568640246987343,0.0011838596547022462,6.9115712904022075e-06,0.0,28.0,1281.0,0.010888032615184784,0.000866508053150028,2.986534127558116e-06,0.0,9.0,1281.0,0.012573040090501308,0.0008273730054497719,5.760832209489308e-06,0.0,18.0,0.014589684456586838,0.0008839762071147562,6.168351592350519e-06,0.0,21.6
41,1331.0,0.008217453956604004,0.0007837226148694754,6.665874479949707e-06,0.0,22.0,1331.0,0.008222095668315887,0.0007052943692542613,8.69445466378238e-06,0.0,31.0,1331.0,0.008254305459558964,0.0011532908538356423,6.947047040739562e-06,0.0,28.0,1331.0,0.00706854835152626,0.0008649299270473421,3.023496219611843e-06,0.0,9.0,1331.0,0.008808746002614498,0.0008057306986302137,5.807216439279728e-06,0.0,18.0,0.008114229887723923,0.000862593692727387,6.2276177686726445e-06,0.0,21.6
42,1341.0,0.01914285309612751,0.0008167046471498907,6.637975275225472e-06,0.0,22.0,1341.0,0.013683080673217773,0.0007108289282768965,8.697242265043315e-06,0.0,31.0,1341.0,0.016067763790488243,0.0011777660110965371,6.916746770002646e-06,0.0,28.0,1341.0,0.009474183432757854,0.0008631520322524011,3.054968601645669e-06,0.0,9.0,1341.0,0.012322225607931614,0.000818020140286535,5.71644932279014e-06,0.0,18.0,0.0141380213201046,0.0008772943518124521,6.204676446941449e-06,0.0,21.6
43,1391.0,0.00813855230808258,0.0007771513774059713,6.720822966599371e-06,0.0,22.0,1391.0,0.008113648742437363,0.0006904533947817981,8.787709703028668e-06,0.0,31.0,1391.0,0.008128492161631584,0.0011457331711426377,6.968702109588776e-06,0.0,28.0,1391.0,0.0068550412543118,0.0008617347339168191,3.0916969535610406e-06,0.0,9.0,1391.0,0.008676034398376942,0.0007965741096995771,5.758144197898218e-06,0.0,18.0,0.007982353772968053,0.0008543293573893608,6.265415186135215e-06,0.0,21.6
44,1401.0,0.016281163319945335,0.000810519210062921,6.6665743361227214e-06,0.0,22.0,1401.0,0.012702452018857002,0.0006808554753661156,8.783142220636364e-06,0.0,31.0,1401.0,0.013112742453813553,0.0011782866204157472,6.95542303219554e-06,0.0,28.0,1401.0,0.008459148928523064,0.0008610603399574757,3.1145712000579806e-06,0.0,9.0,1401.0,0.012223487719893456,0.0008062460692599416,5.618424893327756e-06,0.0,17.0,0.012555798888206482,0.0008673935430124403,6.227627136468073e-06,0.0,21.400000000000002
45,1451.0,0.008068649098277092,0.0007729572826065123,6.753742127330042e-06,0.0,22.0,1451.0,0.007989209145307541,0.0006762941484339535,8.866903954185545e-06,0.0,31.0,1451.0,0.007991400547325611,0.0011372920125722885,7.004020062595373e-06,0.0,28.0,1451.0,0.006626061629503965,0.0008590063662268221,3.153461193505791e-06,0.0,9.0,1451.0,0.008516091853380203,0.0007869809633120894,5.6468920774932485e-06,0.0,17.0,0.007838282454758884,0.0008465061546303332,6.285003883022001e-06,0.0,21.400000000000002
46,1461.0,0.015452266670763493,0.0007898182375356555,6.699737241433468e-06,0.0,22.0,1461.0,0.012460696510970592,0.0006653943564742804,8.846150194585789e-06,0.0,31.0,1461.0,0.01480186264961958,0.0011579644633457065,6.958510311960708e-06,0.0,27.0,1461.0,0.010150210000574589,0.0008630062802694738,3.1687607133790152e-06,0.0,9.0,1461.0,0.011846981942653656,0.0007965666009113193,5.5378995966748334e-06,0.0,17.0,0.012942403554916382,0.0008545499877072871,6.242211611606763e-06,0.0,21.200000000000003
47,1511.0,0.008007406257092953,0.0007683043950237334,6.788089649489848e-06,0.0,22.0,1511.0,0.007890740409493446,0.00066391471773386,8.927986527851317e-06,0.0,31.0,1511.0,0.007894815877079964,0.0011289602844044566,6.997131094976794e-06,0.0,27.0,1511.0,0.006460558157414198,0.0008570139762014151,3.204360154995811e-06,0.0,9.0,1511.0,0.008369825780391693,0.0007795374840497971,5.565536412177607e-06,0.0,17.0,0.007724669296294451,0.0008395461714826524,6.2966207678982755e-06,0.0,21.200000000000003
48,1521.0,0.015865711495280266,0.0007861048216000199,6.72073520036065e-06,0.0,22.0,1521.0,0.012203904800117016,0.0006535776192322373,8.900447028281633e-06,0.0,31.0,1521.0,0.015141930431127548,0.0011712743435055017,6.968833076825831e-06,0.0,27.0,1521.0,0.009752104990184307,0.0008624744950793684,3.2187297165364726e-06,0.0,9.0,1521.0,0.011839314363896847,0.000793059472925961,5.454477104649413e-06,0.0,17.0,0.012960593216121197,0.0008532981504686178,6.2526444253308e-06,0.0,21.200000000000003
49,1571.0,0.007923210971057415,0.0007651341729797423,6.817420398874674e-06,0.0,22.0,1571.0,0.007804319728165865,0.0006526732468046248,8.991087270260323e-06,0.0,31.0,1571.0,0.007779989391565323,0.0011236185673624277,7.0112114372022916e-06,0.0,27.0,1571.0,0.006284327246248722,0.0008546613389626145,3.2499651752004866e-06,0.0,9.0,1571.0,0.00820999313145876,0.0007739898283034563,5.4771385293861385e-06,0.0,17.0,0.007600368093699217,0.0008340154308825731,6.309364562184783e-06,0.0,21.200000000000003
50,1581.0,0.01651063561439514,0.0007880334160290658,6.7351493271416984e-06,0.0,21.0,1581.0,0.012024730443954468,0.0006424690363928676,8.937123311625328e-06,0.0,29.0,1581.0,0.011767982505261898,0.0011273317504674196,6.969631158426637e-06,0.0,27.0,1581.0,0.009666182100772858,0.0008598244166933,3.257496018704842e-06,0.0,9.0,1581.0,0.011774466373026371,0.0007791432435624301,5.355626853997819e-06,0.0,17.0,0.012348799407482148,0.0008393603726290167,6.2510053339792655e-06,0.0,20.6
51,1631.0,0.007856364361941814,0.0007618576055392623,6.821559054515092e-06,0.0,21.0,1631.0,0.007729576900601387,0.000641925202216953,9.037602467287797e-06,0.0,29.0,1631.0,0.007678802125155926,0.0011175837134942412,7.013808499323204e-06,0.0,27.0,1631.0,0.006115339696407318,0.0008523074793629348,3.2890586680878187e-06,0.0,9.0,1631.0,0.008075262419879436,0.0007652209606021643,5.381889423006214e-06,0.0,17.0,0.0074910691007971765,0.0008277789922431112,6.308783622444025e-06,0.0,20.6
52,1641.0,0.012077642604708672,0.0007726132171228528,6.719066277582897e-06,0.0,20.0,1641.0,0.011910983361303806,0.0006328489980660379,9.030504770635162e-06,0.0,29.0,1641.0,0.011671435087919235,0.0011201236629858613,6.972252776904497e-06,0.0,27.0,1641.0,0.008759212680161,0.0008653014665469527,3.2891518912947504e-06,0.0,9.0,1641.0,0.011248798109591007,0.0007877545431256294,5.26556141267065e-06,0.0,17.0,0.011133614368736744,0.0008357283775694669,6.255307425817591e-06,0.0,20.400000000000002
