,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9
10,500,3.8199490518309176e-05,1.3492865036823788e-05,1.6081097783171572e-05,8.625525879324414e-06,0.0,44,0.0,3.156087768729776e-05,1.0490023669262882e-05,1.44512905535521e-05,6.619562554988079e-06,0.0,47,0.0,5.33425627509132e-05,1.315580175287323e-05,3.2936415664153174e-05,7.250344424392097e-06,0.0,46,0.0,4.214037471683696e-05,1.0434581781737506e-05,2.1347952497308142e-05,1.0357843166275416e-05,0.0,42,0.0,5.261880869511515e-05,1.1556075151020195e-05,3.0495681130560115e-05,1.0567050594545435e-05,0.0,43,0.1428571428571428,2.6428624551044777e-05,3.1701772513770266e-06,8.111132046906278e-06,1.51473159348825e-05,0.0,42,0.1428571428571428,3.399590423214249e-05,9.197783583658747e-06,1.473713473387761e-05,1.0060986824100835e-05,0.0,44,0.0,6.358070822898299e-05,1.841644370870199e-05,3.950456448365003e-05,5.659699127136264e-06,0.0,41,0.0,4.197507951175794e-05,1.0862672752409708e-05,1.9050372429774143e-05,1.2062035239068791e-05,0.0,38,0.0,2.7608579330262728e-05,6.2490394157066476e-06,1.0762001693365164e-05,1.0597537766443565e-05,0.0,36,0.14285714285714285
11,550,3.7043359043309465e-05,1.3273257536638994e-05,1.504901774751488e-05,8.72108375915559e-06,0.0,44,0.0,2.917044184869156e-05,9.286511158279607e-06,1.318063550570514e-05,6.703296548948856e-06,0.0,47,0.0,4.79294394608587e-05,1.1580836144275963e-05,2.8960224881302565e-05,7.388377071038121e-06,0.0,46,0.0,4.1475039324723184e-05,1.0364204172219615e-05,2.0633584426832385e-05,1.0477252544660589e-05,0.0,41,0.0,4.986689600627869e-05,1.160444753622869e-05,2.7544401746126823e-05,1.0718047633417882e-05,0.0,42,0.1428571428571428,2.673829658306204e-05,4.628787337424001e-06,6.430449047911679e-06,1.5679059288231656e-05,0.0,40,0.1428571428571428,3.273891707067378e-05,9.830730050452983e-06,1.2691944903053807e-05,1.021624029817758e-05,0.0,44,0.0,5.8209541748510674e-05,1.706308830762282e-05,3.53522009390872e-05,5.794253866042709e-06,0.0,40,0.0,4.006578092230484e-05,1.0407514309918042e-05,1.7314723663730547e-05,1.2343542039161548e-05,0.0,37,0.0,2.6320540200686082e-05,6.030165422998834e-06,9.412434337718878e-06,1.087794043996837e-05,0.0,35,0.14285714285714285
12,600,3.4089131077053025e-05,1.129146676248638e-05,1.3996466805110686e-05,8.80119750945596e-06,0.0,44,0.0,2.7837115339934823e-05,8.638089639134705e-06,1.2420349776220974e-05,6.778675924579147e-06,0.0,47,0.0,4.3693635234376416e-05,1.019153933157213e-05,2.5982542865676805e-05,7.5195544013695326e-06,0.0,46,0.0,3.924786506104283e-05,8.796541806077585e-06,1.98762136278674e-05,1.0575110536592549e-05,0.0,41,0.0,4.701460784417577e-05,1.0238851245958358e-05,2.590572512417566e-05,1.0870029655052347e-05,0.0,42,0.1428571428571428,2.362593477300834e-05,2.481596993675339e-06,5.057925136497943e-06,1.6086412870208733e-05,0.0,39,0.1428571428571428,2.848174699465744e-05,7.36612264518044e-06,1.0751014087873044e-05,1.0364610716351308e-05,0.0,43,0.0,5.695335494237952e-05,1.804512248781976e-05,3.300508615211584e-05,5.903147211938631e-06,0.0,40,0.0,3.897826172760688e-05,1.0406203728052787e-05,1.596337642695289e-05,1.26086815726012e-05,0.0,37,0.0,2.4404203941230662e-05,4.861667093791766e-06,8.404586878896225e-06,1.1137950423290022e-05,0.0,34,0.14285714285714285
13,650,3.361192284501158e-05,1.1562075087567791e-05,1.3180171663407236e-05,8.869675184541848e-06,0.0,44,0.0,2.9210816137492657e-05,9.720565685711335e-06,1.2713178875856102e-05,6.777071121177869e-06,0.0,45,0.0,4.097402052138932e-05,9.478465472056996e-06,2.382292404945474e-05,7.672630999877583e-06,0.0,46,0.0,3.835475945379585e-05,8.537908797734417e-06,1.916037217597477e-05,1.0656479389581364e-05,0.0,41,0.0,4.606927905115299e-05,1.055176107911393e-05,2.451709224260412e-05,1.1000425729434936e-05,0.0,41,0.1428571428571428,2.259029861306772e-05,1.8779046513373032e-06,4.290820015739882e-06,1.642157440073788e-05,0.0,36,0.1428571428571428,2.683835191419348e-05,6.740236131008714e-06,9.611470886738973e-06,1.0486645805940498e-05,0.0,43,0.0,5.4490348702529445e-05,1.7482003386248834e-05,3.103793642367236e-05,5.970406164124142e-06,0.0,39,0.0,3.8067060813773423e-05,1.0504701094760094e-05,1.4718946658831555e-05,1.2843412150687072e-05,0.0,35,0.0,2.3362095816992223e-05,4.466846803552471e-06,7.534745691373246e-06,1.1360504686308559e-05,0.0,34,0.14285714285714285
14,700,3.276829011156224e-05,1.1411338164180052e-05,1.2432165021891706e-05,8.924788744479883e-06,0.0,43,0.0,2.680276884348132e-05,7.880417797423434e-06,1.2099339983251411e-05,6.82301015331177e-06,0.0,45,0.0,3.803323124884628e-05,8.118878213281278e-06,2.210367892985232e-05,7.810674105712678e-06,0.0,46,0.0,3.693653707159683e-05,8.207009159377776e-06,1.8003032892011106e-05,1.0726494110713247e-05,0.0,40,0.0,4.308161442168057e-05,9.307476830144878e-06,2.266381125082262e-05,1.1110327250207774e-05,0.0,40,0.1428571428571428,2.133830639650114e-05,1.2607061989911017e-06,3.40695214617881e-06,1.6670648619765416e-05,0.0,35,0.1428571428571428,2.546952600823716e-05,6.158220003271708e-06,8.720226105651818e-06,1.059108126355568e-05,0.0,43,0.0,4.9576585297472775e-05,1.4487144653685393e-05,2.9027296477579512e-05,6.062145530449925e-06,0.0,39,0.0,3.4803935704985633e-05,8.482717021252029e-06,1.3264935660117771e-05,1.3056284842605235e-05,0.0,35,0.0,2.279438376717735e-05,4.451238510227995e-06,6.78775722917635e-06,1.1555388482520357e-05,0.0,33,0.14285714285714285
15,750,4.2219486203975976e-05,1.4081088011153042e-05,1.944882023963146e-05,8.689577043696772e-06,0.0,42,0.0,2.624137414386496e-05,7.238734724523965e-06,1.212312145071337e-05,6.879518423374975e-06,0.0,45,0.0,3.599572664825246e-05,6.673384177702246e-06,2.1370484319049865e-05,7.951859515742399e-06,0.0,45,0.0,3.5749366361415014e-05,7.969058970047627e-06,1.699176755209919e-05,1.0788538929773496e-05,0.0,40,0.0,4.235543019603938e-05,9.988404599425849e-06,2.115184543072246e-05,1.121518016589107e-05,0.0,39,0.1428571428571428,2.16578282561386e-05,1.95831148630532e-06,2.861930852304795e-06,1.6837586372275837e-05,0.0,35,0.1428571428571428,2.4495886464137584e-05,5.812180006614653e-06,8.000586603884585e-06,1.0683119398890994e-05,0.0,43,0.0,4.698995689977892e-05,1.3138444046489894e-05,2.7698763005901128e-05,6.152749392640544e-06,0.0,39,0.0,3.192487929482013e-05,6.628640676353825e-06,1.2045376024616417e-05,1.3250861229607835e-05,0.0,35,0.0,2.1683321392629296e-05,3.7724923913629027e-06,6.17084560872172e-06,1.1739982255676296e-05,0.0,33,0.14285714285714285
16,800,3.295223723398521e-05,1.0586992175376508e-05,1.3600197235064115e-05,8.765049642533995e-06,0.0,41,0.0,2.648139161465224e-05,7.203941549960291e-06,1.2339950444584248e-05,6.937500529602403e-06,0.0,45,0.0,3.560755430953577e-05,6.28956195214414e-06,2.12451795960078e-05,8.072812306636479e-06,0.0,45,0.0,3.465514237177558e-05,7.863915925554466e-06,1.5944249753374606e-05,1.084697669284651e-05,0.0,40,0.0,4.005207301815972e-05,9.059517651621718e-06,1.968638935068157e-05,1.130616419686703e-05,0.0,39,0.1428571428571428,2.0286375729483552e-05,9.977023864848888e-07,2.3369141217699507e-06,1.69517588801682e-05,0.0,35,0.1428571428571428,2.3569384211441505e-05,5.415767645899905e-06,7.386154720734339e-06,1.0767462299554609e-05,0.0,43,0.0,4.456871829461306e-05,1.2075308404746464e-05,2.6256298951921053e-05,6.237110483198194e-06,0.0,39,0.0,3.080858368775807e-05,6.293908427323913e-06,1.1091336091340054e-05,1.3423339623841455e-05,0.0,35,0.0,2.455373396514915e-05,6.76738136462518e-06,5.8789401009562425e-06,1.1907412954315078e-05,0.0,33,0.14285714285714285
17,850,3.0952673114370555e-05,9.908268111757934e-06,1.2102891560061836e-05,8.94151526154019e-06,0.0,38,0.0,2.6845873435377143e-05,7.444762104569236e-06,1.240916935785208e-05,6.99194288245053e-06,0.0,45,0.0,3.543085040291771e-05,6.328999006655067e-06,2.09198387892684e-05,8.182010788004845e-06,0.0,44,0.0,3.50959126080852e-05,9.768441486812662e-06,1.4420515071833506e-05,1.0906956049439032e-05,0.0,38,0.0,3.902378739439882e-05,9.411718565388584e-06,1.823094135033898e-05,1.138112747867126e-05,0.0,39,0.1428571428571428,1.996960781980306e-05,9.714432280816254e-07,1.963150907613453e-06,1.7035014025168493e-05,0.0,34,0.1428571428571428,2.298156323377043e-05,5.228277132118819e-06,6.906655926286476e-06,1.0846629265870432e-05,0.0,43,0.0,4.213007196085528e-05,1.186757526738802e-05,2.394999683019705e-05,6.312499408522854e-06,0.0,38,0.0,2.962113285320811e-05,6.030556050973246e-06,1.0049544471257832e-05,1.354103096673498e-05,0.0,34,0.0,2.0468432921916246e-05,3.1683514407632174e-06,5.239013262325898e-06,1.2061067536706105e-05,0.0,33,0.14285714285714285
18,900,2.947920074802824e-05,9.080144991457928e-06,1.1301566701149568e-05,9.09748996491544e-06,0.0,38,0.1428571428571428,2.673436574696097e-05,7.205023848655401e-06,1.2498241630964912e-05,7.031099812593311e-06,0.0,44,0.0,3.580779957701452e-05,6.681333161395742e-06,2.084487095999065e-05,8.281595910375472e-06,0.0,44,0.0,3.2716081477701664e-05,8.279695975943469e-06,1.349076319456799e-05,1.0945622307190206e-05,0.0,38,0.0,3.766197551158257e-05,9.122989467869049e-06,1.711043660179712e-05,1.1428551260905806e-05,0.0,38,0.1428571428571428,1.9547158444765955e-05,7.356304649874801e-07,1.7139760757345357e-06,1.7097552699851803e-05,0.0,34,0.1428571428571428,2.233977284049616e-05,4.901910415355815e-06,6.517500878544524e-06,1.092036018235376e-05,0.0,43,0.0,3.627473779488355e-05,9.7271649792674e-06,2.016612961597275e-05,6.381444109138101e-06,0.0,38,0.0,2.938656325568445e-05,6.369154561980395e-06,9.32946477405494e-06,1.3687945283891167e-05,0.0,34,0.0,2.0529179892037064e-05,3.4397555737086805e-06,4.8857737056096084e-06,1.2203649930597749e-05,0.0,33,0.14285714285714285
19,950,3.2946147257462144e-05,1.2651202268898489e-05,1.1076430382672696e-05,9.218513696396258e-06,0.0,38,0.1428571428571428,2.6704370611696504e-05,7.231194558698917e-06,1.2404240806063171e-05,7.068934792187065e-06,0.0,44,0.0,3.323090641060844e-05,4.871472810918931e-06,1.99752721528057e-05,8.384163265873212e-06,0.0,43,0.0,3.1764706363901496e-05,7.808901500538923e-06,1.2965359928784892e-05,1.099044493457768e-05,0.0,38,0.0,3.691633173730224e-05,9.007817425299436e-06,1.6428721210104413e-05,1.1479794920887798e-05,0.0,38,0.1428571428571428,1.953058199433144e-05,8.934936204241239e-07,1.4989266219345154e-06,1.7138161638285965e-05,0.0,34,0.1428571428571428,2.1969619410810992e-05,4.762507160194218e-06,6.217140253284015e-06,1.098997290682746e-05,0.0,43,0.0,3.416756226215512e-05,9.703425348561724e-06,1.801768667064607e-05,6.446451607189374e-06,0.0,38,0.0,2.782385126920417e-05,5.4009774430596735e-06,8.61137596075423e-06,1.3811496501148213e-05,0.0,33,0.0,1.9820437955786474e-05,2.9232940050860634e-06,4.560404704534449e-06,1.2336739018792287e-05,0.0,33,0.14285714285714285
