,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,epoch_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,epoch_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,epoch_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,epoch_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
0,1.0,0.3498058319091797,0.0010577879147604108,0.000999000738374889,0.0,60.0,1.0,0.3504475951194763,0.0008481660624966025,0.000999000738374889,0.0,60.0,1.0,0.35151147842407227,0.0015133196720853448,0.000999000738374889,0.0,60.0,1.0,0.31248441338539124,0.0009313574410043657,0.000999000738374889,0.0,60.0,1.0,0.3184666037559509,0.0011950654443353415,0.000999000621959567,0.0,60.0,0.3365431845188141,0.001109139306936413,0.0009990007150918246,0.0,60.0
1,51.0,0.08637984097003937,0.0010617492953315377,0.0009489838848821819,0.0,60,51.0,0.09286431968212128,0.0008529250044375658,0.0009489451185800135,0.0,60,51.0,0.09462686628103256,0.0015145124634727836,0.0009490198572166264,0.0,60,51.0,0.08873748779296875,0.0009388359030708671,0.0009489426738582551,0.0,60,51.0,0.0962948426604271,0.0012158651370555162,0.0009488255018368363,0.0,60,0.09178067147731782,0.0011167775606736542,0.0009489434072747827,0.0,60.0
2,101.0,0.0701843798160553,0.0014245639322325587,0.0008967078174464405,0.0,60,101.0,0.08828186988830566,0.0008487921440973878,0.0008989367634057999,0.0,60,101.0,0.0907694399356842,0.0015312546165660024,0.0008988888585008681,0.0,60,101.0,0.06905197352170944,0.0010730413487181067,0.0008979383856058121,0.0,60,101.0,0.09326168894767761,0.0012150803813710809,0.0008990393253043294,0.0,60,0.08230987042188645,0.0012185464845970275,0.00089830223005265,0.0,60.0
3,151.0,0.03973156586289406,0.002211018232628703,0.0008192710811272264,0.0,60,151.0,0.05613590404391289,0.0008485775906592607,0.000849142437800765,0.0,60,151.0,0.06382046639919281,0.0029168978799134493,0.0008347210823558271,0.0,60,151.0,0.04108479619026184,0.0009894536342471838,0.0008561299764551222,0.0,60,151.0,0.0638217180967331,0.0022731050848960876,0.0008408738649450243,0.0,60,0.05291889011859894,0.001847810484468937,0.000840027688536793,0.0,60.0
4,201.0,0.028679341077804565,0.0016600220697000623,0.0007583015831187367,0.0,60,201.0,0.03438326716423035,0.0008481938857585192,0.000799402070697397,0.0,60,201.0,0.045690909028053284,0.0024394423235207796,0.0007557044154964387,0.0,60,201.0,0.031043879687786102,0.0009355088113807142,0.0008182862075045705,0.0,60,201.0,0.03483309969305992,0.002305108355358243,0.0007657667156308889,0.0,60,0.034926099330186845,0.0016376550891436638,0.0007794921984896064,0.0,60.0
5,251.0,0.02560258097946644,0.0014414252946153283,0.0007095413748174906,0.0,60,251.0,0.02833704836666584,0.0008483874262310565,0.000749659666325897,0.0,60,251.0,0.0398646704852581,0.0020717389415949583,0.0006989208632148802,0.0,60,251.0,0.028047502040863037,0.0009375069639645517,0.0007762032910250127,0.0,60,251.0,0.022490527480840683,0.0019819007720798254,0.0007037736941128969,0.0,60,0.028868465870618823,0.001456191879697144,0.0007276197778992356,0.0,60.0
6,301.0,0.024494975805282593,0.0013378238072618842,0.000665817700792104,0.0,60,301.0,0.026108046993613243,0.000849037547595799,0.0007000101613812149,0.0,60,301.0,0.03750516101717949,0.0019114017486572266,0.0006525885546579957,0.0,60,301.0,0.02687954716384411,0.0009391141938976943,0.0007336197886615992,0.0,60,301.0,0.016762278974056244,0.0017263934714719653,0.0006563812494277954,0.0,60,0.02635000199079514,0.001352754153776914,0.0006816834909841419,0.0,60.0
7,351.0,0.023851271718740463,0.001275568618439138,0.0006245052209123969,0.0,60,351.0,0.02220877818763256,0.0008420756203122437,0.0006511426763609052,0.0,60,351.0,0.03561009466648102,0.001806979300454259,0.0006108151865191758,0.0,60,351.0,0.02598564699292183,0.0009389744373038411,0.0006919257575646043,0.0,60,351.0,0.013827398419380188,0.0015203310176730156,0.0006157367024570704,0.0,60,0.024296637997031214,0.0012767857988364995,0.0006388251087628305,0.0,60.0
8,401.0,0.02322527952492237,0.0012397549580782652,0.0005843822727911174,0.0,60,401.0,0.014464838430285454,0.0008295557927340269,0.000604584813117981,0.0,60,401.0,0.030839329585433006,0.0017353686271235347,0.0005710739060305059,0.0,60,401.0,0.024500392377376556,0.0009322299738414586,0.0006513278349302709,0.0,60,401.0,0.012106121517717838,0.00134519231505692,0.0005796588375233114,0.0,60,0.021027192287147046,0.0012164203333668413,0.0005982055328786374,0.0,60.0
9,451.0,0.022288473322987556,0.0012214904418215156,0.0005445235874503851,0.0,60,451.0,0.011149145662784576,0.0008013599435798824,0.0005606383783742785,0.0,60,451.0,0.023384660482406616,0.0017107789171859622,0.0005304737132973969,0.0,60,451.0,0.018765568733215332,0.0009762219269759953,0.0006097050500102341,0.0,60,451.0,0.010939877480268478,0.0012179231271147728,0.0005462164990603924,0.0,60,0.017305545136332513,0.0011855548713356257,0.0005583114456385374,0.0,60.0
