,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
0,0.0,0.03678945079445839,0.0010960173094645143,9.999999747378752e-06,0.0,60,0.0
1,50.0,0.00039810335147194564,0.0003131749981548637,7.703520168433897e-06,0.0,52,0.14285714285714285
2,100.0,0.00013335731637198478,0.00012267606507521123,8.1045263868873e-06,0.0,48,0.14285714285714285
3,150.0,7.071762956911698e-05,8.293728024000302e-05,8.412160241277888e-06,0.0,43,0.2857142857142857
4,200.0,4.3458840082166716e-05,5.6645512813702226e-05,9.011060683405958e-06,0.0,40,0.2857142857142857
5,250.0,2.6790143238031305e-05,4.1141396650345996e-05,9.480875633016694e-06,0.0,38,0.42857142857142855
6,300.0,1.8137010556529276e-05,3.0554972909158096e-05,9.874478564597666e-06,0.0,36,0.42857142857142855
7,350.0,1.4413210919883568e-05,2.403733742539771e-05,1.0217197996098548e-05,0.0,35,0.42857142857142855
8,400.0,1.0065438800666016e-05,1.9511946447892115e-05,1.04545852082083e-05,0.0,33,0.42857142857142855
9,450.0,8.588946002419107e-06,1.6335347027052194e-05,1.0645951988408342e-05,0.0,33,0.42857142857142855
10,500.0,8.097661520878319e-06,1.3832072909281123e-05,1.0787973224068992e-05,0.0,32,0.42857142857142855
11,550.0,6.2468166106555145e-06,1.1647013707261067e-05,1.0901520909101237e-05,0.0,32,0.42857142857142855
12,600.0,5.794454864371801e-06,1.0066808499686886e-05,1.0994611329806503e-05,0.0,32,0.42857142857142855
13,650.0,6.74840566716739e-06,1.0957545782730449e-05,1.1065778380725533e-05,0.0,30,0.42857142857142855
14,700.0,5.48842490388779e-06,7.912869477877393e-06,1.1107696991530247e-05,0.0,30,0.42857142857142855
15,750.0,4.764971890836023e-06,7.090847702784231e-06,1.1136815373902209e-05,0.0,30,0.42857142857142855
16,800.0,3.92693937101285e-06,6.417068561859196e-06,1.1149067177029792e-05,0.0,30,0.42857142857142855
17,850.0,4.4210205487615895e-06,6.113966264820192e-06,1.114354108722182e-05,0.0,29,0.42857142857142855
18,900.0,3.366185410413891e-06,5.453345693240408e-06,1.1120598173874896e-05,0.0,27,0.42857142857142855
19,950.0,4.412345788296079e-06,5.14055636813282e-06,1.1114227163488977e-05,0.0,27,0.42857142857142855
20,1000.0,3.4945767311000964e-06,8.12871894595446e-06,1.1106023521278985e-05,0.0,26,0.42857142857142855
21,1050.0,3.363847781656659e-06,4.5070905798638705e-06,1.1102882126579061e-05,0.0,26,0.42857142857142855
22,1100.0,3.3215401344932616e-06,5.068171049060766e-06,1.1091280612163246e-05,0.0,25,0.42857142857142855
23,1150.0,3.097987018918502e-06,5.880325988982804e-05,1.1034559065592475e-05,0.0,24,0.42857142857142855
24,1200.0,2.3552681795990793e-06,6.707675765937893e-06,1.1146201359224506e-05,0.0,22,0.42857142857142855
25,1250.0,2.162611963285599e-06,4.3941604417341296e-06,1.1211816854483914e-05,0.0,22,0.42857142857142855
26,1300.0,2.247026031909627e-06,4.1245348256779835e-06,1.1219773114135023e-05,0.0,22,0.42857142857142855
27,1350.0,1.874766326181998e-06,3.859340267808875e-06,1.1214459846087266e-05,0.0,21,0.42857142857142855
28,1400.0,2.9171710593800526e-06,3.7310319385142066e-06,1.1221265594940633e-05,0.0,21,0.42857142857142855
29,1450.0,2.713436288104276e-06,3.511272325340542e-06,1.1227821232751012e-05,0.0,21,0.42857142857142855
30,1500.0,2.347298277527443e-06,3.4084143862855854e-06,1.1229563824599609e-05,0.0,21,0.42857142857142855
31,1550.0,1.6528083506273106e-06,3.2172481496672845e-06,1.1228067705815192e-05,0.0,21,0.42857142857142855
32,1600.0,1.6277971326417173e-06,3.1559361559629906e-06,1.1223587534914259e-05,0.0,21,0.42857142857142855
33,1650.0,1.5241589608194772e-06,3.0482965485134628e-06,1.1216343409614637e-05,0.0,21,0.42857142857142855
34,1700.0,2.0784361822734354e-06,3.068882961088093e-06,1.120789056585636e-05,0.0,21,0.42857142857142855
35,1750.0,1.693952640380303e-06,2.9968189210194396e-06,1.1197284038644284e-05,0.0,21,0.42857142857142855
36,1800.0,1.4281284848038922e-06,2.8769729851774173e-06,1.1192661986569874e-05,0.0,21,0.42857142857142855
37,1850.0,1.7759330148692243e-06,2.889840743591776e-06,1.1179805369465612e-05,0.0,21,0.42857142857142855
38,1900.0,1.6318271036652732e-06,2.8471295081544667e-06,1.1164062925672624e-05,0.0,21,0.42857142857142855
39,1950.0,1.4411067468245164e-06,2.751488182184403e-06,1.1148657904413994e-05,0.0,21,0.42857142857142855
